trans_id,molec_id,local_iso_id,nu,sw,a,elower,gp,gpp,global_upper_quanta,global_lower_quanta,local_upper_quanta,local_lower_quanta,gamma_air,delta_air,deltap_air,n_air,gamma_self,delta_self,deltap_self,n_self,y_air,y_self,beta_g_air,beta_g_self
10893922,2,1,6449.339148,2.678e-29,3.569e-06,1475.423,89.0,91.0,       2 3 3 11,       0 1 1 01,               ,     P 45e     ,0.0665,-0.007881,0.0,0.74,0.077,-0.008174,0.0,0.58,0.0,0.0,0.0,0.0
10893923,2,1,6449.36256,3.069e-30,4.094e-05,2370.698,69.0,67.0,       2 2 2 23,       1 1 1 02,               ,     R 33e     ,0.0683,-0.00827,0.0,0.74,0.085,-0.00861,0.0,0.61,0.0,0.0,0.0,0.0
10893924,2,1,6449.422171,6.431e-30,4.879e-05,2332.9821,101.0,101.0,       1 3 3 22,       0 2 2 01,               ,     Q 50e     ,0.0655,-0.009388,0.0,0.74,0.074,-0.009769,0.0,0.57,0.012881,0.014131,0.0,0.0
10893925,2,1,6449.461062,3.891e-29,8.35e-06,1586.8582,95.0,97.0,       1 2 2 22,       0 1 1 01,               ,     P 48f     ,0.0659,-0.009136,0.0,0.74,0.075,-0.00967,0.0,0.58,0.007403,0.008158,0.0,0.0
10893926,2,1,6449.470178,2.582e-30,4.749e-05,2453.9245,75.0,73.0,       2 2 2 23,       1 1 1 02,               ,     R 36f     ,0.0678,-0.008529,0.0,0.74,0.083,-0.008875,0.0,0.6,0.0,0.0,0.0,0.0
10893928,2,1,6449.622218,1.162e-30,3.397e-05,2554.6529,77.0,75.0,       1 4 4 22,       0 3 3 01,               ,     R 37e     ,0.0676,-0.008613,0.0,0.75,0.082,-0.008956,0.0,0.6,0.0,0.0,0.0,0.0
10893929,2,1,6449.641969,2.833e-29,8.657e-05,2128.8987,93.0,93.0,       2 1 1 23,       1 0 0 02,               ,     Q 46e     ,0.0663,-0.009135,0.0,0.74,0.076,-0.009494,0.0,0.58,0.019216,0.022555,0.0,0.0
10893930,2,1,6449.648521,7.924e-29,3.313e-05,1744.6444,105.0,105.0,       2 0 0 23,       0 1 1 01,               ,     Q 52f     ,0.0651,-0.00946,0.0,0.74,0.072,-0.009899,0.0,0.57,0.014911,0.017344,0.0,0.0
10893931,2,1,6449.662033,1.969e-30,2.477e-05,2241.1947,39.0,41.0,       2 2 2 22,       1 1 1 01,               ,     P 20f     ,0.0725,-0.007503,0.0,0.71,0.097,-0.007135,0.0,0.71,0.0,0.0,0.0,0.0
10893933,2,1,6449.738119,1.095e-30,9.313e-05,2733.0562,63.0,63.0,       1 1 1 32,       0 0 0 11,               ,     Q 31e     ,0.0689,-0.008085,0.0,0.74,0.088,-0.008241,0.0,0.63,0.0,0.0,0.0,0.0
10893934,2,1,6449.749537,1.255e-27,1.13e-06,362.7883,59.0,61.0,       2 2 2 11,       0 0 0 01,               ,     P 30e     ,0.0692,-0.00715,0.0,0.74,0.088,-0.007012,0.0,0.63,0.0,0.0,0.0,0.0
10893935,2,1,6449.764569,1.098e-27,1.426e-05,815.8032,37.0,39.0,       2 0 0 23,       0 1 1 01,               ,     P 19e     ,0.073,-0.0074,0.0,0.7,0.098,-0.007033,0.0,0.71,0.007906,0.010811,0.0,0.0
10893936,2,1,6449.774089,2.953e-29,7.422e-06,1623.6335,97.0,99.0,       1 2 2 22,       0 1 1 01,               ,     P 49e     ,0.0657,-0.00919,0.0,0.74,0.074,-0.009756,0.0,0.57,0.003894,0.004507,0.0,0.0
10893937,2,1,6449.79547,1.961e-28,2.25e-06,801.1731,39.0,37.0,       4 2 2 01,       0 1 1 01,               ,     R 18f     ,0.073,-0.005,0.0,0.7,0.098,-0.005004,0.0,0.71,0.001556,0.001657,0.0,0.0
10893938,2,1,6449.796173,1.279e-29,1.102e-05,1801.0198,67.0,69.0,       4 3 3 01,       0 2 2 01,               ,     P 34e     ,0.0683,-0.006304,0.0,0.74,0.085,-0.006203,0.0,0.61,0.004147,0.005789,0.0,0.0
10893939,2,1,6449.814315,1.65e-28,0.0002591,1285.4082,3.0,1.0,       4 0 0 12,       1 0 0 02,               ,     R  0e     ,0.0949,-0.003111,0.0,0.69,0.127,-0.00334,0.0,0.77,0.015333,0.0215,0.0,0.0
10893940,2,1,6449.83967,1.325e-29,0.0008278,2740.6727,89.0,91.0,       4 1 1 12,       1 1 1 02,               ,     P 45e     ,0.0665,-0.007832,0.0,0.74,0.077,-0.008174,0.0,0.58,0.0,0.0,0.0,0.0
10893941,2,1,6449.912432,7.581e-30,4.853e-05,2293.8868,99.0,99.0,       1 3 3 22,       0 2 2 01,               ,     Q 49f     ,0.0657,-0.009326,0.0,0.74,0.074,-0.009703,0.0,0.57,0.013983,0.015754,0.0,0.0
10893943,2,1,6449.993741,8.419e-30,3.202e-05,2278.9963,155.0,153.0,       4 1 1 01,       0 0 0 01,               ,     R 76e     ,0.0578,-0.008471,0.0,0.66,0.065,-0.007904,0.0,0.55,-0.003841,-0.00421,0.0,0.0
10893944,2,1,6450.014977,9.142e-29,2.793e-05,1328.3594,19.0,21.0,       2 1 1 23,       1 0 0 02,               ,     P 10e     ,0.0791,-0.006734,0.0,0.68,0.108,-0.00598,0.0,0.69,0.010328,0.013817,0.0,0.0
10893945,2,1,6450.02555,1.024e-30,3.373e-05,2584.443,79.0,77.0,       1 4 4 22,       0 3 3 01,               ,     R 38f     ,0.0675,-0.008696,0.0,0.75,0.081,-0.009034,0.0,0.6,0.0,0.0,0.0,0.0
10893946,2,1,6450.086342,2.984e-30,0.003062,3055.251,25.0,23.0,       3 1 1 21,       0 1 1 11,               ,     R 11f     ,0.0774,-0.004996,0.0,0.68,0.105,-0.004973,0.0,0.69,0.0,0.0,0.0,0.0
10893948,2,1,6450.106832,4.316e-29,1.43e-05,1417.3755,27.0,29.0,       1 3 3 22,       0 2 2 01,               ,     P 14e     ,0.0759,-0.007085,0.0,0.68,0.103,-0.00648,0.0,0.7,0.005378,0.007331,0.0,0.0
10893950,2,1,6450.225173,2.072e-30,4.814e-05,2512.6122,79.0,77.0,       2 2 2 23,       1 1 1 02,               ,     R 38f     ,0.0675,-0.008696,0.0,0.75,0.081,-0.009034,0.0,0.6,0.0,0.0,0.0,0.0
10893951,2,1,6450.226877,9.11e-30,4.134e-06,1449.0509,23.0,25.0,       5 1 1 01,       1 0 0 01,               ,     P 12e     ,0.0774,-0.005357,0.0,0.68,0.105,-0.004666,0.0,0.69,-0.015992,-0.021867,0.0,0.0
10893952,2,1,6450.230344,3.318e-30,9.826e-05,2632.5022,111.0,113.0,       2 1 1 22,       1 0 0 01,               ,     P 56e     ,0.0642,-0.009561,0.0,0.73,0.07,-0.01033,0.0,0.56,0.0,0.0,0.0,0.0
10893953,2,1,6450.249248,1.106e-29,0.0008126,2778.575,91.0,93.0,       4 1 1 12,       1 1 1 02,               ,     P 46f     ,0.0663,-0.007879,0.0,0.74,0.076,-0.008252,0.0,0.58,0.0,0.0,0.0,0.0
10893955,2,1,6450.279319,1.285e-30,9.279e-05,2685.8551,59.0,59.0,       1 1 1 32,       0 0 0 11,               ,     Q 29e     ,0.0694,-0.007932,0.0,0.73,0.089,-0.008043,0.0,0.64,0.0,0.0,0.0,0.0
10893957,2,1,6450.321301,2.485e-30,4.073e-05,2424.5717,73.0,71.0,       2 2 2 23,       1 1 1 02,               ,     R 35e     ,0.068,-0.008444,0.0,0.74,0.084,-0.00879,0.0,0.61,0.0,0.0,0.0,0.0
10893958,2,1,6450.376648,3.82e-29,8.642e-05,2057.9488,89.0,89.0,       2 1 1 23,       1 0 0 02,               ,     Q 44e     ,0.0666,-0.009004,0.0,0.74,0.077,-0.009348,0.0,0.58,0.018928,0.022465,0.0,0.0
10893959,2,1,6450.400242,8.94e-30,4.849e-05,2255.5668,97.0,97.0,       1 3 3 22,       0 2 2 01,               ,     Q 48e     ,0.0659,-0.009263,0.0,0.74,0.075,-0.009635,0.0,0.58,0.013625,0.015308,0.0,0.0
10893960,2,1,6450.40489,7.437e-30,0.001675,2834.7354,39.0,41.0,       5 0 0 12,       2 0 0 02,               ,     P 20e     ,0.0725,-0.006601,0.0,0.71,0.097,-0.006212,0.0,0.71,0.004932,0.006898,0.0,0.0
10893962,2,1,6450.465643,3.129e-30,8.598e-08,679.099,9.0,11.0,       5 0 0 01,       0 1 1 01,               ,     P  5e     ,0.0847,-0.00476,0.0,0.69,0.116,-0.00397,0.0,0.72,-0.023178,-0.031742,0.0,0.0
10893964,2,1,6450.583477,1.314e-29,1.026e-05,1774.4079,65.0,67.0,       4 3 3 01,       0 2 2 01,               ,     P 33f     ,0.0685,-0.006264,0.0,0.74,0.086,-0.006138,0.0,0.62,0.004075,0.00571,0.0,0.0
10893965,2,1,6450.654915,3.114e-30,0.003095,3064.4734,27.0,25.0,       3 1 1 21,       0 1 1 11,               ,     R 12e     ,0.0766,-0.005134,0.0,0.68,0.104,-0.005113,0.0,0.69,0.0,0.0,0.0,0.0
10893967,2,1,6450.784403,1.48e-30,9.253e-05,2641.7457,55.0,55.0,       1 1 1 32,       0 0 0 11,               ,     Q 27e     ,0.0699,-0.007774,0.0,0.73,0.091,-0.007837,0.0,0.65,0.0,0.0,0.0,0.0
10893968,2,1,6450.798826,2.347e-28,2.752e-06,815.8032,41.0,39.0,       4 2 2 01,       0 1 1 01,               ,     R 19e     ,0.0725,-0.005095,0.0,0.71,0.097,-0.005114,0.0,0.71,0.006634,0.008487,0.0,0.0
10893970,2,1,6450.871479,1.046e-29,4.828e-05,2218.0295,95.0,95.0,       1 3 3 22,       0 2 2 01,               ,     Q 47f     ,0.0661,-0.009199,0.0,0.74,0.075,-0.009565,0.0,0.58,0.014852,0.017111,0.0,0.0
10893972,2,1,6450.922958,1.133e-28,3.332e-05,1664.1946,101.0,101.0,       2 0 0 23,       0 1 1 01,               ,     Q 50f     ,0.0655,-0.009338,0.0,0.74,0.074,-0.009769,0.0,0.57,0.007733,0.008058,0.0,0.0
10893974,2,1,6450.929468,2.782e-29,2.424e-06,1373.5421,83.0,85.0,       2 3 3 11,       0 1 1 01,               ,     P 42f     ,0.067,-0.007737,0.0,0.75,0.079,-0.007939,0.0,0.59,0.0,0.0,0.0,0.0
10893975,2,1,6450.938062,1.635e-30,4.884e-05,2574.4223,83.0,81.0,       2 2 2 23,       1 1 1 02,               ,     R 40f     ,0.0671,-0.008858,0.0,0.75,0.08,-0.00918,0.0,0.59,0.0,0.0,0.0,0.0
10893976,2,1,6451.017154,4.112e-29,1.396e-05,1406.4103,25.0,27.0,       1 3 3 22,       0 2 2 01,               ,     P 13f     ,0.0766,-0.007005,0.0,0.68,0.104,-0.006361,0.0,0.69,0.005131,0.007007,0.0,0.0
10893977,2,1,6451.018392,1.938e-30,2.378e-05,2225.1933,37.0,39.0,       2 2 2 22,       1 1 1 01,               ,     P 19e     ,0.073,-0.007438,0.0,0.7,0.098,-0.007033,0.0,0.71,0.0,0.0,0.0,0.0
10893979,2,1,6451.077869,5.064e-29,8.628e-05,1990.108,85.0,85.0,       2 1 1 23,       1 0 0 02,               ,     Q 42e     ,0.067,-0.008871,0.0,0.75,0.079,-0.009196,0.0,0.59,0.02011,0.024603,0.0,0.0
10893980,2,1,6451.142186,2.893e-29,2.882e-06,1405.9847,85.0,87.0,       2 3 3 11,       0 1 1 01,               ,     P 43e     ,0.0668,-0.007785,0.0,0.75,0.078,-0.008018,0.0,0.59,0.0,0.0,0.0,0.0
10893981,2,1,6451.172253,1.282e-26,0.0006645,1333.7679,115.0,117.0,       3 0 0 11,       0 0 0 01,               ,     P 58e     ,0.0637,-0.008425,0.0,0.72,0.07,-0.009138,0.0,0.56,0.005584,0.005962,0.0,0.0
10893984,2,1,6451.247428,1.976e-30,4.051e-05,2481.5624,77.0,75.0,       2 2 2 23,       1 1 1 02,               ,     R 37e     ,0.0676,-0.008613,0.0,0.75,0.082,-0.008956,0.0,0.6,0.0,0.0,0.0,0.0
10893985,2,1,6451.253496,1.669e-30,9.221e-05,2600.7285,51.0,51.0,       1 1 1 32,       0 0 0 11,               ,     Q 25e     ,0.0705,-0.007612,0.0,0.72,0.093,-0.007623,0.0,0.67,0.0,0.0,0.0,0.0
10893986,2,1,6451.338169,1.222e-29,4.819e-05,2181.269,93.0,93.0,       1 3 3 22,       0 2 2 01,               ,     Q 46e     ,0.0663,-0.009135,0.0,0.74,0.076,-0.009494,0.0,0.58,0.014295,0.016401,0.0,0.0
10893987,2,1,6451.340982,4.876e-28,0.000332,1287.7511,7.0,5.0,       4 0 0 12,       1 0 0 02,               ,     R  2e     ,0.088,-0.003261,0.0,0.7,0.12,-0.003649,0.0,0.74,0.017169,0.023662,0.0,0.0
10893988,2,1,6451.357869,1.36e-29,9.665e-06,1748.578,63.0,65.0,       4 3 3 01,       0 2 2 01,               ,     P 32e     ,0.0687,-0.006224,0.0,0.74,0.087,-0.006074,0.0,0.62,0.003768,0.005238,0.0,0.0
10893989,2,1,6451.398055,2.255e-28,2.724e-06,831.6829,43.0,41.0,       4 2 2 01,       0 1 1 01,               ,     R 20f     ,0.072,-0.005188,0.0,0.71,0.096,-0.005221,0.0,0.7,-0.000649,-0.001484,0.0,0.0
10893992,2,1,6451.490449,1.104e-27,8.533e-07,316.7699,55.0,57.0,       2 2 2 11,       0 0 0 01,               ,     P 28e     ,0.0697,-0.00705,0.0,0.73,0.09,-0.006858,0.0,0.65,0.0,0.0,0.0,0.0
10893994,2,1,6451.526932,3.17e-30,0.003083,3074.6584,29.0,27.0,       3 1 1 21,       0 1 1 11,               ,     R 13f     ,0.0759,-0.005266,0.0,0.68,0.103,-0.005251,0.0,0.7,0.0,0.0,0.0,0.0
10893996,2,1,6451.608696,1.269e-30,4.959e-05,2639.3536,87.0,85.0,       2 2 2 23,       1 1 1 02,               ,     R 42f     ,0.0668,-0.009015,0.0,0.75,0.078,-0.009314,0.0,0.59,0.0,0.0,0.0,0.0
10893997,2,1,6451.658941,1.902e-30,2.3e-05,2210.6779,35.0,37.0,       2 2 2 22,       1 1 1 01,               ,     P 18f     ,0.0735,-0.007372,0.0,0.7,0.099,-0.006928,0.0,0.71,0.0,0.0,0.0,0.0
10893998,2,1,6451.686719,1.844e-30,9.195e-05,2562.8043,47.0,47.0,       1 1 1 32,       0 0 0 11,               ,     Q 23e     ,0.0712,-0.007445,0.0,0.72,0.095,-0.0074,0.0,0.69,0.0,0.0,0.0,0.0
10893999,2,1,6451.702437,1.175e-27,1.488e-05,786.9028,33.0,35.0,       2 0 0 23,       0 1 1 01,               ,     P 17e     ,0.074,-0.007267,0.0,0.7,0.1,-0.00682,0.0,0.71,0.008279,0.011284,0.0,0.0
10894001,2,1,6451.745792,6.598e-29,8.614e-05,1925.3775,81.0,81.0,       2 1 1 23,       1 0 0 02,               ,     Q 40e     ,0.0673,-0.008735,0.0,0.75,0.08,-0.009038,0.0,0.59,0.061004,0.0,0.0,0.0
10894002,2,1,6451.751201,4.89e-30,3.258e-05,2399.4679,159.0,157.0,       4 1 1 01,       0 0 0 01,               ,     R 78e     ,0.0571,-0.008547,0.0,0.66,0.064,-0.007982,0.0,0.55,0.0,0.0,0.0,0.0
10894003,2,1,6451.752361,8.264e-29,2.977e-05,1313.5221,15.0,17.0,       2 1 1 23,       1 0 0 02,               ,     P  8e     ,0.0811,-0.006514,0.0,0.68,0.111,-0.005706,0.0,0.7,-0.02028,-0.02869,0.0,0.0
10894004,2,1,6451.79018,1.418e-29,4.799e-05,2145.2905,91.0,91.0,       1 3 3 22,       0 2 2 01,               ,     Q 45f     ,0.0665,-0.00907,0.0,0.74,0.077,-0.009422,0.0,0.58,0.015521,0.018378,0.0,0.0
10894005,2,1,6451.80014,5.526e-30,2.783e-06,1431.1036,19.0,21.0,       5 1 1 01,       1 0 0 01,               ,     P 10e     ,0.0791,-0.005235,0.0,0.68,0.108,-0.004485,0.0,0.69,-0.022169,-0.030407,0.0,0.0
10894007,2,1,6451.917678,3.855e-29,1.354e-05,1396.2282,23.0,25.0,       1 3 3 22,       0 2 2 01,               ,     P 12e     ,0.0774,-0.006921,0.0,0.68,0.105,-0.006238,0.0,0.69,0.004984,0.006622,0.0,0.0
10894009,2,1,6451.963456,5.818e-29,9.094e-06,1512.6365,91.0,93.0,       1 2 2 22,       0 1 1 01,               ,     P 46f     ,0.0663,-0.009027,0.0,0.74,0.076,-0.009496,0.0,0.58,0.008725,0.009681,0.0,0.0
10894011,2,1,6452.040867,3.25e-30,0.003116,3085.4007,31.0,29.0,       3 1 1 21,       0 1 1 11,               ,     R 14e     ,0.0752,-0.005392,0.0,0.69,0.102,-0.005387,0.0,0.7,0.0,0.0,0.0,0.0
10894012,2,1,6452.045858,1.792e-29,0.000837,2671.2253,85.0,87.0,       4 1 1 12,       1 1 1 02,               ,     P 43e     ,0.0668,-0.007738,0.0,0.75,0.078,-0.008018,0.0,0.59,0.0,0.0,0.0,0.0
10894013,2,1,6452.08418,1.993e-30,9.171e-05,2527.9737,43.0,43.0,       1 1 1 32,       0 0 0 11,               ,     Q 21e     ,0.072,-0.007272,0.0,0.71,0.096,-0.007168,0.0,0.7,0.0,0.0,0.0,0.0
10894014,2,1,6452.08988,7.813e-30,0.001693,2804.3575,35.0,37.0,       5 0 0 12,       2 0 0 02,               ,     P 18e     ,0.0735,-0.006493,0.0,0.7,0.099,-0.006037,0.0,0.71,0.004035,0.005605,0.0,0.0
10894015,2,1,6452.140953,1.543e-30,4.029e-05,2541.669,81.0,79.0,       2 2 2 23,       1 1 1 02,               ,     R 39e     ,0.0673,-0.008777,0.0,0.75,0.08,-0.009109,0.0,0.59,0.0,0.0,0.0,0.0
10894016,2,1,6452.142373,1.381e-29,8.976e-06,1723.5292,61.0,63.0,       4 3 3 01,       0 2 2 01,               ,     P 31f     ,0.0689,-0.006184,0.0,0.74,0.088,-0.00601,0.0,0.63,0.003608,0.005071,0.0,0.0
10894017,2,1,6452.142917,1.593e-28,3.351e-05,1586.8582,97.0,97.0,       2 0 0 23,       0 1 1 01,               ,     Q 48f     ,0.0659,-0.009213,0.0,0.74,0.075,-0.009635,0.0,0.58,0.010169,0.011341,0.0,0.0
10894018,2,1,6452.162629,4.542e-29,8.249e-06,1547.973,93.0,95.0,       1 2 2 22,       0 1 1 01,               ,     P 47e     ,0.0661,-0.009082,0.0,0.74,0.075,-0.009583,0.0,0.58,0.002222,0.002822,0.0,0.0
10894020,2,1,6452.236015,1.643e-29,4.792e-05,2110.0901,89.0,89.0,       1 3 3 22,       0 2 2 01,               ,     Q 44e     ,0.0666,-0.009004,0.0,0.74,0.077,-0.009348,0.0,0.58,0.014982,0.017671,0.0,0.0
10894023,2,1,6452.330555,1.514e-29,0.0008238,2707.4049,87.0,89.0,       4 1 1 12,       1 1 1 02,               ,     P 44f     ,0.0666,-0.007785,0.0,0.74,0.077,-0.008096,0.0,0.58,0.0,0.0,0.0,0.0
10894024,2,1,6452.380566,8.448e-29,8.601e-05,1863.7586,77.0,77.0,       2 1 1 23,       1 0 0 02,               ,     Q 38e     ,0.0676,-0.008596,0.0,0.75,0.082,-0.008873,0.0,0.6,0.021402,0.027505,0.0,0.0
10894025,2,1,6452.439605,2.697e-28,3.368e-06,847.8263,45.0,43.0,       4 2 2 01,       0 1 1 01,               ,     R 21e     ,0.0716,-0.005278,0.0,0.71,0.095,-0.005326,0.0,0.69,0.005064,0.006328,0.0,0.0
10894026,2,1,6452.44598,2.104e-30,9.15e-05,2496.2373,39.0,39.0,       1 1 1 32,       0 0 0 11,               ,     Q 19e     ,0.073,-0.007091,0.0,0.7,0.098,-0.006926,0.0,0.71,0.0,0.0,0.0,0.0
10894029,2,1,6452.66864,1.891e-29,4.774e-05,2075.6711,87.0,87.0,       1 3 3 22,       0 2 2 01,               ,     Q 43f     ,0.0668,-0.008938,0.0,0.75,0.078,-0.009273,0.0,0.59,0.016094,0.019455,0.0,0.0
10894031,2,1,6452.772212,2.166e-30,9.133e-05,2467.5956,35.0,35.0,       1 1 1 32,       0 0 0 11,               ,     Q 17e     ,0.074,-0.0069,0.0,0.7,0.1,-0.006674,0.0,0.71,0.0,0.0,0.0,0.0
10894032,2,1,6452.808469,3.545e-29,1.303e-05,1386.8291,21.0,23.0,       1 3 3 22,       0 2 2 01,               ,     P 11f     ,0.0782,-0.006831,0.0,0.68,0.107,-0.006111,0.0,0.69,0.004933,0.006488,0.0,0.0
10894033,2,1,6452.812527,2.935e-29,1.961e-06,1308.6716,79.0,81.0,       2 3 3 11,       0 1 1 01,               ,     P 40f     ,0.0673,-0.007641,0.0,0.75,0.08,-0.007783,0.0,0.59,0.0,0.0,0.0,0.0
10894035,2,1,6452.839442,7.878e-28,0.0003507,1293.2178,11.0,9.0,       4 0 0 12,       1 0 0 02,               ,     R  4e     ,0.0847,-0.003737,0.0,0.69,0.116,-0.003953,0.0,0.72,0.012481,0.016833,0.0,0.0
10894036,2,1,6452.91792,1.408e-29,8.411e-06,1699.2625,59.0,61.0,       4 3 3 01,       0 2 2 01,               ,     P 30e     ,0.0692,-0.006144,0.0,0.74,0.088,-0.005946,0.0,0.63,0.003294,0.004465,0.0,0.0
10894037,2,1,6452.92324,1.842e-30,2.204e-05,2196.3094,33.0,35.0,       2 2 2 22,       1 1 1 01,               ,     P 17e     ,0.074,-0.007303,0.0,0.7,0.1,-0.00682,0.0,0.71,0.0,0.0,0.0,0.0
10894038,2,1,6452.930397,3.064e-29,2.322e-06,1339.6592,81.0,83.0,       2 3 3 11,       0 1 1 01,               ,     P 41e     ,0.0671,-0.007689,0.0,0.75,0.08,-0.007861,0.0,0.59,0.0,0.0,0.0,0.0
10894039,2,1,6452.951124,3.245e-30,0.003096,3097.1701,33.0,31.0,       3 1 1 21,       0 1 1 11,               ,     R 15f     ,0.0746,-0.005513,0.0,0.69,0.101,-0.005522,0.0,0.71,0.0,0.0,0.0,0.0
10894040,2,1,6452.982335,1.063e-28,8.592e-05,1805.2523,73.0,73.0,       2 1 1 23,       1 0 0 02,               ,     Q 36e     ,0.068,-0.008454,0.0,0.74,0.084,-0.008701,0.0,0.61,0.023014,0.029836,0.0,0.0
10894041,2,1,6453.00188,1.183e-30,4.004e-05,2604.8903,85.0,83.0,       2 2 2 23,       1 1 1 02,               ,     R 41e     ,0.067,-0.008937,0.0,0.75,0.079,-0.009248,0.0,0.59,0.0,0.0,0.0,0.0
10894043,2,1,6453.004686,2.49e-28,3.242e-06,865.3199,47.0,45.0,       4 2 2 01,       0 1 1 01,               ,     R 22f     ,0.0712,-0.005367,0.0,0.72,0.095,-0.005429,0.0,0.69,-0.002604,-0.004144,0.0,0.0
10894044,2,1,6453.020903,1.207e-30,0.0009301,3384.3426,165.0,167.0,       3 1 1 11,       0 1 1 01,               ,     P 83e     ,0.0557,-0.009435,0.0,0.64,0.064,-0.010109,0.0,0.55,0.004306,0.005135,0.0,0.0
10894046,2,1,6453.062958,2.167e-30,9.113e-05,2442.0491,31.0,31.0,       1 1 1 32,       0 0 0 11,               ,     Q 15e     ,0.0752,-0.006697,0.0,0.69,0.102,-0.006412,0.0,0.7,0.0,0.0,0.0,0.0
10894048,2,1,6453.093847,2.172e-29,4.766e-05,2042.0313,85.0,85.0,       1 3 3 22,       0 2 2 01,               ,     Q 42e     ,0.067,-0.008871,0.0,0.75,0.079,-0.009196,0.0,0.59,0.015516,0.018804,0.0,0.0
10894049,2,1,6453.140048,1.952e-26,0.0006788,1244.2204,111.0,113.0,       3 0 0 11,       0 0 0 01,               ,     P 56e     ,0.0642,-0.008337,0.0,0.73,0.07,-0.009002,0.0,0.56,0.005779,0.006183,0.0,0.0
10894050,2,1,6453.149057,5.146e-30,0.0001039,2546.0363,107.0,109.0,       2 1 1 22,       1 0 0 01,               ,     P 54e     ,0.0647,-0.009457,0.0,0.73,0.071,-0.010172,0.0,0.57,0.0,0.0,0.0,0.0
10894051,2,1,6453.218558,9.303e-28,6.298e-07,273.868,51.0,53.0,       2 2 2 11,       0 0 0 01,               ,     P 26e     ,0.0702,-0.00695,0.0,0.73,0.092,-0.006702,0.0,0.66,0.0,0.0,0.0,0.0
10894052,2,1,6453.306121,2.195e-28,3.359e-05,1512.6365,93.0,93.0,       2 0 0 23,       0 1 1 01,               ,     Q 46f     ,0.0663,-0.009086,0.0,0.74,0.076,-0.009494,0.0,0.58,0.012766,0.015109,0.0,0.0
10894053,2,1,6453.318293,2.102e-30,9.1e-05,2419.5981,27.0,27.0,       1 1 1 32,       0 0 0 11,               ,     Q 13e     ,0.0766,-0.006476,0.0,0.68,0.104,-0.006139,0.0,0.69,0.0,0.0,0.0,0.0
10894055,2,1,6453.371138,2.857e-30,1.697e-06,1416.2772,15.0,17.0,       5 1 1 01,       1 0 0 01,               ,     P  8e     ,0.0811,-0.005088,0.0,0.68,0.111,-0.00429,0.0,0.7,-0.031485,-0.043196,0.0,0.0
10894056,2,1,6453.404411,3.279e-30,0.003131,3109.4274,35.0,33.0,       3 1 1 21,       0 1 1 11,               ,     R 16e     ,0.074,-0.00563,0.0,0.7,0.1,-0.005654,0.0,0.71,0.0,0.0,0.0,0.0
10894058,2,1,6453.448522,6.734e-29,3.126e-05,1301.8082,11.0,13.0,       2 1 1 23,       1 0 0 02,               ,     P  6e     ,0.0834,-0.006241,0.0,0.68,0.114,-0.005415,0.0,0.71,0.019618,0.025553,0.0,0.0
10894060,2,1,6453.506958,2.478e-29,4.747e-05,2009.1725,83.0,83.0,       1 3 3 22,       0 2 2 01,               ,     Q 41f     ,0.0671,-0.008803,0.0,0.75,0.08,-0.009118,0.0,0.59,0.016612,0.020377,0.0,0.0
10894061,2,1,6453.525569,2.788e-30,3.306e-05,2523.0219,163.0,161.0,       4 1 1 01,       0 0 0 01,               ,     R 80e     ,0.0564,-0.008622,0.0,0.65,0.064,-0.008064,0.0,0.55,0.0,0.0,0.0,0.0
10894062,2,1,6453.538283,1.964e-30,9.086e-05,2400.2431,23.0,23.0,       1 1 1 32,       0 0 0 11,               ,     Q 11e     ,0.0782,-0.006232,0.0,0.68,0.107,-0.005855,0.0,0.69,0.0,0.0,0.0,0.0
10894063,2,1,6453.551235,1.313e-28,8.579e-05,1749.86,69.0,69.0,       2 1 1 23,       1 0 0 02,               ,     Q 34e     ,0.0683,-0.008309,0.0,0.74,0.085,-0.008523,0.0,0.61,0.021043,0.028063,0.0,0.0
10894065,2,1,6453.59715,1.222e-27,1.554e-05,761.1255,29.0,31.0,       2 0 0 23,       0 1 1 01,               ,     P 15e     ,0.0752,-0.007125,0.0,0.69,0.102,-0.006597,0.0,0.7,0.007748,0.010488,0.0,0.0
10894066,2,1,6453.609107,1.776e-30,2.124e-05,2183.2897,31.0,33.0,       2 2 2 22,       1 1 1 01,               ,     P 16f     ,0.0746,-0.007233,0.0,0.69,0.101,-0.00671,0.0,0.71,0.0,0.0,0.0,0.0
10894067,2,1,6453.689478,3.184e-29,1.241e-05,1378.2132,19.0,21.0,       1 3 3 22,       0 2 2 01,               ,     P 10e     ,0.0791,-0.006734,0.0,0.68,0.108,-0.00598,0.0,0.69,0.00517,0.006607,0.0,0.0
10894068,2,1,6453.700376,1.412e-29,7.791e-06,1675.7772,57.0,59.0,       4 3 3 01,       0 2 2 01,               ,     P 29f     ,0.0694,-0.006104,0.0,0.73,0.089,-0.005882,0.0,0.64,0.003171,0.004123,0.0,0.0
10894069,2,1,6453.722984,1.754e-30,9.077e-05,2383.9844,19.0,19.0,       1 1 1 32,       0 0 0 11,               ,     Q  9e     ,0.0801,-0.005954,0.0,0.68,0.109,-0.005559,0.0,0.69,0.0,0.0,0.0,0.0
10894071,2,1,6453.761966,7.981e-30,0.001711,2777.094,31.0,33.0,       5 0 0 12,       2 0 0 02,               ,     P 16e     ,0.0746,-0.006379,0.0,0.69,0.101,-0.005852,0.0,0.71,0.002837,0.003842,0.0,0.0
