global_iso_id,molec_id,local_iso_id,nu,sw,a,elower,gamma0_self,n_gamma0_self,delta0_self,n_delta0_self,SD_gamma_self,n_gamma2_self,SD_delta_self,n_delta2_self,nuVC_self,n_nuVC_self,eta_self,y_self,n_y_self
24,4,4,2190.476274,4.239E-27,102.9,2976.4666,0.083,0.75,-0.002759,0,0,0,0,0,0,1,0,0,0
21,4,1,2190.49504,4.596E-20,102,782.39,0.097,0.68,-0.002236,0,0.132989691,0.68,0,0,0,1,0,0.006099,0
21,4,1,2190.52074,3.343E-24,0.5554,1799.9728,0.082,0.71,-0.002901,0,0.125609756,0.71,0,0,0,1,0,0.04,0
22,4,2,2190.52658,5.484E-23,100.5,1133.3699,0.082,0.7,-0.003033,0,0.12804878,0.7,0,0,0,1,0,-0.015724,0
21,4,1,2190.53848,4.004E-24,0.5853,1768.1959,0.082,0.7,-0.002874,0,0.12804878,0.7,0,0,0,1,0,0.04,0
23,4,3,2190.55615,3.177E-21,104.1,73.6787,0.105,0.69,-0.001882,0,0.14,0.69,0,0,0,1,0,-6.00E-06,0
22,4,2,2190.56426,5.363E-23,98.75,1134.4469,0.082,0.7,-0.003033,0,0.12804878,0.7,0,0,0,1,0,-0.015724,0
23,4,3,2190.56446,7.741E-23,86.72,590.1725,0.118,0.7,-0.001358,0,0.130508475,0.7,0,0,0,1,0,0.031512,0
23,4,3,2190.57012,7.620E-23,85.37,590.1815,0.118,0.7,-0.001358,0,0.130508475,0.7,0,0,0,1,0,0.031512,0
24,4,4,2190.570754,3.864E-27,207.1,3042.1209,0.092,0.75,-0.002068,0,0,0,0,0,0,1,0,0,0
24,4,4,2190.600016,3.856E-27,207.1,3042.5755,0.092,0.75,-0.002068,0,0,0,0,0,0,1,0,0,0
23,4,3,2190.60423,1.064E-23,98.74,1365.2056,0.096,0.68,-0.00249,0,0.128125,0.68,0,0,0,1,0,-0.007562,0
24,4,4,2190.67711,3.494E-27,103.5,3022.1281,0.082,0.75,-0.002803,0,0,0,0,0,0,1,0,0,0
24,4,4,2190.7022,3.488E-27,103.5,3022.4265,0.082,0.75,-0.002803,0,0,0,0,0,0,1,0,0,0
21,4,1,2190.70437,2.298E-24,77.1,2850.6658,0.088,0.69,-0.002826,0,0.127272727,0.69,0,0,0,1,0,-0.014097,0
21,4,1,2190.7056,1.915E-21,112.5,1185.7685,0.114,0.7,-0.001469,0,0.134210526,0.7,0,0,0,1,0,-0.013588,0
24,4,4,2190.71171,2.746E-29,0.0004524,1335.2647,0.096,0.75,-0.001852,0,0,0,0,0,0,1,0,0,0
24,4,4,2190.720679,1.053E-29,209.5,4400.0565,0.079,0.75,-0.003192,0,0,0,0,0,0,1,0,0,0
24,4,4,2190.728489,1.052E-29,209.5,4400.2464,0.079,0.75,-0.003192,0,0,0,0,0,0,1,0,0,0
21,4,1,2190.72962,6.209E-24,102,2697.0301,0.089,0.69,-0.002788,0,0.126966292,0.69,0,0,0,1,0,-0.012279,0
24,4,4,2190.738406,1.135E-27,99.65,3263.7073,0.081,0.75,-0.002976,0,0,0,0,0,0,1,0,0,0
24,4,4,2190.73915,1.040E-27,101.6,3285.5895,0.081,0.75,-0.002976,0,0,0,0,0,0,1,0,0,0
24,4,4,2190.740124,1.040E-27,101.6,3285.6774,0.081,0.75,-0.002976,0,0,0,0,0,0,1,0,0,0
21,4,1,2190.74921,5.927E-24,97.4,2697.1671,0.089,0.69,-0.002788,0,0.126966292,0.69,0,0,0,1,0,-0.012279,0
25,4,5,2190.76299,1.597E-22,114.7,429.2602,0.086,0.69,-0.002592,0,0.129069767,0.69,0,0,0,1,0,0.009159,0
24,4,4,2190.763654,2.160E-25,99.8,2039.4367,0.094,0.75,-0.001939,0,0,0,0,0,0,1,0,0,0
21,4,1,2190.76497,4.008E-24,0.5856,1768.083,0.082,0.7,-0.002874,0,0.12804878,0.7,0,0,0,1,0,0.04,0
24,4,4,2190.768061,3.132E-29,0.04415,2492.0039,0.074,0.75,-0.003926,0,0,0,0,0,0,1,0,0,0
23,4,3,2190.7797,9.999E-24,102.8,1394.8761,0.095,0.68,-0.002537,0,0.127368421,0.68,0,0,0,1,0,-0.008231,0
24,4,4,2190.779846,1.113E-29,206.4,4385.5034,0.079,0.75,-0.003192,0,0,0,0,0,0,1,0,0,0
23,4,3,2190.78215,9.999E-24,102.8,1394.891,0.095,0.68,-0.002537,0,0.127368421,0.68,0,0,0,1,0,-0.008231,0
24,4,4,2190.795482,2.156E-25,99.83,2039.8786,0.094,0.75,-0.001939,0,0,0,0,0,0,1,0,0,0
21,4,1,2190.79939,4.798E-24,0.6197,1737.1321,0.083,0.7,-0.002846,0,0.127710843,0.7,0,0,0,1,0,0.04,0
24,4,4,2190.801225,1.112E-27,0.06922,1803.825,0.078,0.75,-0.003322,0,0,0,0,0,0,1,0,0,0
21,4,1,2190.80486,9.999E-22,103.6,1302.4278,0.114,0.7,-0.001469,0,0.134210526,0.7,0,0,0,1,0,-0.013627,0
24,4,4,2190.80669,3.959E-28,97.41,3492.3364,0.079,0.75,-0.003149,0,0,0,0,0,0,1,0,0,0
24,4,4,2190.82965,1.379E-24,81.72,1155.9325,0.12,0.75,-0.001031,0,0,0,0,0,0,1,0,0,0
21,4,1,2190.85783,2.597E-24,102.2,2889.8095,0.086,0.69,-0.002863,0,0.129069767,0.69,0,0,0,1,0,-0.013452,0
21,4,1,2190.86428,2.597E-24,102.2,2889.8596,0.086,0.69,-0.002863,0,0.129069767,0.69,0,0,0,1,0,-0.013452,0
24,4,4,2190.868135,2.236E-27,105.1,3126.2752,0.081,0.75,-0.002889,0,0,0,0,0,0,1,0,0,0
24,4,4,2190.868154,2.236E-27,105.1,3126.2753,0.081,0.75,-0.002889,0,0,0,0,0,0,1,0,0,0
22,4,2,2190.88051,3.411E-21,94.38,113.95,0.101,0.68,-0.002185,0,0.137623762,0.68,0,0,0,1,0,-0.002277,0
24,4,4,2190.888649,4.658E-26,195.1,2228.4819,0.114,0.75,-0.001204,0,0,0,0,0,0,1,0,0,0
21,4,1,2190.90529,8.951E-24,200.5,2773.9184,0.086,0.69,-0.002863,0,0.129069767,0.69,0,0,0,1,0,-0.012766,0
24,4,4,2190.936961,1.098E-29,0.0001799,1238.3497,0.103,0.75,-0.00155,0,0,0,0,0,0,1,0,0,0
21,4,1,2190.94696,1.585E-22,90.5,1822.4376,0.106,0.69,-0.001888,0,0.139622642,0.69,0,0,0,1,0,0.005106,0
21,4,1,2190.947,1.585E-22,90.5,1822.4379,0.106,0.69,-0.001888,0,0.139622642,0.69,0,0,0,1,0,0.005106,0
21,4,1,2190.97368,1.806E-22,98.2,1795.2169,0.107,0.69,-0.001823,0,0.139252336,0.69,0,0,0,1,0,0.005955,0
21,4,1,2190.98196,1.335E-24,87.93,3002.0369,0.085,0.7,-0.002899,0,0.128235294,0.7,0,0,0,1,0,-0.013917,0
24,4,4,2190.995898,3.693E-27,103,3009.7158,0.082,0.75,-0.002803,0,0,0,0,0,0,1,0,0,0
21,4,1,2191.00264,1.798E-22,97.85,1795.3812,0.107,0.69,-0.001823,0,0.139252336,0.69,0,0,0,1,0,0.005955,0
21,4,1,2191.00333,4.798E-24,0.6195,1737.0305,0.083,0.7,-0.002846,0,0.127710843,0.7,0,0,0,1,0,0.04,0
24,4,4,2191.01739,4.081E-25,102.5,1895.6278,0.096,0.75,-0.001853,0,0,0,0,0,0,1,0,0,0
21,4,1,2191.05272,5.685E-24,0.6519,1706.9065,0.084,0.7,-0.002818,0,0.127380952,0.7,0,0,0,1,0,0.04,0
24,4,4,2191.060942,4.070E-25,102.5,1896.1678,0.096,0.75,-0.001853,0,0,0,0,0,0,1,0,0,0
23,4,3,2191.08901,5.524E-24,91.31,1492.4449,0.095,0.68,-0.002537,0,0.127368421,0.68,0,0,0,1,0,-0.010322,0
21,4,1,2191.09806,5.604E-24,88.2,2688.2208,0.089,0.69,-0.002788,0,0.126966292,0.69,0,0,0,1,0,-0.012945,0
21,4,1,2191.1069,1.193E-23,245.5,2228.7435,0.12,0.7,-0.001133,0,0.1275,0.7,0,0,0,1,0,-0.029563,0
24,4,4,2191.1107,1.077E-22,110,667.4765,0.103,0.75,-0.00155,0,0,0,0,0,0,1,0,0,0
24,4,4,2191.112039,4.140E-29,0.04547,2437.5996,0.075,0.75,-0.003884,0,0,0,0,0,0,1,0,0,0
22,4,2,2191.11239,4.838E-23,100.4,1164.3478,0.082,0.71,-0.003065,0,0.125609756,0.71,0,0,0,1,0,-0.016184,0
24,4,4,2191.124789,3.495E-25,102.6,1937.1699,0.095,0.75,-0.001896,0,0,0,0,0,0,1,0,0,0
24,4,4,2191.124808,3.495E-25,102.6,1937.17,0.095,0.75,-0.001896,0,0,0,0,0,0,1,0,0,0
21,4,1,2191.1279,1.310E-21,96.24,1190.3483,0.116,0.7,-0.001386,0,0.131896552,0.7,0,0,0,1,0,-0.024597,0
21,4,1,2191.128,1.310E-21,96.24,1190.3483,0.116,0.7,-0.001386,0,0.131896552,0.7,0,0,0,1,0,-0.024597,0
24,4,4,2191.13255,1.077E-22,110,667.3271,0.103,0.75,-0.00155,0,0,0,0,0,0,1,0,0,0
22,4,2,2191.15045,4.717E-23,98.43,1165.4845,0.082,0.71,-0.003065,0,0.125609756,0.71,0,0,0,1,0,-0.016184,0
24,4,4,2191.16283,1.032E-21,103.7,344.0329,0.089,0.75,-0.002198,0,0,0,0,0,0,1,0,0,0
24,4,4,2191.17955,1.734E-24,90.92,1251.6139,0.117,0.75,-0.001118,0,0,0,0,0,0,1,0,0,0
24,4,4,2191.18241,3.635E-27,207.4,3062.5235,0.091,0.75,-0.002112,0,0,0,0,0,0,1,0,0,0
24,4,4,2191.193482,3.030E-27,103.6,3056.2128,0.082,0.75,-0.002847,0,0,0,0,0,0,1,0,0,0
21,4,1,2191.19916,1.024E-22,101.3,1935.368,0.106,0.69,-0.001888,0,0.139622642,0.69,0,0,0,1,0,0.004319,0
24,4,4,2191.2125,3.627E-27,207.4,3063.0144,0.091,0.75,-0.002112,0,0,0,0,0,0,1,0,0,0
24,4,4,2191.213579,9.682E-28,99.7,3300.7172,0.08,0.75,-0.003019,0,0,0,0,0,0,1,0,0,0
21,4,1,2191.2172,1.032E-22,102.1,1935.488,0.106,0.69,-0.001888,0,0.139622642,0.69,0,0,0,1,0,0.004319,0
24,4,4,2191.219948,3.025E-27,103.6,3056.5386,0.082,0.75,-0.002847,0,0,0,0,0,0,1,0,0,0
24,4,4,2191.222889,8.875E-28,101.7,3322.692,0.08,0.75,-0.003019,0,0,0,0,0,0,1,0,0,0
24,4,4,2191.223624,8.869E-28,101.7,3322.7867,0.08,0.75,-0.003019,0,0,0,0,0,0,1,0,0,0
24,4,4,2191.228889,1.400E-27,0.07186,1760.3206,0.078,0.75,-0.003279,0,0,0,0,0,0,1,0,0,0
21,4,1,2191.23579,5.685E-24,0.6518,1706.8153,0.084,0.7,-0.002818,0,0.127380952,0.7,0,0,0,1,0,0.04,0
25,4,5,2191.25291,2.101E-23,113.4,711.0712,0.101,0.68,-0.002071,0,0.137623762,0.68,0,0,0,1,0,0.003688,0
24,4,4,2191.254329,3.324E-28,97.49,3532.3496,0.079,0.75,-0.003192,0,0,0,0,0,0,1,0,0,0
23,4,3,2191.25635,1.016E-23,99.08,1383.8577,0.095,0.68,-0.002537,0,0.127368421,0.68,0,0,0,1,0,-0.008354,0
25,4,5,2191.28213,2.085E-23,112.4,710.8414,0.101,0.68,-0.002071,0,0.137623762,0.68,0,0,0,1,0,0.003688,0
21,4,1,2191.29853,6.774E-24,0.6931,1677.5192,0.084,0.7,-0.002789,0,0.128571429,0.7,0,0,0,1,0,0.04,0
24,4,4,2191.32007,1.137E-24,51.83,1171.0778,0.119,0.75,-0.001075,0,0,0,0,0,0,1,0,0,0
24,4,4,2191.32007,1.137E-24,51.83,1171.0778,0.119,0.75,-0.001075,0,0,0,0,0,0,1,0,0,0
21,4,1,2191.32139,2.081E-24,76.79,2876.5625,0.086,0.69,-0.002863,0,0.129069767,0.69,0,0,0,1,0,-0.014744,0
23,4,3,2191.3413,9.757E-23,90.92,593.4128,0.116,0.7,-0.001415,0,0.131896552,0.7,0,0,0,1,0,0.025163,0
24,4,4,2191.345659,2.928E-29,0.0005001,1351.9187,0.095,0.75,-0.001896,0,0,0,0,0,0,1,0,0,0
23,4,3,2191.34831,9.596E-23,89.42,593.4277,0.116,0.7,-0.001415,0,0.131896552,0.7,0,0,0,1,0,0.025163,0
21,4,1,2191.36442,5.685E-24,102.2,2722.2531,0.088,0.69,-0.002826,0,0.127272727,0.69,0,0,0,1,0,-0.012821,0
24,4,4,2191.375621,1.922E-27,105.2,3162.004,0.081,0.75,-0.002933,0,0,0,0,0,0,1,0,0,0
24,4,4,2191.375643,1.922E-27,105.2,3162.0041,0.081,0.75,-0.002933,0,0,0,0,0,0,1,0,0,0
21,4,1,2191.38583,5.403E-24,97.25,2722.4092,0.088,0.69,-0.002826,0,0.127272727,0.69,0,0,0,1,0,-0.012821,0
24,4,4,2191.397938,2.065E-25,100,2057.5693,0.093,0.75,-0.001983,0,0,0,0,0,0,1,0,0,0
21,4,1,2191.41993,3.028E-19,103.5,498.3737,0.084,0.7,-0.002643,0,0.128571429,0.7,0,0,0,1,0,0.009297,0
23,4,3,2191.426,9.516E-24,103.4,1414.3524,0.094,0.69,-0.002581,0,0.126595745,0.69,0,0,0,1,0,-0.009,0
23,4,3,2191.42876,9.516E-24,103.4,1414.3699,0.094,0.69,-0.002581,0,0.126595745,0.69,0,0,0,1,0,-0.009,0
24,4,4,2191.430812,2.060E-25,100,2058.0515,0.093,0.75,-0.001983,0,0,0,0,0,0,1,0,0,0
21,4,1,2191.43143,4.758E-20,102.1,765.1236,0.098,0.68,-0.002197,0,0.134693878,0.68,0,0,0,1,0,0.00564,0
23,4,3,2191.44621,3.089E-21,104.6,63.1538,0.106,0.69,-0.001831,0,0.139622642,0.69,0,0,0,1,0,-0.001232,0
24,4,4,2191.451006,5.454E-29,0.04686,2383.9778,0.075,0.75,-0.003841,0,0,0,0,0,0,1,0,0,0
21,4,1,2191.46229,6.774E-24,0.6929,1677.4376,0.084,0.7,-0.002789,0,0.128571429,0.7,0,0,0,1,0,0.04,0
21,4,1,2191.46876,4.798E-20,102.8,764.7911,0.098,0.68,-0.002197,0,0.134693878,0.68,0,0,0,1,0,0.00564,0
21,4,1,2191.46974,2.355E-24,102.4,2916.5726,0.085,0.7,-0.002899,0,0.128235294,0.7,0,0,0,1,0,-0.014001,0
21,4,1,2191.47668,2.351E-24,102.3,2916.6291,0.085,0.7,-0.002899,0,0.128235294,0.7,0,0,0,1,0,-0.014001,0
24,4,4,2191.509046,3.204E-27,103.2,3043.753,0.082,0.75,-0.002847,0,0,0,0,0,0,1,0,0,0
21,4,1,2191.52379,8.104E-24,200.8,2800.8518,0.085,0.7,-0.002899,0,0.128235294,0.7,0,0,0,1,0,-0.013164,0
21,4,1,2191.53684,8.024E-24,0.7361,1648.9703,0.085,0.7,-0.002759,0,0.128235294,0.7,0,0,0,1,0,0.04,0
21,4,1,2191.57414,1.210E-24,88.46,3029.4435,0.084,0.7,-0.002934,0,0.128571429,0.7,0,0,0,1,0,-0.014503,0
21,4,1,2191.5791,1.637E-21,114.8,1180.7297,0.116,0.7,-0.001386,0,0.131896552,0.7,0,0,0,1,0,-0.017486,0
22,4,2,2191.59804,3.371E-21,94.62,128.1919,0.1,0.68,-0.002239,0,0.137,0.68,0,0,0,1,0,-0.003303,0
24,4,4,2191.60318,2.052E-24,87.59,1157.5176,0.119,0.75,-0.001075,0,0,0,0,0,0,1,0,0,0
24,4,4,2191.627995,5.314E-26,197.5,2233.1899,0.112,0.75,-0.001248,0,0,0,0,0,0,1,0,0,0
24,4,4,2191.648819,1.755E-27,0.07458,1717.6033,0.079,0.75,-0.003236,0,0,0,0,0,0,1,0,0,0
24,4,4,2191.670734,3.945E-25,102.7,1912.2525,0.095,0.75,-0.001896,0,0,0,0,0,0,1,0,0,0
21,4,1,2191.674,8.548E-22,105.7,1297.4208,0.116,0.7,-0.001386,0,0.131896552,0.7,0,0,0,1,0,-0.017538,0
24,4,4,2191.682097,8.226E-28,99.78,3338.511,0.08,0.75,-0.003063,0,0,0,0,0,0,1,0,0,0
21,4,1,2191.68281,8.024E-24,0.7359,1648.8976,0.085,0.7,-0.002759,0,0.128235294,0.7,0,0,0,1,0,0.04,0
22,4,2,2191.69149,4.234E-23,100,1196.1608,0.082,0.71,-0.003095,0,0.124390244,0.71,0,0,0,1,0,-0.016554,0
24,4,4,2191.695523,2.780E-28,97.6,3573.1448,0.079,0.75,-0.003236,0,0,0,0,0,0,1,0,0,0
23,4,3,2191.69674,4.879E-24,85.17,1511.7927,0.094,0.69,-0.002581,0,0.126595745,0.69,0,0,0,1,0,-0.007572,0
24,4,4,2191.700169,7.538E-28,101.8,3360.5811,0.08,0.75,-0.003063,0,0,0,0,0,0,1,0,0,0
24,4,4,2191.700622,7.533E-28,101.8,3360.683,0.08,0.75,-0.003063,0,0,0,0,0,0,1,0,0,0
21,4,1,2191.70128,1.649E-22,91.63,1832.5325,0.105,0.69,-0.001951,0,0.14,0.69,0,0,0,1,0,0.003266,0
21,4,1,2191.70132,1.649E-22,91.63,1832.5329,0.105,0.69,-0.001951,0,0.14,0.69,0,0,0,1,0,0.003266,0
24,4,4,2191.703432,2.617E-27,103.7,3091.0873,0.081,0.75,-0.00289,0,0,0,0,0,0,1,0,0,0
24,4,4,2191.715825,3.934E-25,102.7,1912.8463,0.095,0.75,-0.001896,0,0,0,0,0,0,1,0,0,0
22,4,2,2191.7299,4.153E-23,98.68,1197.359,0.082,0.71,-0.003095,0,0.124390244,0.71,0,0,0,1,0,-0.016554,0
21,4,1,2191.73079,5.121E-24,88.26,2713.4172,0.088,0.69,-0.002826,0,0.127272727,0.69,0,0,0,1,0,-0.01362,0
24,4,4,2191.731285,2.612E-27,103.7,3091.4421,0.081,0.75,-0.00289,0,0,0,0,0,0,1,0,0,0
21,4,1,2191.73279,1.887E-22,98.8,1804.4466,0.106,0.69,-0.001888,0,0.139622642,0.69,0,0,0,1,0,0.004229,0
21,4,1,2191.76404,1.879E-22,98.48,1804.6438,0.106,0.69,-0.001888,0,0.139622642,0.69,0,0,0,1,0,0.004229,0
21,4,1,2191.76769,9.435E-24,0.7799,1621.26,0.086,0.69,-0.002727,0,0.129069767,0.69,0,0,0,1,0,0.04,0
24,4,4,2191.774584,3.363E-25,103,1954.638,0.094,0.75,-0.00194,0,0,0,0,0,0,1,0,0,0
24,4,4,2191.774607,3.363E-25,103,1954.6381,0.094,0.75,-0.00194,0,0,0,0,0,0,1,0,0,0
25,4,5,2191.78091,1.754E-22,114.8,403.255,0.088,0.69,-0.002565,0,0.127272727,0.69,0,0,0,1,0,0.008992,0
24,4,4,2191.784964,7.158E-29,0.0483,2331.1388,0.075,0.75,-0.003798,0,0,0,0,0,0,1,0,0,0
24,4,4,2191.787585,3.402E-27,207.7,3083.7098,0.09,0.75,-0.002156,0,0,0,0,0,0,1,0,0,0
24,4,4,2191.818479,3.394E-27,207.8,3084.2385,0.09,0.75,-0.002156,0,0,0,0,0,0,1,0,0,0
24,4,4,2191.876762,1.645E-27,105.3,3198.5241,0.081,0.75,-0.002977,0,0,0,0,0,0,1,0,0,0
24,4,4,2191.876788,1.645E-27,105.3,3198.5242,0.081,0.75,-0.002977,0,0,0,0,0,0,1,0,0,0
21,4,1,2191.89732,9.435E-24,0.7798,1621.1954,0.086,0.69,-0.002727,0,0.129069767,0.69,0,0,0,1,0,0.04,0
23,4,3,2191.90177,9.636E-24,99.3,1403.3197,0.094,0.69,-0.002581,0,0.126595745,0.69,0,0,0,1,0,-0.009102,0
21,4,1,2191.93147,1.871E-24,76.32,2903.2926,0.085,0.7,-0.002899,0,0.128235294,0.7,0,0,0,1,0,-0.015356,0
24,4,4,2191.93525,2.133E-24,92.99,1254.7667,0.115,0.75,-0.001162,0,0,0,0,0,0,1,0,0,0
21,4,1,2191.94499,1.056E-22,101.6,1945.386,0.105,0.69,-0.001951,0,0.14,0.69,0,0,0,1,0,0.002765,0
21,4,1,2191.95184,8.064E-24,273.4,2226.2501,0.122,0.71,-0.000896,0,0.125409836,0.71,0,0,0,1,0,-0.039341,0
21,4,1,2191.96424,1.068E-22,102.8,1945.5277,0.105,0.69,-0.001951,0,0.14,0.69,0,0,0,1,0,0.002765,0
24,4,4,2191.972037,3.087E-29,0.0005498,1369.3654,0.094,0.75,-0.00194,0,0,0,0,0,0,1,0,0,0
24,4,4,2191.98644,1.052E-22,110.1,656.3771,0.104,0.75,-0.001508,0,0,0,0,0,0,1,0,0,0
21,4,1,2191.99112,1.109E-23,0.8302,1594.3883,0.088,0.69,-0.002695,0,0.127272727,0.69,0,0,0,1,0,0.04,0
21,4,1,2191.99247,5.201E-24,103,2748.3153,0.086,0.69,-0.002863,0,0.129069767,0.69,0,0,0,1,0,-0.013352,0
21,4,1,2191.99511,9.556E-22,88.51,1186.1471,0.118,0.7,-0.001281,0,0.130508475,0.7,0,0,0,1,0,-0.034799,0
21,4,1,2191.99524,9.556E-22,88.51,1186.1471,0.118,0.7,-0.001281,0,0.130508475,0.7,0,0,0,1,0,-0.034799,0
24,4,4,2192.00659,1.052E-22,110,656.2476,0.104,0.75,-0.001508,0,0,0,0,0,0,1,0,0,0
24,4,4,2192.015714,2.767E-27,103.2,3078.5778,0.081,0.75,-0.002891,0,0,0,0,0,0,1,0,0,0
21,4,1,2192.01579,4.919E-24,97.47,2748.4923,0.086,0.69,-0.002863,0,0.129069767,0.69,0,0,0,1,0,-0.013352,0
24,4,4,2192.02575,1.963E-25,100.2,2076.4896,0.092,0.75,-0.002026,0,0,0,0,0,0,1,0,0,0
24,4,4,2192.059644,1.958E-25,100.2,2077.0139,0.092,0.75,-0.002026,0,0,0,0,0,0,1,0,0,0
24,4,4,2192.06101,2.194E-27,0.07753,1675.6734,0.079,0.75,-0.003193,0,0,0,0,0,0,1,0,0,0
23,4,3,2192.06563,8.951E-24,103.4,1434.6393,0.093,0.69,-0.002625,0,0.125806452,0.69,0,0,0,1,0,-0.009672,0
23,4,3,2192.06872,8.951E-24,103.4,1434.6598,0.093,0.69,-0.002625,0,0.125806452,0.69,0,0,0,1,0,-0.009672,0
21,4,1,2192.07478,2.121E-24,102.5,2944.1705,0.084,0.7,-0.002934,0,0.128571429,0.7,0,0,0,1,0,-0.01456,0
21,4,1,2192.08221,2.121E-24,102.5,2944.2342,0.084,0.7,-0.002934,0,0.128571429,0.7,0,0,0,1,0,-0.01456,0
24,4,4,2192.08809,2.024E-24,72.64,1173.4576,0.117,0.75,-0.001119,0,0,0,0,0,0,1,0,0,0
24,4,4,2192.08809,2.024E-24,72.64,1173.4576,0.117,0.75,-0.001119,0,0,0,0,0,0,1,0,0,0
21,4,1,2192.10577,1.113E-23,0.833,1594.3311,0.088,0.69,-0.002695,0,0.127272727,0.69,0,0,0,1,0,0.04,0
23,4,3,2192.11149,1.165E-22,93.75,597.4631,0.114,0.7,-0.001481,0,0.134210526,0.7,0,0,0,1,0,0.020404,0
24,4,4,2192.113914,9.361E-29,0.0498,2279.0828,0.075,0.75,-0.003755,0,0,0,0,0,0,1,0,0,0
23,4,3,2192.11981,1.145E-22,92.15,597.4854,0.114,0.7,-0.001481,0,0.134210526,0.7,0,0,0,1,0,0.020404,0
24,4,4,2192.130279,2.315E-28,97.69,3614.7219,0.078,0.75,-0.00328,0,0,0,0,0,0,1,0,0,0
24,4,4,2192.13314,1.113E-21,103.8,321.1049,0.09,0.75,-0.002156,0,0,0,0,0,0,1,0,0,0
21,4,1,2192.1336,7.298E-24,201.1,2828.6244,0.084,0.7,-0.002934,0,0.128571429,0.7,0,0,0,1,0,-0.013582,0
24,4,4,2192.143962,6.960E-28,99.86,3377.0884,0.08,0.75,-0.003107,0,0,0,0,0,0,1,0,0,0
21,4,1,2192.15924,1.093E-24,89.13,3057.6791,0.084,0.7,-0.002968,0,0.127380952,0.7,0,0,0,1,0,-0.015122,0
24,4,4,2192.170992,6.376E-28,101.9,3399.2567,0.08,0.75,-0.003107,0,0,0,0,0,0,1,0,0,0
24,4,4,2192.171117,6.371E-28,101.9,3399.3661,0.08,0.75,-0.003107,0,0,0,0,0,0,1,0,0,0
25,4,5,2192.17324,2.113E-23,113.6,697.2162,0.102,0.68,-0.002026,0,0.138235294,0.68,0,0,0,1,0,0.002936,0
25,4,5,2192.20054,2.101E-23,112.8,697.0119,0.102,0.68,-0.002026,0,0.138235294,0.68,0,0,0,1,0,0.002936,0
24,4,4,2192.206955,2.250E-27,103.8,3126.7514,0.081,0.75,-0.002934,0,0,0,0,0,0,1,0,0,0
21,4,1,2192.20715,1.302E-23,0.8871,1568.3553,0.089,0.69,-0.002662,0,0.126966292,0.69,0,0,0,1,0,0.04,0
24,4,4,2192.236202,2.245E-27,103.8,3127.137,0.081,0.75,-0.002934,0,0,0,0,0,0,1,0,0,0
22,4,2,2192.26387,3.718E-23,100.4,1228.809,0.081,0.71,-0.003125,0,0.124691358,0.71,0,0,0,1,0,-0.017016,0
22,4,2,2192.30259,3.641E-23,98.97,1230.07,0.081,0.71,-0.003125,0,0.124691358,0.71,0,0,0,1,0,-0.017016,0
21,4,1,2192.30813,1.302E-23,0.887,1568.3049,0.089,0.69,-0.002662,0,0.126966292,0.69,0,0,0,1,0,0.04,0
22,4,2,2192.30884,3.310E-21,94.91,143.2712,0.099,0.68,-0.002292,0,0.136363636,0.68,0,0,0,1,0,-0.004266,0
24,4,4,2192.317725,3.791E-25,102.9,1929.668,0.094,0.75,-0.00194,0,0,0,0,0,0,1,0,0,0
23,4,3,2192.32961,2.968E-21,105.1,53.4384,0.107,0.69,-0.001778,0,0.139252336,0.69,0,0,0,1,0,-0.002636,0
23,4,3,2192.33733,5.000E-24,92.69,1531.9459,0.093,0.69,-0.002625,0,0.125806452,0.69,0,0,0,1,0,-0.008646,0
21,4,1,2192.35668,4.637E-24,87.96,2739.4508,0.086,0.69,-0.002863,0,0.129069767,0.69,0,0,0,1,0,-0.014218,0
24,4,4,2192.360847,5.915E-26,199.3,2238.6826,0.111,0.75,-0.001292,0,0,0,0,0,0,1,0,0,0
24,4,4,2192.364304,3.779E-25,102.9,1930.3182,0.094,0.75,-0.00194,0,0,0,0,0,0,1,0,0,0
24,4,4,2192.37036,2.705E-24,90.92,1159.8952,0.117,0.75,-0.001119,0,0,0,0,0,0,1,0,0,0
24,4,4,2192.371555,1.402E-27,105.4,3235.8352,0.08,0.75,-0.003021,0,0,0,0,0,0,1,0,0,0
24,4,4,2192.371584,1.402E-27,105.4,3235.8354,0.08,0.75,-0.003021,0,0,0,0,0,0,1,0,0,0
24,4,4,2192.386277,3.168E-27,208.1,3105.6799,0.089,0.75,-0.0022,0,0,0,0,0,0,1,0,0,0
21,4,1,2192.40057,4.919E-20,102.7,748.3305,0.099,0.68,-0.002156,0,0.136363636,0.68,0,0,0,1,0,0.005105,0
21,4,1,2192.41583,1.520E-23,0.9476,1543.1611,0.09,0.69,-0.002628,0,0.126666667,0.69,0,0,0,1,0,0.04,0
24,4,4,2192.417949,3.160E-27,208.1,3106.2476,0.089,0.75,-0.0022,0,0,0,0,0,0,1,0,0,0
24,4,4,2192.418052,3.216E-25,103.3,1972.8994,0.093,0.75,-0.001984,0,0,0,0,0,0,1,0,0,0
24,4,4,2192.41808,3.216E-25,103.3,1972.8995,0.093,0.75,-0.001984,0,0,0,0,0,0,1,0,0,0
21,4,1,2192.43575,4.919E-20,102.5,748.0297,0.099,0.68,-0.002156,0,0.136363636,0.68,0,0,0,1,0,0.005105,0
24,4,4,2192.437857,1.220E-28,0.05139,2227.8101,0.076,0.75,-0.003712,0,0,0,0,0,0,1,0,0,0
