Wavenumber (cm-1),Tranmission,Pressure (Torr),Temperature (C)
2182.663271,0.417739501,10.12,24.573
2182.66805,0.468966083,10.12,24.573
2182.672833,0.540178176,10.12,24.573
2182.677619,0.62381654,10.12,24.573
2182.682408,0.711950904,10.12,24.573
2182.687202,0.772539228,10.12,24.573
2182.691999,0.81856459,10.12,24.573
2182.696799,0.857786867,10.12,24.573
2182.701604,0.88133182,10.12,24.573
2182.706411,0.89858112,10.12,24.573
2182.711223,0.908473205,10.12,24.573
2182.716038,0.912245726,10.12,24.573
2182.720857,0.92938508,10.12,24.573
2182.725679,0.947357349,10.12,24.573
2182.730505,0.954785676,10.12,24.573
2182.735334,0.955690336,10.12,24.573
2182.740167,0.946910177,10.12,24.573
2182.745004,0.939198552,10.12,24.573
2182.749844,0.959379728,10.12,24.573
2182.754688,0.964644884,10.12,24.573
2182.759535,0.970421247,10.12,24.573
2182.764386,0.976687224,10.12,24.573
2182.769241,0.975198958,10.12,24.573
2182.774099,0.971464258,10.12,24.573
2182.778961,0.986044326,10.12,24.573
2182.783827,0.984684452,10.12,24.573
2182.788696,0.981915434,10.12,24.573
2182.793568,0.984685769,10.12,24.573
2182.798445,0.982828506,10.12,24.573
2182.803325,0.977174894,10.12,24.573
2182.808208,0.975253488,10.12,24.573
2182.813095,0.975655146,10.12,24.573
2182.817986,0.987621941,10.12,24.573
2182.82288,0.996503654,10.12,24.573
2182.827778,0.989722393,10.12,24.573
2182.83268,0.98699502,10.12,24.573
2182.837585,0.979059303,10.12,24.573
2182.842494,0.978183143,10.12,24.573
2182.847406,0.985378732,10.12,24.573
2182.852322,0.988123535,10.12,24.573
2182.857241,0.983226325,10.12,24.573
2182.862165,0.984382644,10.12,24.573
2182.867091,0.988587542,10.12,24.573
2182.872022,0.987856516,10.12,24.573
2182.876956,0.983986502,10.12,24.573
2182.881893,0.976271411,10.12,24.573
2182.886834,0.971017537,10.12,24.573
2182.891779,0.983434081,10.12,24.573
2182.896728,0.996398474,10.12,24.573
2182.90168,0.994820946,10.12,24.573
2182.906635,0.995490785,10.12,24.573
2182.911594,0.992373642,10.12,24.573
2182.916557,0.986586584,10.12,24.573
2182.921524,0.974815514,10.12,24.573
2182.926494,0.971930713,10.12,24.573
2182.931467,0.970392559,10.12,24.573
2182.936444,0.96777813,10.12,24.573
2182.941425,0.969879436,10.12,24.573
2182.94641,0.97177198,10.12,24.573
2182.951398,0.972934791,10.12,24.573
2182.956389,0.977296445,10.12,24.573
2182.961385,0.964835926,10.12,24.573
2182.966383,0.962982161,10.12,24.573
2182.971386,0.962533357,10.12,24.573
2182.976392,0.956318432,10.12,24.573
2182.981402,0.954855772,10.12,24.573
2182.986415,0.940580117,10.12,24.573
2182.991432,0.911143285,10.12,24.573
2182.996452,0.878510109,10.12,24.573
2183.001476,0.829145394,10.12,24.573
2183.006504,0.797900126,10.12,24.573
2183.011535,0.781980687,10.12,24.573
2183.01657,0.792100964,10.12,24.573
2183.021609,0.828823394,10.12,24.573
2183.026651,0.87604823,10.12,24.573
2183.031696,0.921768554,10.12,24.573
2183.036746,0.940486754,10.12,24.573
2183.041799,0.951707054,10.12,24.573
2183.046855,0.972131053,10.12,24.573
2183.051915,0.970254548,10.12,24.573
2183.056979,0.96514816,10.12,24.573
2183.062046,0.979223438,10.12,24.573
2183.067117,0.977860105,10.12,24.573
2183.072192,0.975316671,10.12,24.573
2183.07727,0.970665658,10.12,24.573
2183.082352,0.972532903,10.12,24.573
2183.087437,0.976421471,10.12,24.573
2183.092526,0.980914616,10.12,24.573
2183.097619,0.98343873,10.12,24.573
2183.102715,0.979923598,10.12,24.573
2183.107815,0.978298382,10.12,24.573
2183.112918,0.979453115,10.12,24.573
2183.118025,0.976167297,10.12,24.573
2183.123136,0.978554263,10.12,24.573
2183.12825,0.987089775,10.12,24.573
2183.133368,0.977452827,10.12,24.573
2183.138489,0.975103219,10.12,24.573
2183.143614,0.976413828,10.12,24.573
2183.148743,0.973620216,10.12,24.573
2183.153875,0.959499666,10.12,24.573
2183.159011,0.958084969,10.12,24.573
2183.16415,0.953298331,10.12,24.573
2183.169293,0.936413345,10.12,24.573
2183.17444,0.908012684,10.12,24.573
2183.17959,0.880335065,10.12,24.573
2183.184744,0.859529424,10.12,24.573
2183.189901,0.850401648,10.12,24.573
2183.195062,0.868153493,10.12,24.573
2183.200227,0.894000146,10.12,24.573
2183.205395,0.931314889,10.12,24.573
2183.210567,0.948044825,10.12,24.573
2183.215743,0.961585218,10.12,24.573
2183.220922,0.964270214,10.12,24.573
2183.226104,0.966412324,10.12,24.573
2183.231291,0.970060327,10.12,24.573
2183.23648,0.971016923,10.12,24.573
2183.241674,0.971356247,10.12,24.573
2183.246871,0.986012886,10.12,24.573
2183.252072,0.981241696,10.12,24.573
2183.257276,0.971825383,10.12,24.573
2183.262484,0.973636418,10.12,24.573
2183.267696,0.968810746,10.12,24.573
2183.272911,0.967530371,10.12,24.573
2183.278129,0.973278972,10.12,24.573
2183.283352,0.969610664,10.12,24.573
2183.288578,0.967472882,10.12,24.573
2183.293807,0.966863648,10.12,24.573
2183.29904,0.956182253,10.12,24.573
2183.304277,0.943302913,10.12,24.573
2183.309517,0.922798315,10.12,24.573
2183.314761,0.910235878,10.12,24.573
2183.320009,0.895047187,10.12,24.573
2183.32526,0.865710886,10.12,24.573
2183.330515,0.8596383,10.12,24.573
2183.335773,0.872682722,10.12,24.573
2183.341035,0.89981058,10.12,24.573
2183.346301,0.922954829,10.12,24.573
2183.35157,0.925072285,10.12,24.573
2183.356843,0.93305997,10.12,24.573
2183.362119,0.948425525,10.12,24.573
2183.367399,0.941290458,10.12,24.573
2183.372683,0.930783484,10.12,24.573
2183.37797,0.936917583,10.12,24.573
2183.383261,0.932892997,10.12,24.573
2183.388555,0.939262754,10.12,24.573
2183.393853,0.922486414,10.12,24.573
2183.399155,0.889637322,10.12,24.573
2183.40446,0.865837016,10.12,24.573
2183.409769,0.808826098,10.12,24.573
2183.415081,0.730973789,10.12,24.573
2183.420397,0.671987771,10.12,24.573
2183.425717,0.630425492,10.12,24.573
2183.43104,0.61643959,10.12,24.573
2183.436367,0.621567461,10.12,24.573
2183.441698,0.656089157,10.12,24.573
2183.447032,0.690847603,10.12,24.573
2183.452369,0.714683163,10.12,24.573
2183.457711,0.697456583,10.12,24.573
2183.463055,0.650373155,10.12,24.573
2183.468404,0.590734886,10.12,24.573
2183.473756,0.543622963,10.12,24.573
2183.479112,0.510589987,10.12,24.573
2183.484471,0.542602915,10.12,24.573
2183.489834,0.581788874,10.12,24.573
2183.4952,0.650964289,10.12,24.573
2183.500571,0.724015215,10.12,24.573
2183.505944,0.802067373,10.12,24.573
2183.511322,0.854079332,10.12,24.573
2183.516703,0.890634958,10.12,24.573
2183.522087,0.895735196,10.12,24.573
2183.527475,0.925931797,10.12,24.573
2183.532867,0.933957911,10.12,24.573
2183.538262,0.940267106,10.12,24.573
2183.543661,0.944766579,10.12,24.573
2183.549064,0.946494949,10.12,24.573
2183.55447,0.950952084,10.12,24.573
2183.55988,0.960395064,10.12,24.573
2183.565293,0.945251511,10.12,24.573
2183.57071,0.945329535,10.12,24.573
2183.576131,0.922566503,10.12,24.573
2183.581555,0.91961119,10.12,24.573
2183.586983,0.902869241,10.12,24.573
2183.592414,0.894235176,10.12,24.573
2183.597849,0.896507044,10.12,24.573
2183.603288,0.890477672,10.12,24.573
2183.60873,0.923536755,10.12,24.573
2183.614176,0.923272413,10.12,24.573
2183.619625,0.938016988,10.12,24.573
2183.625078,0.955703192,10.12,24.573
2183.630535,0.95549987,10.12,24.573
2183.635995,0.962190924,10.12,24.573
2183.641459,0.96389115,10.12,24.573
2183.646926,0.969241499,10.12,24.573
2183.652397,0.962735788,10.12,24.573
2183.657872,0.977795685,10.12,24.573
2183.66335,0.966750409,10.12,24.573
2183.668832,0.962319696,10.12,24.573
2183.674317,0.957243374,10.12,24.573
2183.679806,0.959858621,10.12,24.573
2183.685299,0.9529808,10.12,24.573
2183.690322,0.946927922,10.12,24.573
2183.694969,0.951667746,10.12,24.573
2183.69962,0.946895363,10.12,24.573
2183.704274,0.943687982,10.12,24.573
2183.708933,0.938786016,10.12,24.573
2183.713595,0.941992057,10.12,24.573
2183.718262,0.931603223,10.12,24.573
2183.722932,0.926902987,10.12,24.573
2183.727606,0.918961239,10.12,24.573
2183.732284,0.916004664,10.12,24.573
2183.736966,0.891405744,10.12,24.573
2183.741652,0.872387315,10.12,24.573
2183.746342,0.842025715,10.12,24.573
2183.751036,0.805507778,10.12,24.573
2183.755734,0.747753119,10.12,24.573
2183.760435,0.684107805,10.12,24.573
2183.765141,0.59406363,10.12,24.573
2183.769851,0.495209346,10.12,24.573
2183.774564,0.449946192,10.12,24.573
2183.779281,0.434691686,10.12,24.573
2183.784003,0.425605212,10.12,24.573
2183.788728,0.484522634,10.12,24.573
2183.793458,0.561770345,10.12,24.573
2183.798191,0.651013186,10.12,24.573
2183.802928,0.715413445,10.12,24.573
2183.807669,0.787939448,10.12,24.573
2183.812414,0.814708338,10.12,24.573
2183.817163,0.862450918,10.12,24.573
2183.821915,0.887035222,10.12,24.573
2183.826672,0.891425702,10.12,24.573
2183.831433,0.914324977,10.12,24.573
2183.836197,0.922386581,10.12,24.573
2183.840966,0.929614982,10.12,24.573
2183.845738,0.927893427,10.12,24.573
2183.850515,0.937374683,10.12,24.573
2183.855295,0.944310191,10.12,24.573
2183.860079,0.938413148,10.12,24.573
2183.864868,0.941568381,10.12,24.573
2183.86966,0.950110333,10.12,24.573
2183.874456,0.953407495,10.12,24.573
2183.879256,0.952065081,10.12,24.573
2183.88406,0.958499598,10.12,24.573
2183.888868,0.955649949,10.12,24.573
2183.893679,0.965919732,10.12,24.573
2183.898495,0.942646413,10.12,24.573
2183.903315,0.952509652,10.12,24.573
2183.908138,0.939296922,10.12,24.573
2183.912966,0.937118852,10.12,24.573
2183.917797,0.927301949,10.12,24.573
2183.922632,0.90539173,10.12,24.573
2183.927472,0.871591176,10.12,24.573
2183.932315,0.827731499,10.12,24.573
2183.937162,0.817656476,10.12,24.573
2183.942013,0.809854701,10.12,24.573
2183.946868,0.845001101,10.12,24.573
2183.951727,0.866644416,10.12,24.573
2183.95659,0.901986391,10.12,24.573
2183.961457,0.923115534,10.12,24.573
2183.966328,0.944315661,10.12,24.573
2183.971202,0.957957144,10.12,24.573
2183.976081,0.961018396,10.12,24.573
2183.980963,0.966732478,10.12,24.573
2183.98585,0.968766431,10.12,24.573
2183.99074,0.967324047,10.12,24.573
2183.995634,0.969640186,10.12,24.573
2184.000533,0.968258694,10.12,24.573
2184.005435,0.97585712,10.12,24.573
2184.010341,0.9793096,10.12,24.573
2184.015251,0.974917629,10.12,24.573
2184.020165,0.981076639,10.12,24.573
2184.025083,0.972149966,10.12,24.573
2184.030005,0.99378989,10.12,24.573
2184.03493,0.992058103,10.12,24.573
2184.03986,0.989561729,10.12,24.573
2184.044794,0.981186763,10.12,24.573
2184.049731,0.982995219,10.12,24.573
2184.054673,0.98235611,10.12,24.573
2184.059618,0.981484623,10.12,24.573
2184.064567,0.971525545,10.12,24.573
2184.069521,0.976708942,10.12,24.573
2184.074478,0.975108949,10.12,24.573
2184.079439,0.975208592,10.12,24.573
2184.084404,0.958161799,10.12,24.573
2184.089373,0.944273863,10.12,24.573
2184.094346,0.917413119,10.12,24.573
2184.099323,0.883775804,10.12,24.573
2184.104304,0.858029036,10.12,24.573
2184.109288,0.832745956,10.12,24.573
2184.114277,0.817229618,10.12,24.573
2184.11927,0.808516252,10.12,24.573
2184.124266,0.829339276,10.12,24.573
2184.129266,0.83154498,10.12,24.573
2184.134271,0.862830881,10.12,24.573
2184.139279,0.881747192,10.12,24.573
2184.144291,0.90726479,10.12,24.573
2184.149307,0.923752798,10.12,24.573
2184.154328,0.954594431,10.12,24.573
2184.159352,0.960847101,10.12,24.573
2184.16438,0.956731456,10.12,24.573
2184.169411,0.95174989,10.12,24.573
2184.174447,0.938794385,10.12,24.573
2184.179487,0.937150649,10.12,24.573
2184.184531,0.948297624,10.12,24.573
2184.189578,0.943997037,10.12,24.573
2184.19463,0.952492601,10.12,24.573
2184.199685,0.951990337,10.12,24.573
2184.204745,0.977474234,10.12,24.573
2184.209808,0.969699356,10.12,24.573
2184.214875,0.973406853,10.12,24.573
2184.219946,0.976407131,10.12,24.573
2184.225021,0.981113139,10.12,24.573
2184.2301,0.977515521,10.12,24.573
2184.235183,0.97835095,10.12,24.573
2184.24027,0.97500202,10.12,24.573
2184.245361,0.990741397,10.12,24.573
2184.250456,0.98640054,10.12,24.573
2184.255555,0.986602717,10.12,24.573
2184.260657,0.981287855,10.12,24.573
2184.265764,0.98562842,10.12,24.573
2184.270874,0.975441086,10.12,24.573
2184.275989,0.979191447,10.12,24.573
2184.281107,0.977309213,10.12,24.573
2184.286229,0.976573031,10.12,24.573
2184.291355,0.97035818,10.12,24.573
2184.296486,0.962864023,10.12,24.573
2184.30162,0.967222929,10.12,24.573
2184.306758,0.972218921,10.12,24.573
2184.3119,0.970589548,10.12,24.573
2184.317045,0.981773973,10.12,24.573
2184.322195,0.973180885,10.12,24.573
2184.327349,0.968802784,10.12,24.573
2184.332506,0.96759363,10.12,24.573
2184.337668,0.970610982,10.12,24.573
2184.342834,0.962655537,10.12,24.573
2184.348003,0.958776307,10.12,24.573
2184.353176,0.96865392,10.12,24.573
2184.358354,0.962392168,10.12,24.573
2184.363535,0.954712785,10.12,24.573
2184.36872,0.944089452,10.12,24.573
2184.373909,0.923802309,10.12,24.573
2184.379102,0.8859494,10.12,24.573
2184.384299,0.843988832,10.12,24.573
2184.3895,0.825503869,10.12,24.573
2184.394705,0.812402185,10.12,24.573
2184.399913,0.806043182,10.12,24.573
2184.405126,0.817675747,10.12,24.573
2184.410343,0.844842476,10.12,24.573
2184.415563,0.852999528,10.12,24.573
2184.420788,0.858691622,10.12,24.573
2184.426016,0.826629872,10.12,24.573
2184.431248,0.770222455,10.12,24.573
2184.436485,0.701048316,10.12,24.573
2184.441725,0.631308225,10.12,24.573
2184.446969,0.590043115,10.12,24.573
2184.452217,0.577153253,10.12,24.573
2184.457469,0.593879939,10.12,24.573
2184.462725,0.64241137,10.12,24.573
2184.467985,0.6990427,10.12,24.573
2184.473248,0.738907617,10.12,24.573
2184.478516,0.757694763,10.12,24.573
2184.483788,0.73595574,10.12,24.573
2184.489063,0.680193738,10.12,24.573
2184.494343,0.624201795,10.12,24.573
2184.499626,0.571380486,10.12,24.573
2184.504914,0.5516063,10.12,24.573
2184.510205,0.566564741,10.12,24.573
2184.5155,0.608101094,10.12,24.573
2184.520799,0.66999941,10.12,24.573
2184.526102,0.727105681,10.12,24.573
2184.531409,0.799460182,10.12,24.573
2184.53672,0.854123248,10.12,24.573
2184.542035,0.889265821,10.12,24.573
2184.547354,0.916110582,10.12,24.573
2184.552676,0.931464784,10.12,24.573
2184.558003,0.939227304,10.12,24.573
2184.563334,0.949104408,10.12,24.573
2184.568668,0.948562681,10.12,24.573
2184.574007,0.954861787,10.12,24.573
2184.579349,0.95670943,10.12,24.573
2184.584695,0.959766853,10.12,24.573
2184.590045,0.973119206,10.12,24.573
2184.5954,0.971283347,10.12,24.573
2184.600758,0.96727342,10.12,24.573
2184.60612,0.972374774,10.12,24.573
2184.611486,0.966492047,10.12,24.573
2184.616856,0.982317724,10.12,24.573
2184.622229,0.968416509,10.12,24.573
2184.627607,0.970781535,10.12,24.573
2184.632989,0.972657355,10.12,24.573
2184.638374,0.96925098,10.12,24.573
2184.643764,0.973905328,10.12,24.573
2184.649157,0.9644746,10.12,24.573
2184.654555,0.973991378,10.12,24.573
2184.659956,0.97551971,10.12,24.573
2184.665361,0.971018124,10.12,24.573
2184.67077,0.971138629,10.12,24.573
2184.676184,0.964847078,10.12,24.573
2184.681601,0.976054039,10.12,24.573
2184.687022,0.978173266,10.12,24.573
2184.692446,0.978959849,10.12,24.573
2184.697875,0.974332558,10.12,24.573
2184.703308,0.980607252,10.12,24.573
2184.708745,0.976396674,10.12,24.573
2184.714185,0.984350919,10.12,24.573
2184.71963,0.974086005,10.12,24.573
2184.725078,0.968748524,10.12,24.573
2184.730531,0.974001091,10.12,24.573
2184.735987,0.977787505,10.12,24.573
2184.741447,0.970926115,10.12,24.573
2184.746912,0.970053726,10.12,24.573
2184.75238,0.969992687,10.12,24.573
2184.757852,0.971370695,10.12,24.573
2184.763328,0.976617467,10.12,24.573
2184.768808,0.963910067,10.12,24.573
2184.774292,0.967599864,10.12,24.573
2184.779779,0.969937491,10.12,24.573
2184.785271,0.96351151,10.12,24.573
2184.790767,0.951489907,10.12,24.573
2184.796266,0.955237231,10.12,24.573
2184.80177,0.939159564,10.12,24.573
2184.807277,0.929345895,10.12,24.573
2184.812789,0.933636972,10.12,24.573
2184.818304,0.933199359,10.12,24.573
2184.823823,0.912450444,10.12,24.573
2184.830441,0.906808258,10.12,24.573
2184.835077,0.896066452,10.12,24.573
2184.839718,0.8761015,10.12,24.573
2184.844362,0.840201384,10.12,24.573
2184.84901,0.782253233,10.12,24.573
2184.853662,0.71216635,10.12,24.573
2184.858318,0.644942947,10.12,24.573
2184.862978,0.588832961,10.12,24.573
2184.867643,0.547387096,10.12,24.573
2184.872311,0.513394839,10.12,24.573
2184.876983,0.476307608,10.12,24.573
2184.881658,0.432492648,10.12,24.573
2184.886338,0.386038792,10.12,24.573
2184.891022,0.362799743,10.12,24.573
2184.89571,0.383129524,10.12,24.573
2184.900402,0.448715219,10.12,24.573
2184.905098,0.528864173,10.12,24.573
2184.909797,0.611585742,10.12,24.573
2184.914501,0.693375249,10.12,24.573
2184.919208,0.751551914,10.12,24.573
2184.92392,0.7976046,10.12,24.573
2184.928636,0.830722514,10.12,24.573
2184.933355,0.847999321,10.12,24.573
2184.938079,0.871169594,10.12,24.573
2184.942806,0.886859113,10.12,24.573
2184.947537,0.893504761,10.12,24.573
2184.952273,0.909709488,10.12,24.573
2184.957012,0.918774141,10.12,24.573
2184.961755,0.928366344,10.12,24.573
2184.966502,0.934376664,10.12,24.573
2184.971254,0.928983329,10.12,24.573
2184.976009,0.931388972,10.12,24.573
2184.980768,0.931712374,10.12,24.573
2184.985531,0.940528488,10.12,24.573
2184.990298,0.946960076,10.12,24.573
2184.995069,0.952192753,10.12,24.573
2184.999844,0.95938756,10.12,24.573
2185.004623,0.955083839,10.12,24.573
2185.009406,0.961197452,10.12,24.573
2185.014192,0.957104456,10.12,24.573
2185.018983,0.955892353,10.12,24.573
2185.023778,0.963272875,10.12,24.573
2185.028577,0.961448187,10.12,24.573
2185.033379,0.956902356,10.12,24.573
2185.038186,0.959717147,10.12,24.573
2185.042997,0.956681412,10.12,24.573
2185.047811,0.947000337,10.12,24.573
2185.05263,0.925927573,10.12,24.573
2185.057452,0.899314942,10.12,24.573
2185.062279,0.870057913,10.12,24.573
2185.067109,0.849017186,10.12,24.573
2185.071943,0.847490835,10.12,24.573
2185.076782,0.85246741,10.12,24.573
2185.081624,0.885949976,10.12,24.573
2185.08647,0.925442199,10.12,24.573
2185.09132,0.944591022,10.12,24.573
2185.096175,0.958371474,10.12,24.573
2185.101033,0.966370561,10.12,24.573
2185.105895,0.967609408,10.12,24.573
2185.110761,0.968054983,10.12,24.573
2185.115631,0.971389951,10.12,24.573
2185.120505,0.984874694,10.12,24.573
2185.125383,0.983431292,10.12,24.573
2185.130265,0.977882752,10.12,24.573
2185.13515,0.972986715,10.12,24.573
2185.14004,0.967962194,10.12,24.573
2185.144934,0.976806631,10.12,24.573
2185.149832,0.982235916,10.12,24.573
2185.154733,0.978354833,10.12,24.573
2185.159639,0.981172354,10.12,24.573
2185.164549,0.981446274,10.12,24.573
2185.169462,0.984615583,10.12,24.573
2185.17438,0.983362711,10.12,24.573
2185.179301,0.981982777,10.12,24.573
2185.184227,0.970719106,10.12,24.573
2185.189156,0.963573643,10.12,24.573
2185.19409,0.958770712,10.12,24.573
2185.199027,0.956903681,10.12,24.573
2185.203968,0.967576674,10.12,24.573
2185.208913,0.967315594,10.12,24.573
2185.213863,0.970707211,10.12,24.573
2185.218816,0.971791203,10.12,24.573
2185.223773,0.975024798,10.12,24.573
2185.228734,0.983672416,10.12,24.573
2185.233699,0.981288697,10.12,24.573
2185.238668,0.975007257,10.12,24.573
2185.243641,0.982169707,10.12,24.573
2185.248618,0.982986664,10.12,24.573
2185.253599,0.982927216,10.12,24.573
2185.258584,0.978271494,10.12,24.573
2185.263573,0.971651999,10.12,24.573
2185.268566,0.973821264,10.12,24.573
2185.273562,0.972234444,10.12,24.573
2185.278563,0.967011336,10.12,24.573
2185.283568,0.968111039,10.12,24.573
2185.288576,0.971584347,10.12,24.573
2185.293589,0.962173781,10.12,24.573
2185.298605,0.942644881,10.12,24.573
2185.303626,0.921449345,10.12,24.573
2185.30865,0.899221802,10.12,24.573
2185.313679,0.885727379,10.12,24.573
2185.318711,0.886526663,10.12,24.573
