Wavenumber (cm-1),Transmission,Absorption,Pressure (Torr),Temperature
6370.626564,0.968732238,9.76E+00,742.08,22.15
6370.630331,0.969860077,9.40E+00,742.08,22.15
6370.634097,0.970907867,9.07E+00,742.08,22.15
6370.637864,0.971615255,8.85E+00,742.08,22.15
6370.641631,0.972107112,8.69E+00,742.08,22.15
6370.645397,0.972826958,8.47E+00,742.08,22.15
6370.649164,0.973730683,8.18E+00,742.08,22.15
6370.65293,0.974420667,7.96E+00,742.08,22.15
6370.656697,0.975042701,7.77E+00,742.08,22.15
6370.660463,0.975930572,7.49E+00,742.08,22.15
6370.66423,0.976723909,7.24E+00,742.08,22.15
6370.667996,0.977013588,7.15E+00,742.08,22.15
6370.671763,0.977190316,7.09E+00,742.08,22.15
6370.675529,0.977656961,6.94E+00,742.08,22.15
6370.679296,0.9782058,6.77E+00,742.08,22.15
6370.683063,0.978767157,6.60E+00,742.08,22.15
6370.686829,0.979476214,6.37E+00,742.08,22.15
6370.690596,0.979965568,6.22E+00,742.08,22.15
6370.694362,0.980039954,6.20E+00,742.08,22.15
6370.698129,0.980405331,6.08E+00,742.08,22.15
6370.701895,0.981318533,5.80E+00,742.08,22.15
6370.705662,0.981896818,5.61E+00,742.08,22.15
6370.709428,0.981948078,5.60E+00,742.08,22.15
6370.713195,0.982408941,5.45E+00,742.08,22.15
6370.716961,0.983204901,5.21E+00,742.08,22.15
6370.720728,0.983322978,5.17E+00,742.08,22.15
6370.724494,0.983150542,5.22E+00,742.08,22.15
6370.728261,0.983727455,5.04E+00,742.08,22.15
6370.732028,0.984308183,4.86E+00,742.08,22.15
6370.735794,0.983857274,5.00E+00,742.08,22.15
6370.739561,0.98352164,5.11E+00,742.08,22.15
6370.743327,0.98448354,4.81E+00,742.08,22.15
6370.747094,0.985552132,4.47E+00,742.08,22.15
6370.75086,0.985598505,4.46E+00,742.08,22.15
6370.754627,0.985577524,4.46E+00,742.08,22.15
6370.758393,0.986027718,4.32E+00,742.08,22.15
6370.76216,0.985928178,4.36E+00,742.08,22.15
6370.765926,0.985417783,4.51E+00,742.08,22.15
6370.769693,0.985930204,4.35E+00,742.08,22.15
6370.77346,0.987092495,3.99E+00,742.08,22.15
6370.777226,0.987252057,3.94E+00,742.08,22.15
6370.780993,0.986777186,4.09E+00,742.08,22.15
6370.784759,0.987110138,3.99E+00,742.08,22.15
6370.788526,0.98762697,3.83E+00,742.08,22.15
6370.792292,0.986995876,4.02E+00,742.08,22.15
6370.796059,0.98610419,4.30E+00,742.08,22.15
6370.799825,0.986444891,4.19E+00,742.08,22.15
6370.803592,0.987362683,3.91E+00,742.08,22.15
6370.807358,0.987557471,3.85E+00,742.08,22.15
6370.811125,0.98743397,3.89E+00,742.08,22.15
6370.814891,0.987828612,3.76E+00,742.08,22.15
6370.818658,0.988248229,3.63E+00,742.08,22.15
6370.822425,0.98811096,3.68E+00,742.08,22.15
6370.826191,0.988036454,3.70E+00,742.08,22.15
6370.829958,0.988481641,3.56E+00,742.08,22.15
6370.833724,0.988624096,3.52E+00,742.08,22.15
6370.837491,0.987904787,3.74E+00,742.08,22.15
6370.841257,0.987339556,3.92E+00,742.08,22.15
6370.845024,0.987895846,3.74E+00,742.08,22.15
6370.84879,0.988709807,3.49E+00,742.08,22.15
6370.852557,0.988493979,3.56E+00,742.08,22.15
6370.856323,0.98777765,3.78E+00,742.08,22.15
6370.86009,0.98793447,3.73E+00,742.08,22.15
6370.863856,0.988785029,3.47E+00,742.08,22.15
6370.867623,0.98913461,3.36E+00,742.08,22.15
6370.87139,0.988909423,3.43E+00,742.08,22.15
6370.875156,0.988852918,3.44E+00,742.08,22.15
6370.878923,0.988969743,3.41E+00,742.08,22.15
6370.882689,0.988918722,3.42E+00,742.08,22.15
6370.886456,0.988897502,3.43E+00,742.08,22.15
6370.890222,0.988942623,3.42E+00,742.08,22.15
6370.893989,0.988709271,3.49E+00,742.08,22.15
6370.897755,0.988518775,3.55E+00,742.08,22.15
6370.901522,0.988933623,3.42E+00,742.08,22.15
6370.905288,0.989381313,3.28E+00,742.08,22.15
6370.909055,0.989127457,3.36E+00,742.08,22.15
6370.912822,0.988833368,3.45E+00,742.08,22.15
6370.916588,0.989193559,3.34E+00,742.08,22.15
6370.920355,0.989461243,3.26E+00,742.08,22.15
6370.924121,0.989084244,3.37E+00,742.08,22.15
6370.927888,0.988827527,3.45E+00,742.08,22.15
6370.931654,0.988956809,3.41E+00,742.08,22.15
6370.935421,0.988743722,3.48E+00,742.08,22.15
6370.939187,0.988454759,3.57E+00,742.08,22.15
6370.942954,0.989069939,3.38E+00,742.08,22.15
6370.94672,0.9900015,3.09E+00,742.08,22.15
6370.950487,0.989940763,3.11E+00,742.08,22.15
6370.954253,0.98935324,3.29E+00,742.08,22.15
6370.95802,0.989444554,3.26E+00,742.08,22.15
6370.961787,0.98988086,3.13E+00,742.08,22.15
6370.965553,0.989808798,3.15E+00,742.08,22.15
6370.96932,0.98952353,3.24E+00,742.08,22.15
6370.973086,0.989465892,3.25E+00,742.08,22.15
6370.976853,0.989323199,3.30E+00,742.08,22.15
6370.980619,0.989027858,3.39E+00,742.08,22.15
6370.984386,0.988946199,3.42E+00,742.08,22.15
6370.988152,0.989027798,3.39E+00,742.08,22.15
6370.991919,0.989154279,3.35E+00,742.08,22.15
6370.995685,0.989522576,3.24E+00,742.08,22.15
6370.999452,0.989766657,3.16E+00,742.08,22.15
6371.003219,0.989242017,3.32E+00,742.08,22.15
6371.006985,0.98857218,3.53E+00,742.08,22.15
6371.010752,0.988858044,3.44E+00,742.08,22.15
6371.014518,0.989540458,3.23E+00,742.08,22.15
6371.018285,0.989343345,3.29E+00,742.08,22.15
6371.022051,0.98864609,3.51E+00,742.08,22.15
6371.025818,0.988632858,3.51E+00,742.08,22.15
6371.029584,0.989154995,3.35E+00,742.08,22.15
6371.033351,0.989404917,3.27E+00,742.08,22.15
6371.037117,0.989391863,3.28E+00,742.08,22.15
6371.040884,0.989327848,3.30E+00,742.08,22.15
6371.04465,0.988995612,3.40E+00,742.08,22.15
6371.048417,0.988491237,3.56E+00,742.08,22.15
6371.052184,0.988200963,3.65E+00,742.08,22.15
6371.05595,0.987964213,3.72E+00,742.08,22.15
6371.059717,0.98754245,3.85E+00,742.08,22.15
6371.063483,0.987420261,3.89E+00,742.08,22.15
6371.06725,0.987935484,3.73E+00,742.08,22.15
6371.071016,0.988371134,3.59E+00,742.08,22.15
6371.074783,0.987931311,3.73E+00,742.08,22.15
6371.078549,0.986959994,4.03E+00,742.08,22.15
6371.082316,0.986462474,4.19E+00,742.08,22.15
6371.086082,0.986801267,4.08E+00,742.08,22.15
6371.089849,0.987284005,3.93E+00,742.08,22.15
6371.093616,0.987142026,3.98E+00,742.08,22.15
6371.097382,0.986644566,4.13E+00,742.08,22.15
6371.101149,0.9865399,4.16E+00,742.08,22.15
6371.104915,0.986610651,4.14E+00,742.08,22.15
6371.108682,0.986155868,4.28E+00,742.08,22.15
6371.112448,0.985631287,4.45E+00,742.08,22.15
6371.116215,0.985869169,4.37E+00,742.08,22.15
6371.119981,0.986157358,4.28E+00,742.08,22.15
6371.123748,0.985405684,4.52E+00,742.08,22.15
6371.127514,0.984387279,4.84E+00,742.08,22.15
6371.131281,0.984352827,4.85E+00,742.08,22.15
6371.135047,0.984710515,4.73E+00,742.08,22.15
6371.138814,0.984407067,4.83E+00,742.08,22.15
6371.142581,0.983860552,5.00E+00,742.08,22.15
6371.146347,0.983583689,5.09E+00,742.08,22.15
6371.150114,0.983071446,5.25E+00,742.08,22.15
6371.15388,0.982356787,5.47E+00,742.08,22.15
6371.157647,0.982210338,5.52E+00,742.08,22.15
6371.161413,0.982315838,5.48E+00,742.08,22.15
6371.16518,0.981776476,5.65E+00,742.08,22.15
6371.168946,0.980965853,5.91E+00,742.08,22.15
6371.172713,0.980488658,6.06E+00,742.08,22.15
6371.176479,0.97977376,6.28E+00,742.08,22.15
6371.180246,0.978749633,6.60E+00,742.08,22.15
6371.184013,0.978525281,6.67E+00,742.08,22.15
6371.187779,0.978859425,6.57E+00,742.08,22.15
6371.191546,0.978064597,6.82E+00,742.08,22.15
6371.195312,0.976325989,7.36E+00,742.08,22.15
6371.199079,0.975501478,7.62E+00,742.08,22.15
6371.202845,0.975498736,7.62E+00,742.08,22.15
6371.206612,0.974681497,7.88E+00,742.08,22.15
6371.210378,0.973266959,8.33E+00,742.08,22.15
6371.214145,0.972546756,8.55E+00,742.08,22.15
6371.217911,0.971978724,8.73E+00,742.08,22.15
6371.221678,0.970508099,9.20E+00,742.08,22.15
6371.225444,0.969012439,9.67E+00,742.08,22.15
6371.229211,0.968501806,9.84E+00,742.08,22.15
6371.232978,0.96802187,9.99E+00,742.08,22.15
6371.236744,0.966620147,1.04E+01,742.08,22.15
6371.240511,0.965135872,1.09E+01,742.08,22.15
6371.244277,0.964405119,1.11E+01,742.08,22.15
6371.248044,0.963841021,1.13E+01,742.08,22.15
6371.25181,0.962805331,1.16E+01,742.08,22.15
6371.255577,0.961537659,1.21E+01,742.08,22.15
6371.259343,0.960302949,1.24E+01,742.08,22.15
6371.26311,0.959084332,1.28E+01,742.08,22.15
6371.266876,0.958146334,1.31E+01,742.08,22.15
6371.270643,0.957846344,1.32E+01,742.08,22.15
6371.27441,0.958030105,1.32E+01,742.08,22.15
6371.278176,0.958141029,1.31E+01,742.08,22.15
6371.281943,0.957791209,1.33E+01,742.08,22.15
6371.285709,0.957111776,1.35E+01,742.08,22.15
6371.289476,0.956567407,1.36E+01,742.08,22.15
6371.293242,0.956288159,1.37E+01,742.08,22.15
6371.297009,0.955848098,1.39E+01,742.08,22.15
6371.300775,0.955097735,1.41E+01,742.08,22.15
6371.304542,0.954553068,1.43E+01,742.08,22.15
6371.308308,0.954433858,1.43E+01,742.08,22.15
6371.312075,0.954199016,1.44E+01,742.08,22.15
6371.315841,0.953589618,1.46E+01,742.08,22.15
6371.319608,0.953061998,1.48E+01,742.08,22.15
6371.323375,0.952754438,1.49E+01,742.08,22.15
6371.327141,0.952141762,1.51E+01,742.08,22.15
6371.330908,0.951009631,1.54E+01,742.08,22.15
6371.334674,0.949771226,1.58E+01,742.08,22.15
6371.338441,0.948748648,1.62E+01,742.08,22.15
6371.342207,0.947868109,1.65E+01,742.08,22.15
6371.345974,0.946889162,1.68E+01,742.08,22.15
6371.34974,0.945552111,1.72E+01,742.08,22.15
6371.353507,0.943800628,1.78E+01,742.08,22.15
6371.357273,0.941877723,1.84E+01,742.08,22.15
6371.36104,0.939896703,1.90E+01,742.08,22.15
6371.364807,0.937731743,1.98E+01,742.08,22.15
6371.368573,0.93555522,2.05E+01,742.08,22.15
6371.37234,0.933593512,2.11E+01,742.08,22.15
6371.376106,0.931281686,2.19E+01,742.08,22.15
6371.379873,0.927919686,2.30E+01,742.08,22.15
6371.383639,0.924015701,2.43E+01,742.08,22.15
6371.387406,0.920518637,2.55E+01,742.08,22.15
6371.391172,0.9171924,2.66E+01,742.08,22.15
6371.394939,0.91330117,2.79E+01,742.08,22.15
6371.398705,0.90914613,2.93E+01,742.08,22.15
6371.402472,0.905301273,3.06E+01,742.08,22.15
6371.406238,0.901284039,3.19E+01,742.08,22.15
6371.410005,0.896466792,3.36E+01,742.08,22.15
6371.413772,0.891288996,3.54E+01,742.08,22.15
6371.417538,0.886356592,3.71E+01,742.08,22.15
6371.421305,0.881366253,3.88E+01,742.08,22.15
6371.425071,0.875808716,4.08E+01,742.08,22.15
6371.428838,0.869859219,4.28E+01,742.08,22.15
6371.432604,0.863987923,4.49E+01,742.08,22.15
6371.436371,0.858321071,4.70E+01,742.08,22.15
6371.440137,0.852717102,4.90E+01,742.08,22.15
6371.443904,0.847202122,5.10E+01,742.08,22.15
6371.44767,0.842153132,5.28E+01,742.08,22.15
6371.451437,0.837875485,5.44E+01,742.08,22.15
6371.455204,0.834064364,5.58E+01,742.08,22.15
6371.45897,0.830334008,5.71E+01,742.08,22.15
6371.462737,0.827184379,5.83E+01,742.08,22.15
6371.466503,0.82534039,5.90E+01,742.08,22.15
6371.47027,0.824379563,5.93E+01,742.08,22.15
6371.474036,0.823548794,5.97E+01,742.08,22.15
6371.477803,0.823533118,5.97E+01,742.08,22.15
6371.481569,0.825486898,5.89E+01,742.08,22.15
6371.485336,0.828800917,5.77E+01,742.08,22.15
6371.489102,0.831929863,5.65E+01,742.08,22.15
6371.492869,0.834890425,5.55E+01,742.08,22.15
6371.496635,0.838875055,5.40E+01,742.08,22.15
6371.500402,0.843978584,5.21E+01,742.08,22.15
6371.504169,0.849206626,5.02E+01,742.08,22.15
6371.507935,0.854246914,4.84E+01,742.08,22.15
6371.511702,0.859704256,4.65E+01,742.08,22.15
6371.515468,0.865880847,4.43E+01,742.08,22.15
6371.519235,0.872259915,4.20E+01,742.08,22.15
6371.523001,0.878086686,4.00E+01,742.08,22.15
6371.526768,0.883214891,3.82E+01,742.08,22.15
6371.530534,0.88831991,3.64E+01,742.08,22.15
6371.534301,0.893916965,3.45E+01,742.08,22.15
6371.538067,0.899426639,3.26E+01,742.08,22.15
6371.541834,0.904077649,3.10E+01,742.08,22.15
6371.545601,0.908205688,2.96E+01,742.08,22.15
6371.549367,0.912473202,2.81E+01,742.08,22.15
6371.553134,0.916666448,2.67E+01,742.08,22.15
6371.5569,0.920523047,2.54E+01,742.08,22.15
6371.560667,0.924478054,2.41E+01,742.08,22.15
6371.564433,0.928445637,2.28E+01,742.08,22.15
6371.5682,0.931615055,2.18E+01,742.08,22.15
6371.571966,0.934322774,2.09E+01,742.08,22.15
6371.575733,0.93779856,1.97E+01,742.08,22.15
6371.579499,0.941561341,1.85E+01,742.08,22.15
6371.583266,0.943913043,1.77E+01,742.08,22.15
6371.587032,0.945186794,1.73E+01,742.08,22.15
6371.590799,0.947307169,1.66E+01,742.08,22.15
6371.594566,0.950288773,1.57E+01,742.08,22.15
6371.598332,0.952528894,1.49E+01,742.08,22.15
6371.602099,0.954064965,1.45E+01,742.08,22.15
6371.605865,0.956243336,1.38E+01,742.08,22.15
6371.609632,0.958860457,1.29E+01,742.08,22.15
6371.613398,0.960622847,1.23E+01,742.08,22.15
6371.617165,0.961609542,1.20E+01,742.08,22.15
6371.620931,0.962826788,1.16E+01,742.08,22.15
6371.624698,0.964351833,1.12E+01,742.08,22.15
6371.628464,0.965677142,1.07E+01,742.08,22.15
6371.632231,0.966823518,1.04E+01,742.08,22.15
6371.635998,0.968012691,9.99E+00,742.08,22.15
6371.639764,0.969242275,9.60E+00,742.08,22.15
6371.643531,0.970531762,9.19E+00,742.08,22.15
6371.647297,0.97173816,8.81E+00,742.08,22.15
6371.651064,0.972483933,8.57E+00,742.08,22.15
6371.65483,0.972898185,8.44E+00,742.08,22.15
6371.658597,0.973553479,8.24E+00,742.08,22.15
6371.662363,0.974375963,7.98E+00,742.08,22.15
6371.66613,0.974870563,7.82E+00,742.08,22.15
6371.669896,0.975366294,7.67E+00,742.08,22.15
6371.673663,0.97647351,7.32E+00,742.08,22.15
6371.677429,0.977707923,6.93E+00,742.08,22.15
6371.681196,0.978228748,6.76E+00,742.08,22.15
6371.684963,0.978311896,6.74E+00,742.08,22.15
6371.688729,0.978705943,6.61E+00,742.08,22.15
6371.692496,0.979457557,6.38E+00,742.08,22.15
6371.696262,0.980373621,6.09E+00,742.08,22.15
6371.700029,0.981467962,5.75E+00,742.08,22.15
6371.703795,0.982353807,5.47E+00,742.08,22.15
6371.707562,0.982524574,5.42E+00,742.08,22.15
6371.711328,0.982396722,5.46E+00,742.08,22.15
6371.715095,0.982704282,5.36E+00,742.08,22.15
6371.718861,0.983198166,5.21E+00,742.08,22.15
6371.722628,0.983302712,5.17E+00,742.08,22.15
6371.726394,0.983398795,5.14E+00,742.08,22.15
6371.730161,0.984127641,4.92E+00,742.08,22.15
6371.733928,0.985105693,4.61E+00,742.08,22.15
6371.737694,0.985440552,4.51E+00,742.08,22.15
6371.741461,0.98502326,4.64E+00,742.08,22.15
6371.745227,0.984712064,4.73E+00,742.08,22.15
6371.748994,0.985433102,4.51E+00,742.08,22.15
6371.75276,0.987012267,4.02E+00,742.08,22.15
6371.756527,0.98799938,3.71E+00,742.08,22.15
6371.760293,0.987456918,3.88E+00,742.08,22.15
6371.76406,0.986498654,4.18E+00,742.08,22.15
6371.767826,0.986614943,4.14E+00,742.08,22.15
6371.771593,0.987287343,3.93E+00,742.08,22.15
6371.77536,0.987224281,3.95E+00,742.08,22.15
6371.779126,0.986851156,4.07E+00,742.08,22.15
6371.782893,0.987258077,3.94E+00,742.08,22.15
6371.786659,0.987975836,3.72E+00,742.08,22.15
6371.790426,0.988135457,3.67E+00,742.08,22.15
6371.794192,0.988295019,3.62E+00,742.08,22.15
6371.797959,0.989053369,3.38E+00,742.08,22.15
6371.801725,0.989657402,3.19E+00,742.08,22.15
6371.805492,0.989620507,3.21E+00,742.08,22.15
6371.809258,0.989631176,3.20E+00,742.08,22.15
6371.813025,0.989815772,3.15E+00,742.08,22.15
6371.816791,0.989437401,3.26E+00,742.08,22.15
6371.820558,0.988767207,3.47E+00,742.08,22.15
6371.824325,0.988789916,3.46E+00,742.08,22.15
6371.828091,0.989231348,3.33E+00,742.08,22.15
6371.831858,0.989263773,3.32E+00,742.08,22.15
6371.835624,0.989351094,3.29E+00,742.08,22.15
6371.839391,0.990145683,3.04E+00,742.08,22.15
6371.843157,0.990882456,2.81E+00,742.08,22.15
6371.846924,0.990852177,2.82E+00,742.08,22.15
6371.85069,0.990697742,2.87E+00,742.08,22.15
6371.854457,0.990796685,2.84E+00,742.08,22.15
6371.858223,0.990548253,2.92E+00,742.08,22.15
6371.86199,0.990158081,3.04E+00,742.08,22.15
6371.865757,0.990609288,2.90E+00,742.08,22.15
6371.869523,0.99145633,2.64E+00,742.08,22.15
6371.87329,0.991340518,2.67E+00,742.08,22.15
6371.877056,0.990592718,2.90E+00,742.08,22.15
6371.880823,0.990635932,2.89E+00,742.08,22.15
6371.884589,0.991354644,2.67E+00,742.08,22.15
6371.888356,0.991630554,2.58E+00,742.08,22.15
6371.892122,0.991590202,2.60E+00,742.08,22.15
6371.895889,0.991973102,2.48E+00,742.08,22.15
6371.899655,0.99236989,2.35E+00,742.08,22.15
6371.903422,0.992055357,2.45E+00,742.08,22.15
6371.907188,0.991425157,2.65E+00,742.08,22.15
6371.910955,0.991149902,2.73E+00,742.08,22.15
6371.914722,0.991100252,2.75E+00,742.08,22.15
6371.918488,0.99102819,2.77E+00,742.08,22.15
6371.922255,0.991140664,2.73E+00,742.08,22.15
6371.926021,0.99151504,2.62E+00,742.08,22.15
6371.929788,0.991912484,2.50E+00,742.08,22.15
6371.933554,0.992200673,2.41E+00,742.08,22.15
6371.937321,0.99226439,2.39E+00,742.08,22.15
6371.941087,0.991951108,2.48E+00,742.08,22.15
6371.944854,0.991606951,2.59E+00,742.08,22.15
6371.94862,0.991869867,2.51E+00,742.08,22.15
6371.952387,0.992609918,2.28E+00,742.08,22.15
6371.956154,0.992969453,2.17E+00,742.08,22.15
6371.95992,0.992656648,2.27E+00,742.08,22.15
6371.963687,0.992262423,2.39E+00,742.08,22.15
6371.967453,0.99224323,2.39E+00,742.08,22.15
6371.97122,0.992372632,2.35E+00,742.08,22.15
6371.974986,0.992247641,2.39E+00,742.08,22.15
6371.978753,0.991869807,2.51E+00,742.08,22.15
6371.982519,0.991673589,2.57E+00,742.08,22.15
6371.986286,0.991959393,2.48E+00,742.08,22.15
6371.990052,0.992336214,2.36E+00,742.08,22.15
6371.993819,0.992257595,2.39E+00,742.08,22.15
6371.997585,0.992070377,2.45E+00,742.08,22.15
6372.001352,0.992495954,2.31E+00,742.08,22.15
6372.005119,0.99312681,2.12E+00,742.08,22.15
6372.008885,0.992921591,2.18E+00,742.08,22.15
6372.012652,0.992123783,2.43E+00,742.08,22.15
6372.016418,0.991913438,2.50E+00,742.08,22.15
6372.020185,0.992321611,2.37E+00,742.08,22.15
6372.023951,0.992403626,2.34E+00,742.08,22.15
6372.027718,0.992116272,2.43E+00,742.08,22.15
6372.031484,0.992053807,2.45E+00,742.08,22.15
6372.035251,0.991996825,2.47E+00,742.08,22.15
6372.039017,0.991642177,2.58E+00,742.08,22.15
6372.042784,0.991717279,2.56E+00,742.08,22.15
6372.046551,0.992496312,2.31E+00,742.08,22.15
6372.050317,0.992664695,2.26E+00,742.08,22.15
6372.054084,0.991576612,2.60E+00,742.08,22.15
6372.05785,0.990820706,2.83E+00,742.08,22.15
6372.061617,0.991569281,2.60E+00,742.08,22.15
6372.065383,0.992383182,2.35E+00,742.08,22.15
6372.06915,0.991710126,2.56E+00,742.08,22.15
6372.072916,0.990591765,2.90E+00,742.08,22.15
6372.076683,0.990715981,2.87E+00,742.08,22.15
6372.080449,0.991594374,2.59E+00,742.08,22.15
6372.084216,0.991758287,2.54E+00,742.08,22.15
6372.087982,0.991287589,2.69E+00,742.08,22.15
6372.091749,0.99115622,2.73E+00,742.08,22.15
6372.095516,0.99120009,2.72E+00,742.08,22.15
6372.099282,0.990642548,2.89E+00,742.08,22.15
6372.103049,0.989875495,3.13E+00,742.08,22.15
6372.106815,0.989953101,3.10E+00,742.08,22.15
6372.110582,0.990677834,2.88E+00,742.08,22.15
6372.114348,0.990787566,2.84E+00,742.08,22.15
6372.118115,0.990044951,3.07E+00,742.08,22.15
6372.121881,0.989641964,3.20E+00,742.08,22.15
6372.125648,0.990166485,3.04E+00,742.08,22.15
6372.129414,0.990597487,2.90E+00,742.08,22.15
6372.133181,0.990032733,3.08E+00,742.08,22.15
6372.136948,0.989190161,3.34E+00,742.08,22.15
6372.140714,0.989129901,3.36E+00,742.08,22.15
6372.144481,0.989527345,3.24E+00,742.08,22.15
6372.148247,0.989411414,3.27E+00,742.08,22.15
6372.152014,0.988825321,3.45E+00,742.08,22.15
6372.15578,0.988508284,3.55E+00,742.08,22.15
6372.159547,0.988555491,3.54E+00,742.08,22.15
6372.163313,0.988573849,3.53E+00,742.08,22.15
6372.16708,0.98858881,3.53E+00,742.08,22.15
6372.170846,0.98875767,3.47E+00,742.08,22.15
6372.174613,0.988725781,3.48E+00,742.08,22.15
6372.178379,0.98821801,3.64E+00,742.08,22.15
6372.182146,0.987682045,3.81E+00,742.08,22.15
6372.185913,0.987562299,3.85E+00,742.08,22.15
6372.189679,0.987561703,3.85E+00,742.08,22.15
6372.193446,0.987305045,3.93E+00,742.08,22.15
6372.197212,0.986978471,4.03E+00,742.08,22.15
6372.200979,0.986769736,4.09E+00,742.08,22.15
6372.204745,0.986492813,4.18E+00,742.08,22.15
6372.208512,0.986172915,4.28E+00,742.08,22.15
6372.212278,0.986100495,4.30E+00,742.08,22.15
6372.216045,0.986077905,4.31E+00,742.08,22.15
6372.219811,0.985606134,4.46E+00,742.08,22.15
6372.223578,0.984867573,4.69E+00,742.08,22.15
6372.227345,0.984455109,4.81E+00,742.08,22.15
6372.231111,0.984278143,4.87E+00,742.08,22.15
6372.234878,0.983853161,5.00E+00,742.08,22.15
6372.238644,0.983349443,5.16E+00,742.08,22.15
6372.242411,0.983216643,5.20E+00,742.08,22.15
6372.246177,0.983213902,5.20E+00,742.08,22.15
6372.249944,0.982850134,5.32E+00,742.08,22.15
6372.25371,0.982221067,5.51E+00,742.08,22.15
6372.257477,0.981627822,5.70E+00,742.08,22.15
6372.261243,0.981052697,5.88E+00,742.08,22.15
6372.26501,0.980535448,6.04E+00,742.08,22.15
6372.268776,0.980273187,6.12E+00,742.08,22.15
6372.272543,0.98009932,6.18E+00,742.08,22.15
6372.27631,0.979679465,6.31E+00,742.08,22.15
6372.280076,0.979065239,6.50E+00,742.08,22.15
6372.283843,0.978339553,6.73E+00,742.08,22.15
6372.287609,0.97733897,7.04E+00,742.08,22.15
6372.291376,0.976389885,7.34E+00,742.08,22.15
6372.295142,0.976187289,7.41E+00,742.08,22.15
6372.298909,0.976393759,7.34E+00,742.08,22.15
6372.302675,0.975785136,7.53E+00,742.08,22.15
6372.306442,0.974229574,8.02E+00,742.08,22.15
6372.310208,0.97284615,8.46E+00,742.08,22.15
6372.313975,0.972049713,8.71E+00,742.08,22.15
6372.317742,0.971240163,8.97E+00,742.08,22.15
6372.321508,0.970294893,9.27E+00,742.08,22.15
6372.325275,0.969532132,9.51E+00,742.08,22.15
6372.329041,0.968556404,9.82E+00,742.08,22.15
6372.332808,0.966838241,1.04E+01,742.08,22.15
6372.336574,0.96485877,1.10E+01,742.08,22.15
6372.340341,0.96332252,1.15E+01,742.08,22.15
6372.344107,0.962014377,1.19E+01,742.08,22.15
6372.347874,0.960406959,1.24E+01,742.08,22.15
6372.35164,0.95850575,1.30E+01,742.08,22.15
6372.355407,0.956560969,1.36E+01,742.08,22.15
6372.359173,0.954742909,1.42E+01,742.08,22.15
6372.36294,0.953109205,1.48E+01,742.08,22.15
6372.366707,0.951299608,1.53E+01,742.08,22.15
6372.370473,0.948872149,1.61E+01,742.08,22.15
6372.37424,0.946237624,1.70E+01,742.08,22.15
6372.378006,0.944053829,1.77E+01,742.08,22.15
6372.381773,0.94172895,1.85E+01,742.08,22.15
6372.385539,0.938251078,1.96E+01,742.08,22.15
6372.389306,0.934164822,2.09E+01,742.08,22.15
6372.393072,0.93066442,2.21E+01,742.08,22.15
6372.396839,0.927408159,2.32E+01,742.08,22.15
6372.400605,0.923412502,2.45E+01,742.08,22.15
6372.404372,0.919070005,2.59E+01,742.08,22.15
6372.408139,0.915108621,2.73E+01,742.08,22.15
6372.411905,0.910937131,2.87E+01,742.08,22.15
6372.415672,0.90604645,3.03E+01,742.08,22.15
6372.419438,0.901432335,3.19E+01,742.08,22.15
6372.423205,0.897791684,3.31E+01,742.08,22.15
6372.426971,0.894037902,3.44E+01,742.08,22.15
6372.430738,0.889139414,3.61E+01,742.08,22.15
6372.434504,0.883823395,3.80E+01,742.08,22.15
6372.438271,0.879266679,3.95E+01,742.08,22.15
6372.442037,0.875569105,4.08E+01,742.08,22.15
6372.445804,0.872258306,4.20E+01,742.08,22.15
6372.44957,0.869178832,4.31E+01,742.08,22.15
6372.453337,0.866427004,4.41E+01,742.08,22.15
6372.457104,0.864138722,4.49E+01,742.08,22.15
6372.46087,0.862491369,4.55E+01,742.08,22.15
6372.464637,0.861610234,4.58E+01,742.08,22.15
6372.468403,0.861551106,4.58E+01,742.08,22.15
6372.47217,0.862281084,4.55E+01,742.08,22.15
6372.475936,0.86357832,4.51E+01,742.08,22.15
6372.479703,0.865364015,4.44E+01,742.08,22.15
6372.483469,0.868063569,4.35E+01,742.08,22.15
6372.487236,0.871871352,4.21E+01,742.08,22.15
6372.491002,0.875946105,4.07E+01,742.08,22.15
6372.494769,0.879432023,3.95E+01,742.08,22.15
6372.498536,0.882756591,3.83E+01,742.08,22.15
6372.502302,0.886687815,3.70E+01,742.08,22.15
6372.506069,0.890885234,3.55E+01,742.08,22.15
6372.509835,0.894671559,3.42E+01,742.08,22.15
6372.513602,0.898269296,3.30E+01,742.08,22.15
6372.517368,0.902067483,3.17E+01,742.08,22.15
6372.521135,0.90572995,3.04E+01,742.08,22.15
6372.524901,0.908996582,2.93E+01,742.08,22.15
6372.528668,0.912228704,2.82E+01,742.08,22.15
6372.532434,0.915536583,2.71E+01,742.08,22.15
6372.536201,0.918522835,2.61E+01,742.08,22.15
6372.539967,0.921142221,2.52E+01,742.08,22.15
6372.543734,0.923695803,2.44E+01,742.08,22.15
6372.547501,0.926092506,2.36E+01,742.08,22.15
6372.551267,0.928156257,2.29E+01,742.08,22.15
6372.555034,0.930262864,2.22E+01,742.08,22.15
6372.5588,0.93274945,2.14E+01,742.08,22.15
6372.562567,0.935238659,2.06E+01,742.08,22.15
6372.566333,0.937275589,1.99E+01,742.08,22.15
6372.5701,0.939050317,1.93E+01,742.08,22.15
