Spectrum Number,Spectrum Name,Wavenumber (cm-1),Pressure (atm),Temperature (K),alpha10^-6 cm^-1,Model10^-6 cm^-1,Residuals10^-6 cm^-1,QF,Background,CIA (cm-1)
8,Mix_100_torr,6327.070000000023,0.1,298.0,57.18371522693923,57.185315377620185,-0.001600150680957313,53499.0,0.0,0.0
8,Mix_100_torr,6327.075000000024,0.1,298.0,32.6254112396424,32.624826303114894,0.000584936527509683,53499.0,0.0,0.0
8,Mix_100_torr,6327.080000000024,0.1,298.0,19.402213049457306,19.40020218587241,0.0020108635848963274,53499.0,0.0,0.0
8,Mix_100_torr,6327.085000000024,0.1,298.0,12.474575256295978,12.474176333453983,0.0003989228419953861,53499.0,0.0,0.0
8,Mix_100_torr,6327.090000000024,0.1,298.0,8.61180077114921,8.613097097386463,-0.0012963262372522877,53499.0,0.0,0.0
8,Mix_100_torr,6327.095000000024,0.1,298.0,6.284256741019331,6.286956504313328,-0.002699763293996682,53499.0,0.0,0.0
8,Mix_100_torr,6327.100000000024,0.1,298.0,4.784989733665096,4.787312184483803,-0.002322450818707189,53499.0,0.0,0.0
8,Mix_100_torr,6327.105000000024,0.1,298.0,3.7698423682127777,3.7663986101415388,0.003443758071238978,53499.0,0.0,0.0
8,Mix_100_torr,6327.110000000024,0.1,298.0,3.040975746434704,3.040620843379957,0.0003549030547467247,53499.0,0.0,0.0
8,Mix_100_torr,6327.115000000024,0.1,298.0,2.5067135584873204,2.5063577599949394,0.0003557984923809876,53499.0,0.0,0.0
8,Mix_100_torr,6327.120000000024,0.1,298.0,2.10104070384253,2.101703373615676,-0.0006626697731459963,53499.0,0.0,0.0
8,Mix_100_torr,6327.125000000025,0.1,298.0,1.7912827968337972,1.7878701450137149,0.003412651820082324,53499.0,0.0,0.0
8,Mix_100_torr,6327.130000000025,0.1,298.0,1.538203333581133,1.5395650930350835,-0.0013617594539505617,53499.0,0.0,0.0
8,Mix_100_torr,6327.135000000025,0.1,298.0,1.3399282083125534,1.339727440446458,0.0002007678660953527,53499.0,0.0,0.0
8,Mix_100_torr,6327.140000000025,0.1,298.0,1.176260417292827,1.1765093805597715,-0.0002489632669444575,53499.0,0.0,0.0
8,Mix_100_torr,6327.145000000025,0.1,298.0,1.0404825851082773,1.0414748103766713,-0.0009922252683940425,53499.0,0.0,0.0
8,Mix_100_torr,6327.150000000025,0.1,298.0,0.9282098991935468,0.9284938999983796,-0.000284000804832818,53499.0,0.0,0.0
8,Mix_100_torr,6327.155000000025,0.1,298.0,0.8320969279421743,0.8330210825696781,-0.000924154627503837,53499.0,0.0,0.0
8,Mix_100_torr,6327.160000000025,0.1,298.0,0.7464004979103914,0.751591447336759,-0.005190949426367553,53499.0,0.0,0.0
8,Mix_100_torr,6327.165000000025,0.1,298.0,0.6841815818869128,0.6815325596252152,0.002649022261697609,53499.0,0.0,0.0
8,Mix_100_torr,6327.1700000000255,0.1,298.0,0.6202260990864873,0.6208251060237198,-0.0005990069372324713,53499.0,0.0,0.0
8,Mix_100_torr,6327.175000000026,0.1,298.0,0.5711679205583295,0.5679071331758243,0.003260787382505237,53499.0,0.0,0.0
8,Mix_100_torr,6327.180000000026,0.1,298.0,0.5250321122616755,0.5215100694806284,0.0035220427810470634,53499.0,0.0,0.0
8,Mix_100_torr,6327.185000000026,0.1,298.0,0.483358239547512,0.48060153278262135,0.0027567067648906485,53499.0,0.0,0.0
8,Mix_100_torr,6327.190000000026,0.1,298.0,0.4469779484686178,0.4443456921972515,0.002632256271366318,53499.0,0.0,0.0
8,Mix_100_torr,6327.195000000026,0.1,298.0,0.4091770768696599,0.4120618550264794,-0.002884778156819534,53499.0,0.0,0.0
8,Mix_100_torr,6327.200000000026,0.1,298.0,0.3840811722962875,0.3831907398045388,0.0008904324917486939,53499.0,0.0,0.0
8,Mix_100_torr,6327.205000000026,0.1,298.0,0.3551272612776088,0.3572675386734738,-0.0021402773958649757,53499.0,0.0,0.0
8,Mix_100_torr,6327.210000000026,0.1,298.0,0.3319804810506644,0.33390188070043963,-0.001921399649775224,53499.0,0.0,0.0
8,Mix_100_torr,6327.2150000000265,0.1,298.0,0.312148598684722,0.31277023487500955,-0.0006216361902875445,53499.0,0.0,0.0
8,Mix_100_torr,6327.220000000027,0.1,298.0,0.294537119700924,0.29360355929880677,0.0009335604021172283,53499.0,0.0,0.0
8,Mix_100_torr,6327.225000000027,0.1,298.0,0.2732751713434866,0.2761595874691336,-0.0028844161256469936,53499.0,0.0,0.0
8,Mix_100_torr,6327.230000000027,0.1,298.0,0.2595647823510135,0.26021648874553904,-0.000651706394525553,53499.0,0.0,0.0
8,Mix_100_torr,6327.235000000027,0.1,298.0,0.2465638208032669,0.24560393688635201,0.0009598839169148721,53499.0,0.0,0.0
8,Mix_100_torr,6327.240000000027,0.1,298.0,0.2331561539237892,0.23219464999667813,0.000961503927111057,53499.0,0.0,0.0
8,Mix_100_torr,6327.245000000027,0.1,298.0,0.218339960671975,0.21986763988696684,-0.001527679214991834,53499.0,0.0,0.0
8,Mix_100_torr,6327.250000000027,0.1,298.0,0.2067613305509744,0.20850833748215783,-0.0017470069311834313,53499.0,0.0,0.0
8,Mix_100_torr,6327.255000000027,0.1,298.0,0.1985148254541453,0.1980164617832636,0.000498363670881713,53499.0,0.0,0.0
8,Mix_100_torr,6327.260000000028,0.1,298.0,0.1884393670081066,0.18830560759001835,0.00013375941808824177,53499.0,0.0,0.0
8,Mix_100_torr,6327.265000000028,0.1,298.0,0.1798186778676372,0.17930097614346738,0.0005177017241698167,53499.0,0.0,0.0
8,Mix_100_torr,6327.270000000028,0.1,298.0,0.1726741933246728,0.17093793005451807,0.0017362632701547198,53499.0,0.0,0.0
8,Mix_100_torr,6327.275000000028,0.1,298.0,0.165263549519244,0.16316171810540675,0.0021018314138372407,53499.0,0.0,0.0
8,Mix_100_torr,6327.280000000028,0.1,298.0,0.1539939845195607,0.15592876228193572,-0.0019347777623750229,53499.0,0.0,0.0
8,Mix_100_torr,6327.285000000028,0.1,298.0,0.1509558313836954,0.14920857249719902,0.0017472588864963778,53499.0,0.0,0.0
8,Mix_100_torr,6327.290000000028,0.1,298.0,0.1429881170439619,0.14297593155156488,1.2185492397009945e-05,53499.0,0.0,0.0
8,Mix_100_torr,6327.295000000028,0.1,298.0,0.1379727358661884,0.13716680318293697,0.0008059326832514369,53499.0,0.0,0.0
8,Mix_100_torr,6327.300000000028,0.1,298.0,0.1308687687888266,0.13163948970677258,-0.0007707209179459718,53499.0,0.0,0.0
8,Mix_100_torr,6327.3050000000285,0.1,298.0,0.1263506159646882,0.12630485282175555,4.5763142932642165e-05,53499.0,0.0,0.0
8,Mix_100_torr,6327.310000000029,0.1,298.0,0.1184476882722606,0.12122674368424607,-0.002779055411985476,53499.0,0.0,0.0
8,Mix_100_torr,6327.315000000029,0.1,298.0,0.1156957605544446,0.11647205066431654,-0.0007762901098719438,53499.0,0.0,0.0
8,Mix_100_torr,6327.320000000029,0.1,298.0,0.1173165911907248,0.11203075804301073,0.005285833147714067,53499.0,0.0,0.0
8,Mix_100_torr,6327.325000000029,0.1,298.0,0.1092679908846531,0.10786392728704293,0.0014040635976101667,53499.0,0.0,0.0
8,Mix_100_torr,6327.330000000029,0.1,298.0,0.1035262469965281,0.10393881630175549,-0.00041256930522738655,53499.0,0.0,0.0
8,Mix_100_torr,6327.335000000029,0.1,298.0,0.1008847498276774,0.10023183257027123,0.0006529172574061687,53499.0,0.0,0.0
8,Mix_100_torr,6327.340000000029,0.1,298.0,0.0954030864717298,0.09672473600231103,-0.001321649530581226,53499.0,0.0,0.0
8,Mix_100_torr,6327.345000000029,0.1,298.0,0.095721006425035,0.09340228472783928,0.0023187216971957275,53499.0,0.0,0.0
8,Mix_100_torr,6327.3500000000295,0.1,298.0,0.0919284557974672,0.09025116275922661,0.0016772930382405876,53499.0,0.0,0.0
8,Mix_100_torr,6327.35500000003,0.1,298.0,0.0839532204175161,0.08725946922135212,-0.0033062488038360233,53499.0,0.0,0.0
8,Mix_100_torr,6327.36000000003,0.1,298.0,0.0848781088736686,0.08441643891428482,0.00046166995938377864,53499.0,0.0,0.0
8,Mix_100_torr,6327.36500000003,0.1,298.0,0.0792245516798485,0.08171226580328445,-0.002487714123435944,53499.0,0.0,0.0
8,Mix_100_torr,6327.37000000003,0.1,298.0,0.0778720178462602,0.07913797784218947,-0.0012659599959292667,53499.0,0.0,0.0
8,Mix_100_torr,6327.37500000003,0.1,298.0,0.0781571897859679,0.07668534066447875,0.0014718491214891494,53499.0,0.0,0.0
8,Mix_100_torr,6327.38000000003,0.1,298.0,0.0737493081724932,0.07434677944615527,-0.0005974712736620674,53499.0,0.0,0.0
8,Mix_100_torr,6327.38500000003,0.1,298.0,0.0763578353102314,0.0721153133836146,0.004242521926616796,53499.0,0.0,0.0
8,Mix_100_torr,6327.39000000003,0.1,298.0,0.0712639764547249,0.06998449966313719,0.0012794767915877137,53499.0,0.0,0.0
8,Mix_100_torr,6327.39500000003,0.1,298.0,0.0641881340503034,0.0679483850586076,-0.0037602510083042107,53499.0,0.0,0.0
8,Mix_100_torr,6327.400000000031,0.1,298.0,0.0682575538412446,0.06600146402780575,0.002256089813438847,53499.0,0.0,0.0
8,Mix_100_torr,6327.405000000031,0.1,298.0,0.0629668926852042,0.06413864268706589,-0.0011717500018616905,53499.0,0.0,0.0
8,Mix_100_torr,6327.410000000031,0.1,298.0,0.0627657675968939,0.062355208502092016,0.00041055909480187947,53499.0,0.0,0.0
8,Mix_100_torr,6327.415000000031,0.1,298.0,0.0596491961275057,0.06064680608402728,-0.0009976099565215807,53499.0,0.0,0.0
8,Mix_100_torr,6327.420000000031,0.1,298.0,0.057606051836165,0.05900942031876797,-0.0014033684826029735,53499.0,0.0,0.0
8,Mix_100_torr,6327.425000000031,0.1,298.0,0.0567117946100559,0.05743936954007669,-0.0007275749300207912,53499.0,0.0,0.0
8,Mix_100_torr,6327.430000000031,0.1,298.0,0.055281238231185,0.05593331433630056,-0.0006520761051155635,53499.0,0.0,0.0
8,Mix_100_torr,6327.435000000031,0.1,298.0,0.0590624846129756,0.0544882935821864,0.004574191030789196,53499.0,0.0,0.0
8,Mix_100_torr,6327.440000000031,0.1,298.0,0.0537889617714764,0.05310181262281524,0.0006871491486611578,53499.0,0.0,0.0
8,Mix_100_torr,6327.445000000032,0.1,298.0,0.0540147269157704,0.05177204005970127,0.002242686856069133,53499.0,0.0,0.0
8,Mix_100_torr,6327.450000000032,0.1,298.0,0.054053936210852,0.05049824829472882,0.003555687916123179,53499.0,0.0,0.0
8,Mix_100_torr,6327.455000000032,0.1,298.0,0.0525242017673515,0.049281833529287285,0.0032423682380642166,53499.0,0.0,0.0
8,Mix_100_torr,6327.460000000032,0.1,298.0,0.0497790910785152,0.04812870491179842,0.001650386166716776,53499.0,0.0,0.0
8,Mix_100_torr,6327.465000000032,0.1,298.0,0.048890648260894,0.04705414644849665,0.001836501812397355,53499.0,0.0,0.0
8,Mix_100_torr,6327.470000000032,0.1,298.0,0.0476212644881654,0.04608575072916307,0.0015355137590023285,53499.0,0.0,0.0
8,Mix_100_torr,6327.475000000032,0.1,298.0,0.0455073080403664,0.0452296654418007,0.00027764259856569856,53499.0,0.0,0.0
8,Mix_100_torr,6327.480000000032,0.1,298.0,0.0452760186115035,0.044367633052232035,0.0009083855592714671,53499.0,0.0,0.0
8,Mix_100_torr,6327.485000000032,0.1,298.0,0.0421969043812993,0.043318945383712774,-0.0011220410024134764,53499.0,0.0,0.0
8,Mix_100_torr,6327.4900000000325,0.1,298.0,0.0427060550368625,0.04214545964753935,0.0005605953893231472,53499.0,0.0,0.0
8,Mix_100_torr,6327.495000000033,0.1,298.0,0.0428183650192431,0.04103157163315576,0.0017867933860873375,53499.0,0.0,0.0
8,Mix_100_torr,6327.500000000033,0.1,298.0,0.0388075219986988,0.04002648074760619,-0.0012189587489073866,53499.0,0.0,0.0
8,Mix_100_torr,6327.505000000033,0.1,298.0,0.0438934970685015,0.03910204303717141,0.004791454031330092,53499.0,0.0,0.0
8,Mix_100_torr,6327.510000000033,0.1,298.0,0.0384273753738897,0.03823188628787467,0.0001954890860150285,53499.0,0.0,0.0
8,Mix_100_torr,6327.515000000033,0.1,298.0,0.0416266906163983,0.03740194791596228,0.004224742700436018,53499.0,0.0,0.0
8,Mix_100_torr,6327.520000000033,0.1,298.0,0.0347042909298804,0.03660504046573041,-0.0019007495358500104,53499.0,0.0,0.0
8,Mix_100_torr,6327.525000000033,0.1,298.0,0.0363722920487138,0.035837112682942554,0.0005351793657712434,53499.0,0.0,0.0
8,Mix_100_torr,6327.530000000033,0.1,298.0,0.0331365275546504,0.03509557075991534,-0.0019590432052649376,53499.0,0.0,0.0
8,Mix_100_torr,6327.5350000000335,0.1,298.0,0.0372984142140261,0.034378552540511316,0.0029198616735147814,53499.0,0.0,0.0
8,Mix_100_torr,6327.540000000034,0.1,298.0,0.033889558312049,0.03368459763848756,0.00020496067356143982,53499.0,0.0,0.0
8,Mix_100_torr,6327.545000000034,0.1,298.0,0.0332778075230422,0.03301248678146988,0.0002653207415723169,53499.0,0.0,0.0
8,Mix_100_torr,6327.550000000034,0.1,298.0,0.031513470645977,0.032361157983654514,-0.0008476873376775107,53499.0,0.0,0.0
8,Mix_100_torr,6327.555000000034,0.1,298.0,0.0295430278061115,0.03172965989039118,-0.002186632084279678,53499.0,0.0,0.0
8,Mix_100_torr,6327.560000000034,0.1,298.0,0.0326978376439508,0.031117124203742876,0.0015807134402079266,53499.0,0.0,0.0
8,Mix_100_torr,6327.565000000034,0.1,298.0,0.0319148705739457,0.030522748439232163,0.001392122134713538,53499.0,0.0,0.0
8,Mix_100_torr,6327.570000000034,0.1,298.0,0.027028618576552,0.02994578455167009,-0.0029171659751180898,53499.0,0.0,0.0
8,Mix_100_torr,6327.575000000034,0.1,298.0,0.0273036864058416,0.02938553104457481,-0.002081844638733208,53499.0,0.0,0.0
8,Mix_100_torr,6327.5800000000345,0.1,298.0,0.027691712195313,0.02884132723292673,-0.0011496150376137312,53499.0,0.0,0.0
8,Mix_100_torr,6327.585000000035,0.1,298.0,0.0268607080632436,0.02831254888899831,-0.0014518408257547105,53499.0,0.0,0.0
8,Mix_100_torr,6327.590000000035,0.1,298.0,0.0304478925716195,0.027798604809508135,0.0026492877621113638,53499.0,0.0,0.0
8,Mix_100_torr,6327.595000000035,0.1,298.0,0.0280455327413021,0.027298934018555186,0.0007465987227469155,53499.0,0.0,0.0
8,Mix_100_torr,6327.600000000035,0.1,298.0,0.0295994861820713,0.026813003424388405,0.0027864827576828954,53499.0,0.0,0.0
8,Mix_100_torr,6327.605000000035,0.1,298.0,0.028537833140745,0.02634030581081793,0.0021975273299270695,53499.0,0.0,0.0
8,Mix_100_torr,6327.610000000035,0.1,298.0,0.0277337853958627,0.02588035808310827,0.0018534273127544312,53499.0,0.0,0.0
8,Mix_100_torr,6327.615000000035,0.1,298.0,0.0273400608623008,0.02543269971297999,0.001907361149320809,53499.0,0.0,0.0
8,Mix_100_torr,6327.620000000035,0.1,298.0,0.0279479010154218,0.024996891343546986,0.0029510096718748137,53499.0,0.0,0.0
8,Mix_100_torr,6327.625000000036,0.1,298.0,0.0223971848775628,0.024572513525681104,-0.0021753286481183028,53499.0,0.0,0.0
8,Mix_100_torr,6327.630000000036,0.1,298.0,0.0200752754667973,0.024159165565195338,-0.0040838900983980395,53499.0,0.0,0.0
8,Mix_100_torr,6327.635000000036,0.1,298.0,0.0253748048774967,0.023756464463222007,0.0016183404142746938,53499.0,0.0,0.0
8,Mix_100_torr,6327.640000000036,0.1,298.0,0.0198479310185851,0.023364043939911944,-0.003516112921326843,53499.0,0.0,0.0
8,Mix_100_torr,6327.645000000036,0.1,298.0,0.0229329014524321,0.022981553528922043,-4.8652076489942575e-05,53499.0,0.0,0.0
8,Mix_100_torr,6327.650000000036,0.1,298.0,0.0189266572408095,0.022608657736215572,-0.0036820004954060716,53499.0,0.0,0.0
8,Mix_100_torr,6327.655000000036,0.1,298.0,0.0217394043013113,0.022245035256068305,-0.0005056309547570061,53499.0,0.0,0.0
8,Mix_100_torr,6327.660000000036,0.1,298.0,0.0211473558207489,0.021890378238763632,-0.0007430224180147334,53499.0,0.0,0.0
8,Mix_100_torr,6327.665000000036,0.1,298.0,0.0180161837006569,0.021544391605301756,-0.0035282079046448575,53499.0,0.0,0.0
8,Mix_100_torr,6327.670000000036,0.1,298.0,0.0269084340278235,0.021206792405024117,0.005701641622799382,53499.0,0.0,0.0
8,Mix_100_torr,6327.675000000037,0.1,298.0,0.0278375739096291,0.020877309212636357,0.006960264696992742,53499.0,0.0,0.0
8,Mix_100_torr,6327.680000000037,0.1,298.0,0.0227871839657726,0.020555681561488428,0.002231502404284172,53499.0,0.0,0.0
8,Mix_100_torr,6327.685000000037,0.1,298.0,0.0234542479115014,0.020241659410372276,0.003212588501129123,53499.0,0.0,0.0
8,Mix_100_torr,6327.690000000037,0.1,298.0,0.0171758349629751,0.019935002641344853,-0.0027591676783697526,53499.0,0.0,0.0
8,Mix_100_torr,6327.695000000037,0.1,298.0,0.0171685534829919,0.019635480586353143,-0.002466927103361244,53499.0,0.0,0.0
8,Mix_100_torr,6327.700000000037,0.1,298.0,0.0200208727268471,0.019342871580655802,0.0006780011461912962,53499.0,0.0,0.0
8,Mix_100_torr,6327.705000000037,0.1,298.0,0.0158566201099483,0.019056962541200786,-0.003200342431252487,53499.0,0.0,0.0
8,Mix_100_torr,6327.710000000037,0.1,298.0,0.0193669171291806,0.01877754856829531,0.0005893685608852894,53499.0,0.0,0.0
8,Mix_100_torr,6327.715000000037,0.1,298.0,0.018529317305429,0.01850443256903507,2.4884736393931267e-05,53499.0,0.0,0.0
8,Mix_100_torr,6327.7200000000375,0.1,298.0,0.0145222729152682,0.018237424901094156,-0.0037151519858259555,53499.0,0.0,0.0
8,Mix_100_torr,6327.725000000038,0.1,298.0,0.0172949029276053,0.017976343035568852,-0.0006814401079635532,53499.0,0.0,0.0
8,Mix_100_torr,6327.730000000038,0.1,298.0,0.0176422831422111,0.017721011237698033,-7.872809548693446e-05,53499.0,0.0,0.0
8,Mix_100_torr,6327.735000000038,0.1,298.0,0.0173303490119808,0.017471260264340437,-0.00014091125235963717,53499.0,0.0,0.0
8,Mix_100_torr,6327.740000000038,0.1,298.0,0.0165379873304878,0.01722692707719839,-0.0006889397467105887,53499.0,0.0,0.0
8,Mix_100_torr,6327.745000000038,0.1,298.0,0.0165517004279209,0.016987854570825342,-0.00043615414290444285,53499.0,0.0,0.0
8,Mix_100_torr,6327.750000000038,0.1,298.0,0.0173385440649717,0.016753891314559215,0.0005846527504124836,53499.0,0.0,0.0
8,Mix_100_torr,6327.755000000038,0.1,298.0,0.0156568835810398,0.01652489130751692,-0.000868007726477122,53499.0,0.0,0.0
8,Mix_100_torr,6327.760000000038,0.1,298.0,0.0161656928920768,0.016300713745937993,-0.00013502085386119314,53499.0,0.0,0.0
8,Mix_100_torr,6327.765000000039,0.1,298.0,0.0152685832626609,0.016081222802090955,-0.0008126395394300549,53499.0,0.0,0.0
8,Mix_100_torr,6327.770000000039,0.1,298.0,0.0176598427688794,0.01586628741435438,0.0017935553545250192,53499.0,0.0,0.0
8,Mix_100_torr,6327.775000000039,0.1,298.0,0.0155528749702337,0.01565578108704373,-0.00010290611681003023,53499.0,0.0,0.0
8,Mix_100_torr,6327.780000000039,0.1,298.0,0.0106049552460406,0.015449581700757433,-0.004844626454716833,53499.0,0.0,0.0
8,Mix_100_torr,6327.785000000039,0.1,298.0,0.0144810263318724,0.015247571331337488,-0.000766544999465088,53499.0,0.0,0.0
8,Mix_100_torr,6327.790000000039,0.1,298.0,0.0131324610207724,0.015049636077750804,-0.0019171750569784048,53499.0,0.0,0.0
8,Mix_100_torr,6327.795000000039,0.1,298.0,0.0163225095295968,0.014855665898149942,0.0014668436314468573,53499.0,0.0,0.0
8,Mix_100_torr,6327.800000000039,0.1,298.0,0.0154198743716497,0.014665554453687241,0.0007543199179624593,53499.0,0.0,0.0
8,Mix_100_torr,6327.805000000039,0.1,298.0,0.0158594195113366,0.014479198959694066,0.0013802205516425352,53499.0,0.0,0.0
8,Mix_100_torr,6327.81000000004,0.1,298.0,0.0143645855305553,0.014296500043743476,6.80854868118242e-05,53499.0,0.0,0.0
8,Mix_100_torr,6327.81500000004,0.1,298.0,0.0140924621318187,0.014117361610527936,-2.4899478709235548e-05,53499.0,0.0,0.0
8,Mix_100_torr,6327.82000000004,0.1,298.0,0.0132729896381436,0.013941690712448282,-0.0006687010743046829,53499.0,0.0,0.0
8,Mix_100_torr,6327.82500000004,0.1,298.0,0.017244141138964,0.013769397426780931,0.00347474371218307,53499.0,0.0,0.0
8,Mix_100_torr,6327.83000000004,0.1,298.0,0.0157598332203825,0.01360039473794144,0.0021594384824410607,53499.0,0.0,0.0
8,Mix_100_torr,6327.83500000004,0.1,298.0,0.0131195898199402,0.013434598425250344,-0.0003150086053101443,53499.0,0.0,0.0
8,Mix_100_torr,6327.84000000004,0.1,298.0,0.0134805821657421,0.01327192695570947,0.00020865521003263048,53499.0,0.0,0.0
8,Mix_100_torr,6327.84500000004,0.1,298.0,0.0142480992858017,0.013112301381547186,0.0011357979042545142,53499.0,0.0,0.0
8,Mix_100_torr,6327.85000000004,0.1,298.0,0.0120471290532651,0.0129556452423032,-0.0009085161890380992,53499.0,0.0,0.0
8,Mix_100_torr,6327.8550000000405,0.1,298.0,0.0121481259925347,0.01280188447121384,-0.0006537584786791405,53499.0,0.0,0.0
8,Mix_100_torr,6327.860000000041,0.1,298.0,0.0119123841642948,0.012650947305694262,-0.0007385631413994627,53499.0,0.0,0.0
8,Mix_100_torr,6327.865000000041,0.1,298.0,0.0125681108680376,0.012502764201705187,6.53466663324137e-05,53499.0,0.0,0.0
8,Mix_100_torr,6327.870000000041,0.1,298.0,0.0117005330936329,0.012357267751814262,-0.0006567346581813609,53499.0,0.0,0.0
8,Mix_100_torr,6327.875000000041,0.1,298.0,0.0117913804089768,0.012214392606772642,-0.0004230121977958426,53499.0,0.0,0.0
8,Mix_100_torr,6327.880000000041,0.1,298.0,0.011784526116523,0.012074075400429662,-0.0002895492839066621,53499.0,0.0,0.0
8,Mix_100_torr,6327.885000000041,0.1,298.0,0.0127597246414952,0.011936254677833361,0.0008234699636618398,53499.0,0.0,0.0
8,Mix_100_torr,6327.890000000041,0.1,298.0,0.0129246625496967,0.011800870826349192,0.0011237917233475076,53499.0,0.0,0.0
8,Mix_100_torr,6327.895000000041,0.1,298.0,0.0130189696636563,0.011667866009674172,0.0013511036539821282,53499.0,0.0,0.0
8,Mix_100_torr,6327.9000000000415,0.1,298.0,0.010820550725424,0.011537184104584697,-0.0007166333791606971,53499.0,0.0,0.0
8,Mix_100_torr,6327.905000000042,0.1,298.0,0.0125651271407387,0.011408770640299553,0.0011563565004391475,53499.0,0.0,0.0
8,Mix_100_torr,6327.910000000042,0.1,298.0,0.0141032724630627,0.011282572740339385,0.0028206997227233147,53499.0,0.0,0.0
8,Mix_100_torr,6327.915000000042,0.1,298.0,0.011324298471644,0.011158539066760486,0.00016575940488351357,53499.0,0.0,0.0
8,Mix_100_torr,6327.920000000042,0.1,298.0,0.0106835384237636,0.011036619766650635,-0.0003530813428870346,53499.0,0.0,0.0
8,Mix_100_torr,6327.925000000042,0.1,298.0,0.0104214186828807,0.010916766420786745,-0.0004953477379060454,53499.0,0.0,0.0
8,Mix_100_torr,6327.930000000042,0.1,298.0,0.0107594850745604,0.01079893199435803,-3.944691979762896e-05,53499.0,0.0,0.0
8,Mix_100_torr,6327.935000000042,0.1,298.0,0.0111928231889427,0.010683070789646991,0.0005097523992957081,53499.0,0.0,0.0
8,Mix_100_torr,6327.940000000042,0.1,298.0,0.0138530731197961,0.01056913840059767,0.0032839347191984305,53499.0,0.0,0.0
8,Mix_100_torr,6327.9450000000425,0.1,298.0,0.0123674720270226,0.010457091669166986,0.0019103803578556146,53499.0,0.0,0.0
8,Mix_100_torr,6327.950000000043,0.1,298.0,0.008832307994927,0.010346888643396319,-0.0015145806484693197,53499.0,0.0,0.0
8,Mix_100_torr,6327.955000000043,0.1,298.0,0.004771509943707,0.010238488537123062,-0.005466978593416062,53499.0,0.0,0.0
8,Mix_100_torr,6327.960000000043,0.1,298.0,0.0103055939675865,0.010131851691237665,0.00017374227634883548,53499.0,0.0,0.0
8,Mix_100_torr,6327.965000000043,0.1,298.0,0.0101964675856662,0.010026939536451349,0.00016952804921485133,53499.0,0.0,0.0
8,Mix_100_torr,6327.970000000043,0.1,298.0,0.0100881293803848,0.009923714557493005,0.00016441482289179452,53499.0,0.0,0.0
8,Mix_100_torr,6327.975000000043,0.1,298.0,0.0040978849981761,0.009822140258658322,-0.005724255260482222,53499.0,0.0,0.0
8,Mix_100_torr,6327.980000000043,0.1,298.0,0.0073994573584532,0.009722181130681934,-0.0023227237722287337,53499.0,0.0,0.0
8,Mix_100_torr,6327.985000000043,0.1,298.0,0.0088224605429232,0.009623802618848256,-0.0008013420759250562,53499.0,0.0,0.0
8,Mix_100_torr,6327.990000000043,0.1,298.0,0.0043857289355463,0.00952697109230979,-0.00514124215676349,53499.0,0.0,0.0
8,Mix_100_torr,6327.995000000044,0.1,298.0,0.0098841026548938,0.009431653814538985,0.00045244884035481464,53499.0,0.0,0.0
8,Mix_100_torr,6328.000000000044,0.1,298.0,0.0093320327125515,0.00933781891489248,-5.786202340981456e-06,53499.0,0.0,0.0
8,Mix_100_torr,6328.005000000044,0.1,298.0,0.0085853796113398,0.009245435361211096,-0.0006600557498712949,53499.0,0.0,0.0
9,Mix_250_torr,6326.0,0.25,298.0,0.128566602110869,0.13084571375319837,-0.0022791116423293567,49418.0,0.0,0.0
9,Mix_250_torr,6326.005,0.25,298.0,0.1292270512789929,0.129484211555806,-0.0002571602768131065,49418.0,0.0,0.0
9,Mix_250_torr,6326.01,0.25,298.0,0.1293518342406418,0.1286564514526328,0.0006953827880090135,49418.0,0.0,0.0
9,Mix_250_torr,6326.015,0.25,298.0,0.1273493738292463,0.12829302226040157,-0.0009436484311552695,49418.0,0.0,0.0
9,Mix_250_torr,6326.02,0.25,298.0,0.130344415354279,0.12830460318985784,0.0020398121644211453,49418.0,0.0,0.0
9,Mix_250_torr,6326.025000000001,0.25,298.0,0.1311958332060463,0.12862008907282355,0.002575744133222757,49418.0,0.0,0.0
9,Mix_250_torr,6326.030000000001,0.25,298.0,0.1340364873480943,0.1291916045945917,0.004844882753502616,49418.0,0.0,0.0
9,Mix_250_torr,6326.035000000001,0.25,298.0,0.125006893377318,0.12999045982372218,-0.004983566446404186,49418.0,0.0,0.0
9,Mix_250_torr,6326.040000000001,0.25,298.0,0.1319677284088268,0.13100229960976803,0.0009654287990587818,49418.0,0.0,0.0
9,Mix_250_torr,6326.045000000001,0.25,298.0,0.1375965264875039,0.1322231891840883,0.005373337303415604,49418.0,0.0,0.0
9,Mix_250_torr,6326.050000000001,0.25,298.0,0.1356080396314843,0.1336560656549124,0.0019519739765719024,49418.0,0.0,0.0
9,Mix_250_torr,6326.055000000001,0.25,298.0,0.1364605997188067,0.13530610334330895,0.0011544963754977489,49418.0,0.0,0.0
9,Mix_250_torr,6326.060000000001,0.25,298.0,0.1359534537440194,0.13717477735378036,-0.0012213236097609603,49418.0,0.0,0.0
9,Mix_250_torr,6326.065000000001,0.25,298.0,0.1397608531249834,0.13925861703055836,0.0005022360944250404,49418.0,0.0,0.0
9,Mix_250_torr,6326.0700000000015,0.25,298.0,0.1405956563209643,0.1415624322996127,-0.0009667759786484154,49418.0,0.0,0.0
9,Mix_250_torr,6326.075000000002,0.25,298.0,0.1415013485398508,0.14411725803580872,-0.0026159094959579132,49418.0,0.0,0.0
