trans_id,molec_id,local_iso_id,nu,sw,a,elower,gp,gpp,elower,global_upper_quanta,global_lower_quanta,local_upper_quanta,local_lower_quanta,gamma0_air,n_gamma0_air,delta0_air,n_delta0_air,SD_gamma_air,n_gamma2_air,SD_delta_air,n_delta2_air,nuVC_air,n_nuVC_air,eta_air,y_air_296,gamma0_self,n_gamma0_self,delta0_self,n_delta0_self,SD_gamma_self,n_gamma2_self,SD_delta_self,n_delta2_self,nuVC_self,n_nuVC_self,eta_self,y_self_296
6797936,2,3,6377.967025,1.71E-30,0.0001704,1359.5439,35,33,1359.5439,       4 0 0 12,       1 0 0 02,               ,     R 16e     ,0.0748,0.69,-0.006495,0,0.0798667,0.69,0,0,0,1,0,0,0.102,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0
6797937,2,1,6378.023702,1.55E-29,0.001947,2836.7297,69,71,2836.7297,       3 0 0 21,       0 0 0 11,               ,     P 35e     ,0.0687,0.76,-0.007384,0,0.06353085,0.76,0,0,0,1,0,0,0.086,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6797938,2,1,6378.135896,1.74E-30,0.001641,3284.5757,81,79,3284.5757,       5 3 3 02,       0 4 4 01,               ,     R 39f     ,0.0682,0.76,-0.006818,0,0.06353085,0.76,0,0,0,1,0,0,0.082,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6797939,2,1,6378.138596,8.58E-29,0.01909,3032.6055,101,99,3032.6055,       4 1 1 12,       1 1 1 01,               ,     R 49e     ,0.0673,0.74,-0.007616,0,0.068825087,0.74,0,0,0,1,0,0,0.074,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0
6797940,2,1,6378.156568,1.42E-29,0.0004048,2554.6528,77,75,2554.6528,       2 2 2 23,       0 3 3 01,               ,     R 37e     ,0.0684,0.76,-0.008011,0,0.06353085,0.76,0,0,0,1,0,0,0.084,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6797941,2,1,6378.218053,2.43E-28,3.61E-07,519.535,75,73,519.535,       3 3 3 01,       0 0 0 01,               ,     R 36e     ,0.0684,0.76,-0.006778,0,0.06353085,0.76,0,0,0,1,0,0,0.084,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6797942,2,1,6378.230489,2.63E-25,0.007312,1105.5066,69,67,1105.5066,       3 1 1 12,       0 1 1 01,               ,     R 33e     ,0.0688,0.76,-0.00735,0,0.06353085,0.76,0,0,0,1,0,0,0.087,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6797943,2,1,6378.2433,1.90E-28,0.0003026,1966.1923,79,77,1966.1923,       2 1 1 23,       1 0 0 01,               ,     R 38e     ,0.0684,0.76,-0.008028,0,0.06353085,0.76,0,0,0,1,0,0,0.083,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6797944,2,2,6378.25721,1.57E-28,1.19E-05,7.8047,22,18,7.8047,       1 1 1 22,       0 0 0 01,               ,     R  4e     ,0.087,0.76,-0.00508,0,0.062669016,0.76,0,0,0,1,0,0,0.116,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6797945,2,2,6378.351882,3.52E-30,0.001603,1931.7231,42,38,1931.7231,       4 1 1 12,       1 1 1 02,               ,     R  9e     ,0.082,0.71,-0.005398,0,0.075725061,0.71,0,0,0,1,0,0,0.109,0.71,0,0,0.096666667,0.71,0,0,0,1,0,0
6797946,2,2,6378.388511,3.20E-30,0.00466,2376.3413,114,118,2376.3413,       4 1 1 11,       1 1 1 01,               ,     P 29e     ,0.0693,0.75,-0.007246,0,0.065280225,0.75,0,0,0,1,0,0,0.092,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0
6797947,2,1,6378.394034,1.24E-29,0.0003988,2584.4431,79,77,2584.4431,       2 2 2 23,       0 3 3 01,               ,     R 38f     ,0.0684,0.76,-0.008028,0,0.06353085,0.76,0,0,0,1,0,0,0.083,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6797948,2,1,6378.403347,1.19E-27,0.01568,2462.6758,107,105,2462.6758,       4 0 0 12,       1 0 0 01,               ,     R 52e     ,0.067,0.73,-0.007701,0,0.071472206,0.73,0,0,0,1,0,0,0.073,0.73,0,0,0.09,0.73,0,0,0,1,0,0
6797949,2,1,6378.44011,2.05E-29,0.005934,2968.803,57,55,2968.803,       3 4 4 12,       0 4 4 01,               ,     R 27f     ,0.0696,0.74,-0.007235,0,0.068825087,0.74,0,0,0,1,0,0,0.093,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0
6797950,2,1,6378.46098,1.63E-26,0.007081,1631.1527,57,55,1631.1527,       3 2 2 12,       0 2 2 01,               ,     R 27f     ,0.0696,0.74,-0.007235,0,0.068825087,0.74,0,0,0,1,0,0,0.093,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0
6797951,2,1,6378.493657,6.23E-28,0.006522,2278.6267,55,53,2278.6267,       3 3 3 12,       0 3 3 01,               ,     R 26f     ,0.0699,0.74,-0.007195,0,0.068825087,0.74,0,0,0,1,0,0,0.094,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0
6797952,2,3,6378.496091,1.76E-30,1.15E-06,463.7241,69,71,463.7241,       2 2 2 11,       0 0 0 01,               ,     P 35e     ,0.0684,0.76,-0.007351,0,0.061832284,0.76,0,0,0,1,0,0,0.086,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6797953,2,2,6378.532216,4.71E-26,0.001942,163.8761,86,82,163.8761,       3 0 0 11,       0 0 0 01,               ,     R 20e     ,0.0722,0.71,-0.006868,0,0.075725061,0.71,0,0,0,1,0,0,0.099,0.71,0,0,0.096666667,0.71,0,0,0,1,0,0
6797954,2,3,6378.576451,2.22E-30,1.40E-05,802.4247,37,39,802.4247,       2 0 0 23,       0 1 1 01,               ,     P 19e     ,0.0734,0.7,-0.007323,0,0.077290354,0.7,0,0,0,1,0,0,0.1,0.7,0,0,0.1,0.7,0,0,0,1,0,0
6797955,2,2,6378.578261,5.08E-30,0.006894,2354.4373,110,114,2354.4373,       4 1 1 11,       1 1 1 01,               ,     P 28f     ,0.0695,0.74,-0.007227,0,0.067891434,0.74,0,0,0,1,0,0,0.093,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0
6797956,2,3,6378.591344,7.90E-30,0.0003262,1436.3177,123,125,1436.3177,       3 0 0 11,       0 0 0 01,               ,     P 62e     ,0.0653,0.7,-0.007977,0,0.077290354,0.7,0,0,0,1,0,0,0.069,0.7,0,0,0.1,0.7,0,0,0,1,0,0
6797957,2,1,6378.60486,2.87E-25,0.00728,1080.3931,67,65,1080.3931,       3 1 1 12,       0 1 1 01,               ,     R 32f     ,0.0689,0.76,-0.007339,0,0.06353085,0.76,0,0,0,1,0,0,0.088,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6797958,2,2,6378.617716,2.07E-30,0.0009865,2255.8813,194,198,2255.8813,       3 2 2 11,       0 2 2 01,               ,     P 49f     ,0.0673,0.74,-0.007577,0,0.067891434,0.74,0,0,0,1,0,0,0.075,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0
6797959,2,3,6378.624289,1.69E-30,0.0001702,1372.0575,37,35,1372.0575,       4 0 0 12,       1 0 0 02,               ,     R 17e     ,0.074,0.7,-0.006619,0,0.077290354,0.7,0,0,0,1,0,0,0.101,0.7,0,0,0.1,0.7,0,0,0,1,0,0
6797960,2,1,6378.657238,1.39E-28,0.01922,2922.3542,95,93,2922.3542,       4 1 1 12,       1 1 1 01,               ,     R 46f     ,0.0677,0.74,-0.007543,0,0.068825087,0.74,0,0,0,1,0,0,0.076,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0
6797961,2,1,6378.663361,4.71E-25,0.007269,1074.4305,107,105,1074.4305,       3 0 0 12,       0 0 0 01,               ,     R 52e     ,0.067,0.73,-0.007701,0,0.071472206,0.73,0,0,0,1,0,0,0.073,0.73,0,0,0.09,0.73,0,0,0,1,0,0
6797962,2,1,6378.670988,1.59E-30,0.00171,3315.9856,83,81,3315.9856,       5 3 3 02,       0 4 4 01,               ,     R 40e     ,0.0681,0.76,-0.006831,0,0.06353085,0.76,0,0,0,1,0,0,0.081,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6797963,2,1,6378.727026,2.41E-27,1.26E-06,60.8709,23,25,60.8709,       4 1 1 01,       0 0 0 01,               ,     P 12e     ,0.08,0.69,-0.005397,0,0.082060681,0.69,0,0,0,1,0,0,0.107,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0
6797964,2,2,6378.794071,3.75E-30,0.001515,2217.6038,190,194,2217.6038,       3 2 2 11,       0 2 2 01,               ,     P 48e     ,0.0674,0.74,-0.007554,0,0.067891434,0.74,0,0,0,1,0,0,0.075,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0
6797965,2,1,6378.794485,1.11E-29,0.0004061,2615.0151,81,79,2615.0151,       2 2 2 23,       0 3 3 01,               ,     R 39e     ,0.0683,0.76,-0.00804,0,0.06353085,0.76,0,0,0,1,0,0,0.082,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6797966,2,1,6378.80353,1.40E-30,3.89E-05,2514.7373,65,67,2514.7373,       3 0 0 23,       1 1 1 01,               ,     P 33e     ,0.069,0.76,-0.007939,0,0.06353085,0.76,0,0,0,1,0,0,0.088,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6797967,2,7,6378.82251,1.31E-30,0.0002186,281.5458,59,57,281.5458,       3 0 0 11,       0 0 0 01,               ,     R 28e     ,0.0688,0.75,-0.007206,0,0.062731436,0.75,0,0,0,1,0,0,0.091,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0
6797968,2,1,6378.909287,3.44E-30,0.01553,3643.405,97,95,3643.405,       4 2 2 12,       1 2 2 01,               ,     R 47f     ,0.0675,0.74,-0.007567,0,0.068825087,0.74,0,0,0,1,0,0,0.075,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0
6797969,2,1,6378.912066,3.23E-30,0.0171,3680.8535,99,97,3680.8535,       4 2 2 12,       1 2 2 01,               ,     R 48e     ,0.0674,0.74,-0.007594,0,0.068825087,0.74,0,0,0,1,0,0,0.075,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0
6797970,2,2,6378.938494,2.37E-30,0.002647,2290.5728,98,102,2290.5728,       3 0 0 22,       1 1 1 01,               ,     P 25e     ,0.0705,0.73,-0.007699,0,0.070502643,0.73,0,0,0,1,0,0,0.096,0.73,0,0,0.09,0.73,0,0,0,1,0,0
6797971,2,2,6378.9628,1.99E-27,0.002264,846.4129,86,90,846.4129,       3 1 1 11,       0 1 1 01,               ,     P 22f     ,0.0717,0.72,-0.00695,0,0.073113852,0.72,0,0,0,1,0,0,0.098,0.72,0,0,0.093333333,0.72,0,0,0,1,0,0
6797972,2,1,6378.982309,6.05E-29,0.019,3111.3389,105,103,3111.3389,       4 1 1 12,       1 1 1 01,               ,     R 51e     ,0.0671,0.73,-0.007669,0,0.071472206,0.73,0,0,0,1,0,0,0.073,0.73,0,0,0.09,0.73,0,0,0,1,0,0
6797973,2,1,6378.990417,9.62E-30,0.0003987,2646.3696,83,81,2646.3696,       2 2 2 23,       0 3 3 01,               ,     R 40f     ,0.0682,0.76,-0.008053,0,0.06353085,0.76,0,0,0,1,0,0,0.081,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6797974,2,1,6378.997685,1.83E-28,0.0003744,2027.7856,83,81,2027.7856,       2 1 1 23,       1 0 0 01,               ,     R 40e     ,0.0682,0.76,-0.008053,0,0.06353085,0.76,0,0,0,1,0,0,0.081,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6797975,2,1,6379.000025,1.06E-30,9.84E-05,2907.1113,131,129,2907.1113,       5 1 1 02,       1 0 0 02,               ,     R 64e     ,0.065,0.69,-0.007527,0,0.082060681,0.69,0,0,0,1,0,0,0.068,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0
6797976,2,1,6379.029246,1.52E-26,0.007089,1653.0741,59,57,1653.0741,       3 2 2 12,       0 2 2 01,               ,     R 28e     ,0.0694,0.75,-0.007267,0,0.066177969,0.75,0,0,0,1,0,0,0.092,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0
6797977,2,1,6379.101518,1.89E-29,0.005886,2990.803,59,57,2990.803,       3 4 4 12,       0 4 4 01,               ,     R 28e     ,0.0694,0.75,-0.007267,0,0.066177969,0.75,0,0,0,1,0,0,0.092,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0
6797978,2,1,6379.104747,5.83E-28,0.006524,2299.8042,57,55,2299.8042,       3 3 3 12,       0 3 3 01,               ,     R 27e     ,0.0696,0.74,-0.007235,0,0.068825087,0.74,0,0,0,1,0,0,0.093,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0
6797979,2,2,6379.119455,3.70E-30,0.001599,1939.6581,46,42,1939.6581,       4 1 1 12,       1 1 1 02,               ,     R 10f     ,0.0809,0.7,-0.005606,0,0.07833627,0.7,0,0,0,1,0,0,0.108,0.7,0,0,0.1,0.7,0,0,0,1,0,0
6797980,2,1,6379.232477,7.92E-28,0.01506,2546.0364,111,109,2546.0364,       4 0 0 12,       1 0 0 01,               ,     R 54e     ,0.0668,0.72,-0.007766,0,0.074119325,0.72,0,0,0,1,0,0,0.072,0.72,0,0,0.093333333,0.72,0,0,0,1,0,0
6797981,2,1,6379.233436,1.47E-30,0.001796,3348.1792,85,83,3348.1792,       5 3 3 02,       0 4 4 01,               ,     R 41f     ,0.068,0.76,-0.006841,0,0.06353085,0.76,0,0,0,1,0,0,0.08,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6797982,2,1,6379.242541,2.14E-25,0.007313,1159.3702,73,71,1159.3702,       3 1 1 12,       0 1 1 01,               ,     R 35e     ,0.0686,0.76,-0.007377,0,0.06353085,0.76,0,0,0,1,0,0,0.085,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6797983,2,3,6379.27734,1.67E-30,0.00017,1385.3066,39,37,1385.3066,       4 0 0 12,       1 0 0 02,               ,     R 18e     ,0.0733,0.7,-0.006705,0,0.077290354,0.7,0,0,0,1,0,0,0.1,0.7,0,0,0.1,0.7,0,0,0,1,0,0
6797984,2,3,6379.308967,1.72E-30,1.02E-06,437.9715,67,69,437.9715,       2 2 2 11,       0 0 0 01,               ,     P 34e     ,0.0685,0.76,-0.007331,0,0.061832284,0.76,0,0,0,1,0,0,0.087,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6797985,2,1,6379.38611,8.60E-30,0.0004068,2678.5056,85,83,2678.5056,       2 2 2 23,       0 3 3 01,               ,     R 41e     ,0.0682,0.76,-0.008064,0,0.06353085,0.76,0,0,0,1,0,0,0.08,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6797986,2,1,6379.410267,4.65E-30,3.49E-05,2186.3914,49,51,2186.3914,       3 0 0 24,       1 1 1 02,               ,     P 25e     ,0.0706,0.73,-0.007716,0,0.071472206,0.73,0,0,0,1,0,0,0.096,0.73,0,0,0.09,0.73,0,0,0,1,0,0
6797987,2,1,6379.443198,3.24E-25,0.007226,1157.774,111,109,1157.774,       3 0 0 12,       0 0 0 01,               ,     R 54e     ,0.0668,0.72,-0.007766,0,0.074119325,0.72,0,0,0,1,0,0,0.072,0.72,0,0,0.093333333,0.72,0,0,0,1,0,0
6797988,2,3,6379.458457,9.79E-30,0.0003296,1390.776,121,123,1390.776,       3 0 0 11,       0 0 0 01,               ,     P 61e     ,0.0655,0.7,-0.007949,0,0.077290354,0.7,0,0,0,1,0,0,0.069,0.7,0,0,0.1,0.7,0,0,0,1,0,0
6797989,2,1,6379.482785,1.18E-29,7.52E-06,1723.5292,61,63,1723.5292,       2 1 1 23,       0 2 2 01,               ,     P 31f     ,0.0692,0.75,-0.007886,0,0.066177969,0.75,0,0,0,1,0,0,0.09,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0
6797990,2,2,6379.494585,3.53E-30,3.87E-06,828.9115,82,86,828.9115,       0 4 4 21,       0 1 1 01,               ,     P 21e     ,0.0723,0.71,-0.007464,0,0.075725061,0.71,0,0,0,1,0,0,0.099,0.71,0,0,0.096666667,0.71,0,0,0,1,0,0
6797991,2,3,6379.514513,2.31E-30,1.44E-05,788.4212,35,37,788.4212,       2 0 0 23,       0 1 1 01,               ,     P 18e     ,0.0741,0.7,-0.007239,0,0.077290354,0.7,0,0,0,1,0,0,0.101,0.7,0,0,0.1,0.7,0,0,0,1,0,0
6797992,2,1,6379.537834,7.34E-30,0.000398,2711.4241,87,85,2711.4241,       2 2 2 23,       0 3 3 01,               ,     R 42f     ,0.0681,0.75,-0.008083,0,0.066177969,0.75,0,0,0,1,0,0,0.079,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0
6797993,2,1,6379.545089,1.23E-29,7.15E-06,1699.2625,59,61,1699.2625,       2 1 1 23,       0 2 2 01,               ,     P 30e     ,0.0693,0.75,-0.00787,0,0.066177969,0.75,0,0,0,1,0,0,0.091,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0
6797994,2,2,6379.573358,2.14E-27,0.002346,828.9115,82,86,828.9115,       3 1 1 11,       0 1 1 01,               ,     P 21e     ,0.0722,0.71,-0.006901,0,0.075725061,0.71,0,0,0,1,0,0,0.099,0.71,0,0,0.096666667,0.71,0,0,0,1,0,0
6797995,2,1,6379.629217,1.41E-26,0.007094,1675.7772,61,59,1675.7772,       3 2 2 12,       0 2 2 01,               ,     R 29f     ,0.0693,0.75,-0.007287,0,0.066177969,0.75,0,0,0,1,0,0,0.091,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0
6797996,2,2,6379.689439,2.24E-28,1.29E-05,16.3897,30,26,16.3897,       1 1 1 22,       0 0 0 01,               ,     R  6e     ,0.0853,0.74,-0.005279,0,0.067891434,0.74,0,0,0,1,0,0,0.113,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0
6797997,2,2,6379.69037,3.92E-30,0.001625,1948.1422,50,46,1948.1422,       4 1 1 12,       1 1 1 02,               ,     R 11e     ,0.0799,0.69,-0.005777,0,0.080947479,0.69,0,0,0,1,0,0,0.107,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0
6797998,2,1,6379.69256,1.00E-28,0.01914,2996.604,99,97,2996.604,       4 1 1 12,       1 1 1 01,               ,     R 48f     ,0.0674,0.74,-0.007594,0,0.068825087,0.74,0,0,0,1,0,0,0.075,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0
6797999,2,1,6379.707564,5.43E-28,0.00653,2321.7649,59,57,2321.7649,       3 3 3 12,       0 3 3 01,               ,     R 28f     ,0.0694,0.75,-0.007267,0,0.066177969,0.75,0,0,0,1,0,0,0.092,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0
6798000,2,1,6379.712234,1.74E-28,0.0004649,2092.4917,87,85,2092.4917,       2 1 1 23,       1 0 0 01,               ,     R 42e     ,0.0681,0.75,-0.008083,0,0.066177969,0.75,0,0,0,1,0,0,0.079,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0
6798001,2,1,6379.740078,2.35E-25,0.007276,1132.7803,71,69,1132.7803,       3 1 1 12,       0 1 1 01,               ,     R 34f     ,0.0687,0.76,-0.007362,0,0.06353085,0.76,0,0,0,1,0,0,0.086,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6798002,2,1,6379.749895,1.33E-30,0.001864,3381.1558,87,85,3381.1558,       5 3 3 02,       0 4 4 01,               ,     R 42e     ,0.068,0.75,-0.006856,0,0.066177969,0.75,0,0,0,1,0,0,0.079,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0
6798003,2,1,6379.760143,1.74E-29,0.005834,3013.5879,61,59,3013.5879,       3 4 4 12,       0 4 4 01,               ,     R 29f     ,0.0693,0.75,-0.007287,0,0.066177969,0.75,0,0,0,1,0,0,0.091,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0
6798004,2,2,6379.795353,1.72E-29,0.003577,1370.0621,6,2,1370.0621,       4 0 0 11,       1 0 0 01,               ,     R  0e     ,0.0925,0.78,-0.004362,0,0.057446598,0.78,0,0,0,1,0,0,0.125,0.78,0,0,0.073333333,0.78,0,0,0,1,0,0
6798005,2,1,6379.800461,4.20E-29,0.0189,3193.1794,109,107,3193.1794,       4 1 1 12,       1 1 1 01,               ,     R 53e     ,0.0669,0.72,-0.007736,0,0.074119325,0.72,0,0,0,1,0,0,0.072,0.72,0,0,0.093333333,0.72,0,0,0,1,0,0
6798006,2,2,6379.806949,4.36E-26,0.001937,197.4259,94,90,197.4259,       3 0 0 11,       0 0 0 01,               ,     R 22e     ,0.0712,0.72,-0.006978,0,0.073113852,0.72,0,0,0,1,0,0,0.097,0.72,0,0,0.093333333,0.72,0,0,0,1,0,0
6798007,2,1,6379.830717,1.09E-30,4.80E-05,2773.6653,145,147,2773.6653,       4 2 2 01,       0 1 1 01,               ,     P 73e     ,0.0634,0.67,-0.007857,0,0.087354918,0.67,0,0,0,1,0,0,0.067,0.67,0,0,0.11,0.67,0,0,0,1,0,0
6798008,2,1,6379.84323,2.31E-30,0.01717,3758.2402,103,101,3758.2402,       4 2 2 12,       1 2 2 01,               ,     R 50e     ,0.0672,0.73,-0.007639,0,0.071472206,0.73,0,0,0,1,0,0,0.074,0.73,0,0,0.09,0.73,0,0,0,1,0,0
6798009,2,1,6379.8464,1.91E-29,0.001971,2783.3479,65,67,2783.3479,       3 0 0 21,       0 0 0 11,               ,     P 33e     ,0.0689,0.76,-0.007338,0,0.06353085,0.76,0,0,0,1,0,0,0.088,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6798010,2,1,6379.874386,2.52E-30,0.01581,3719.2485,101,99,3719.2485,       4 2 2 12,       1 2 2 01,               ,     R 49f     ,0.0673,0.74,-0.007616,0,0.068825087,0.74,0,0,0,1,0,0,0.074,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0
6798011,2,1,6379.924347,1.10E-30,3.95E-07,1533.2797,43,45,1533.2797,       4 0 0 12,       0 2 2 01,               ,     P 22e     ,0.0718,0.72,-0.006965,0,0.074119325,0.72,0,0,0,1,0,0,0.098,0.72,0,0,0.093333333,0.72,0,0,0,1,0,0
6798012,2,3,6379.926206,1.64E-30,0.0001698,1399.2915,41,39,1399.2915,       4 0 0 12,       1 0 0 02,               ,     R 19e     ,0.0726,0.7,-0.006785,0,0.077290354,0.7,0,0,0,1,0,0,0.099,0.7,0,0,0.1,0.7,0,0,0,1,0,0
6798013,2,1,6379.93139,6.51E-30,0.0004069,2745.1238,89,87,2745.1238,       2 2 2 23,       0 3 3 01,               ,     R 43e     ,0.068,0.75,-0.008093,0,0.066177969,0.75,0,0,0,1,0,0,0.078,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0
6798014,2,2,6379.999598,4.62E-30,0.001005,2072.1372,174,178,2072.1372,       2 1 1 22,       0 2 2 01,               ,     P 44e     ,0.0679,0.75,-0.008084,0,0.065280225,0.75,0,0,0,1,0,0,0.078,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0
6798015,2,2,6379.999684,6.18E-30,0.00156,2107.3064,178,182,2107.3064,       3 2 2 11,       0 2 2 01,               ,     P 45f     ,0.0677,0.75,-0.007503,0,0.065280225,0.75,0,0,0,1,0,0,0.077,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0
6798016,2,1,6380.016002,5.10E-28,0.01426,2632.5022,115,113,2632.5022,       4 0 0 12,       1 0 0 01,               ,     R 56e     ,0.0664,0.71,-0.007843,0,0.076766443,0.71,0,0,0,1,0,0,0.071,0.71,0,0,0.096666667,0.71,0,0,0,1,0,0
6798017,2,1,6380.036017,5.49E-30,0.0003968,2779.6055,91,89,2779.6055,       2 2 2 23,       0 3 3 01,               ,     R 44f     ,0.0679,0.75,-0.008116,0,0.066177969,0.75,0,0,0,1,0,0,0.078,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0
6798018,2,1,6380.06102,2.17E-28,4.06E-07,578.0116,79,77,578.0116,       3 3 3 01,       0 0 0 01,               ,     R 38e     ,0.0682,0.76,-0.006808,0,0.06353085,0.76,0,0,0,1,0,0,0.082,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6798019,2,7,6380.094198,1.14E-30,0.0002174,322.4485,63,61,322.4485,       3 0 0 11,       0 0 0 01,               ,     R 30e     ,0.0685,0.75,-0.007251,0,0.062731436,0.75,0,0,0,1,0,0,0.089,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0
6798020,2,3,6380.119429,1.67E-30,9.03E-07,412.9536,65,67,412.9536,       2 2 2 11,       0 0 0 01,               ,     P 33e     ,0.0686,0.76,-0.007306,0,0.061832284,0.76,0,0,0,1,0,0,0.088,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6798021,2,1,6380.178186,1.30E-26,0.007099,1699.2625,63,61,1699.2625,       3 2 2 12,       0 2 2 01,               ,     R 30e     ,0.0691,0.75,-0.007313,0,0.066177969,0.75,0,0,0,1,0,0,0.09,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0
6798022,2,1,6380.198087,2.19E-25,0.007178,1244.2205,115,113,1244.2205,       3 0 0 12,       0 0 0 01,               ,     R 56e     ,0.0664,0.71,-0.007843,0,0.076766443,0.71,0,0,0,1,0,0,0.071,0.71,0,0,0.096666667,0.71,0,0,0,1,0,0
6798023,2,1,6380.224091,1.71E-25,0.007309,1216.351,77,75,1216.351,       3 1 1 12,       0 1 1 01,               ,     R 37e     ,0.0684,0.76,-0.007403,0,0.06353085,0.76,0,0,0,1,0,0,0.083,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6798024,2,2,6380.261128,3.54E-30,0.00447,2331.8992,106,110,2331.8992,       4 1 1 11,       1 1 1 01,               ,     P 27e     ,0.0697,0.74,-0.007191,0,0.067891434,0.74,0,0,0,1,0,0,0.094,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0
6798025,2,1,6380.28376,1.48E-27,8.57E-07,42.9225,19,21,42.9225,       4 1 1 01,       0 0 0 01,               ,     P 10e     ,0.0822,0.71,-0.005103,0,0.076766443,0.71,0,0,0,1,0,0,0.109,0.71,0,0,0.096666667,0.71,0,0,0,1,0,0
6798026,2,1,6380.30369,1.21E-30,0.001954,3414.9153,89,87,3414.9153,       5 3 3 02,       0 4 4 01,               ,     R 43f     ,0.0679,0.75,-0.006864,0,0.066177969,0.75,0,0,0,1,0,0,0.078,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0
6798027,2,1,6380.305843,5.02E-28,0.006529,2344.5093,61,59,2344.5093,       3 3 3 12,       0 3 3 01,               ,     R 29e     ,0.0693,0.75,-0.007287,0,0.066177969,0.75,0,0,0,1,0,0,0.091,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0
6798028,2,3,6380.32524,1.21E-29,0.000333,1345.9653,119,121,1345.9653,       3 0 0 11,       0 0 0 01,               ,     P 60e     ,0.0656,0.7,-0.007916,0,0.077290354,0.7,0,0,0,1,0,0,0.069,0.7,0,0,0.1,0.7,0,0,0,1,0,0
6798029,2,2,6380.365947,5.85E-30,0.006951,2311.4568,102,106,2311.4568,       4 1 1 11,       1 1 1 01,               ,     P 26f     ,0.07,0.74,-0.007158,0,0.067891434,0.74,0,0,0,1,0,0,0.095,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0
6798030,2,1,6380.387547,1.61E-28,0.0005747,2160.3091,91,89,2160.3091,       2 1 1 23,       1 0 0 01,               ,     R 44e     ,0.0679,0.75,-0.008116,0,0.066177969,0.75,0,0,0,1,0,0,0.078,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0
6798031,2,1,6380.413823,1.58E-29,0.005781,3037.1577,63,61,3037.1577,       3 4 4 12,       0 4 4 01,               ,     R 30e     ,0.0691,0.75,-0.007313,0,0.066177969,0.75,0,0,0,1,0,0,0.09,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0
