trans_id,molec_id,local_iso_id,nu,sw,a,elower,gp,gpp,global_upper_quanta,global_lower_quanta,local_upper_quanta,local_lower_quanta,m,gamma0_air,n_gamma0_air,delta0_air,n_delta0_air,SD_gamma_air,n_gamma2_air,SD_delta_air,n_delta2_air,nuVC_air,n_nuVC_air,eta_air,y_air,n_y_air,gamma0_self,n_gamma0_self,delta0_self,n_delta0_self,SD_gamma_self,n_gamma2_self,SD_delta_self,n_delta2_self,nuVC_self,n_nuVC_self,eta_self,y_self,n_y_self
6281173,7,1,13156.05888000,5.88000E-29,2.68E-07,343.96940,33,29,       b      0,       X      0,               , R 15S 14     q,,0.0458,0.67,-0.0074,0,0.104550816,0.67,0,0,0,1,0,0,1,0.046,0.67,0,0,0.11,0.67,0,0,0,1,0,0,1
6281175,7,3,13156.39485000,1.93000E-27,0.02311,334.31420,198,198,       b      0,       X      0,               , R 15Q 16     d,,0.0446,0.65,-0.0074,0,0.109090145,0.65,0,0,0,1,0,0,1,0.044,0.65,0,0,0.116666667,0.65,0,0,0,1,0,0,1
6281176,7,2,13156.50987000,9.70000E-27,0.02125,325.34900,33,33,       b      0,       X      0,               , R 15Q 16     d,,0.0446,0.65,-0.0074,0,0.107357514,0.65,0,0,0,1,0,0,1,0.044,0.65,0,0,0.116666667,0.65,0,0,0,1,0,0,1
6281178,7,3,13156.67179000,1.27000E-27,0.0215,428.34040,222,210,       b      0,       X      0,               , R 17R 17     d,,0.0433,0.65,-0.0075,0,0.109090145,0.65,0,0,0,1,0,0,1,0.043,0.65,0,0,0.116666667,0.65,0,0,0,1,0,0,1
6281179,7,2,13156.72817000,6.49000E-27,0.01979,416.90800,37,35,       b      0,       X      0,               , R 17R 17     d,,0.0433,0.65,-0.0075,0,0.107357514,0.65,0,0,0,1,0,0,1,0.043,0.65,0,0,0.116666667,0.65,0,0,0,1,0,0,1
6281182,7,3,13157.63875000,1.65000E-27,0.02312,378.88090,210,210,       b      0,       X      0,               , R 16Q 17     d,,0.0439,0.65,-0.0075,0,0.109090145,0.65,0,0,0,1,0,0,1,0.044,0.65,0,0,0.116666667,0.65,0,0,0,1,0,0,1
6281183,7,3,13157.71857000,1.06000E-27,0.0216,478.46600,234,222,       b      0,       X      0,               , R 18R 18     d,,0.0426,0.64,-0.0074,0,0.112207006,0.64,0,0,0,1,0,0,1,0.042,0.64,0,0,0.12,0.64,0,0,0,1,0,0,1
6281184,7,2,13157.72164000,8.33000E-27,0.02126,368.72070,35,35,       b      0,       X      0,               , R 16Q 17     d,,0.0439,0.65,-0.0075,0,0.107357514,0.65,0,0,0,1,0,0,1,0.044,0.65,0,0,0.116666667,0.65,0,0,0,1,0,0,1
6281185,7,2,13157.74843000,5.42000E-27,0.01988,465.69000,39,37,       b      0,       X      0,               , R 18R 18     d,,0.0426,0.64,-0.0074,0,0.110424871,0.64,0,0,0,1,0,0,1,0.042,0.64,0,0,0.12,0.64,0,0,0,1,0,0,1
6281186,7,1,13158.48390000,4.21000E-29,2.71E-07,438.70100,37,33,       b      0,       X      0,               , R 17S 16     q,,0.0447,0.65,-0.0074,0,0.11088723,0.65,0,0,0,1,0,0,1,0.044,0.65,0,0,0.116666667,0.65,0,0,0,1,0,0,1
6281187,7,3,13158.67091000,8.63000E-28,0.02168,531.36350,246,234,       b      0,       X      0,               , R 19R 19     d,,0.0416,0.64,-0.0073,0,0.112207006,0.64,0,0,0,1,0,0,1,0.042,0.64,0,0,0.12,0.64,0,0,0,1,0,0,1
6281188,7,2,13158.67694000,4.45000E-27,0.01996,517.17000,41,39,       b      0,       X      0,               , R 19R 19     d,,0.0416,0.64,-0.0073,0,0.110424871,0.64,0,0,0,1,0,0,1,0.042,0.64,0,0,0.12,0.64,0,0,0,1,0,0,1
6281191,7,3,13158.78878000,1.39000E-27,0.02314,426.22340,222,222,       b      0,       X      0,               , R 17Q 18     d,,0.0433,0.65,-0.0078,0,0.109090145,0.65,0,0,0,1,0,0,1,0.043,0.65,0,0,0.116666667,0.65,0,0,0,1,0,0,1
6281192,7,2,13158.84219000,7.05000E-27,0.02128,414.79400,37,37,       b      0,       X      0,               , R 17Q 18     d,,0.0433,0.65,-0.0078,0,0.107357514,0.65,0,0,0,1,0,0,1,0.043,0.65,0,0,0.116666667,0.65,0,0,0,1,0,0,1
6281195,7,2,13159.51336000,3.60000E-27,0.02003,571.34600,43,41,       b      0,       X      0,               , R 20R 20     d,,0.0409,0.63,-0.0073,0,0.113492229,0.63,0,0,0,1,0,0,1,0.041,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281196,7,3,13159.52846000,6.93000E-28,0.02176,587.03090,258,246,       b      0,       X      0,               , R 20R 20     d,,0.0409,0.63,-0.0073,0,0.115323868,0.63,0,0,0,1,0,0,1,0.041,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281197,7,3,13159.84462000,1.14000E-27,0.02314,476.34000,234,234,       b      0,       X      0,               , R 18Q 19     d,,0.0426,0.64,-0.0083,0,0.112207006,0.64,0,0,0,1,0,0,1,0.042,0.64,0,0,0.12,0.64,0,0,0,1,0,0,1
6281198,7,2,13159.87123000,5.86000E-27,0.02129,463.56720,39,39,       b      0,       X      0,               , R 18Q 19     d,,0.0426,0.64,-0.0083,0,0.110424871,0.64,0,0,0,1,0,0,1,0.042,0.64,0,0,0.12,0.64,0,0,0,1,0,0,1
6281199,7,2,13160.25736000,2.87000E-27,0.02009,628.21600,45,43,       b      0,       X      0,               , R 21R 21     d,,0.0399,0.63,-0.0083,0,0.113492229,0.63,0,0,0,1,0,0,1,0.04,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281200,7,3,13160.29085000,5.47000E-28,0.02183,645.46600,270,258,       b      0,       X      0,               , R 21R 21     d,,0.0399,0.63,-0.0083,0,0.115323868,0.63,0,0,0,1,0,0,1,0.04,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281202,7,1,13160.52096000,2.82000E-29,2.75E-07,544.86220,41,37,       b      0,       X      0,               , R 19S 18     q,,0.0434,0.65,-0.0078,0,0.11088723,0.65,0,0,0,1,0,0,1,0.04,0.77,-0.003061,5.30E-05,0.13,0.77,0,0,0,1,0,0,1
6281203,7,3,13160.73810000,4.19000E-30,0.02238,1752.67620,438,426,       b      0,       X      0,               , R 35R 35     d,,0.0266,0.63,-0.0105,0,0.115323868,0.63,0,0,0,1,0,0,1,0.03,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281205,7,2,13160.74642000,2.53000E-29,0.02062,1705.85160,73,71,       b      0,       X      0,               , R 35R 35     d,,0.0266,0.63,-0.0105,0,0.113492229,0.63,0,0,0,1,0,0,1,0.03,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281206,7,3,13160.80595000,9.31000E-28,0.02316,529.22850,246,246,       b      0,       X      0,               , R 19Q 20     d,,0.0416,0.64,-0.0085,0,0.112207006,0.64,0,0,0,1,0,0,1,0.042,0.64,0,0,0.12,0.64,0,0,0,1,0,0,1
6281207,7,2,13160.80845000,4.80000E-27,0.0213,515.03850,41,41,       b      0,       X      0,               , R 19Q 20     d,,0.0416,0.64,-0.0085,0,0.110424871,0.64,0,0,0,1,0,0,1,0.042,0.64,0,0,0.12,0.64,0,0,0,1,0,0,1
6281209,7,2,13160.90857000,2.25000E-27,0.02015,687.77770,47,45,       b      0,       X      0,               , R 22R 22     d,,0.0389,0.63,-0.0087,0,0.113492229,0.63,0,0,0,1,0,0,1,0.04,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281210,7,3,13160.95770000,4.26000E-28,0.02189,706.66640,282,270,       b      0,       X      0,               , R 22R 22     d,,0.0389,0.63,-0.0087,0,0.115323868,0.63,0,0,0,1,0,0,1,0.04,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281211,7,2,13161.33944000,3.89000E-29,0.02059,1611.54210,71,69,       b      0,       X      0,               , R 34R 34     d,,0.0272,0.63,-0.0102,0,0.113492229,0.63,0,0,0,1,0,0,1,0.031,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281212,7,3,13161.35340000,6.51000E-30,0.02236,1655.78480,426,414,       b      0,       X      0,               , R 34R 34     d,,0.0272,0.63,-0.0102,0,0.115323868,0.63,0,0,0,1,0,0,1,0.031,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281214,7,2,13161.46663000,1.74000E-27,0.0202,750.02890,49,47,       b      0,       X      0,               , R 23R 23     d,,0.0375,0.63,-0.0091,0,0.113492229,0.63,0,0,0,1,0,0,1,0.039,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281215,7,3,13161.52863000,3.26000E-28,0.02195,770.62980,294,282,       b      0,       X      0,               , R 23R 23     d,,0.0375,0.63,-0.0091,0,0.115323868,0.63,0,0,0,1,0,0,1,0.039,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281217,7,2,13161.65353000,3.87000E-27,0.02131,569.20590,43,43,       b      0,       X      0,               , R 20Q 21     d,,0.0409,0.63,-0.0089,0,0.113492229,0.63,0,0,0,1,0,0,1,0.041,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281218,7,3,13161.67242000,7.45000E-28,0.02317,584.88700,258,258,       b      0,       X      0,               , R 20Q 21     d,,0.0409,0.63,-0.0089,0,0.115323868,0.63,0,0,0,1,0,0,1,0.041,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281219,7,2,13161.83391000,5.90000E-29,0.02057,1519.88670,69,67,       b      0,       X      0,               , R 33R 33     d,,0.0278,0.63,-0.0101,0,0.113492229,0.63,0,0,0,1,0,0,1,0.032,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281220,7,3,13161.86708000,9.99000E-30,0.02234,1561.61900,414,402,       b      0,       X      0,               , R 33R 33     d,,0.0278,0.63,-0.0101,0,0.115323868,0.63,0,0,0,1,0,0,1,0.032,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281222,7,2,13161.93116000,1.32000E-27,0.02025,814.96720,51,49,       b      0,       X      0,               , R 24R 24     d,,0.0365,0.63,-0.0092,0,0.113492229,0.63,0,0,0,1,0,0,1,0.038,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281223,7,3,13162.00323000,2.46000E-28,0.02201,837.35360,306,294,       b      0,       X      0,               , R 24R 24     d,,0.0365,0.63,-0.0092,0,0.115323868,0.63,0,0,0,1,0,0,1,0.038,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281224,7,1,13162.16695000,1.76000E-29,2.77E-07,662.43590,45,41,       b      0,       X      0,               , R 21S 20     q,,0.0417,0.64,-0.0085,0,0.114055436,0.64,0,0,0,1,0,0,1,0.042,0.64,0,0,0.12,0.64,0,0,0,1,0,0,1
6281225,7,2,13162.23036000,8.82000E-29,0.02054,1430.88890,67,65,       b      0,       X      0,               , R 32R 32     d,,0.0286,0.63,-0.01,0,0.113492229,0.63,0,0,0,1,0,0,1,0.032,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281226,7,3,13162.27968000,1.51000E-29,0.02232,1470.18240,402,390,       b      0,       X      0,               , R 32R 32     d,,0.0286,0.63,-0.01,0,0.115323868,0.63,0,0,0,1,0,0,1,0.032,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281227,7,2,13162.30175000,9.91000E-28,0.0203,882.59010,53,51,       b      0,       X      0,               , R 25R 25     d,,0.0355,0.63,-0.0093,0,0.113492229,0.63,0,0,0,1,0,0,1,0.037,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281228,7,3,13162.38109000,1.83000E-28,0.02206,906.83530,318,306,       b      0,       X      0,               , R 25R 25     d,,0.0355,0.63,-0.0093,0,0.115323868,0.63,0,0,0,1,0,0,1,0.037,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281229,7,2,13162.40614000,3.07000E-27,0.02132,626.06720,45,45,       b      0,       X      0,               , R 21Q 22     d,,0.0399,0.63,-0.0089,0,0.113492229,0.63,0,0,0,1,0,0,1,0.04,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281230,7,3,13162.44367000,5.87000E-28,0.02318,643.31320,270,270,       b      0,       X      0,               , R 21Q 22     d,,0.0399,0.63,-0.0089,0,0.115323868,0.63,0,0,0,1,0,0,1,0.04,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281233,7,2,13162.52930000,1.30000E-28,0.02052,1344.55200,65,63,       b      0,       X      0,               , R 31R 31     d,,0.0294,0.63,-0.0099,0,0.113492229,0.63,0,0,0,1,0,0,1,0.033,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281234,7,2,13162.57802000,7.32000E-28,0.02035,952.89500,55,53,       b      0,       X      0,               , R 26R 26     d,,0.0341,0.63,-0.0094,0,0.113492229,0.63,0,0,0,1,0,0,1,0.036,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281235,7,3,13162.59175000,2.25000E-29,0.02228,1381.47870,390,378,       b      0,       X      0,               , R 31R 31     d,,0.0294,0.63,-0.0099,0,0.115323868,0.63,0,0,0,1,0,0,1,0.033,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281236,7,3,13162.66178000,1.34000E-28,0.02211,979.07200,330,318,       b      0,       X      0,               , R 26R 26     d,,0.0341,0.63,-0.0094,0,0.115323868,0.63,0,0,0,1,0,0,1,0.036,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281238,7,2,13162.73121000,1.89000E-28,0.02049,1260.87940,63,61,       b      0,       X      0,               , R 30R 30     d,,0.0303,0.63,-0.0098,0,0.113492229,0.63,0,0,0,1,0,0,1,0.033,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281239,7,2,13162.75953000,5.33000E-28,0.02039,1025.87920,57,55,       b      0,       X      0,               , R 27R 27     d,,0.0332,0.63,-0.0095,0,0.113492229,0.63,0,0,0,1,0,0,1,0.035,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281240,7,3,13162.80380000,3.31000E-29,0.02225,1295.51140,378,366,       b      0,       X      0,               , R 30R 30     d,,0.0303,0.63,-0.0098,0,0.115323868,0.63,0,0,0,1,0,0,1,0.033,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281241,7,2,13162.83658000,2.71000E-28,0.02046,1179.87440,61,59,       b      0,       X      0,               , R 29R 29     d,,0.0312,0.63,-0.0097,0,0.113492229,0.63,0,0,0,1,0,0,1,0.034,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281242,7,3,13162.84486000,9.65000E-29,0.02214,1054.06100,342,330,       b      0,       X      0,               , R 27R 27     d,,0.0332,0.63,-0.0095,0,0.115323868,0.63,0,0,0,1,0,0,1,0.035,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281243,7,2,13162.84586000,3.83000E-28,0.02042,1101.54000,59,57,       b      0,       X      0,               , R 28R 28     d,,0.0322,0.63,-0.0096,0,0.113492229,0.63,0,0,0,1,0,0,1,0.035,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281244,7,3,13162.91634000,4.80000E-29,0.02222,1212.28380,366,354,       b      0,       X      0,               , R 29R 29     d,,0.0312,0.63,-0.0097,0,0.115323868,0.63,0,0,0,1,0,0,1,0.034,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281245,7,3,13162.92986000,6.86000E-29,0.02218,1131.79930,354,342,       b      0,       X      0,               , R 28R 28     d,,0.0322,0.63,-0.0096,0,0.115323868,0.63,0,0,0,1,0,0,1,0.035,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281247,7,3,13163.01218000,4.39000E-30,0.02322,1750.40210,438,438,       b      0,       X      0,               , R 35Q 36     d,,0.0266,0.63,-0.01,0,0.115323868,0.63,0,0,0,1,0,0,1,0.03,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281248,7,2,13163.01298000,2.66000E-29,0.02137,1703.58510,73,73,       b      0,       X      0,               , R 35Q 36     d,,0.0266,0.63,-0.01,0,0.113492229,0.63,0,0,0,1,0,0,1,0.03,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281251,7,2,13163.06591000,2.40000E-27,0.02132,685.62040,47,47,       b      0,       X      0,               , R 22Q 23     d,,0.0389,0.63,-0.0089,0,0.113492229,0.63,0,0,0,1,0,0,1,0.04,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281252,7,3,13163.11935000,4.55000E-28,0.02318,704.50480,282,282,       b      0,       X      0,               , R 22Q 23     d,,0.0389,0.63,-0.0089,0,0.115323868,0.63,0,0,0,1,0,0,1,0.04,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281253,7,1,13163.41860000,1.03000E-29,2.79E-07,791.40310,49,45,       b      0,       X      0,               , R 23S 22     q,,0.0398,0.63,-0.0089,0,0.117223643,0.63,0,0,0,1,0,0,1,0.041,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281254,7,2,13163.59767000,4.08000E-29,0.02137,1609.28390,71,71,       b      0,       X      0,               , R 34Q 35     d,,0.0272,0.63,-0.0097,0,0.113492229,0.63,0,0,0,1,0,0,1,0.031,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281255,7,3,13163.61891000,6.84000E-30,0.02322,1653.51930,426,426,       b      0,       X      0,               , R 34Q 35     d,,0.0272,0.63,-0.0097,0,0.115323868,0.63,0,0,0,1,0,0,1,0.031,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281256,7,2,13163.63250000,1.85000E-27,0.02132,747.86300,49,49,       b      0,       X      0,               , R 23Q 24     d,,0.0375,0.63,-0.0089,0,0.113492229,0.63,0,0,0,1,0,0,1,0.039,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281257,7,3,13163.69906000,3.48000E-28,0.02319,768.45940,294,294,       b      0,       X      0,               , R 23Q 24     d,,0.0375,0.63,-0.0089,0,0.115323868,0.63,0,0,0,1,0,0,1,0.039,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281259,7,1,13164.04114000,1.40000E-29,3.30E-08,16.38760,13,9,       b      0,       X      0,               , T  3S  4     q,,0.053,0.72,-0.00645,0,0.088709784,0.72,0,0,0,1,0,0,1,0.053,0.72,0,0,0.093333333,0.72,0,0,0,1,0,0,1
6281260,7,2,13164.08381000,6.19000E-29,0.02137,1517.63680,69,69,       b      0,       X      0,               , R 33Q 34     d,,0.0278,0.63,-0.0096,0,0.113492229,0.63,0,0,0,1,0,0,1,0.032,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281261,7,2,13164.10551000,1.41000E-27,0.02134,812.79280,51,51,       b      0,       X      0,               , R 24Q 25     d,,0.0365,0.63,-0.0089,0,0.113492229,0.63,0,0,0,1,0,0,1,0.038,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281262,7,3,13164.12401000,1.05000E-29,0.02322,1559.36200,414,414,       b      0,       X      0,               , R 33Q 34     d,,0.0278,0.63,-0.0096,0,0.115323868,0.63,0,0,0,1,0,0,1,0.032,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281264,7,3,13164.18241000,2.62000E-28,0.0232,835.17440,306,306,       b      0,       X      0,               , R 24Q 25     d,,0.0365,0.63,-0.0089,0,0.115323868,0.63,0,0,0,1,0,0,1,0.038,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281265,7,1,13164.27249000,5.68000E-30,2.81E-07,931.74310,53,49,       b      0,       X      0,               , R 25S 24     q,,0.0376,0.63,-0.0089,0,0.117223643,0.63,0,0,0,1,0,0,1,0.039,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281266,7,2,13164.47192000,9.27000E-29,0.02137,1428.64730,67,67,       b      0,       X      0,               , R 32Q 33     d,,0.0286,0.63,-0.0095,0,0.113492229,0.63,0,0,0,1,0,0,1,0.032,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281267,7,2,13164.48458000,1.05000E-27,0.02134,880.40720,53,53,       b      0,       X      0,               , R 25Q 26     d,,0.0355,0.63,-0.0091,0,0.113492229,0.63,0,0,0,1,0,0,1,0.037,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281268,7,3,13164.52803000,1.59000E-29,0.02322,1467.93400,402,402,       b      0,       X      0,               , R 32Q 33     d,,0.0286,0.63,-0.0095,0,0.115323868,0.63,0,0,0,1,0,0,1,0.032,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281269,7,3,13164.56899000,1.94000E-28,0.0232,904.64740,318,318,       b      0,       X      0,               , R 25Q 26     d,,0.0355,0.63,-0.0091,0,0.115323868,0.63,0,0,0,1,0,0,1,0.037,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281271,7,1,13164.72498000,2.93000E-30,2.82E-07,1083.43320,57,53,       b      0,       X      0,               , R 27S 26     q,,0.0354,0.63,-0.0091,0,0.117223643,0.63,0,0,0,1,0,0,1,0.037,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281272,7,2,13164.76251000,1.37000E-28,0.02137,1342.31880,65,65,       b      0,       X      0,               , R 31Q 32     d,,0.0294,0.63,-0.0094,0,0.113492229,0.63,0,0,0,1,0,0,1,0.033,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281273,7,2,13164.76928000,7.76000E-28,0.02135,950.70370,55,55,       b      0,       X      0,               , R 26Q 27     d,,0.0341,0.63,-0.0091,0,0.113492229,0.63,0,0,0,1,0,0,1,0.036,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281274,7,1,13164.77221000,1.42000E-30,2.82E-07,1246.44860,61,57,       b      0,       X      0,               , R 29S 28     q,,0.0332,0.63,-0.0091,0,0.117223643,0.63,0,0,0,1,0,0,1,0.036,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281275,7,3,13164.83151000,2.37000E-29,0.02322,1379.23890,390,390,       b      0,       X      0,               , R 31Q 32     d,,0.0294,0.63,-0.0094,0,0.115323868,0.63,0,0,0,1,0,0,1,0.033,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281276,7,3,13164.85837000,1.42000E-28,0.0232,976.87540,330,330,       b      0,       X      0,               , R 26Q 27     d,,0.0341,0.63,-0.0091,0,0.115323868,0.63,0,0,0,1,0,0,1,0.036,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281278,7,2,13164.95606000,1.99000E-28,0.02137,1258.65460,63,63,       b      0,       X      0,               , R 30Q 31     d,,0.0303,0.63,-0.0093,0,0.113492229,0.63,0,0,0,1,0,0,1,0.033,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281279,7,2,13164.95922000,5.64000E-28,0.02135,1023.67950,57,57,       b      0,       X      0,               , R 27Q 28     d,,0.0332,0.63,-0.0091,0,0.113492229,0.63,0,0,0,1,0,0,1,0.035,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281280,7,3,13165.03496000,3.49000E-29,0.02322,1293.28020,378,378,       b      0,       X      0,               , R 30Q 31     d,,0.0303,0.63,-0.0093,0,0.115323868,0.63,0,0,0,1,0,0,1,0.033,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281281,7,3,13165.05012000,1.02000E-28,0.02322,1051.85580,342,342,       b      0,       X      0,               , R 27Q 28     d,,0.0332,0.63,-0.0091,0,0.115323868,0.63,0,0,0,1,0,0,1,0.035,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281282,7,2,13165.05305000,2.86000E-28,0.02136,1177.65790,61,61,       b      0,       X      0,               , R 29Q 30     d,,0.0312,0.63,-0.0093,0,0.113492229,0.63,0,0,0,1,0,0,1,0.034,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281283,7,2,13165.05395000,4.04000E-28,0.02136,1099.33190,59,59,       b      0,       X      0,               , R 28Q 29     d,,0.0322,0.63,-0.0092,0,0.113492229,0.63,0,0,0,1,0,0,1,0.035,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281284,7,3,13165.13888000,5.07000E-29,0.02322,1210.06130,366,366,       b      0,       X      0,               , R 29Q 30     d,,0.0312,0.63,-0.0093,0,0.115323868,0.63,0,0,0,1,0,0,1,0.034,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281285,7,3,13165.14377000,7.25000E-29,0.02322,1129.58540,354,354,       b      0,       X      0,               , R 28Q 29     d,,0.0322,0.63,-0.0092,0,0.115323868,0.63,0,0,0,1,0,0,1,0.035,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281288,7,1,13179.92389000,1.98000E-29,4.06E-08,42.22400,17,13,       b      0,       X      0,               , T  5S  6     q,,0.0507,0.73,-0.0071,0,0.085541577,0.73,0,0,0,1,0,0,1,0.051,0.73,0,0,0.09,0.73,0,0,0,1,0,0,1
6281289,7,1,13195.41359000,2.27000E-29,4.53E-08,79.56460,21,17,       b      0,       X      0,               , T  7S  8     q,,0.0491,0.74,-0.0073,0,0.082373371,0.74,0,0,0,1,0,0,1,0.049,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0,1
6281290,7,1,13210.51224000,2.28000E-29,4.85E-08,128.39770,25,21,       b      0,       X      0,               , T  9S 10     q,,0.0478,0.73,-0.0075,0,0.085541577,0.73,0,0,0,1,0,0,1,0.048,0.73,0,0,0.09,0.73,0,0,0,1,0,0,1
6281291,7,1,13225.21793000,2.07000E-29,5.10E-08,188.71340,29,25,       b      0,       X      0,               , T 11S 12     q,,0.0468,0.72,-0.0074,0,0.088709784,0.72,0,0,0,1,0,0,1,0.047,0.72,0,0,0.093333333,0.72,0,0,0,1,0,0,1
6281292,7,1,13239.52742000,1.72000E-29,5.29E-08,260.50090,33,29,       b      0,       X      0,               , T 13S 14     q,,0.0458,0.67,-0.0074,0,0.104550816,0.67,0,0,0,1,0,0,1,0.046,0.67,0,0,0.11,0.67,0,0,0,1,0,0,1
6281293,7,1,13253.43681000,1.32000E-29,5.44E-08,343.74810,37,33,       b      0,       X      0,               , T 15S 16     q,,0.0447,0.65,-0.0074,0,0.11088723,0.65,0,0,0,1,0,0,1,0.044,0.65,0,0,0.116666667,0.65,0,0,0,1,0,0,1
6281294,7,1,13266.94179000,9.46000E-30,5.59E-08,438.44130,41,37,       b      0,       X      0,               , T 17S 18     q,,0.0434,0.65,-0.0078,0,0.11088723,0.65,0,0,0,1,0,0,1,0.043,0.65,0,0,0.116666667,0.65,0,0,0,1,0,0,1
6281295,7,1,13280.03772000,6.32000E-30,5.71E-08,544.56510,45,41,       b      0,       X      0,               , T 19S 20     q,,0.0417,0.64,-0.0085,0,0.114055436,0.64,0,0,0,1,0,0,1,0.042,0.64,0,0,0.12,0.64,0,0,0,1,0,0,1
6281296,7,1,13292.71969000,3.95000E-30,5.81E-08,662.10200,49,45,       b      0,       X      0,               , T 21S 22     q,,0.0398,0.63,-0.0089,0,0.117223643,0.63,0,0,0,1,0,0,1,0.041,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281297,7,1,13304.98256000,2.31000E-30,5.89E-08,791.03310,53,49,       b      0,       X      0,               , T 23S 24     q,,0.0376,0.63,-0.0089,0,0.117223643,0.63,0,0,0,1,0,0,1,0.039,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
6281298,7,1,13316.82093000,1.27000E-30,5.97E-08,931.33720,57,53,       b      0,       X      0,               , T 25S 26     q,,0.0354,0.63,-0.0091,0,0.117223643,0.63,0,0,0,1,0,0,1,0.037,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,1
