trans_id,molec_id,local_iso_id,nu,sw,a,elower,gp,gpp,elower,global_upper_quanta,global_lower_quanta,local_upper_quanta,local_lower_quanta,gamma0_air,n_gamma0_air,delta0_air,n_delta0_air,SD_gamma_air,n_gamma2_air,SD_delta_air,n_delta2_air,nuVC_air,n_nuVC_air,eta_air,y_air,gamma0_self,n_gamma0_self,delta0_self,n_delta0_self,SD_gamma_self,n_gamma2_self,SD_delta_self,n_delta2_self,nuVC_self,n_nuVC_self,eta_self,y_self
6279971,7,1,7855.131009,3.691e-26,4.125e-05,130.4375,17.0,19.0,130.4375,       a      0,       X      0,               , P  9P  9     d,0.0504,0.84,-0.003867,0.0,0.05069130496809676,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6279972,7,1,7855.420965,1.424e-29,6.159e-05,1989.9904,37.0,37.0,1989.9904,       a      1,       X      1,               , R 17Q 18     d,0.0404,0.81,0.0,0.0,0.06019592464961487,0.81,0.0,0.0,0.0,1.0,0.0,0.0,0.041,0.81,0.0,0.0,0.06333333333333331,0.81,0.0,0.0,0.0,1.0,0.0,0.0
6279973,7,3,7855.428373,1.843e-29,5.671e-05,153.2936,114.0,114.0,153.2936,       a      0,       X      0,               , P 10Q  9     d,0.0496,0.84,-0.003958,0.0,0.0498697806660836,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.048,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6279975,7,2,7855.481383,2.11e-29,1.639e-05,56.8452,9.0,11.0,56.8452,       a      0,       X      0,               , O  6P  5     d,0.0543,0.84,-0.003771,0.0,0.0490777206566699,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.054,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6279976,7,3,7856.627705,1.37e-29,4.154e-05,127.3387,102.0,114.0,127.3387,       a      0,       X      0,               , P  9P  9     d,0.0504,0.84,-0.003869,0.0,0.0498697806660836,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.049,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6279977,7,2,7856.84397,1.025e-28,5.91e-05,149.1871,19.0,19.0,149.1871,       a      0,       X      0,               , P 10Q  9     d,0.0496,0.84,-0.003958,0.0,0.0490777206566699,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.048,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6279979,7,1,7857.008198,1.236e-28,0.0001133,1804.8745,71.0,71.0,1804.8745,       a      0,       X      0,               , Q 35Q 35     d,0.0252,0.74,-0.005028,0.0,0.08237337057315722,0.74,0.0,0.0,0.0,1.0,0.0,0.0,0.03,0.74,0.0,0.0,0.08666666666666667,0.74,0.0,0.0,0.0,1.0,0.0,0.0
6279980,7,1,7857.076484,5.072e-26,5.617e-05,128.492,17.0,17.0,128.492,       a      0,       X      0,               , P  9Q  8     d,0.0504,0.84,-0.003868,0.0,0.05069130496809676,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6279981,7,1,7857.170773,3.583e-29,3.967e-08,128.3977,17.0,21.0,128.3977,       a      0,       X      0,               , P  9O 10     q,0.0508,0.8,0.0,0.0,0.06336413121012092,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.049,0.8,0.0,0.0,0.06666666666666665,0.8,0.0,0.0,0.0,1.0,0.0,0.0
6279982,7,1,7857.274554,1.074e-29,7.059e-05,2097.0889,41.0,39.0,2097.0889,       a      1,       X      1,               , R 19R 19     d,0.038,0.8,0.0,0.0,0.06336413121012092,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.04,0.8,0.0,0.0,0.06666666666666665,0.8,0.0,0.0,0.0,1.0,0.0,0.0
6279983,7,1,7857.920326,2.623e-29,3.938e-05,1635.0659,19.0,17.0,1635.0659,       a      1,       X      1,               , S  7R  8     d,0.0496,0.84,0.0,0.0,0.05069130496809676,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.048,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6279984,7,2,7857.958995,7.581e-29,4.323e-05,123.9809,17.0,19.0,123.9809,       a      0,       X      0,               , P  9P  9     d,0.0504,0.84,-0.003869,0.0,0.0490777206566699,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.049,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6279985,7,1,7858.323764,7.158e-27,1.266e-05,42.2001,7.0,9.0,42.2001,       a      0,       X      0,               , O  5P  4     d,0.056,0.84,-0.003667,0.0,0.05069130496809676,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.055,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6279988,7,3,7858.572935,1.883e-29,5.659e-05,125.3935,102.0,102.0,125.3935,       a      0,       X      0,               , P  9Q  8     d,0.0504,0.84,-0.003869,0.0,0.0498697806660836,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.049,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6279989,7,1,7858.708966,3.37e-29,3.066e-05,1803.1737,71.0,69.0,1803.1737,       a      0,       X      0,               , Q 35R 34     d,0.0252,0.74,-0.00503,0.0,0.08237337057315722,0.74,0.0,0.0,0.0,1.0,0.0,0.0,0.03,0.74,0.0,0.0,0.08666666666666667,0.74,0.0,0.0,0.0,1.0,0.0,0.0
6279990,7,1,7859.29081,2.902e-29,2.633e-05,1802.5919,71.0,73.0,1802.5919,       a      0,       X      0,               , Q 35P 36     d,0.0252,0.74,-0.00503,0.0,0.08237337057315722,0.74,0.0,0.0,0.0,1.0,0.0,0.0,0.03,0.74,0.0,0.0,0.08666666666666667,0.74,0.0,0.0,0.0,1.0,0.0,0.0
6279991,7,1,7859.419339,9.497e-30,6.18e-05,2094.9441,41.0,41.0,2094.9441,       a      1,       X      1,               , R 19Q 20     d,0.038,0.8,0.0,0.0,0.06336413121012092,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.04,0.8,0.0,0.0,0.06666666666666665,0.8,0.0,0.0,0.0,1.0,0.0,0.0
6279992,7,3,7859.722821,1.307e-29,3.979e-05,102.2361,90.0,102.0,102.2361,       a      0,       X      0,               , P  8P  8     d,0.0513,0.84,-0.003773,0.0,0.0498697806660836,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6279994,7,3,7859.781918,2.623e-30,1.275e-05,41.6435,42.0,54.0,41.6435,       a      0,       X      0,               , O  5P  4     d,0.0555,0.84,-0.003667,0.0,0.0498697806660836,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.056,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6279995,7,1,7859.833317,3.027e-28,0.0001131,1608.0661,67.0,67.0,1608.0661,       a      0,       X      0,               , Q 33Q 33     d,0.0268,0.75,-0.004978,0.0,0.07920516401265117,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.033,0.75,0.0,0.0,0.08333333333333333,0.75,0.0,0.0,0.0,1.0,0.0,0.0
6279997,7,2,7859.90388,1.044e-28,5.9e-05,122.036,17.0,17.0,122.036,       a      0,       X      0,               , P  9Q  8     d,0.0504,0.84,-0.003869,0.0,0.0490777206566699,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.049,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6280000,7,2,7860.97093,7.205e-29,4.138e-05,99.5521,15.0,17.0,99.5521,       a      0,       X      0,               , P  8P  8     d,0.0513,0.84,-0.003773,0.0,0.0490777206566699,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6280001,7,1,7861.070155,6.634e-30,6.997e-05,2213.3478,45.0,43.0,2213.3478,       a      1,       X      1,               , R 21R 21     d,0.0356,0.8,0.0,0.0,0.06336413121012092,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.038,0.8,0.0,0.0,0.06666666666666665,0.8,0.0,0.0,0.0,1.0,0.0,0.0
6280002,7,2,7861.078865,1.441e-29,1.331e-05,40.5358,7.0,9.0,40.5358,       a      0,       X      0,               , O  5P  4     d,0.0555,0.84,-0.003667,0.0,0.0490777206566699,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.056,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6280005,7,1,7861.470289,3.242e-26,3.742e-05,81.5805,13.0,15.0,81.5805,       a      0,       X      0,               , P  7P  7     d,0.0525,0.84,-0.003669,0.0,0.05069130496809676,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.051,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6280007,7,1,7861.551283,8.282e-29,3.07e-05,1606.3482,67.0,65.0,1606.3482,       a      0,       X      0,               , Q 33R 32     d,0.0268,0.75,-0.004979,0.0,0.07920516401265117,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.033,0.75,0.0,0.0,0.08333333333333333,0.75,0.0,0.0,0.0,1.0,0.0,0.0
6280008,7,3,7861.680739,1.868e-29,5.636e-05,100.2782,90.0,90.0,100.2782,       a      0,       X      0,               , P  8Q  7     d,0.0513,0.84,-0.003774,0.0,0.0498697806660836,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6280010,7,1,7862.098245,7.094e-29,2.623e-05,1605.8012,67.0,69.0,1605.8012,       a      0,       X      0,               , Q 33P 34     d,0.0268,0.75,-0.004979,0.0,0.07920516401265117,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.033,0.75,0.0,0.0,0.08333333333333333,0.75,0.0,0.0,0.0,1.0,0.0,0.0
6280012,7,1,7862.485268,7.03e-28,0.0001134,1422.4983,63.0,63.0,1422.4983,       a      0,       X      0,               , Q 31Q 31     d,0.0285,0.76,-0.004923,0.0,0.07603695745214512,0.76,0.0,0.0,0.0,1.0,0.0,0.0,0.034,0.76,0.0,0.0,0.07999999999999999,0.76,0.0,0.0,0.0,1.0,0.0,0.0
6280014,7,3,7862.780158,1.189e-29,3.75e-05,79.9201,78.0,90.0,79.9201,       a      0,       X      0,               , P  7P  7     d,0.0523,0.84,-0.00367,0.0,0.0498697806660836,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.052,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6280016,7,2,7862.927978,1.033e-28,5.88e-05,97.595,15.0,15.0,97.595,       a      0,       X      0,               , P  8Q  7     d,0.0513,0.84,-0.003774,0.0,0.0490777206566699,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6280017,7,1,7863.233341,5.937e-30,6.2e-05,2211.1846,45.0,45.0,2211.1846,       a      1,       X      1,               , R 21Q 22     d,0.0356,0.8,0.0,0.0,0.06336413121012092,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.038,0.8,0.0,0.0,0.06666666666666665,0.8,0.0,0.0,0.0,1.0,0.0,0.0
6280019,7,1,7863.443794,4.847e-26,5.544e-05,79.607,13.0,13.0,79.607,       a      0,       X      0,               , P  7Q  6     d,0.0525,0.84,-0.00367,0.0,0.05069130496809676,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.051,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6280020,7,1,7863.486176,3.097e-29,3.542e-08,79.5646,13.0,17.0,79.5646,       a      0,       X      0,               , P  7O  8     q,0.0526,0.86,0.0,0.0,0.04435489184708466,0.86,0.0,0.0,0.0,1.0,0.0,0.0,0.051,0.86,0.0,0.0,0.04666666666666667,0.86,0.0,0.0,0.0,1.0,0.0,0.0
6280021,7,2,7863.707419,1.378e-30,0.0001181,1430.8889,65.0,65.0,1430.8889,       a      0,       X      0,               , Q 32Q 32     d,0.0265,0.75,-0.0048,0.0,0.0766839385260467,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.032,0.75,0.0,0.0,0.08333333333333333,0.75,0.0,0.0,0.0,1.0,0.0,0.0
6280023,7,2,7863.946099,6.539e-29,3.902e-05,77.8353,13.0,15.0,77.8353,       a      0,       X      0,               , P  7P  7     d,0.0523,0.84,-0.00367,0.0,0.0490777206566699,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.052,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6280025,7,1,7864.220515,1.929e-28,3.087e-05,1420.7631,63.0,61.0,1420.7631,       a      0,       X      0,               , Q 31R 30     d,0.0285,0.76,-0.004924,0.0,0.07603695745214512,0.76,0.0,0.0,0.0,1.0,0.0,0.0,0.034,0.76,0.0,0.0,0.07999999999999999,0.76,0.0,0.0,0.0,1.0,0.0,0.0
6280027,7,1,7864.679543,3.855e-30,6.947e-05,2340.874,49.0,47.0,2340.874,       a      1,       X      1,               , R 23R 23     d,0.0333,0.79,0.0,0.0,0.06653233777062696,0.79,0.0,0.0,0.0,1.0,0.0,0.0,0.037,0.79,0.0,0.0,0.06999999999999998,0.79,0.0,0.0,0.0,1.0,0.0,0.0
6280029,7,1,7864.732475,1.637e-28,2.614e-05,1420.2511,63.0,65.0,1420.2511,       a      0,       X      0,               , Q 31P 32     d,0.0285,0.76,-0.004924,0.0,0.07603695745214512,0.76,0.0,0.0,0.0,1.0,0.0,0.0,0.034,0.76,0.0,0.0,0.07999999999999999,0.76,0.0,0.0,0.0,1.0,0.0,0.0
6280030,7,3,7864.752169,1.791e-29,5.598e-05,77.9481,78.0,78.0,77.9481,       a      0,       X      0,               , P  7Q  6     d,0.0523,0.84,-0.003671,0.0,0.0498697806660836,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.052,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6280031,7,2,7864.936382,2.032e-30,0.0001182,1344.552,63.0,63.0,1344.552,       a      0,       X      0,               , Q 31Q 31     d,0.0272,0.76,-0.004923,0.0,0.07361658098500483,0.76,0.0,0.0,0.0,1.0,0.0,0.0,0.032,0.76,0.0,0.0,0.07999999999999999,0.76,0.0,0.0,0.0,1.0,0.0,0.0
6280032,7,1,7864.96576,1.528e-27,0.0001129,1248.2013,59.0,59.0,1248.2013,       a      0,       X      0,               , Q 29Q 29     d,0.0305,0.77,-0.004862,0.0,0.07286875089163908,0.77,0.0,0.0,0.0,1.0,0.0,0.0,0.035,0.77,0.0,0.0,0.07666666666666666,0.77,0.0,0.0,0.0,1.0,0.0,0.0
6280036,7,3,7865.799647,1.018e-29,3.454e-05,60.3917,66.0,78.0,60.3917,       a      0,       X      0,               , P  6P  6     d,0.0533,0.84,-0.003557,0.0,0.0498697806660836,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.053,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6280037,7,2,7865.91662,9.876e-29,5.841e-05,75.8648,13.0,13.0,75.8648,       a      0,       X      0,               , P  7Q  6     d,0.0523,0.84,-0.003671,0.0,0.0490777206566699,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.052,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6280040,7,2,7866.125073,2.956e-30,0.0001182,1260.8794,61.0,61.0,1260.8794,       a      0,       X      0,               , Q 30Q 30     d,0.0279,0.76,-0.0048,0.0,0.07361658098500483,0.76,0.0,0.0,0.0,1.0,0.0,0.0,0.033,0.76,0.0,0.0,0.07999999999999999,0.76,0.0,0.0,0.0,1.0,0.0,0.0
6280043,7,1,7866.718385,4.237e-28,3.105e-05,1246.4486,59.0,57.0,1246.4486,       a      0,       X      0,               , Q 29R 28     d,0.0305,0.77,-0.004863,0.0,0.07286875089163908,0.77,0.0,0.0,0.0,1.0,0.0,0.0,0.035,0.77,0.0,0.0,0.07666666666666666,0.77,0.0,0.0,0.0,1.0,0.0,0.0
6280045,7,1,7866.860937,3.485e-30,6.217e-05,2338.6926,49.0,49.0,2338.6926,       a      1,       X      1,               , R 23Q 24     d,0.0333,0.79,0.0,0.0,0.06653233777062696,0.79,0.0,0.0,0.0,1.0,0.0,0.0,0.037,0.79,0.0,0.0,0.06999999999999998,0.79,0.0,0.0,0.0,1.0,0.0,0.0
6280046,7,2,7866.884437,5.58e-29,3.591e-05,58.8313,11.0,13.0,58.8313,       a      0,       X      0,               , P  6P  6     d,0.0533,0.84,-0.003557,0.0,0.0490777206566699,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.053,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6280048,7,1,7867.195196,3.531e-28,2.582e-05,1245.9718,59.0,61.0,1245.9718,       a      0,       X      0,               , Q 29P 30     d,0.0305,0.77,-0.004863,0.0,0.07286875089163908,0.77,0.0,0.0,0.0,1.0,0.0,0.0,0.035,0.77,0.0,0.0,0.07666666666666666,0.77,0.0,0.0,0.0,1.0,0.0,0.0
6280050,7,2,7867.27367,4.238e-30,0.0001183,1179.8744,59.0,59.0,1179.8744,       a      0,       X      0,               , Q 29Q 29     d,0.0286,0.77,-0.004862,0.0,0.07054922344396296,0.77,0.0,0.0,0.0,1.0,0.0,0.0,0.034,0.77,0.0,0.0,0.07666666666666666,0.77,0.0,0.0,0.0,1.0,0.0,0.0
6280051,7,1,7867.276389,3.152e-27,0.0001132,1085.2033,55.0,55.0,1085.2033,       a      0,       X      0,               , Q 27Q 27     d,0.0324,0.78,-0.004795,0.0,0.06970054433113301,0.78,0.0,0.0,0.0,1.0,0.0,0.0,0.036,0.78,0.0,0.0,0.07333333333333332,0.78,0.0,0.0,0.0,1.0,0.0,0.0
6280053,7,1,7867.653576,2.18e-26,3.036e-05,44.2117,9.0,11.0,44.2117,       a      0,       X      0,               , P  5P  5     d,0.0547,0.84,-0.003433,0.0,0.05069130496809676,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.054,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6280054,7,3,7867.787923,1.643e-29,5.523e-05,58.4034,66.0,66.0,58.4034,       a      0,       X      0,               , P  6Q  5     d,0.0533,0.84,-0.003558,0.0,0.0498697806660836,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.053,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6280057,7,1,7868.100502,2.109e-30,6.904e-05,2479.6468,53.0,51.0,2479.6468,       a      1,       X      1,               , R 25R 25     d,0.0313,0.78,0.0,0.0,0.06970054433113301,0.78,0.0,0.0,0.0,1.0,0.0,0.0,0.036,0.78,0.0,0.0,0.07333333333333332,0.78,0.0,0.0,0.0,1.0,0.0,0.0
6280059,7,2,7868.38235,5.992e-30,0.0001183,1101.54,57.0,57.0,1101.54,       a      0,       X      0,               , Q 28Q 28     d,0.0294,0.78,-0.0048,0.0,0.06748186590292109,0.78,0.0,0.0,0.0,1.0,0.0,0.0,0.034,0.78,0.0,0.0,0.07333333333333332,0.78,0.0,0.0,0.0,1.0,0.0,0.0
6280060,7,1,7868.407282,2.42e-29,3.806e-05,1683.3616,23.0,21.0,1683.3616,       a      1,       X      1,               , S  9R 10     d,0.0478,0.84,0.0,0.0,0.05069130496809676,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.047,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6280062,7,3,7868.426892,1.338e-30,0.0001137,1054.061,330.0,330.0,1054.061,       a      0,       X      0,               , Q 27Q 27     d,0.0303,0.78,-0.004795,0.0,0.06857094841586492,0.78,0.0,0.0,0.0,1.0,0.0,0.0,0.035,0.78,0.0,0.0,0.07333333333333332,0.78,0.0,0.0,0.0,1.0,0.0,0.0
6280063,7,3,7868.781215,7.95e-30,3.041e-05,43.6517,54.0,66.0,43.6517,       a      0,       X      0,               , P  5P  5     d,0.0543,0.84,-0.003434,0.0,0.0498697806660836,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.054,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6280064,7,2,7868.870457,9.042e-29,5.766e-05,56.8452,11.0,11.0,56.8452,       a      0,       X      0,               , P  6Q  5     d,0.0533,0.84,-0.003558,0.0,0.0490777206566699,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.053,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6280065,7,2,7869.038344,1.174e-30,3.249e-05,1178.1097,59.0,57.0,1178.1097,       a      0,       X      0,               , Q 29R 28     d,0.0286,0.77,-0.004863,0.0,0.07054922344396296,0.77,0.0,0.0,0.0,1.0,0.0,0.0,0.034,0.77,0.0,0.0,0.07666666666666666,0.77,0.0,0.0,0.0,1.0,0.0,0.0
6280066,7,1,7869.046511,8.795e-28,3.132e-05,1083.4332,55.0,53.0,1083.4332,       a      0,       X      0,               , Q 27R 26     d,0.0324,0.78,-0.004796,0.0,0.06970054433113301,0.78,0.0,0.0,0.0,1.0,0.0,0.0,0.036,0.78,0.0,0.0,0.07333333333333332,0.78,0.0,0.0,0.0,1.0,0.0,0.0
6280068,7,1,7869.418641,6.099e-27,0.0001131,933.5309,51.0,51.0,933.5309,       a      0,       X      0,               , Q 25Q 25     d,0.0345,0.78,-0.004722,0.0,0.06970054433113301,0.78,0.0,0.0,0.0,1.0,0.0,0.0,0.037,0.78,0.0,0.0,0.07333333333333332,0.78,0.0,0.0,0.0,1.0,0.0,0.0
6280069,7,2,7869.45128,8.351e-30,0.0001183,1025.8792,55.0,55.0,1025.8792,       a      0,       X      0,               , Q 27Q 27     d,0.0303,0.78,-0.004795,0.0,0.06748186590292109,0.78,0.0,0.0,0.0,1.0,0.0,0.0,0.035,0.78,0.0,0.0,0.07333333333333332,0.78,0.0,0.0,0.0,1.0,0.0,0.0
6280070,7,3,7869.485664,1.856e-30,0.0001138,979.072,318.0,318.0,979.072,       a      0,       X      0,               , Q 26Q 26     d,0.0313,0.78,-0.0048,0.0,0.06857094841586492,0.78,0.0,0.0,0.0,1.0,0.0,0.0,0.036,0.78,0.0,0.0,0.07333333333333332,0.78,0.0,0.0,0.0,1.0,0.0,0.0
6280071,7,1,7869.487989,7.255e-28,2.579e-05,1082.9917,55.0,57.0,1082.9917,       a      0,       X      0,               , Q 27P 28     d,0.0324,0.78,-0.004797,0.0,0.06970054433113301,0.78,0.0,0.0,0.0,1.0,0.0,0.0,0.036,0.78,0.0,0.0,0.07333333333333332,0.78,0.0,0.0,0.0,1.0,0.0,0.0
6280074,7,1,7869.641318,2.039e-29,2.814e-08,42.224,9.0,13.0,42.224,       a      0,       X      0,               , P  5O  6     q,0.0548,1.01,0.0,0.0,-0.0031682065605060494,1.01,0.0,0.0,0.0,1.0,0.0,0.0,0.053,1.01,0.0,0.0,-0.003333333333333336,1.01,0.0,0.0,0.0,1.0,0.0,0.0
6280075,7,1,7869.66517,3.852e-26,5.315e-05,42.2001,9.0,9.0,42.2001,       a      0,       X      0,               , P  5Q  4     d,0.0547,0.84,-0.003434,0.0,0.05069130496809676,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.054,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6280076,7,2,7869.785875,4.351e-29,3.164e-05,42.5407,9.0,11.0,42.5407,       a      0,       X      0,               , P  5P  5     d,0.0543,0.84,-0.003434,0.0,0.0490777206566699,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.054,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6280077,7,2,7870.155239,1.666e-30,3.262e-05,1099.7671,57.0,55.0,1099.7671,       a      0,       X      0,               , Q 28R 27     d,0.0294,0.78,-0.0048,0.0,0.06748186590292109,0.78,0.0,0.0,0.0,1.0,0.0,0.0,0.034,0.78,0.0,0.0,0.07333333333333332,0.78,0.0,0.0,0.0,1.0,0.0,0.0
6280079,7,1,7870.299961,1.923e-30,6.231e-05,2477.4473,53.0,53.0,2477.4473,       a      1,       X      1,               , R 25Q 26     d,0.0313,0.78,0.0,0.0,0.06970054433113301,0.78,0.0,0.0,0.0,1.0,0.0,0.0,0.036,0.78,0.0,0.0,0.07333333333333332,0.78,0.0,0.0,0.0,1.0,0.0,0.0
6280080,7,2,7870.480621,1.147e-29,0.0001183,952.895,53.0,53.0,952.895,       a      0,       X      0,               , Q 26Q 26     d,0.0313,0.78,-0.0048,0.0,0.06748186590292109,0.78,0.0,0.0,0.0,1.0,0.0,0.0,0.036,0.78,0.0,0.0,0.07333333333333332,0.78,0.0,0.0,0.0,1.0,0.0,0.0
6280081,7,3,7870.503839,2.537e-30,0.0001138,906.8353,306.0,306.0,906.8353,       a      0,       X      0,               , Q 25Q 25     d,0.0323,0.78,-0.004723,0.0,0.06857094841586492,0.78,0.0,0.0,0.0,1.0,0.0,0.0,0.036,0.78,0.0,0.0,0.07333333333333332,0.78,0.0,0.0,0.0,1.0,0.0,0.0
6280082,7,2,7870.590438,1.378e-30,2.693e-05,1099.3319,57.0,59.0,1099.3319,       a      0,       X      0,               , Q 28P 29     d,0.0294,0.78,-0.0048,0.0,0.06748186590292109,0.78,0.0,0.0,0.0,1.0,0.0,0.0,0.034,0.78,0.0,0.0,0.07333333333333332,0.78,0.0,0.0,0.0,1.0,0.0,0.0
6280084,7,3,7870.789388,1.418e-29,5.374e-05,41.6435,54.0,54.0,41.6435,       a      0,       X      0,               , P  5Q  4     d,0.0543,0.84,-0.003435,0.0,0.0498697806660836,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.054,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6280085,7,1,7871.206403,1.721e-27,3.164e-05,931.7431,51.0,49.0,931.7431,       a      0,       X      0,               , Q 25R 24     d,0.0345,0.78,-0.004723,0.0,0.06970054433113301,0.78,0.0,0.0,0.0,1.0,0.0,0.0,0.037,0.78,0.0,0.0,0.07333333333333332,0.78,0.0,0.0,0.0,1.0,0.0,0.0
6280086,7,2,7871.232413,2.33e-30,3.274e-05,1024.0981,55.0,53.0,1024.0981,       a      0,       X      0,               , Q 27R 26     d,0.0303,0.78,-0.004796,0.0,0.06748186590292109,0.78,0.0,0.0,0.0,1.0,0.0,0.0,0.035,0.78,0.0,0.0,0.07333333333333332,0.78,0.0,0.0,0.0,1.0,0.0,0.0
6280088,7,1,7871.330701,1.087e-30,6.865e-05,2629.6432,57.0,55.0,2629.6432,       a      1,       X      1,               , R 27R 27     d,0.0294,0.78,0.0,0.0,0.06970054433113301,0.78,0.0,0.0,0.0,1.0,0.0,0.0,0.034,0.78,0.0,0.0,0.07333333333333332,0.78,0.0,0.0,0.0,1.0,0.0,0.0
