trans_id,molec_id,local_iso_id,nu,sw,a,elower,gp,gpp,elower,global_upper_quanta,global_lower_quanta,local_upper_quanta,local_lower_quanta,gamma0_air,n_gamma0_air,delta0_air,n_delta0_air,SD_gamma_air,n_gamma2_air,SD_delta_air,n_delta2_air,nuVC_air,n_nuVC_air,eta_air,y_air_296,gamma0_self,n_gamma0_self,delta0_self,n_delta0_self,SD_gamma_self,n_gamma2_self,SD_delta_self,n_delta2_self,nuVC_self,n_nuVC_self,eta_self,y_self_296
6280298,7,3,7893.16942,1.64E-29,9.21E-05,0,30,18,0,       a      0,       X      0,               , S  0R  1     d,0.0568,0.84,-0.000574,0,0,0.84,0,0,0,1,0,0,0.058,0.84,0,0,0,0.84,0,0,0,1,0,0
6280299,7,3,7893.184212,1.08E-29,4.51E-05,8.2412,42,42,8.2412,       a      0,       X      0,               , R  2Q  3     d,0.0555,0.84,-0.002105,0,0,0.84,0,0,0,1,0,0,0.056,0.84,0,0,0,0.84,0,0,0,1,0,0
74,7,1,7893.52879,7.79E-26,9.52E-05,18.3372,9,7,18.3372,       a      0,       X      0,               , R  3R  3     d,0.0558,0.84,-0.001086,0,0.14,0.84,0,0,0,1,0,0,0.054,0.84,0,0,0,0.84,0,0,0,1,0,0
6280301,7,2,7893.580383,8.94E-29,9.58E-05,0,5,3,0,       a      0,       X      0,               , S  0R  1     d,0.0568,0.84,-0.000574,0,0,0.84,0,0,0,1,0,0,0.058,0.84,0,0,0,0.84,0,0,0,1,0,0
6280302,7,2,7893.590049,5.86E-29,4.66E-05,8.0247,7,7,8.0247,       a      0,       X      0,               , R  2Q  3     d,0.0555,0.84,-0.002105,0,0,0.84,0,0,0,1,0,0,0.056,0.84,0,0,0,0.84,0,0,0,1,0,0
6280303,7,3,7893.893737,2.82E-29,9.60E-05,18.5392,54,42,18.5392,       a      0,       X      0,               , R  3R  3     d,0.0543,0.84,-0.002368,0,0,0.84,0,0,0,1,0,0,0.054,0.84,0,0,0,0.84,0,0,0,1,0,0
6280304,7,2,7894.223974,1.54E-28,9.98E-05,18.1026,9,7,18.1026,       a      0,       X      0,               , R  3R  3     d,0.0543,0.84,-0.002368,0,0,0.84,0,0,0,1,0,0,0.054,0.84,0,0,0,0.84,0,0,0,1,0,0
75,7,1,7895.478359,4.09E-26,4.92E-05,16.3876,9,9,16.3876,       a      0,       X      0,               , R  3Q  4     d,0.0562,0.84,-0.000833,0,0.139,0.84,0,0,0,1,0,0,0.054,0.84,0,0,0,0.84,0,0,0,1,0,0
6280306,7,1,7895.612426,8.25E-29,1.01E-07,16.2529,9,5,16.2529,       a      0,       X      0,               , R  3S  2     q,0.0548,1.01,0,0,0,1.01,0,0,0,1,0,0,0.053,1.01,0,0,0,1.01,0,0,0,1,0,0
6280307,7,3,7895.846891,1.46E-29,4.94E-05,16.586,54,54,16.586,       a      0,       X      0,               , R  3Q  4     d,0.0543,0.84,-0.002369,0,0,0.84,0,0,0,1,0,0,0.054,0.84,0,0,0,0.84,0,0,0,1,0,0
6280308,7,2,7896.180542,7.95E-29,5.12E-05,16.1461,9,9,16.1461,       a      0,       X      0,               , R  3Q  4     d,0.0543,0.84,-0.002369,0,0,0.84,0,0,0,1,0,0,0.054,0.84,0,0,0,0.84,0,0,0,1,0,0
6280309,7,3,7896.490724,2.99E-29,8.80E-05,29.7006,66,54,29.7006,       a      0,       X      0,               , R  4R  4     d,0.0533,0.84,-0.002601,0,0,0.84,0,0,0,1,0,0,0.053,0.84,0,0,0,0.84,0,0,0,1,0,0
6280310,7,2,7896.751326,1.63E-28,9.15E-05,28.9644,11,9,28.9644,       a      0,       X      0,               , R  4R  4     d,0.0533,0.84,-0.002601,0,0,0.84,0,0,0,1,0,0,0.053,0.84,0,0,0,0.84,0,0,0,1,0,0
76,7,1,7898.44027,3.49E-26,5.05E-05,2.0843,7,5,2.0843,       a      0,       X      0,               , S  1R  2     d,0.0586,0.84,-0.000263,0,0.137,0.84,0,0,0,1,0,0,0.055,0.84,0,0,0,0.84,0,0,0,1,0,0
6280312,7,3,7898.463812,1.77E-29,5.18E-05,27.7276,66,66,27.7276,       a      0,       X      0,               , R  4Q  5     d,0.0533,0.84,-0.002602,0,0,0.84,0,0,0,1,0,0,0.053,0.84,0,0,0,0.84,0,0,0,1,0,0
6280313,7,3,7898.723597,1.24E-29,5.02E-05,2.7018,42,30,2.7018,       a      0,       X      0,               , S  1R  2     d,0.0555,0.84,-0.001053,0,0,0.84,0,0,0,1,0,0,0.056,0.84,0,0,0,0.84,0,0,0,1,0,0
6280314,7,2,7898.726814,9.65E-29,5.36E-05,26.9889,11,11,26.9889,       a      0,       X      0,               , R  4Q  5     d,0.0533,0.84,-0.002602,0,0,0.84,0,0,0,1,0,0,0.053,0.84,0,0,0,0.84,0,0,0,1,0,0
6280315,7,1,7898.7641,1.23E-29,3.62E-05,1896.3406,35,33,1896.3406,       a      1,       X      1,               , S 15R 16     d,0.0416,0.81,0,0,0,0.81,0,0,0,1,0,0,0.042,0.81,0,0,0,0.81,0,0,0,1,0,0
77,7,1,7898.839758,8.54E-26,8.20E-05,44.2117,13,11,44.2117,       a      0,       X      0,               , R  5R  5     d,0.0525,0.84,-0.001179,0,0.145,0.84,0,0,0,1,0,0,0.051,0.84,0,0,0,0.84,0,0,0,1,0,0
6280317,7,2,7898.982034,6.68E-29,5.18E-05,2.6327,7,5,2.6327,       a      0,       X      0,               , S  1R  2     d,0.0555,0.84,-0.001053,0,0,0.84,0,0,0,1,0,0,0.056,0.84,0,0,0,0.84,0,0,0,1,0,0
6280318,7,3,7899.048586,3.10E-29,8.28E-05,43.6517,78,66,43.6517,       a      0,       X      0,               , R  5R  5     d,0.0523,0.84,-0.002809,0,0,0.84,0,0,0,1,0,0,0.052,0.84,0,0,0,0.84,0,0,0,1,0,0
6280319,7,2,7899.240637,1.70E-28,8.61E-05,42.5407,13,11,42.5407,       a      0,       X      0,               , R  5R  5     d,0.0523,0.84,-0.002809,0,0,0.84,0,0,0,1,0,0,0.052,0.84,0,0,0,0.84,0,0,0,1,0,0
78,7,1,7900.827499,5.57E-26,5.29E-05,42.224,13,13,42.224,       a      0,       X      0,               , R  5Q  6     d,0.0527,0.84,-0.001108,0,0.145,0.84,0,0,0,1,0,0,0.051,0.84,0,0,0,0.84,0,0,0,1,0,0
6280321,7,1,7900.85067,8.95E-29,8.62E-08,42.2001,13,9,42.2001,       a      0,       X      0,               , R  5S  4     q,0.0526,0.86,0,0,0,0.86,0,0,0,1,0,0,0.051,0.86,0,0,0,0.86,0,0,0,1,0,0
6280322,7,3,7901.037985,2.01E-29,5.32E-05,41.6623,78,78,41.6623,       a      0,       X      0,               , R  5Q  6     d,0.0523,0.84,-0.002809,0,0,0.84,0,0,0,1,0,0,0.052,0.84,0,0,0,0.84,0,0,0,1,0,0
6280323,7,2,7901.231669,1.10E-28,5.51E-05,40.5497,13,13,40.5497,       a      0,       X      0,               , R  5Q  6     d,0.0523,0.84,-0.002809,0,0,0.84,0,0,0,1,0,0,0.052,0.84,0,0,0,0.84,0,0,0,1,0,0
6280324,7,3,7901.567178,3.15E-29,7.92E-05,60.3917,90,78,60.3917,       a      0,       X      0,               , R  6R  6     d,0.0513,0.84,-0.002994,0,0,0.84,0,0,0,1,0,0,0.05,0.84,0,0,0,0.84,0,0,0,1,0,0
6280325,7,2,7901.691771,1.73E-28,8.24E-05,58.8313,15,13,58.8313,       a      0,       X      0,               , R  6R  6     d,0.0513,0.84,-0.002994,0,0,0.84,0,0,0,1,0,0,0.05,0.84,0,0,0,0.84,0,0,0,1,0,0
6280326,7,3,7903.570721,2.18E-29,5.42E-05,58.3882,90,90,58.3882,       a      0,       X      0,               , R  6Q  7     d,0.0513,0.84,-0.002995,0,0,0.84,0,0,0,1,0,0,0.05,0.84,0,0,0,0.84,0,0,0,1,0,0
6280327,7,2,7903.696326,1.19E-28,5.62E-05,56.8267,15,15,56.8267,       a      0,       X      0,               , R  6Q  7     d,0.0513,0.84,-0.002995,0,0,0.84,0,0,0,1,0,0,0.05,0.84,0,0,0,0.84,0,0,0,1,0,0
79,7,1,7903.988692,8.59E-26,7.59E-05,81.5805,17,15,81.5805,       a      0,       X      0,               , R  7R  7     d,0.0505,0.84,-0.001305,0,0.146,0.84,0,0,0,1,0,0,0.05,0.84,0,0,0,0.84,0,0,0,1,0,0
6280329,7,3,7904.046349,3.14E-29,7.65E-05,79.9201,102,90,79.9201,       a      0,       X      0,               , R  7R  7     d,0.0504,0.84,-0.003162,0,0,0.84,0,0,0,1,0,0,0.049,0.84,0,0,0,0.84,0,0,0,1,0,0
6280330,7,2,7904.104585,1.73E-28,7.95E-05,77.8353,17,15,77.8353,       a      0,       X      0,               , R  7R  7     d,0.0504,0.84,-0.003162,0,0,0.84,0,0,0,1,0,0,0.049,0.84,0,0,0,0.84,0,0,0,1,0,0
6280331,7,3,7904.191683,1.39E-29,4.53E-05,8.2412,54,42,8.2412,       a      0,       X      0,               , S  2R  3     d,0.0543,0.84,-0.001459,0,0,0.84,0,0,0,1,0,0,0.054,0.84,0,0,0,0.84,0,0,0,1,0,0
6280332,7,2,7904.301964,7.54E-29,4.68E-05,8.0247,9,7,8.0247,       a      0,       X      0,               , S  2R  3     d,0.0543,0.84,-0.001459,0,0,0.84,0,0,0,1,0,0,0.054,0.84,0,0,0,0.84,0,0,0,1,0,0
6280333,7,1,7905.961516,8.91E-29,7.88E-08,79.607,17,13,79.607,       a      0,       X      0,               , R  7S  6     q,0.0508,0.8,0,0,0,0.8,0,0,0,1,0,0,0.049,0.8,0,0,0,0.8,0,0,0,1,0,0
80,7,1,7906.00458,6.24E-26,5.45E-05,79.5646,17,17,79.5646,       a      0,       X      0,               , R  7Q  8     d,0.0505,0.84,-0.001249,0,0.147,0.84,0,0,0,1,0,0,0.05,0.84,0,0,0,0.84,0,0,0,1,0,0
6280335,7,3,7906.06264,2.27E-29,5.48E-05,77.9038,102,102,77.9038,       a      0,       X      0,               , R  7Q  8     d,0.0504,0.84,-0.003162,0,0,0.84,0,0,0,1,0,0,0.049,0.84,0,0,0,0.84,0,0,0,1,0,0
6280336,7,2,7906.121361,1.25E-28,5.69E-05,75.8185,17,17,75.8185,       a      0,       X      0,               , R  7Q  8     d,0.0504,0.84,-0.003162,0,0,0.84,0,0,0,1,0,0,0.049,0.84,0,0,0,0.84,0,0,0,1,0,0
6280337,7,2,7906.478931,1.69E-28,7.74E-05,99.5521,19,17,99.5521,       a      0,       X      0,               , R  8R  8     d,0.0496,0.84,-0.003313,0,0,0.84,0,0,0,1,0,0,0.048,0.84,0,0,0,0.84,0,0,0,1,0,0
6280338,7,3,7906.485942,3.06E-29,7.44E-05,102.2361,114,102,102.2361,       a      0,       X      0,               , R  8R  8     d,0.0496,0.84,-0.003313,0,0,0.84,0,0,0,1,0,0,0.048,0.84,0,0,0,0.84,0,0,0,1,0,0
6280339,7,2,7908.507039,1.26E-28,5.74E-05,97.524,19,19,97.524,       a      0,       X      0,               , R  8Q  9     d,0.0496,0.84,-0.003314,0,0,0.84,0,0,0,1,0,0,0.048,0.84,0,0,0,0.84,0,0,0,1,0,0
6280340,7,1,7908.507994,8.61E-30,3.58E-05,1989.9904,39,37,1989.9904,       a      1,       X      1,               , S 17R 18     d,0.0392,0.81,0,0,0,0.81,0,0,0,1,0,0,0.041,0.81,0,0,0,0.81,0,0,0,1,0,0
6280341,7,3,7908.514028,2.30E-29,5.54E-05,100.208,114,114,100.208,       a      0,       X      0,               , R  8Q  9     d,0.0496,0.84,-0.003314,0,0,0.84,0,0,0,1,0,0,0.048,0.84,0,0,0,0.84,0,0,0,1,0,0
6280342,7,2,7908.814653,1.62E-28,7.57E-05,123.9809,21,19,123.9809,       a      0,       X      0,               , R  9R  9     d,0.0487,0.84,-0.003451,0,0,0.84,0,0,0,1,0,0,0.047,0.84,0,0,0,0.84,0,0,0,1,0,0
6280343,7,3,7908.885795,2.93E-29,7.28E-05,127.3387,126,114,127.3387,       a      0,       X      0,               , R  9R  9     d,0.0487,0.84,-0.003451,0,0,0.84,0,0,0,1,0,0,0.047,0.84,0,0,0,0.84,0,0,0,1,0,0
81,7,1,7908.974286,7.95E-26,7.21E-05,130.4375,21,19,130.4375,       a      0,       X      0,               , R  9R  9     d,0.049,0.84,-0.001489,0,0.152,0.84,0,0,0,1,0,0,0.049,0.84,0,0,0,0.84,0,0,0,1,0,0
6280345,7,2,7909.569616,8.26E-29,4.36E-05,16.1461,11,9,16.1461,       a      0,       X      0,               , S  3R  4     d,0.0533,0.84,-0.001808,0,0,0.84,0,0,0,1,0,0,0.053,0.84,0,0,0,0.84,0,0,0,1,0,0
6280346,7,3,7909.605364,1.52E-29,4.22E-05,16.586,66,54,16.586,       a      0,       X      0,               , S  3R  4     d,0.0533,0.84,-0.001808,0,0,0.84,0,0,0,1,0,0,0.053,0.84,0,0,0,0.84,0,0,0,1,0,0
82,7,1,7909.654198,4.24E-26,4.20E-05,16.3876,11,9,16.3876,       a      0,       X      0,               , S  3R  4     d,0.055,0.84,-0.000259,0,0.139,0.84,0,0,0,1,0,0,0.052,0.84,0,0,0,0.84,0,0,0,1,0,0
6280348,7,1,7909.780996,1.20E-28,1.37E-07,2.0843,9,5,2.0843,       a      0,       X      0,               , T  1S  2     q,0.0548,1.01,0,0,0,1.01,0,0,0,1,0,0,0.053,1.01,0,0,0,1.01,0,0,0,1,0,0
6280349,7,2,7910.85346,1.25E-28,5.79E-05,121.9421,21,21,121.9421,       a      0,       X      0,               , R  9Q 10     d,0.0487,0.84,-0.003452,0,0,0.84,0,0,0,1,0,0,0.047,0.84,0,0,0,0.84,0,0,0,1,0,0
6280350,7,1,7910.919079,8.19E-29,7.45E-08,128.492,21,17,128.492,       a      0,       X      0,               , R  9S  8     q,0.0493,0.74,0,0,0,0.74,0,0,0,1,0,0,0.048,0.74,0,0,0,0.74,0,0,0,1,0,0
6280351,7,3,7910.924997,2.26E-29,5.57E-05,125.2995,126,126,125.2995,       a      0,       X      0,               , R  9Q 10     d,0.0487,0.84,-0.003452,0,0,0.84,0,0,0,1,0,0,0.047,0.84,0,0,0,0.84,0,0,0,1,0,0
83,7,1,7911.014049,6.16E-26,5.54E-05,128.3977,21,21,128.3977,       a      0,       X      0,               , R  9Q 10     d,0.0491,0.84,-0.00141,0,0.151,0.84,0,0,0,1,0,0,0.049,0.84,0,0,0,0.84,0,0,0,1,0,0
6280353,7,2,7911.111592,1.53E-28,7.43E-05,151.1207,23,21,151.1207,       a      0,       X      0,               , R 10R 10     d,0.0478,0.84,-0.003577,0,0,0.84,0,0,0,1,0,0,0.047,0.84,0,0,0,0.84,0,0,0,1,0,0
6280354,7,3,7911.245738,2.75E-29,7.15E-05,155.2271,138,126,155.2271,       a      0,       X      0,               , R 10R 10     d,0.0478,0.84,-0.003577,0,0,0.84,0,0,0,1,0,0,0.047,0.84,0,0,0,0.84,0,0,0,1,0,0
6280355,7,2,7913.160632,1.21E-28,5.82E-05,149.0716,23,23,149.0716,       a      0,       X      0,               , R 10Q 11     d,0.0478,0.84,-0.003578,0,0,0.84,0,0,0,1,0,0,0.047,0.84,0,0,0,0.84,0,0,0,1,0,0
6280356,7,3,7913.295555,2.18E-29,5.61E-05,153.1773,138,138,153.1773,       a      0,       X      0,               , R 10Q 11     d,0.0478,0.84,-0.003578,0,0,0.84,0,0,0,1,0,0,0.047,0.84,0,0,0,0.84,0,0,0,1,0,0
6280357,7,2,7913.369584,1.41E-28,7.32E-05,180.9705,25,23,180.9705,       a      0,       X      0,               , R 11R 11     d,0.0469,0.85,-0.003693,0,0,0.85,0,0,0,1,0,0,0.046,0.85,0,0,0,0.85,0,0,0,1,0,0
6280358,7,3,7913.565597,2.53E-29,7.04E-05,185.9002,150,138,185.9002,       a      0,       X      0,               , R 11R 11     d,0.0469,0.85,-0.003693,0,0,0.85,0,0,0,1,0,0,0.046,0.85,0,0,0,0.85,0,0,0,1,0,0
84,7,1,7913.795131,6.82E-26,6.97E-05,190.7748,25,23,190.7748,       a      0,       X      0,               , R 11R 11     d,0.0476,0.83,-0.00164,0,0.153,0.83,0,0,0,1,0,0,0.048,0.83,0,0,0,0.83,0,0,0,1,0,0
6280360,7,2,7914.792502,8.79E-29,4.15E-05,26.9889,13,11,26.9889,       a      0,       X      0,               , S  4R  5     d,0.0523,0.84,-0.002111,0,0,0.84,0,0,0,1,0,0,0.052,0.84,0,0,0,0.84,0,0,0,1,0,0
6280361,7,3,7914.972711,1.62E-29,4.01E-05,27.7276,78,66,27.7276,       a      0,       X      0,               , S  4R  5     d,0.0523,0.84,-0.002111,0,0,0.84,0,0,0,1,0,0,0.052,0.84,0,0,0,0.84,0,0,0,1,0,0
6280362,7,2,7915.428503,1.14E-28,5.85E-05,178.9115,25,25,178.9115,       a      0,       X      0,               , R 11Q 12     d,0.0469,0.85,-0.003694,0,0,0.85,0,0,0,1,0,0,0.046,0.85,0,0,0,0.85,0,0,0,1,0,0
6280363,7,2,7915.588456,1.28E-28,7.22E-05,213.5291,27,25,213.5291,       a      0,       X      0,               , R 12R 12     d,0.0459,0.83,-0.003799,0,0,0.83,0,0,0,1,0,0,0.045,0.83,0,0,0,0.83,0,0,0,1,0,0
6280364,7,3,7915.62565,2.05E-29,5.63E-05,183.8401,150,150,183.8401,       a      0,       X      0,               , R 11Q 12     d,0.0469,0.85,-0.003694,0,0,0.85,0,0,0,1,0,0,0.046,0.85,0,0,0,0.85,0,0,0,1,0,0
6280365,7,1,7915.716193,6.99E-29,7.17E-08,188.8531,25,21,188.8531,       a      0,       X      0,               , R 11S 10     q,0.0479,0.85,0,0,0,0.85,0,0,0,1,0,0,0.047,0.85,0,0,0,0.85,0,0,0,1,0,0
6280366,7,3,7915.845191,2.29E-29,6.95E-05,219.3566,162,150,219.3566,       a      0,       X      0,               , R 12R 12     d,0.0459,0.83,-0.003799,0,0,0.83,0,0,0,1,0,0,0.045,0.83,0,0,0,0.83,0,0,0,1,0,0
85,7,1,7915.856562,5.52E-26,5.59E-05,188.7134,25,25,188.7134,       a      0,       X      0,               , R 11Q 12     d,0.0476,0.83,-0.001591,0,0.155,0.83,0,0,0,1,0,0,0.048,0.83,0,0,0,0.83,0,0,0,1,0,0
6280368,7,2,7917.65698,1.05E-28,5.87E-05,211.4606,27,27,211.4606,       a      0,       X      0,               , R 12Q 13     d,0.0459,0.83,-0.0038,0,0,0.83,0,0,0,1,0,0,0.045,0.83,0,0,0,0.83,0,0,0,1,0,0
6280369,7,2,7917.768031,1.15E-28,7.14E-05,248.7954,29,27,248.7954,       a      0,       X      0,               , R 13R 13     d,0.0449,0.83,-0.003898,0,0,0.83,0,0,0,1,0,0,0.044,0.83,0,0,0,0.83,0,0,0,1,0,0
6280370,7,3,7917.915186,1.88E-29,5.66E-05,217.2866,162,162,217.2866,       a      0,       X      0,               , R 12Q 13     d,0.0459,0.83,-0.0038,0,0,0.83,0,0,0,1,0,0,0.045,0.83,0,0,0,0.83,0,0,0,1,0,0
6280371,7,1,7918.060056,5.65E-30,3.56E-05,2094.9441,43,41,2094.9441,       a      1,       X      1,               , S 19R 20     d,0.0368,0.8,0,0,0,0.8,0,0,0,1,0,0,0.039,0.8,0,0,0,0.8,0,0,0,1,0,0
6280372,7,3,7918.084332,2.04E-29,6.87E-05,255.5952,174,162,255.5952,       a      0,       X      0,               , R 13R 13     d,0.0449,0.83,-0.003898,0,0,0.83,0,0,0,1,0,0,0.044,0.83,0,0,0,0.83,0,0,0,1,0,0
86,7,1,7918.449714,5.43E-26,6.78E-05,262.5827,29,27,262.5827,       a      0,       X      0,               , R 13R 13     d,0.0461,0.83,-0.001749,0,0.162,0.83,0,0,0,1,0,0,0.045,0.83,0,0,0,0.83,0,0,0,1,0,0
6280374,7,2,7919.845944,9.56E-29,5.89E-05,246.7175,29,29,246.7175,       a      0,       X      0,               , R 13Q 14     d,0.0449,0.83,-0.003899,0,0,0.83,0,0,0,1,0,0,0.044,0.83,0,0,0,0.83,0,0,0,1,0,0
6280375,7,2,7919.908127,1.01E-28,7.07E-05,286.7679,31,29,286.7679,       a      0,       X      0,               , R 14R 14     d,0.0438,0.83,-0.003989,0,0,0.83,0,0,0,1,0,0,0.043,0.83,0,0,0,0.83,0,0,0,1,0,0
6280376,7,2,7919.973315,9.14E-29,4.00E-05,40.5497,15,13,40.5497,       a      0,       X      0,               , S  5R  6     d,0.0513,0.84,-0.002376,0,0,0.84,0,0,0,1,0,0,0.05,0.84,0,0,0,0.84,0,0,0,1,0,0
6280377,7,3,7920.164038,1.70E-29,5.68E-05,253.5155,174,174,253.5155,       a      0,       X      0,               , R 13Q 14     d,0.0449,0.83,-0.003899,0,0,0.83,0,0,0,1,0,0,0.044,0.83,0,0,0,0.83,0,0,0,1,0,0
6280378,7,3,7920.282829,1.79E-29,6.80E-05,294.6144,186,174,294.6144,       a      0,       X      0,               , R 14R 14     d,0.0438,0.83,-0.003989,0,0,0.83,0,0,0,1,0,0,0.043,0.83,0,0,0,0.83,0,0,0,1,0,0
6280379,7,3,7920.296617,1.68E-29,3.86E-05,41.6623,90,78,41.6623,       a      0,       X      0,               , S  5R  6     d,0.0513,0.84,-0.002376,0,0,0.84,0,0,0,1,0,0,0.05,0.84,0,0,0,0.84,0,0,0,1,0,0
6280380,7,1,7920.349284,5.56E-29,6.97E-08,260.6824,29,25,260.6824,       a      0,       X      0,               , R 13S 12     q,0.0466,0.62,0,0,0,0.62,0,0,0,1,0,0,0.045,0.62,0,0,0,0.62,0,0,0,1,0,0
87,7,1,7920.531528,4.53E-26,5.63E-05,260.5009,29,29,260.5009,       a      0,       X      0,               , R 13Q 14     d,0.0459,0.83,-0.001604,0,0.156,0.83,0,0,0,1,0,0,0.045,0.83,0,0,0,0.83,0,0,0,1,0,0
88,7,1,7920.670245,4.63E-26,3.82E-05,42.224,15,13,42.224,       a      0,       X      0,               , S  5R  6     d,0.0521,0.84,-0.000593,0,0.145,0.84,0,0,0,1,0,0,0.051,0.84,0,0,0,0.84,0,0,0,1,0,0
6280383,7,2,7921.995256,8.52E-29,5.91E-05,284.6808,31,31,284.6808,       a      0,       X      0,               , R 14Q 15     d,0.0438,0.83,-0.00399,0,0,0.83,0,0,0,1,0,0,0.043,0.83,0,0,0,0.83,0,0,0,1,0,0
6280384,7,2,7922.008556,8.74E-29,7.01E-05,327.4452,33,31,327.4452,       a      0,       X      0,               , R 15R 15     d,0.0427,0.83,-0.004074,0,0,0.83,0,0,0,1,0,0,0.043,0.83,0,0,0,0.83,0,0,0,1,0,0
6280385,7,3,7922.372058,1.51E-29,5.69E-05,292.5252,186,186,292.5252,       a      0,       X      0,               , R 14Q 15     d,0.0438,0.83,-0.00399,0,0,0.83,0,0,0,1,0,0,0.043,0.83,0,0,0,0.83,0,0,0,1,0,0
6280386,7,3,7922.440482,1.54E-29,6.75E-05,336.4128,198,186,336.4128,       a      0,       X      0,               , R 15R 15     d,0.0427,0.83,-0.004074,0,0,0.83,0,0,0,1,0,0,0.043,0.83,0,0,0,0.83,0,0,0,1,0,0
89,7,1,7922.936423,4.05E-26,6.70E-05,345.8495,33,31,345.8495,       a      0,       X      0,               , R 15R 15     d,0.0444,0.83,-0.002166,0,0.168,0.83,0,0,0,1,0,0,0.044,0.83,0,0,0,0.83,0,0,0,1,0,0
6280388,7,2,7924.069124,7.45E-29,6.96E-05,370.8258,35,33,370.8258,       a      0,       X      0,               , R 16R 16     d,0.0416,0.81,-0.004153,0,0,0.81,0,0,0,1,0,0,0.042,0.81,0,0,0,0.81,0,0,0,1,0,0
6280389,7,2,7924.10476,7.46E-29,5.93E-05,325.349,33,33,325.349,       a      0,       X      0,               , R 15Q 16     d,0.0427,0.83,-0.004075,0,0,0.83,0,0,0,1,0,0,0.043,0.83,0,0,0,0.83,0,0,0,1,0,0
6280390,7,3,7924.539084,1.31E-29,5.71E-05,334.3142,198,198,334.3142,       a      0,       X      0,               , R 15Q 16     d,0.0427,0.83,-0.004075,0,0,0.83,0,0,0,1,0,0,0.043,0.83,0,0,0,0.83,0,0,0,1,0,0
6280391,7,3,7924.557085,1.30E-29,6.69E-05,380.9887,210,198,380.9887,       a      0,       X      0,               , R 16R 16     d,0.0416,0.81,-0.004153,0,0,0.81,0,0,0,1,0,0,0.042,0.81,0,0,0,0.81,0,0,0,1,0,0
6280392,7,1,7924.815817,4.13E-29,6.83E-08,343.9694,33,29,343.9694,       a      0,       X      0,               , R 15S 14     q,0.0453,0.87,0,0,0,0.87,0,0,0,1,0,0,0.044,0.87,0,0,0,0.87,0,0,0,1,0,0
90,7,1,7925.037809,3.46E-26,5.68E-05,343.7481,33,33,343.7481,       a      0,       X      0,               , R 15Q 16     d,0.0444,0.83,-0.002187,0,0.167,0.83,0,0,0,1,0,0,0.044,0.83,0,0,0,0.83,0,0,0,1,0,0
6280394,7,2,7925.113167,9.29E-29,3.89E-05,56.8267,17,15,56.8267,       a      0,       X      0,               , S  6R  7     d,0.0504,0.84,-0.002611,0,0,0.84,0,0,0,1,0,0,0.049,0.84,0,0,0,0.84,0,0,0,1,0,0
6280395,7,3,7925.57828,1.70E-29,3.75E-05,58.3882,102,90,58.3882,       a      0,       X      0,               , S  6R  7     d,0.0504,0.84,-0.002611,0,0,0.84,0,0,0,1,0,0,0.049,0.84,0,0,0,0.84,0,0,0,1,0,0
6280396,7,2,7926.08963,6.25E-29,6.92E-05,416.908,37,35,416.908,       a      0,       X      0,               , R 17R 17     d,0.0404,0.81,-0.004227,0,0,0.81,0,0,0,1,0,0,0.041,0.81,0,0,0,0.81,0,0,0,1,0,0
6280397,7,2,7926.174285,6.42E-29,5.94E-05,368.7207,35,35,368.7207,       a      0,       X      0,               , R 16Q 17     d,0.0416,0.81,-0.004154,0,0,0.81,0,0,0,1,0,0,0.042,0.81,0,0,0,0.81,0,0,0,1,0,0
6280398,7,3,7926.632428,1.09E-29,6.65E-05,428.3404,222,210,428.3404,       a      0,       X      0,               , R 17R 17     d,0.0404,0.81,-0.004227,0,0,0.81,0,0,0,1,0,0,0.041,0.81,0,0,0,0.81,0,0,0,1,0,0
6280399,7,1,7926.663178,1.30E-28,1.11E-07,16.3876,13,9,16.3876,       a      0,       X      0,               , T  3S  4     q,0.0526,0.86,0,0,0,0.86,0,0,0,1,0,0,0.051,0.86,0,0,0,0.86,0,0,0,1,0,0
6280400,7,3,7926.664935,1.12E-29,5.72E-05,378.8809,210,210,378.8809,       a      0,       X      0,               , R 16Q 17     d,0.0416,0.81,-0.004154,0,0,0.81,0,0,0,1,0,0,0.042,0.81,0,0,0,0.81,0,0,0,1,0,0
91,7,1,7927.253539,2.83E-26,6.59E-05,440.5618,37,35,440.5618,       a      0,       X      0,               , R 17R 17     d,0.0426,0.81,-0.00237,0,0.175,0.81,0,0,0,1,0,0,0.043,0.81,0,0,0,0.81,0,0,0,1,0,0
6280402,7,1,7927.417414,3.48E-30,3.54E-05,2211.1846,47,45,2211.1846,       a      1,       X      1,               , S 21R 22     d,0.0345,0.8,0,0,0,0.8,0,0,0,1,0,0,0.038,0.8,0,0,0,0.8,0,0,0,1,0,0
6280403,7,2,7928.069868,5.16E-29,6.88E-05,465.69,39,37,465.69,       a      0,       X      0,               , R 18R 18     d,0.0392,0.81,-0.004297,0,0,0.81,0,0,0,1,0,0,0.041,0.81,0,0,0,0.81,0,0,0,1,0,0
6280404,7,2,7928.203653,5.43E-29,5.95E-05,414.794,37,37,414.794,       a      0,       X      0,               , R 17Q 18     d,0.0404,0.81,-0.004228,0,0,0.81,0,0,0,1,0,0,0.041,0.81,0,0,0,0.81,0,0,0,1,0,0
