trans_id,molec_id,local_iso_id,nu,sw,a,elower,gp,gpp,elower,global_upper_quanta,global_lower_quanta,local_upper_quanta,local_lower_quanta,gamma0_air,n_gamma0_air,delta0_air,n_delta0_air,SD_gamma_air,n_gamma2_air,SD_delta_air,n_delta2_air,nuVC_air,n_nuVC_air,eta_air,y_air,n_y_air,gamma0_self,n_gamma0_self,delta0_self,n_delta0_self,SD_gamma_self,n_gamma2_self,SD_delta_self,n_delta2_self,nuVC_self,n_nuVC_self,eta_self,y_self,n_y_self
6796407,2,1,6341.876201,3.71E-30,0.0002624,2912.1572,175,173,2912.1572,       2 2 2 12,       0 0 0 01,               ,     R 86e     ,0.0608,0.67,-0.009401,0,0.087354918,0.67,0,0,0,1,0,0,1,0.064,0.67,0,0,0.11,0.67,0,0,0,1,0,0,1
6796408,2,1,6341.879843,2.69E-30,3.75E-05,2368.0369,63,61,2368.0369,       5 2 2 02,       0 3 3 01,               ,     R 30f     ,0.0691,0.75,-0.006712,0,0.066177969,0.75,0,0,0,1,0,0,1,0.09,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0,1
6796409,2,1,6341.958786,6.05E-25,0.007395,786.9028,33,35,786.9028,       3 1 1 12,       0 1 1 01,               ,     P 17e     ,0.0752,0.69,-0.006631,0,0.082060681,0.69,0,0,0,1,0,0,1,0.102,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6796410,2,1,6342.041352,6.20E-28,0.01565,2541.6689,81,79,2541.6689,       4 1 1 13,       1 1 1 02,               ,     R 39e     ,0.0682,0.76,-0.00743,0,0.06353085,0.76,0,0,0,1,0,0,1,0.082,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6796411,2,1,6342.092596,5.37E-30,4.62E-06,1914.8787,113,113,1914.8787,       3 1 1 12,       0 1 1 01,               ,     Q 56f     ,0.0665,0.71,-0.007829,0,0.076766443,0.71,0,0,0,1,0,0,1,0.071,0.71,0,0,0.096666667,0.71,0,0,0,1,0,0,1
6796413,2,1,6342.110141,1.11E-30,0.005965,3447.6243,31,33,3447.6243,       3 5 5 12,       0 5 5 01,               ,     P 16f     ,0.0761,0.69,-0.006514,0,0.082060681,0.69,0,0,0,1,0,0,1,0.103,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6796414,2,1,6342.116784,1.48E-30,0.0005692,2803.7935,19,21,2803.7935,       3 1 1 23,       1 2 2 01,               ,     P 10e     ,0.0823,0.71,-0.006012,0,0.076766443,0.71,0,0,0,1,0,0,1,0.109,0.71,0,0,0.096666667,0.71,0,0,0,1,0,0,1
6796415,2,1,6342.14709,2.80E-28,2.13E-05,1426.4153,119,121,1426.4153,       4 1 1 01,       0 0 0 01,               ,     P 60e     ,0.0658,0.7,-0.007305,0,0.079413562,0.7,0,0,0,1,0,0,1,0.07,0.7,0,0,0.1,0.7,0,0,0,1,0,0,1
6796417,2,1,6342.197899,1.27E-29,0.0001027,2123.3008,33,35,2123.3008,       2 2 2 23,       0 3 3 01,               ,     P 17e     ,0.0753,0.69,-0.007166,0,0.082060681,0.69,0,0,0,1,0,0,1,0.102,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6796421,2,1,6342.326083,2.14E-26,0.007073,1499.6073,39,41,1499.6073,       3 2 2 12,       0 2 2 01,               ,     P 20e     ,0.073,0.7,-0.006863,0,0.079413562,0.7,0,0,0,1,0,0,1,0.1,0.7,0,0,0.1,0.7,0,0,0,1,0,0,1
6796423,2,1,6342.345465,6.74E-29,0.01462,2925.897,61,59,2925.897,       4 2 2 13,       1 2 2 02,               ,     R 29f     ,0.0693,0.75,-0.007287,0,0.066177969,0.75,0,0,0,1,0,0,1,0.091,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0,1
6796424,2,1,6342.370439,2.10E-30,0.03284,3517.1243,15,13,3517.1243,       5 1 1 12,       2 1 1 01,               ,     R  6f     ,0.0854,0.74,-0.004871,0,0.068825087,0.74,0,0,0,1,0,0,1,0.114,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0,1
6796426,2,1,6342.399895,2.60E-30,3.96E-05,2392.3474,65,63,2392.3474,       5 2 2 02,       0 3 3 01,               ,     R 31e     ,0.0689,0.76,-0.006725,0,0.06353085,0.76,0,0,0,1,0,0,1,0.089,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6796429,2,1,6342.434963,3.22E-30,0.01367,3516.1951,55,53,3516.1951,       4 3 3 13,       1 3 3 02,               ,     R 26f     ,0.0699,0.74,-0.007195,0,0.068825087,0.74,0,0,0,1,0,0,1,0.094,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0,1
6796430,2,1,6342.526098,2.93E-29,0.006296,2821.0649,37,39,2821.0649,       3 4 4 12,       0 4 4 01,               ,     P 19f     ,0.0736,0.7,-0.006804,0,0.079413562,0.7,0,0,0,1,0,0,1,0.101,0.7,0,0,0.1,0.7,0,0,0,1,0,0,1
6796431,2,1,6342.527617,1.14E-27,0.02087,2098.7185,13,15,2098.7185,       4 1 1 12,       1 1 1 01,               ,     P  7e     ,0.0854,0.74,-0.00516,0,0.068825087,0.74,0,0,0,1,0,0,1,0.114,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0,1
6796432,2,1,6342.532724,3.31E-29,0.01929,2777.1697,11,13,2777.1697,       4 2 2 12,       1 2 2 01,               ,     P  6e     ,0.0864,0.75,-0.005053,0,0.066177969,0.75,0,0,0,1,0,0,1,0.115,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0,1
6796436,2,1,6342.694756,6.93E-28,0.01557,2512.6123,79,77,2512.6123,       4 1 1 13,       1 1 1 02,               ,     R 38f     ,0.0683,0.76,-0.007419,0,0.06353085,0.76,0,0,0,1,0,0,1,0.083,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6796437,2,1,6342.704077,2.14E-30,0.0002866,3048.0198,179,177,3048.0198,       2 2 2 12,       0 0 0 01,               ,     R 88e     ,0.0604,0.67,-0.009524,0,0.087354918,0.67,0,0,0,1,0,0,1,0.064,0.67,0,0,0.11,0.67,0,0,0,1,0,0,1
6796438,2,1,6342.729847,7.70E-29,1.68E-05,1367.4026,31,29,1367.4026,       5 1 1 02,       1 0 0 02,               ,     R 14e     ,0.077,0.69,-0.005709,0,0.082060681,0.69,0,0,0,1,0,0,1,0.104,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6796440,2,1,6342.77864,7.88E-28,0.006713,2168.0203,39,41,2168.0203,       3 3 3 12,       0 3 3 01,               ,     P 20f     ,0.073,0.7,-0.006863,0,0.079413562,0.7,0,0,0,1,0,0,1,0.1,0.7,0,0,0.1,0.7,0,0,0,1,0,0,1
6796442,2,1,6342.802063,1.14E-30,3.37E-05,2542.3718,69,69,2542.3718,       4 1 1 12,       1 1 1 01,               ,     Q 34f     ,0.0687,0.76,-0.007362,0,0.06353085,0.76,0,0,0,1,0,0,1,0.087,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6796445,2,1,6342.86114,4.79E-28,0.01565,2604.8904,85,83,2604.8904,       4 1 1 13,       1 1 1 02,               ,     R 41e     ,0.0681,0.76,-0.007454,0,0.06353085,0.76,0,0,0,1,0,0,1,0.08,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6796446,2,1,6342.862695,6.22E-29,0.01463,2949.408,63,61,2949.408,       4 2 2 13,       1 2 2 02,               ,     R 30e     ,0.0691,0.75,-0.007313,0,0.066177969,0.75,0,0,0,1,0,0,1,0.09,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0,1
6796447,2,1,6342.865038,7.29E-30,0.0001371,2546.0364,111,109,2546.0364,       3 2 2 12,       1 0 0 01,               ,     R 54e     ,0.0668,0.72,-0.007766,0,0.074119325,0.72,0,0,0,1,0,0,1,0.072,0.72,0,0,0.093333333,0.72,0,0,0,1,0,0,1
6796449,2,1,6342.965,2.65E-29,0.02704,2799.4797,7,5,2799.4797,       5 0 0 12,       2 0 0 01,               ,     R  2e     ,0.0885,0.78,-0.004698,0,0.058236612,0.78,0,0,0,1,0,0,1,0.119,0.78,0,0,0.073333333,0.78,0,0,0,1,0,0,1
6796451,2,1,6343.020731,1.10E-30,0.005935,3435.0259,29,31,3435.0259,       3 5 5 12,       0 5 5 01,               ,     P 15e     ,0.0771,0.69,-0.006377,0,0.082060681,0.69,0,0,0,1,0,0,1,0.104,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6796452,2,1,6343.021551,3.01E-30,0.01366,3537.3867,57,55,3537.3867,       4 3 3 13,       1 3 3 02,               ,     R 27e     ,0.0696,0.74,-0.007235,0,0.068825087,0.74,0,0,0,1,0,0,1,0.093,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0,1
6796453,2,1,6343.025374,6.07E-25,0.007418,773.7911,31,33,773.7911,       3 1 1 12,       0 1 1 01,               ,     P 16f     ,0.0761,0.69,-0.006514,0,0.082060681,0.69,0,0,0,1,0,0,1,0.103,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6796454,2,1,6343.055484,9.53E-24,0.008366,16.389,11,13,16.389,       3 0 0 12,       0 0 0 01,               ,     P  6e     ,0.084495955,0.78,-0.004900765,0,0.058236612,0.78,0,0,0.003099312,1,0,0,1,0.115,0.78,0,0,0.073333333,0.78,0,0,0,1,0,0,1
6796455,2,1,6343.06789,8.48E-30,4.96E-06,1828.2062,109,109,1828.2062,       3 1 1 12,       0 1 1 01,               ,     Q 54f     ,0.0668,0.72,-0.007753,0,0.074119325,0.72,0,0,0,1,0,0,1,0.072,0.72,0,0,0.093333333,0.72,0,0,0,1,0,0,1
6796456,2,1,6343.104126,1.90E-26,0.02116,1395.9879,7,9,1395.9879,       4 0 0 12,       1 0 0 01,               ,     P  4e     ,0.0879,0.77,-0.004821,0,0.060883731,0.77,0,0,0,1,0,0,1,0.118,0.77,0,0,0.076666667,0.77,0,0,0,1,0,0,1
6796457,2,1,6343.121653,1.03E-30,0.0004255,2795.9631,17,19,2795.9631,       3 1 1 23,       1 2 2 01,               ,     P  9f     ,0.0834,0.72,-0.005844,0,0.074119325,0.72,0,0,0,1,0,0,1,0.111,0.72,0,0,0.093333333,0.72,0,0,0,1,0,0,1
6796460,2,1,6343.158828,2.29E-30,0.03238,3522.5337,17,15,3522.5337,       5 1 1 12,       2 1 1 01,               ,     R  7e     ,0.0844,0.73,-0.005027,0,0.071472206,0.73,0,0,0,1,0,0,1,0.112,0.73,0,0,0.09,0.73,0,0,0,1,0,0,1
6796462,2,1,6343.173367,1.14E-29,9.20E-05,2109.9624,31,33,2109.9624,       2 2 2 23,       0 3 3 01,               ,     P 16f     ,0.0762,0.69,-0.007039,0,0.082060681,0.69,0,0,0,1,0,0,1,0.103,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6796464,2,1,6343.240379,2.19E-26,0.007085,1483.9449,37,39,1483.9449,       3 2 2 12,       0 2 2 01,               ,     P 19f     ,0.0736,0.7,-0.006804,0,0.079413562,0.7,0,0,0,1,0,0,1,0.101,0.7,0,0,0.1,0.7,0,0,0,1,0,0,1
6796465,2,1,6343.286192,2.56E-30,4.28E-05,2417.4414,67,65,2417.4414,       5 2 2 02,       0 3 3 01,               ,     R 32f     ,0.0688,0.76,-0.006735,0,0.06353085,0.76,0,0,0,1,0,0,1,0.088,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6796467,2,1,6343.353557,2.67E-29,0.01864,2772.4712,9,11,2772.4712,       4 2 2 12,       1 2 2 01,               ,     P  5f     ,0.0872,0.76,-0.004948,0,0.06353085,0.76,0,0,0,1,0,0,1,0.117,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6796468,2,1,6343.363584,1.00E-27,0.02102,2093.2915,11,13,2093.2915,       4 1 1 12,       1 1 1 01,               ,     P  6f     ,0.0864,0.75,-0.005053,0,0.066177969,0.75,0,0,0,1,0,0,1,0.115,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0,1
6796469,2,1,6343.391586,2.99E-29,0.006318,2806.1316,35,37,2806.1316,       3 4 4 12,       0 4 4 01,               ,     P 18e     ,0.0744,0.69,-0.006727,0,0.082060681,0.69,0,0,0,1,0,0,1,0.101,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6796470,2,1,6343.400597,1.55E-30,3.80E-05,2489.9695,65,65,2489.9695,       4 1 1 12,       1 1 1 01,               ,     Q 32f     ,0.069,0.76,-0.007325,0,0.06353085,0.76,0,0,0,1,0,0,1,0.089,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6796471,2,1,6343.424317,5.70E-29,0.01464,2973.6792,65,63,2973.6792,       4 2 2 13,       1 2 2 02,               ,     R 31f     ,0.069,0.76,-0.007327,0,0.06353085,0.76,0,0,0,1,0,0,1,0.089,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6796473,2,1,6343.508583,1.21E-30,0.0003123,3186.9541,183,181,3186.9541,       2 2 2 12,       0 0 0 01,               ,     R 90e     ,0.06,0.67,-0.00963,0,0.087354918,0.67,0,0,0,1,0,0,1,0.064,0.67,0,0,0.11,0.67,0,0,0,1,0,0,1
6796475,2,1,6343.610428,4.08E-28,2.05E-05,1333.7679,115,117,1333.7679,       4 1 1 01,       0 0 0 01,               ,     P 58e     ,0.0661,0.71,-0.007236,0,0.076766443,0.71,0,0,0,1,0,0,1,0.07,0.71,0,0,0.096666667,0.71,0,0,0,1,0,0,1
6796476,2,1,6343.613356,2.81E-30,0.01368,3559.3623,59,57,3559.3623,       4 3 3 13,       1 3 3 02,               ,     R 28f     ,0.0694,0.75,-0.007267,0,0.066177969,0.75,0,0,0,1,0,0,1,0.092,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0,1
6796477,2,1,6343.640995,5.39E-28,0.01557,2574.4224,83,81,2574.4224,       4 1 1 13,       1 1 1 02,               ,     R 40f     ,0.0682,0.76,-0.007443,0,0.06353085,0.76,0,0,0,1,0,0,1,0.081,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6796478,2,1,6343.645936,3.63E-28,0.01564,2671.2253,89,87,2671.2253,       4 1 1 13,       1 1 1 02,               ,     R 43e     ,0.068,0.75,-0.007479,0,0.066177969,0.75,0,0,0,1,0,0,1,0.078,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0,1
6796480,2,1,6343.677951,8.08E-28,0.006727,2152.3296,37,39,2152.3296,       3 3 3 12,       0 3 3 01,               ,     P 19e     ,0.0736,0.7,-0.006804,0,0.079413562,0.7,0,0,0,1,0,0,1,0.101,0.7,0,0,0.1,0.7,0,0,0,1,0,0,1
6796481,2,1,6343.700521,9.66E-29,4.00E-05,1470.1188,27,29,1470.1188,       2 1 1 23,       1 0 0 01,               ,     P 14e     ,0.0781,0.69,-0.006725,0,0.082060681,0.69,0,0,0,1,0,0,1,0.105,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6796482,2,1,6343.751252,2.44E-30,4.48E-05,2443.3181,69,67,2443.3181,       5 2 2 02,       0 3 3 01,               ,     R 33e     ,0.0687,0.76,-0.006744,0,0.06353085,0.76,0,0,0,1,0,0,1,0.087,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6796483,2,1,6343.761236,6.06E-25,0.007442,761.1255,29,31,761.1255,       3 1 1 12,       0 1 1 01,               ,     P 15e     ,0.0771,0.69,-0.006377,0,0.082060681,0.69,0,0,0,1,0,0,1,0.104,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6796486,2,1,6343.850154,2.58E-30,0.03362,3528.8755,19,17,3528.8755,       5 1 1 12,       2 1 1 01,               ,     R  8f     ,0.0833,0.72,-0.005203,0,0.074119325,0.72,0,0,0,1,0,0,1,0.111,0.72,0,0,0.093333333,0.72,0,0,0,1,0,0,1
6796491,2,1,6343.918479,5.21E-29,0.01465,2998.7576,67,65,2998.7576,       4 2 2 13,       1 2 2 02,               ,     R 32e     ,0.0689,0.76,-0.007339,0,0.06353085,0.76,0,0,0,1,0,0,1,0.088,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6796492,2,1,6343.923104,1.07E-30,0.005877,3423.2144,27,29,3423.2144,       3 5 5 12,       0 5 5 01,               ,     P 14f     ,0.0781,0.69,-0.006222,0,0.082060681,0.69,0,0,0,1,0,0,1,0.105,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6796493,2,1,6343.931907,5.70E-30,0.0001577,2632.5022,115,113,2632.5022,       3 2 2 12,       1 0 0 01,               ,     R 56e     ,0.0664,0.71,-0.007843,0,0.076766443,0.71,0,0,0,1,0,0,1,0.071,0.71,0,0,0.096666667,0.71,0,0,0,1,0,0,1
6796495,2,1,6343.964105,2.10E-30,4.31E-05,2440.6917,61,61,2440.6917,       4 1 1 12,       1 1 1 01,               ,     Q 30f     ,0.0692,0.75,-0.007283,0,0.066177969,0.75,0,0,0,1,0,0,1,0.091,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0,1
6796497,2,1,6344.009904,1.32E-29,5.34E-06,1744.6444,105,105,1744.6444,       3 1 1 12,       0 1 1 01,               ,     Q 52f     ,0.0671,0.73,-0.007682,0,0.071472206,0.73,0,0,0,1,0,0,1,0.073,0.73,0,0,0.09,0.73,0,0,0,1,0,0,1
6796498,2,1,6344.141551,9.98E-30,8.12E-05,2097.4087,29,31,2097.4087,       2 2 2 23,       0 3 3 01,               ,     P 15e     ,0.0772,0.69,-0.006891,0,0.082060681,0.69,0,0,0,1,0,0,1,0.104,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6796499,2,1,6344.142147,2.23E-26,0.007099,1469.0656,35,37,1469.0656,       3 2 2 12,       0 2 2 01,               ,     P 18e     ,0.0744,0.69,-0.006727,0,0.082060681,0.69,0,0,0,1,0,0,1,0.101,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6796501,2,1,6344.166465,1.95E-29,0.01718,2768.5559,7,9,2768.5559,       4 2 2 12,       1 2 2 01,               ,     P  4e     ,0.0879,0.77,-0.004821,0,0.060883731,0.77,0,0,0,1,0,0,1,0.118,0.77,0,0,0.076666667,0.77,0,0,0,1,0,0,1
6796502,2,1,6344.168069,8.42E-28,0.02116,2088.5681,9,11,2088.5681,       4 1 1 12,       1 1 1 01,               ,     P  5e     ,0.0872,0.76,-0.004948,0,0.06353085,0.76,0,0,0,1,0,0,1,0.117,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6796503,2,1,6344.183474,2.59E-30,0.01365,3582.1218,61,59,3582.1218,       4 3 3 13,       1 3 3 02,               ,     R 29e     ,0.0693,0.75,-0.007287,0,0.066177969,0.75,0,0,0,1,0,0,1,0.091,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0,1
6796504,2,1,6344.234598,9.68E-29,2.11E-05,1391.6078,35,33,1391.6078,       5 1 1 02,       1 0 0 02,               ,     R 16e     ,0.0751,0.69,-0.005986,0,0.082060681,0.69,0,0,0,1,0,0,1,0.102,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6796505,2,1,6344.252963,3.03E-29,0.006333,2791.9841,33,35,2791.9841,       3 4 4 12,       0 4 4 01,               ,     P 17f     ,0.0752,0.69,-0.006631,0,0.082060681,0.69,0,0,0,1,0,0,1,0.102,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6796507,2,1,6344.395888,2.70E-28,0.01564,2740.6726,93,91,2740.6726,       4 1 1 13,       1 1 1 02,               ,     R 45e     ,0.0678,0.75,-0.007514,0,0.066177969,0.75,0,0,0,1,0,0,1,0.077,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0,1
6796511,2,1,6344.472454,4.73E-29,0.01466,3024.5898,69,67,3024.5898,       4 2 2 13,       1 2 2 02,               ,     R 33f     ,0.0688,0.76,-0.00735,0,0.06353085,0.76,0,0,0,1,0,0,1,0.087,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6796512,2,1,6344.476601,4.30E-29,0.02871,2804.9482,11,9,2804.9482,       5 0 0 12,       2 0 0 01,               ,     R  4e     ,0.0872,0.76,-0.004688,0,0.06353085,0.76,0,0,0,1,0,0,1,0.117,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6796513,2,1,6344.492452,2.81E-30,4.93E-05,2394.5393,57,57,2394.5393,       4 1 1 12,       1 1 1 01,               ,     Q 28f     ,0.0695,0.75,-0.007245,0,0.066177969,0.75,0,0,0,1,0,0,1,0.093,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0,1
6796514,2,1,6344.557581,4.12E-28,0.01556,2639.3535,87,85,2639.3535,       4 1 1 13,       1 1 1 02,               ,     R 42f     ,0.068,0.75,-0.007471,0,0.066177969,0.75,0,0,0,1,0,0,1,0.079,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0,1
6796515,2,1,6344.570683,8.23E-28,0.006739,2137.4231,35,37,2137.4231,       3 3 3 12,       0 3 3 01,               ,     P 18f     ,0.0744,0.69,-0.006727,0,0.082060681,0.69,0,0,0,1,0,0,1,0.101,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6796517,2,1,6344.652175,2.67E-30,0.03264,3535.8064,21,19,3535.8064,       5 1 1 12,       2 1 1 01,               ,     R  9e     ,0.0822,0.71,-0.00541,0,0.076766443,0.71,0,0,0,1,0,0,1,0.109,0.71,0,0,0.096666667,0.71,0,0,0,1,0,0,1
6796519,2,1,6344.683432,2.39E-30,4.85E-05,2469.9778,71,69,2469.9778,       5 2 2 02,       0 3 3 01,               ,     R 34f     ,0.0686,0.76,-0.006754,0,0.06353085,0.76,0,0,0,1,0,0,1,0.086,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6796520,2,1,6344.684016,6.64E-24,0.008786,7.8043,7,9,7.8043,       3 0 0 12,       0 0 0 01,               ,     P  4e     ,0.086084479,0.71,-0.00479937,0,0.076766443,0.71,0,0,0.003099312,1,0,0,1,0.118,0.71,0,0,0.096666667,0.71,0,0,0,1,0,0,1
6796521,2,1,6344.697175,9.77E-27,0.02474,1390.5253,3,5,1390.5253,       4 0 0 12,       1 0 0 01,               ,     P  2e     ,0.0893,0.78,-0.004559,0,0.058236612,0.78,0,0,0,1,0,0,1,0.12,0.78,0,0,0.073333333,0.78,0,0,0,1,0,0,1
6796524,2,1,6344.764492,2.39E-30,0.01367,3605.6653,63,61,3605.6653,       4 3 3 13,       1 3 3 02,               ,     R 30f     ,0.0691,0.75,-0.007313,0,0.066177969,0.75,0,0,0,1,0,0,1,0.09,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0,1
6796525,2,1,6344.771072,5.98E-25,0.007468,749.5374,27,29,749.5374,       3 1 1 12,       0 1 1 01,               ,     P 14f     ,0.0781,0.69,-0.006222,0,0.082060681,0.69,0,0,0,1,0,0,1,0.105,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6796528,2,1,6344.817264,1.03E-30,0.005793,3412.1902,25,27,3412.1902,       3 5 5 12,       0 5 5 01,               ,     P 13e     ,0.0791,0.69,-0.006054,0,0.082060681,0.69,0,0,0,1,0,0,1,0.106,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6796529,2,1,6344.842869,1.27E-30,0.03033,3446.9221,7,7,3446.9221,       4 3 3 12,       1 3 3 01,               ,     Q  3e     ,0.0889,0.77,-0.004652,0,0.060883731,0.77,0,0,0,1,0,0,1,0.119,0.77,0,0,0.076666667,0.77,0,0,0,1,0,0,1
6796530,2,1,6344.91841,2.03E-29,5.76E-06,1664.1946,101,101,1664.1946,       3 1 1 12,       0 1 1 01,               ,     Q 50f     ,0.0673,0.73,-0.007627,0,0.071472206,0.73,0,0,0,1,0,0,1,0.074,0.73,0,0,0.09,0.73,0,0,0,1,0,0,1
6796531,2,1,6344.941931,4.28E-29,0.01467,3051.2356,71,69,3051.2356,       4 2 2 13,       1 2 2 02,               ,     R 34e     ,0.0687,0.76,-0.007362,0,0.06353085,0.76,0,0,0,1,0,0,1,0.086,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6796532,2,1,6344.971963,1.10E-29,0.0134,2765.4236,5,7,2765.4236,       4 2 2 12,       1 2 2 01,               ,     P  3f     ,0.0885,0.78,-0.004676,0,0.058236612,0.78,0,0,0,1,0,0,1,0.119,0.78,0,0,0.073333333,0.78,0,0,0,1,0,0,1
6796533,2,1,6344.976151,4.37E-30,0.0001804,2722.0723,119,117,2722.0723,       3 2 2 12,       1 0 0 01,               ,     R 58e     ,0.0661,0.71,-0.007925,0,0.076766443,0.71,0,0,0,1,0,0,1,0.07,0.71,0,0,0.096666667,0.71,0,0,0,1,0,0,1
6796535,2,1,6344.979472,6.72E-28,0.02128,2084.6824,7,9,2084.6824,       4 1 1 12,       1 1 1 01,               ,     P  4f     ,0.0879,0.77,-0.004821,0,0.060883731,0.77,0,0,0,1,0,0,1,0.118,0.77,0,0,0.076666667,0.77,0,0,0,1,0,0,1
6796537,2,1,6344.985509,3.72E-30,5.70E-05,2351.5127,53,53,2351.5127,       4 1 1 12,       1 1 1 01,               ,     Q 26f     ,0.0701,0.74,-0.007176,0,0.068825087,0.74,0,0,0,1,0,0,1,0.094,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0,1
6796539,2,1,6345.041897,2.26E-26,0.007112,1454.9686,33,35,1454.9686,       3 2 2 12,       0 2 2 01,               ,     P 17f     ,0.0752,0.69,-0.006631,0,0.082060681,0.69,0,0,0,1,0,0,1,0.102,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6796540,2,1,6345.082785,5.83E-28,1.96E-05,1244.2205,111,113,1244.2205,       4 1 1 01,       0 0 0 01,               ,     P 56e     ,0.0665,0.71,-0.007174,0,0.076766443,0.71,0,0,0,1,0,0,1,0.071,0.71,0,0,0.096666667,0.71,0,0,0,1,0,0,1
6796541,2,1,6345.083829,2.23E-30,5.05E-05,2497.4204,73,71,2497.4204,       5 2 2 02,       0 3 3 01,               ,     R 35e     ,0.0685,0.76,-0.006769,0,0.06353085,0.76,0,0,0,1,0,0,1,0.085,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6796543,2,1,6345.094583,8.47E-30,6.99E-05,2085.6394,27,29,2085.6394,       2 2 2 23,       0 3 3 01,               ,     P 14f     ,0.0781,0.69,-0.006725,0,0.082060681,0.69,0,0,0,1,0,0,1,0.105,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6796544,2,1,6345.110165,3.04E-29,0.006338,2778.6221,31,33,2778.6221,       3 4 4 12,       0 4 4 01,               ,     P 16e     ,0.0761,0.69,-0.006514,0,0.082060681,0.69,0,0,0,1,0,0,1,0.103,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6796545,2,1,6345.111158,1.98E-28,0.01563,2813.2312,97,95,2813.2312,       4 1 1 13,       1 1 1 02,               ,     R 47e     ,0.0675,0.74,-0.007567,0,0.068825087,0.74,0,0,0,1,0,0,1,0.075,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0,1
6796546,2,1,6345.309406,2.94E-30,0.03411,3543.76,23,21,3543.76,       5 1 1 12,       2 1 1 01,               ,     R 10f     ,0.0811,0.7,-0.005618,0,0.079413562,0.7,0,0,0,1,0,0,1,0.108,0.7,0,0,0.1,0.7,0,0,0,1,0,0,1
6796547,2,1,6345.317209,2.18E-30,0.01363,3629.9919,65,63,3629.9919,       4 3 3 13,       1 3 3 02,               ,     R 31e     ,0.069,0.76,-0.007327,0,0.06353085,0.76,0,0,0,1,0,0,1,0.089,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
