dsd,line,molec_id,local_iso_id,elower,nu,sw,gamma0_O2,n_gamma0_O2,delta0_O2,n_delta0_O2,nuVC_O2,n_nuVC_O2,SD_gamma_O2,n_gamma2_O2,SD_delta_O2,n_delta2_O2,eta_O2,y_O2,n_y_O2,gamma0_N2,n_gamma0_N2,delta0_N2,n_delta0_N2,nuVC_N2,n_nuVC_N2,SD_gamma_N2,n_gamma2_N2,SD_delta_N2,n_delta2_N2,eta_N2,y_N2,n_y_N2
,,1,1,757.7802,8268.157078,7.94E-26,0.0829,0.7,-0.00235,0,0,1,0,0.7,0,0,0,0,0,0.0829,0.7,-0.00235,0,0,1,0,0.7,0,0,0,0,0
,,1,1,2398.3814,8268.174788,5.01E-29,0.0578,0.55,-0.00937,0,0,1,0,0.55,0,0,0,0,0,0.0578,0.55,-0.00937,0,0,1,0,0.55,0,0,0,0,0
,,1,1,1813.2234,8268.190516,5.66E-28,0.0695,0.63,-0.00684,0,0,1,0,0.63,0,0,0,0,0,0.0695,0.63,-0.00684,0,0,1,0,0.63,0,0,0,0,0
,,1,1,610.3412,8268.2459,3.08E-25,0.0812,0.69,-0.00198,0,0,1,0,0.69,0,0,0,0,0,0.0812,0.69,-0.00198,0,0,1,0,0.69,0,0,0,0,0
,,1,1,2129.5991,8268.339833,4.71E-30,0.0829,0.71,-0.00183,0,0,1,0,0.71,0,0,0,0,0,0.0829,0.71,-0.00183,0,0,1,0,0.71,0,0,0,0,0
,,1,1,488.1077,8268.42244,2.71E-25,0.0784,0.67,-0.0032,0,0,1,0,0.67,0,0,0,0,0,0.0784,0.67,-0.0032,0,0,1,0,0.67,0,0,0,0,0
,,1,1,2309.7301,8268.438722,1.07E-27,0.0835,0.69,-0.00071,0,0,1,0,0.69,0,0,0,0,0,0.0835,0.69,-0.00071,0,0,1,0,0.69,0,0,0,0,0
,,1,1,2144.0463,8268.494226,3.11E-30,0.06,0.6,-0.03767,0,0,1,0,0.6,0,0,0,0,0,0.06,0.6,-0.03767,0,0,1,0,0.6,0,0,0,0,0
,,1,1,1131.7756,8268.575077,2.33E-26,0.0852,0.72,-0.00813,0,0,1,0,0.72,0,0,0,0,0,0.0852,0.72,-0.00813,0,0,1,0,0.72,0,0,0,0,0
,,1,1,1874.973,8268.57517,1.52E-29,0.064,0.61,-0.01208,0,0,1,0,0.61,0,0,0,0,0,0.064,0.61,-0.01208,0,0,1,0,0.61,0,0,0,0,0
,,1,1,3822.2463,8268.582437,1.46E-30,0.034,0.38,-0.009539,0,0,1,0,0.38,0,0,0,0,0,0.034,0.38,-0.009539,0,0,1,0,0.38,0,0,0,0,0
,,1,1,1789.0428,8268.594707,3.13E-29,0.0528,0.61,-0.011387,0,0,1,0,0.61,0,0,0,0,0,0.0528,0.61,-0.011387,0,0,1,0,0.61,0,0,0,0,0
,,1,1,1789.0428,8268.602554,9.39E-29,0.0529,0.61,-0.01271,0,0,1,0,0.61,0,0,0,0,0,0.0529,0.61,-0.01271,0,0,1,0,0.61,0,0,0,0,0
,,1,1,931.2371,8268.6993,1.46E-25,0.0843,0.71,-0.00452,0,0,1,0,0.71,0,0,0,0,0,0.0843,0.71,-0.00452,0,0,1,0,0.71,0,0,0,0,0
,,1,1,3443.1919,8268.74133,3.01E-29,0.0401,0.37,-0.01339,0,0,1,0,0.37,0,0,0,0,0,0.0401,0.37,-0.01339,0,0,1,0,0.37,0,0,0,0,0
,,1,1,1616.4531,8268.765824,3.20E-30,0.0757,0.75,-0.00489,0,0,1,0,0.75,0,0,0,0,0,0.0757,0.75,-0.00489,0,0,1,0,0.75,0,0,0,0,0
,,1,1,1718.7188,8269.001536,4.03E-27,0.0727,0.65,-0.02008,0,0,1,0,0.65,0,0,0,0,0,0.0727,0.65,-0.02008,0,0,1,0,0.65,0,0,0,0,0
,,1,1,488.1342,8269.004364,9.35E-26,0.0801,0.69,-0.00129,0,0,1,0,0.69,0,0,0,0,0,0.0801,0.69,-0.00129,0,0,1,0,0.69,0,0,0,0,0
,,1,1,2756.4153,8269.013462,6.35E-29,0.0599,0.57,-0.0378,0,0,1,0,0.57,0,0,0,0,0,0.0599,0.57,-0.0378,0,0,1,0,0.57,0,0,0,0,0
,,1,1,2512.3757,8269.203024,1.52E-29,0.076,0.65,-0.00823,0,0,1,0,0.65,0,0,0,0,0,0.076,0.65,-0.00823,0,0,1,0,0.65,0,0,0,0,0
,,1,1,2981.3584,8269.54296,7.66E-30,0.0198,0.17,-0.02447,0,0,1,0,0.17,0,0,0,0,0,0.0198,0.17,-0.02447,0,0,1,0,0.17,0,0,0,0,0
,,1,1,3626.9223,8269.600508,2.68E-30,0.077,0.69,-0.009539,0,0,1,0,0.69,0,0,0,0,0,0.077,0.69,-0.009539,0,0,1,0,0.69,0,0,0,0,0
,,1,1,4750.3877,8269.70846,1.33E-30,0.0409,0.33,-0.0283,0,0,1,0,0.33,0,0,0,0,0,0.0409,0.33,-0.0283,0,0,1,0,0.33,0,0,0,0,0
,,1,1,1437.9686,8269.851796,7.27E-27,0.0523,0.47,-0.00299,0,0,1,0,0.47,0,0,0,0,0,0.0523,0.47,-0.00299,0,0,1,0,0.47,0,0,0,0,0
,,1,1,1006.1159,8269.92857,1.43E-24,0.0672,0.57,-0.01382,0,0,1,0,0.57,0,0,0,0,0,0.0672,0.57,-0.01382,0,0,1,0,0.57,0,0,0,0,0
,,1,1,3827.3927,8269.93663,1.09E-30,0.0999,0.75,-0.00345,0,0,1,0,0.75,0,0,0,0,0,0.0999,0.75,-0.00345,0,0,1,0,0.75,0,0,0,0,0
,,1,1,3894.7989,8270.038942,2.12E-30,0.0485,0.4,-0.00809,0,0,1,0,0.4,0,0,0,0,0,0.0485,0.4,-0.00809,0,0,1,0,0.4,0,0,0,0,0
,,1,1,2927.9412,8270.150708,8.11E-29,0.0469,0.45,-0.02319,0,0,1,0,0.45,0,0,0,0,0,0.0469,0.45,-0.02319,0,0,1,0,0.45,0,0,0,0,0
,,1,1,325.3479,8270.238273,1.90E-23,0.0893,0.7,-0.00946,0,0,1,0,0.7,0,0,0,0,0,0.0893,0.7,-0.00946,0,0,1,0,0.7,0,0,0,0,0
,,1,1,3162.2589,8270.311804,7.56E-30,0.0693,0.61,-0.0048,0,0,1,0,0.61,0,0,0,0,0,0.0693,0.61,-0.0048,0,0,1,0,0.61,0,0,0,0,0
,,1,1,2841.4307,8270.317736,4.24E-29,0.0752,0.67,-0.00598,0,0,1,0,0.67,0,0,0,0,0,0.0752,0.67,-0.00598,0,0,1,0,0.67,0,0,0,0,0
,,1,1,2275.3729,8270.412768,7.25E-28,0.0485,0.45,-0.03118,0,0,1,0,0.45,0,0,0,0,0,0.0485,0.45,-0.03118,0,0,1,0,0.45,0,0,0,0,0
,,1,1,2612.7998,8270.715394,4.92E-29,0.0714,0.65,-0.00334,0,0,1,0,0.65,0,0,0,0,0,0.0714,0.65,-0.00334,0,0,1,0,0.65,0,0,0,0,0
,,1,1,2733.9626,8270.820409,1.19E-30,0.0851,0.72,-0.02003,0,0,1,0,0.72,0,0,0,0,0,0.0851,0.72,-0.02003,0,0,1,0,0.72,0,0,0,0,0
,,1,1,1960.2074,8271.057099,1.99E-30,0.0495,0.5,-0.00259,0,0,1,0,0.5,0,0,0,0,0,0.0495,0.5,-0.00259,0,0,1,0,0.5,0,0,0,0,0
,,1,1,2981.3584,8271.08952,4.71E-29,0.0198,0.17,-0.02455,0,0,1,0,0.17,0,0,0,0,0,0.0198,0.17,-0.02455,0,0,1,0,0.17,0,0,0,0,0
,,1,1,1282.9191,8271.097563,8.03E-26,0.0789,0.67,-0.00669,0,0,1,0,0.67,0,0,0,0,0,0.0789,0.67,-0.00669,0,0,1,0,0.67,0,0,0,0,0
,,1,1,2246.8848,8271.183165,6.70E-29,0.0358,0.34,-0.00512,0,0,1,0,0.34,0,0,0,0,0,0.0358,0.34,-0.00512,0,0,1,0,0.34,0,0,0,0,0
,,1,1,3127.8619,8271.288144,2.53E-29,0.0399,0.39,-0.02297,0,0,1,0,0.39,0,0,0,0,0,0.0399,0.39,-0.02297,0,0,1,0,0.39,0,0,0,0,0
,,1,1,1616.4531,8271.296361,3.68E-30,0.0836,0.72,-0.01742,0,0,1,0,0.72,0,0,0,0,0,0.0836,0.72,-0.01742,0,0,1,0,0.72,0,0,0,0,0
,,1,1,1006.1159,8271.362846,1.31E-28,0.0688,0.61,-0.01787,0,0,1,0,0.61,0,0,0,0,0,0.0688,0.61,-0.01787,0,0,1,0,0.61,0,0,0,0,0
,,1,1,1581.336,8271.411801,6.95E-26,0.0576,0.51,-0.01554,0,0,1,0,0.51,0,0,0,0,0,0.0576,0.51,-0.01554,0,0,1,0,0.51,0,0,0,0,0
,,1,1,1875.4618,8271.608668,1.52E-30,0.0573,0.65,-0.02175,0,0,1,0,0.65,0,0,0,0,0,0.0573,0.65,-0.02175,0,0,1,0,0.65,0,0,0,0,0
,,1,1,1216.2313,8271.616641,1.65E-26,0.0575,0.51,-0.0258,0,0,1,0,0.51,0,0,0,0,0,0.0575,0.51,-0.0258,0,0,1,0,0.51,0,0,0,0,0
,,1,1,3127.8032,8271.642638,8.48E-30,0.043,0.37,-0.00954,0,0,1,0,0.37,0,0,0,0,0,0.043,0.37,-0.00954,0,0,1,0,0.37,0,0,0,0,0
,,1,1,1789.0428,8271.874354,1.37E-28,0.063,0.65,-0.00461,0,0,1,0,0.65,0,0,0,0,0,0.063,0.65,-0.00461,0,0,1,0,0.65,0,0,0,0,0
,,1,1,782.4098,8271.87595,7.68E-27,0.0815,0.7,-0.00391,0,0,1,0,0.7,0,0,0,0,0,0.0815,0.7,-0.00391,0,0,1,0,0.7,0,0,0,0,0
,,1,1,927.7439,8271.925174,4.59E-27,0.0829,0.69,-0.01398,0,0,1,0,0.69,0,0,0,0,0,0.0829,0.69,-0.01398,0,0,1,0,0.69,0,0,0,0,0
,,1,1,2920.132,8271.995461,2.55E-29,0.0837,0.72,-0.00487,0,0,1,0,0.72,0,0,0,0,0,0.0837,0.72,-0.00487,0,0,1,0,0.72,0,0,0,0,0
,,1,1,1677.0615,8272.014446,1.56E-26,0.1026,0.75,-0.00387,0,0,1,0,0.75,0,0,0,0,0,0.1026,0.75,-0.00387,0,0,1,0,0.75,0,0,0,0,0
,,1,1,1789.0428,8272.077156,4.21E-28,0.0637,0.66,-0.00412,0,0,1,0,0.66,0,0,0,0,0,0.0637,0.66,-0.00412,0,0,1,0,0.66,0,0,0,0,0
,,1,1,1874.973,8272.097619,4.70E-30,0.0565,0.64,-0.02125,0,0,1,0,0.64,0,0,0,0,0,0.0565,0.64,-0.02125,0,0,1,0,0.64,0,0,0,0,0
,,1,1,3895.2529,8272.229071,6.62E-30,0.0486,0.4,-0.00869,0,0,1,0,0.4,0,0,0,0,0,0.0486,0.4,-0.00869,0,0,1,0,0.4,0,0,0,0,0
,,1,1,2126.4076,8272.239531,1.74E-29,0.0877,0.71,-0.00729,0,0,1,0,0.71,0,0,0,0,0,0.0877,0.71,-0.00729,0,0,1,0,0.71,0,0,0,0,0
,,1,1,1774.6163,8272.367554,1.56E-30,0.0547,0.57,-0.0031,0,0,1,0,0.57,0,0,0,0,0,0.0547,0.57,-0.0031,0,0,1,0,0.57,0,0,0,0,0
,,1,1,3084.8357,8272.4095,3.47E-29,0.0693,0.64,-0.00522,0,0,1,0,0.64,0,0,0,0,0,0.0693,0.64,-0.00522,0,0,1,0,0.64,0,0,0,0,0
,,1,1,1255.1668,8272.807597,1.77E-28,0.075,0.68,-0.0258,0,0,1,0,0.68,0,0,0,0,0,0.075,0.68,-0.0258,0,0,1,0,0.68,0,0,0,0,0
,,1,1,1875.4618,8272.829835,1.93E-30,0.0767,0.82,-0.02199,0,0,1,0,0.82,0,0,0,0,0,0.0767,0.82,-0.02199,0,0,1,0,0.82,0,0,0,0,0
,,1,1,2041.7804,8272.841566,6.49E-28,0.0672,0.54,-0.00412,0,0,1,0,0.54,0,0,0,0,0,0.0672,0.54,-0.00412,0,0,1,0,0.54,0,0,0,0,0
,,1,1,446.5107,8272.893184,1.48E-29,0.0924,0.73,-0.0092,0,0,1,0,0.73,0,0,0,0,0,0.0924,0.73,-0.0092,0,0,1,0,0.73,0,0,0,0,0
,,1,1,2512.2829,8273.013962,1.66E-29,0.0518,0.49,-0.005775,0,0,1,0,0.49,0,0,0,0,0,0.0518,0.49,-0.005775,0,0,1,0,0.49,0,0,0,0,0
,,1,1,3299.9911,8273.032906,1.32E-30,0.0881,0.73,-0.009541,0,0,1,0,0.73,0,0,0,0,0,0.0881,0.73,-0.009541,0,0,1,0,0.73,0,0,0,0,0
,,1,1,2981.3599,8273.160007,8.14E-30,0.0314,0.41,-0.009541,0,0,1,0,0.41,0,0,0,0,0,0.0314,0.41,-0.009541,0,0,1,0,0.41,0,0,0,0,0
,,1,1,1908.0164,8273.287528,6.36E-28,0.0892,0.71,-0.003199,0,0,1,0,0.71,0,0,0,0,0,0.0892,0.71,-0.003199,0,0,1,0,0.71,0,0,0,0,0
,,1,1,3360.6003,8273.410077,7.48E-30,0.0368,0.36,-0.009541,0,0,1,0,0.36,0,0,0,0,0,0.0368,0.36,-0.009541,0,0,1,0,0.36,0,0,0,0,0
,,1,1,1327.11,8273.439965,5.88E-30,0.0652,0.65,-0.00162,0,0,1,0,0.65,0,0,0,0,0,0.0652,0.65,-0.00162,0,0,1,0,0.65,0,0,0,0,0
,,1,1,602.7735,8273.57271,4.13E-25,0.0881,0.71,-0.0025,0,0,1,0,0.71,0,0,0,0,0,0.0881,0.71,-0.0025,0,0,1,0,0.71,0,0,0,0,0
,,1,1,2042.7532,8273.631419,8.50E-29,0.0817,0.69,-0.00297,0,0,1,0,0.69,0,0,0,0,0,0.0817,0.69,-0.00297,0,0,1,0,0.69,0,0,0,0,0
,,1,1,3387.6806,8273.797449,9.36E-30,0.0902,0.7,-0.00647,0,0,1,0,0.7,0,0,0,0,0,0.0902,0.7,-0.00647,0,0,1,0,0.7,0,0,0,0,0
,,1,1,2631.2688,8273.84036,2.40E-29,0.062,0.62,-0.01936,0,0,1,0,0.62,0,0,0,0,0,0.062,0.62,-0.01936,0,0,1,0,0.62,0,0,0,0,0
,,1,1,4076.1433,8274.395545,3.22E-30,0.0908,0.71,-0.02371,0,0,1,0,0.71,0,0,0,0,0,0.0908,0.71,-0.02371,0,0,1,0,0.71,0,0,0,0,0
,,1,1,2764.6974,8274.501674,7.11E-30,0.0749,0.66,-0.00861,0,0,1,0,0.66,0,0,0,0,0,0.0749,0.66,-0.00861,0,0,1,0,0.66,0,0,0,0,0
,,1,1,842.3566,8274.52412,2.34E-24,0.0895,0.73,-0.00498,0,0,1,0,0.73,0,0,0,0,0,0.0895,0.73,-0.00498,0,0,1,0,0.73,0,0,0,0,0
,,1,1,1201.9215,8274.58394,1.78E-26,0.072,0.61,-0.00832,0,0,1,0,0.61,0,0,0,0,0,0.072,0.61,-0.00832,0,0,1,0,0.61,0,0,0,0,0
,,1,1,4244.3047,8274.712494,2.53E-30,0.0836,0.68,-0.01809,0,0,1,0,0.68,0,0,0,0,0,0.0836,0.68,-0.01809,0,0,1,0,0.68,0,0,0,0,0
,,1,1,2612.7998,8274.814834,5.92E-30,0.064,0.63,-0.04,0,0,1,0,0.63,0,0,0,0,0,0.064,0.63,-0.04,0,0,1,0,0.63,0,0,0,0,0
,,1,1,842.3566,8274.921527,9.37E-28,0.0827,0.73,-0.00649,0,0,1,0,0.73,0,0,0,0,0,0.0827,0.73,-0.00649,0,0,1,0,0.73,0,0,0,0,0
,,1,1,285.2193,8274.92381,1.92E-26,0.096,0.74,-0.01289,0,0,1,0,0.74,0,0,0,0,0,0.096,0.74,-0.01289,0,0,1,0,0.74,0,0,0,0,0
,,1,1,1899.0082,8275.008351,4.55E-27,0.0837,0.73,-0.01919,0,0,1,0,0.73,0,0,0,0,0,0.0837,0.73,-0.01919,0,0,1,0,0.73,0,0,0,0,0
,,1,1,1340.8849,8275.068415,2.54E-30,0.069,0.69,-0.01008,0,0,1,0,0.69,0,0,0,0,0,0.069,0.69,-0.01008,0,0,1,0,0.69,0,0,0,0,0
,,1,1,3347.7833,8275.07726,1.52E-30,0.0386,0.41,-0.01354,0,0,1,0,0.41,0,0,0,0,0,0.0386,0.41,-0.01354,0,0,1,0,0.41,0,0,0,0,0
,,1,1,1739.4837,8275.284864,1.76E-27,0.0949,0.72,-0.004106,0,0,1,0,0.72,0,0,0,0,0,0.0949,0.72,-0.004106,0,0,1,0,0.72,0,0,0,0,0
,,1,1,2439.9544,8275.478819,1.65E-29,0.0839,0.7,-0.02298,0,0,1,0,0.7,0,0,0,0,0,0.0839,0.7,-0.02298,0,0,1,0,0.7,0,0,0,0,0
,,1,1,648.9787,8275.57189,4.87E-27,0.0666,0.62,-0.0017,0,0,1,0,0.62,0,0,0,0,0,0.0666,0.62,-0.0017,0,0,1,0,0.62,0,0,0,0,0
,,1,1,3565.4548,8275.886886,1.80E-29,0.0886,0.7,-0.00196,0,0,1,0,0.7,0,0,0,0,0,0.0886,0.7,-0.00196,0,0,1,0,0.7,0,0,0,0,0
,,1,1,4889.4865,8276.064124,1.47E-30,0.0084,-0.25,-0.03513,0,0,1,0,-0.25,0,0,0,0,0,0.0084,-0.25,-0.03513,0,0,1,0,-0.25,0,0,0,0,0
,,1,1,2073.5155,8276.104734,5.29E-30,0.0489,0.53,-0.01415,0,0,1,0,0.53,0,0,0,0,0,0.0489,0.53,-0.01415,0,0,1,0,0.53,0,0,0,0,0
,,1,1,885.6002,8276.251452,4.99E-29,0.076,0.7,-0.00475,0,0,1,0,0.7,0,0,0,0,0,0.076,0.7,-0.00475,0,0,1,0,0.7,0,0,0,0,0
,,1,1,4125.599,8276.260778,2.21E-30,0.0464,0.39,-0.009542,0,0,1,0,0.39,0,0,0,0,0,0.0464,0.39,-0.009542,0,0,1,0,0.39,0,0,0,0,0
,,1,1,4076.8958,8276.324372,9.83E-30,0.0888,0.7,-0.02356,0,0,1,0,0.7,0,0,0,0,0,0.0888,0.7,-0.02356,0,0,1,0,0.7,0,0,0,0,0
,,1,1,2764.6974,8276.622645,4.00E-28,0.075,0.65,-0.03795,0,0,1,0,0.65,0,0,0,0,0,0.075,0.65,-0.03795,0,0,1,0,0.65,0,0,0,0,0
,,1,1,3266.7644,8276.62688,1.98E-30,0.0276,0.29,-0.02427,0,0,1,0,0.29,0,0,0,0,0,0.0276,0.29,-0.02427,0,0,1,0,0.29,0,0,0,0,0
,,1,1,3266.7644,8276.627322,5.95E-30,0.0276,0.29,-0.02427,0,0,1,0,0.29,0,0,0,0,0,0.0276,0.29,-0.02427,0,0,1,0,0.29,0,0,0,0,0
,,1,1,542.9058,8276.7569,2.26E-25,0.0824,0.67,-0.00176,0,0,1,0,0.67,0,0,0,0,0,0.0824,0.67,-0.00176,0,0,1,0,0.67,0,0,0,0,0
,,1,1,326.6255,8276.86395,6.28E-24,0.0869,0.68,-0.01124,0,0,1,0,0.68,0,0,0,0,0,0.0869,0.68,-0.01124,0,0,1,0,0.68,0,0,0,0,0
,,1,1,1772.4134,8276.867256,8.66E-30,0.0927,0.74,-0.00288,0,0,1,0,0.74,0,0,0,0,0,0.0927,0.74,-0.00288,0,0,1,0,0.74,0,0,0,0,0
,,1,1,4048.2499,8276.988071,1.62E-29,0.0069,-0.28,-0.04,0,0,1,0,-0.28,0,0,0,0,0,0.0069,-0.28,-0.04,0,0,1,0,-0.28,0,0,0,0,0
,,1,1,4048.2499,8276.996096,4.86E-29,0.0064,-0.32,-0.03379,0,0,1,0,-0.32,0,0,0,0,0,0.0064,-0.32,-0.03379,0,0,1,0,-0.32,0,0,0,0,0
,,1,1,2054.3687,8277.197686,1.13E-28,0.0612,0.58,-0.01337,0,0,1,0,0.58,0,0,0,0,0,0.0612,0.58,-0.01337,0,0,1,0,0.58,0,0,0,0,0
,,1,1,2927.0752,8277.199093,2.19E-29,0.043,0.37,-0.009543,0,0,1,0,0.37,0,0,0,0,0,0.043,0.37,-0.009543,0,0,1,0,0.37,0,0,0,0,0
,,1,1,920.21,8277.245321,4.93E-30,0.0739,0.68,-0.00173,0,0,1,0,0.68,0,0,0,0,0,0.0739,0.68,-0.00173,0,0,1,0,0.68,0,0,0,0,0
,,1,1,552.9114,8277.261209,8.04E-24,0.0781,0.63,-0.01214,0,0,1,0,0.63,0,0,0,0,0,0.0781,0.63,-0.01214,0,0,1,0,0.63,0,0,0,0,0
,,1,1,2205.6528,8277.592473,9.42E-28,0.067,0.59,-0.00995,0,0,1,0,0.59,0,0,0,0,0,0.067,0.59,-0.00995,0,0,1,0,0.59,0,0,0,0,0
,,1,1,1590.6901,8277.611438,1.05E-29,0.0772,0.7,-0.01597,0,0,1,0,0.7,0,0,0,0,0,0.0772,0.7,-0.01597,0,0,1,0,0.7,0,0,0,0,0
,,1,1,3386.3795,8277.704885,9.13E-30,0.0464,0.39,-0.009543,0,0,1,0,0.39,0,0,0,0,0,0.0464,0.39,-0.009543,0,0,1,0,0.39,0,0,0,0,0
,,1,1,3289.2425,8277.982737,1.43E-30,0.0969,0.73,-0.00722,0,0,1,0,0.73,0,0,0,0,0,0.0969,0.73,-0.00722,0,0,1,0,0.73,0,0,0,0,0
,,1,1,1255.1668,8278.037894,2.52E-28,0.0837,0.71,-0.01955,0,0,1,0,0.71,0,0,0,0,0,0.0837,0.71,-0.01955,0,0,1,0,0.71,0,0,0,0,0
,,1,1,3392.7494,8278.080995,1.67E-29,0.0967,0.74,-0.008682,0,0,1,0,0.74,0,0,0,0,0,0.0967,0.74,-0.008682,0,0,1,0,0.74,0,0,0,0,0
,,1,1,4123.2853,8278.08744,6.67E-30,0.0468,0.45,-0.02114,0,0,1,0,0.45,0,0,0,0,0,0.0468,0.45,-0.02114,0,0,1,0,0.45,0,0,0,0,0
,,1,1,1899.0082,8278.166193,7.84E-30,0.0501,0.39,-0.009543,0,0,1,0,0.39,0,0,0,0,0,0.0501,0.39,-0.009543,0,0,1,0,0.39,0,0,0,0,0
,,1,1,1050.1577,8278.425759,3.15E-30,0.0826,0.75,-0.00951,0,0,1,0,0.75,0,0,0,0,0,0.0826,0.75,-0.00951,0,0,1,0,0.75,0,0,0,0,0
,,1,1,3535.8704,8278.475104,7.55E-30,0.0748,0.67,-0.01632,0,0,1,0,0.67,0,0,0,0,0,0.0748,0.67,-0.01632,0,0,1,0,0.67,0,0,0,0,0
,,1,1,1985.7849,8278.612065,6.72E-28,0.0528,0.49,-0.03143,0,0,1,0,0.49,0,0,0,0,0,0.0528,0.49,-0.03143,0,0,1,0,0.49,0,0,0,0,0
,,1,1,2748.0996,8278.665965,5.35E-30,0.066,0.62,-0.01925,0,0,1,0,0.62,0,0,0,0,0,0.066,0.62,-0.01925,0,0,1,0,0.62,0,0,0,0,0
,,1,1,1538.1495,8278.88408,3.90E-27,0.0736,0.64,-0.01188,0,0,1,0,0.64,0,0,0,0,0,0.0736,0.64,-0.01188,0,0,1,0,0.64,0,0,0,0,0
,,1,1,2142.5977,8278.93544,4.33E-30,0.0501,0.39,-0.009544,0,0,1,0,0.39,0,0,0,0,0,0.0501,0.39,-0.009544,0,0,1,0,0.39,0,0,0,0,0
,,1,1,2426.1965,8279.193473,1.14E-28,0.0354,0.32,-0.02885,0,0,1,0,0.32,0,0,0,0,0,0.0354,0.32,-0.02885,0,0,1,0,0.32,0,0,0,0,0
,,1,1,4153.9381,8279.37805,1.12E-30,0.0904,0.72,-0.01481,0,0,1,0,0.72,0,0,0,0,0,0.0904,0.72,-0.01481,0,0,1,0,0.72,0,0,0,0,0
,,1,1,1998.9953,8279.41844,5.97E-30,0.0776,0.71,-0.02316,0,0,1,0,0.71,0,0,0,0,0,0.0776,0.71,-0.02316,0,0,1,0,0.71,0,0,0,0,0
,,1,1,2920.132,8279.616807,9.00E-30,0.0554,0.57,-0.00976,0,0,1,0,0.57,0,0,0,0,0,0.0554,0.57,-0.00976,0,0,1,0,0.57,0,0,0,0,0
,,1,1,1789.0428,8279.752019,2.82E-27,0.0237,0.24,-0.01855,0,0,1,0,0.24,0,0,0,0,0,0.0237,0.24,-0.01855,0,0,1,0,0.24,0,0,0,0,0
,,1,1,1789.0428,8279.752065,8.47E-27,0.0237,0.24,-0.01855,0,0,1,0,0.24,0,0,0,0,0,0.0237,0.24,-0.01855,0,0,1,0,0.24,0,0,0,0,0
,,1,1,1327.11,8280.037279,4.59E-28,0.0638,0.6,-0.01083,0,0,1,0,0.6,0,0,0,0,0,0.0638,0.6,-0.01083,0,0,1,0,0.6,0,0,0,0,0
,,1,1,2919.6329,8280.10017,2.28E-29,0.053,0.55,-0.0089,0,0,1,0,0.55,0,0,0,0,0,0.053,0.55,-0.0089,0,0,1,0,0.55,0,0,0,0,0
,,1,1,2282.5895,8280.155377,1.08E-29,0.0889,0.72,-0.00644,0,0,1,0,0.72,0,0,0,0,0,0.0889,0.72,-0.00644,0,0,1,0,0.72,0,0,0,0,0
,,1,1,1875.4618,8280.214617,5.65E-27,0.0775,0.7,-0.019422,0,0,1,0,0.7,0,0,0,0,0,0.0775,0.7,-0.019422,0,0,1,0,0.7,0,0,0,0,0
,,1,1,2321.813,8280.249448,8.07E-30,0.0707,0.67,-0.04,0,0,1,0,0.67,0,0,0,0,0,0.0707,0.67,-0.04,0,0,1,0,0.67,0,0,0,0,0
,,1,1,2739.4286,8280.281836,2.94E-29,0.0337,0.31,-0.00806,0,0,1,0,0.31,0,0,0,0,0,0.0337,0.31,-0.00806,0,0,1,0,0.31,0,0,0,0,0
,,1,1,2124.9514,8280.307338,8.18E-30,0.0538,0.56,-0.01086,0,0,1,0,0.56,0,0,0,0,0,0.0538,0.56,-0.01086,0,0,1,0,0.56,0,0,0,0,0
,,1,1,4027.804,8280.314958,9.37E-30,0.1012,0.75,-0.01239,0,0,1,0,0.75,0,0,0,0,0,0.1012,0.75,-0.01239,0,0,1,0,0.75,0,0,0,0,0
,,1,1,1616.4531,8280.493855,5.11E-27,0.0852,0.73,-0.01526,0,0,1,0,0.73,0,0,0,0,0,0.0852,0.73,-0.01526,0,0,1,0,0.73,0,0,0,0,0
,,1,1,3032.6904,8280.509924,1.46E-30,0.0405,0.45,-0.01192,0,0,1,0,0.45,0,0,0,0,0,0.0405,0.45,-0.01192,0,0,1,0,0.45,0,0,0,0,0
,,1,1,1411.6115,8280.661392,1.82E-28,0.0792,0.7,-0.02205,0,0,1,0,0.7,0,0,0,0,0,0.0792,0.7,-0.02205,0,0,1,0,0.7,0,0,0,0,0
,,1,1,3032.6898,8280.675518,4.36E-30,0.0405,0.45,-0.01184,0,0,1,0,0.45,0,0,0,0,0,0.0405,0.45,-0.01184,0,0,1,0,0.45,0,0,0,0,0
,,1,1,2764.6974,8280.691703,3.95E-30,0.0768,0.67,-0.02897,0,0,1,0,0.67,0,0,0,0,0,0.0768,0.67,-0.02897,0,0,1,0,0.67,0,0,0,0,0
,,1,1,3650.509,8280.762769,1.51E-30,0.0768,0.68,-0.00084,0,0,1,0,0.68,0,0,0,0,0,0.0768,0.68,-0.00084,0,0,1,0,0.68,0,0,0,0,0
,,1,1,2024.1526,8280.812897,1.98E-28,0.0857,0.68,-0.01336,0,0,1,0,0.68,0,0,0,0,0,0.0857,0.68,-0.01336,0,0,1,0,0.68,0,0,0,0,0
,,1,1,2300.685,8280.899999,2.75E-27,0.0788,0.73,-0.03321,0,0,1,0,0.73,0,0,0,0,0,0.0788,0.73,-0.03321,0,0,1,0,0.73,0,0,0,0,0
,,1,1,3495.9392,8280.913011,1.26E-30,0.0824,0.73,-0.009545,0,0,1,0,0.73,0,0,0,0,0,0.0824,0.73,-0.009545,0,0,1,0,0.73,0,0,0,0,0
