,molec_id,local_iso_id,elower,nu,nu_err,nu_vary,sw,sw_err,sw_vary,sw_scale_factor,gamma0_air,gamma0_air_err,gamma0_air_vary,n_gamma0_air,delta0_air,delta0_air_err,delta0_air_vary,n_delta0_air,nuVC_air,nuVC_air_err,nuVC_air_vary,n_nuVC_air,SD_gamma_air,SD_gamma_air_err,SD_gamma_air_vary,n_gamma2_air,SD_delta_air,SD_delta_air_err,SD_delta_air_vary,n_delta2_air,eta_air,eta_air_err,eta_air_vary,y_air,y_air_err,y_air_vary,n_y_air,BIA_slope_air,BIA_collision_duration_air
86,7,2,18.1026,13114.57457,0.0,False,1.0699999999999998,0.0,False,9.999999999999999e-27,0.0564,0.0,False,0.7,-0.0056,0.0,False,0.0,0.0,0.0,False,1.0,0.092020726,0.0,False,0.7,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0
87,7,2,16.1461,13134.92601,0.0,False,1.15,0.0,False,9.999999999999999e-27,0.0531,0.0,False,0.72,-0.00645,0.0,False,0.0,0.0,0.0,False,1.0,0.085886011,0.0,False,0.72,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0
88,7,2,28.9644,13135.24577,0.0,False,1.01,0.0,False,9.999999999999999e-27,0.0517,0.0,False,0.74,-0.006,0.0,False,0.0,0.0,0.0,False,1.0,0.079751296,0.0,False,0.74,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0
89,7,2,26.9889,13137.22126,0.0,False,1.34,0.0,False,9.999999999999999e-27,0.0517,0.0,False,0.74,-0.0071,0.0,False,0.0,0.0,0.0,False,1.0,0.079751296,0.0,False,0.74,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0
90,7,2,42.5407,13137.43378,0.0,False,1.1800000000000002,0.0,False,9.999999999999999e-27,0.0507,0.0,False,0.73,-0.0061,0.0,False,0.0,0.0,0.0,False,1.0,0.082818654,0.0,False,0.73,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0
91,7,2,40.5497,13139.42481,0.0,False,1.5,0.0,False,9.999999999999999e-27,0.0507,0.0,False,0.73,-0.0071,0.0,False,0.0,0.0,0.0,False,1.0,0.082818654,0.0,False,0.73,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0
92,7,2,58.8313,13139.53332,0.0,False,1.31,0.0,False,9.999999999999999e-27,0.0497,0.0,False,0.73,-0.0061,0.0,False,0.0,0.0,0.0,False,1.0,0.082818654,0.0,False,0.73,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0
93,7,2,56.8267,13141.53788,0.0,False,1.6,0.0,False,9.999999999999999e-27,0.0497,0.0,False,0.73,-0.007,0.0,False,0.0,0.0,0.0,False,1.0,0.082818654,0.0,False,0.73,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0
94,7,2,77.8353,13141.5442,0.0,False,1.39,0.0,False,9.999999999999999e-27,0.049,0.0,False,0.74,-0.00615,0.0,False,0.0,0.0,0.0,False,1.0,0.079751296,0.0,False,0.74,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0
95,7,2,99.5521,13143.46622,0.0,False,1.43,0.0,False,9.999999999999999e-27,0.0483,0.0,False,0.74,-0.0062,0.0,False,0.0,0.0,0.0,False,1.0,0.079751296,0.0,False,0.74,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0
96,7,2,75.8185,13143.56097,0.0,False,1.66,0.0,False,9.999999999999999e-27,0.049,0.0,False,0.74,-0.0073,0.0,False,0.0,0.0,0.0,False,1.0,0.079751296,0.0,False,0.74,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0
97,7,2,123.9809,13145.29917,0.0,False,1.43,0.0,False,9.999999999999999e-27,0.048,0.0,False,0.73,-0.0062,0.0,False,0.0,0.0,0.0,False,1.0,0.082818654,0.0,False,0.73,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0
98,7,2,97.524,13145.49432,0.0,False,1.6800000000000002,0.0,False,9.999999999999999e-27,0.0483,0.0,False,0.74,-0.0075,0.0,False,0.0,0.0,0.0,False,1.0,0.079751296,0.0,False,0.74,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0
99,7,2,151.1207,13147.04285,0.0,False,1.39,0.0,False,9.999999999999999e-27,0.0473,0.0,False,0.72,-0.0064,0.0,False,0.0,0.0,0.0,False,1.0,0.085886011,0.0,False,0.72,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0
100,7,2,121.9421,13147.33798,0.0,False,1.65,0.0,False,9.999999999999999e-27,0.048,0.0,False,0.73,-0.0075,0.0,False,0.0,0.0,0.0,False,1.0,0.082818654,0.0,False,0.73,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0
101,7,2,180.9705,13148.69702,0.0,False,1.3199999999999998,0.0,False,9.999999999999999e-27,0.047,0.0,False,0.72,-0.00665,0.0,False,0.0,0.0,0.0,False,1.0,0.085886011,0.0,False,0.72,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0
102,7,2,149.0716,13149.09189,0.0,False,1.58,0.0,False,9.999999999999999e-27,0.0473,0.0,False,0.72,-0.00755,0.0,False,0.0,0.0,0.0,False,1.0,0.085886011,0.0,False,0.72,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0
103,7,2,213.5291,13150.26145,0.0,False,1.23,0.0,False,9.999999999999999e-27,0.0463,0.0,False,0.7,-0.0069,0.0,False,0.0,0.0,0.0,False,1.0,0.092020726,0.0,False,0.7,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0
104,7,2,178.9115,13150.75594,0.0,False,1.49,0.0,False,9.999999999999999e-27,0.047,0.0,False,0.72,-0.0074,0.0,False,0.0,0.0,0.0,False,1.0,0.085886011,0.0,False,0.72,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0
105,7,2,248.7954,13151.73588,0.0,False,1.12,0.0,False,9.999999999999999e-27,0.046,0.0,False,0.67,-0.0072,0.0,False,0.0,0.0,0.0,False,1.0,0.101222799,0.0,False,0.67,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0
106,7,2,211.4606,13152.32997,0.0,False,1.38,0.0,False,9.999999999999999e-27,0.0463,0.0,False,0.7,-0.0074,0.0,False,0.0,0.0,0.0,False,1.0,0.092020726,0.0,False,0.7,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0
107,7,2,286.7679,13153.12004,0.0,False,1.01,0.0,False,9.999999999999999e-27,0.0453,0.0,False,0.66,-0.0072,0.0,False,0.0,0.0,0.0,False,1.0,0.104290156,0.0,False,0.66,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0
108,7,2,246.7175,13153.81379,0.0,False,1.25,0.0,False,9.999999999999999e-27,0.046,0.0,False,0.67,-0.0074,0.0,False,0.0,0.0,0.0,False,1.0,0.101222799,0.0,False,0.67,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0
109,7,2,284.6808,13155.20717,0.0,False,1.11,0.0,False,9.999999999999999e-27,0.0453,0.0,False,0.66,-0.0074,0.0,False,0.0,0.0,0.0,False,1.0,0.104290156,0.0,False,0.66,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0
