,Unnamed: 0,molec_id,local_iso_id,elower,nu,nu_err,nu_vary,sw,sw_err,sw_vary,sw_scale_factor,gamma0_O2,gamma0_O2_err,gamma0_O2_vary,n_gamma0_O2,gamma0_N2,gamma0_N2_err,gamma0_N2_vary,n_gamma0_N2,delta0_O2,delta0_O2_err,delta0_O2_vary,n_delta0_O2,delta0_N2,delta0_N2_err,delta0_N2_vary,n_delta0_N2,nuVC_O2,nuVC_O2_err,nuVC_O2_vary,n_nuVC_O2,nuVC_N2,nuVC_N2_err,nuVC_N2_vary,n_nuVC_N2,SD_gamma_O2,SD_gamma_O2_err,SD_gamma_O2_vary,n_gamma2_O2,SD_gamma_N2,SD_gamma_N2_err,SD_gamma_N2_vary,n_gamma2_N2,SD_delta_O2,SD_delta_O2_err,SD_delta_O2_vary,n_delta2_O2,SD_delta_N2,SD_delta_N2_err,SD_delta_N2_vary,n_delta2_N2,eta_O2,eta_O2_err,eta_O2_vary,eta_N2,eta_N2_err,eta_N2_vary,y_O2,y_O2_err,y_O2_vary,n_y_O2,y_N2,y_N2_err,y_N2_vary,n_y_N2,BIA_slope_O2,BIA_slope_N2,BIA_collision_duration_O2,BIA_collision_duration_N2
49,49.0,1,1,3824.9978,7503.499462,0.0,False,1.33e-10,0.0,False,1e-20,0.0308,0.0,False,0.3,0.0308,0.0,False,0.3,-0.03434,0.0,False,0.0,-0.03434,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.3,0.0,0.0,False,0.3,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
50,50.0,1,1,1920.7664,7503.602535,0.0,False,1.1e-09,0.0,False,1e-20,0.0882,0.0,False,0.71,0.0882,0.0,False,0.71,0.00203,0.0,False,0.0,0.00203,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.71,0.0,0.0,False,0.71,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
51,51.0,1,1,2009.805,7503.60895,0.0,False,1.0800000000000001e-07,0.0,False,1e-20,0.0361,0.0,False,0.48,0.0361,0.0,False,0.48,-0.02753,0.0,False,0.0,-0.02753,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.48,0.0,0.0,False,0.48,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
52,52.0,1,1,2009.8051,7503.60932,0.0,False,3.240000000000001e-07,0.0,False,1e-20,0.0361,0.0,False,0.48,0.0361,0.0,False,0.48,-0.02752,0.0,False,0.0,-0.02752,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.48,0.0,0.0,False,0.48,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
53,53.0,1,1,2629.3344,7503.6862,0.0,False,2.13e-05,0.0,False,1e-20,0.0767,0.0,False,0.66,0.0767,0.0,False,0.66,-0.02674,0.0,False,0.0,-0.02674,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.66,0.0,0.0,False,0.66,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
54,54.0,1,1,2918.245,7503.755741,0.0,False,2.2100000000000006e-08,0.0,False,1e-20,0.0418,0.0,False,0.39,0.0418,0.0,False,0.39,-0.01878,0.0,False,0.0,-0.01878,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.39,0.0,0.0,False,0.39,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
55,55.0,1,1,3725.942,7503.762255,0.0,False,1.58e-10,0.0,False,1e-20,0.1031,0.0,False,0.75,0.1031,0.0,False,0.75,0.00424,0.0,False,0.0,0.00424,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.75,0.0,0.0,False,0.75,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
56,56.0,1,1,4409.3445,7503.775383,0.0,False,1.35e-10,0.0,False,1e-20,0.0314,0.0,False,0.41,0.0314,0.0,False,0.41,-0.009172,0.0,False,0.0,-0.009172,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.41,0.0,0.0,False,0.41,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
57,57.0,1,1,4394.4643,7503.885933,0.0,False,4.1499999999999996e-10,0.0,False,1e-20,0.0715,0.0,False,0.62,0.0715,0.0,False,0.62,-0.02318,0.0,False,0.0,-0.02318,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.62,0.0,0.0,False,0.62,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
58,58.0,1,1,3083.8653,7503.891618,0.0,False,9.33e-09,0.0,False,1e-20,0.0644,0.0,False,0.65,0.0644,0.0,False,0.65,0.01134,0.0,False,0.0,0.01134,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.65,0.0,0.0,False,0.65,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
59,59.0,1,1,503.9681,7503.992186,0.0,False,2.2300000000000004e-09,0.0,False,1e-20,0.0833,0.0,False,0.69,0.0833,0.0,False,0.69,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.69,0.0,0.0,False,0.69,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
60,60.0,1,1,1899.0082,7504.006167,0.0,False,3.54e-08,0.0,False,1e-20,0.0764,0.0,False,0.71,0.0764,0.0,False,0.71,-0.01647,0.0,False,0.0,-0.01647,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.71,0.0,0.0,False,0.71,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
61,61.0,1,1,3530.9575,7504.014421,0.0,False,3.81e-09,0.0,False,1e-20,0.0624,0.0,False,0.49,0.0624,0.0,False,0.49,-0.009172,0.0,False,0.0,-0.009172,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.49,0.0,0.0,False,0.49,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
62,62.0,1,1,3530.9575,7504.014606,0.0,False,1.2700000000000002e-09,0.0,False,1e-20,0.0624,0.0,False,0.49,0.0624,0.0,False,0.49,-0.009172,0.0,False,0.0,-0.009172,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.49,0.0,0.0,False,0.49,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
63,63.0,1,1,2739.4286,7504.078065,0.0,False,7.39e-08,0.0,False,1e-20,0.0605,0.0,False,0.57,0.0605,0.0,False,0.57,-0.02013,0.0,False,0.0,-0.02013,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.57,0.0,0.0,False,0.57,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
64,64.0,1,1,2771.6902,7504.158975,0.0,False,1.97e-08,0.0,False,1e-20,0.0756,0.0,False,0.71,0.0756,0.0,False,0.71,-0.01672,0.0,False,0.0,-0.01672,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.71,0.0,0.0,False,0.71,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
65,65.0,1,1,1810.5879,7504.23531,0.0,False,2.15e-06,0.0,False,1e-20,0.0481,0.0,False,0.6,0.0481,0.0,False,0.6,-0.03106,0.0,False,0.0,-0.03106,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.6,0.0,0.0,False,0.6,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
66,66.0,1,1,1810.5833,7504.240177,0.0,False,7.16e-07,0.0,False,1e-20,0.0481,0.0,False,0.6,0.0481,0.0,False,0.6,-0.03106,0.0,False,0.0,-0.03106,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.6,0.0,0.0,False,0.6,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
67,67.0,1,1,586.4792,7504.349393,0.0,False,1.55e-09,0.0,False,1e-20,0.0776,0.0,False,0.7,0.0776,0.0,False,0.7,0.00283,0.0,False,0.0,0.00283,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.7,0.0,0.0,False,0.7,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
68,68.0,1,1,756.7248,7504.4025,0.0,False,0.000129,0.0,False,1e-20,0.0852,0.0,False,0.72,0.0852,0.0,False,0.72,-0.00693,0.0,False,0.0,-0.00693,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.72,0.0,0.0,False,0.72,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
69,69.0,1,1,3639.5385,7504.487767,0.0,False,6.29e-10,0.0,False,1e-20,0.0343,0.0,False,0.31,0.0343,0.0,False,0.31,-0.0115,0.0,False,0.0,-0.0115,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.31,0.0,0.0,False,0.31,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
70,70.0,1,1,2271.7121,7504.527172,0.0,False,6.340000000000001e-10,0.0,False,1e-20,0.0869,0.0,False,0.71,0.0869,0.0,False,0.71,-0.01188,0.0,False,0.0,-0.01188,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.71,0.0,0.0,False,0.71,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
71,71.0,1,1,4153.9381,7504.556235,0.0,False,1.56e-09,0.0,False,1e-20,0.0905,0.0,False,0.74,0.0905,0.0,False,0.74,-0.01433,0.0,False,0.0,-0.01433,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.74,0.0,0.0,False,0.74,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
72,72.0,1,1,4851.8214,7504.589906,0.0,False,6.82e-10,0.0,False,1e-20,0.0205,0.0,False,0.14,0.0205,0.0,False,0.14,-0.02764,0.0,False,0.0,-0.02764,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.14,0.0,0.0,False,0.14,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
73,73.0,1,1,2572.1391,7504.652066,0.0,False,8.91e-10,0.0,False,1e-20,0.0711,0.0,False,0.7,0.0711,0.0,False,0.7,-0.0062,0.0,False,0.0,-0.0062,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.7,0.0,0.0,False,0.7,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
74,74.0,1,1,224.8384,7504.7147,0.0,False,0.0097,0.0,False,1e-20,0.0896,0.0,False,0.71,0.0896,0.0,False,0.71,-0.00204,0.0,False,0.0,-0.00204,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.71,0.0,0.0,False,0.71,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
75,75.0,1,1,2927.9412,7504.799648,0.0,False,1.35e-09,0.0,False,1e-20,0.0438,0.0,False,0.45,0.0438,0.0,False,0.45,-0.0317,0.0,False,0.0,-0.0317,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.45,0.0,0.0,False,0.45,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
76,76.0,1,1,2327.914,7504.815982,0.0,False,7.87e-09,0.0,False,1e-20,0.0525,0.0,False,0.6,0.0525,0.0,False,0.6,0.01355,0.0,False,0.0,0.01355,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.6,0.0,0.0,False,0.6,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
77,77.0,1,1,4638.6446,7504.899837,0.0,False,1.6500000000000003e-09,0.0,False,1e-20,0.0267,0.0,False,0.21,0.0267,0.0,False,0.21,-0.02982,0.0,False,0.0,-0.02982,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.21,0.0,0.0,False,0.21,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
78,78.0,1,1,4427.1643,7504.909094,0.0,False,1.69e-09,0.0,False,1e-20,0.0248,0.0,False,0.21,0.0248,0.0,False,0.21,-0.02434,0.0,False,0.0,-0.02434,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.21,0.0,0.0,False,0.21,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
79,79.0,1,1,300.3623,7504.940981,0.0,False,0.0031,0.0,False,1e-20,0.084,0.0,False,0.69,0.084,0.0,False,0.69,-0.00577,0.0,False,0.0,-0.00577,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.69,0.0,0.0,False,0.69,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
80,80.0,1,1,1216.1945,7504.942605,0.0,False,0.0002279999999999,0.0,False,1e-20,0.0427,0.0,False,0.43,0.0427,0.0,False,0.43,-0.02226,0.0,False,0.0,-0.02226,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.43,0.0,0.0,False,0.43,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
81,81.0,1,1,1216.1898,7504.948131,0.0,False,7.61e-05,0.0,False,1e-20,0.0426,0.0,False,0.43,0.0426,0.0,False,0.43,-0.02224,0.0,False,0.0,-0.02224,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.43,0.0,0.0,False,0.43,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
82,82.0,1,1,3758.3968,7504.950272,0.0,False,1.0900000000000002e-08,0.0,False,1e-20,0.0516,0.0,False,0.48,0.0516,0.0,False,0.48,-0.01355,0.0,False,0.0,-0.01355,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.48,0.0,0.0,False,0.48,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
83,83.0,1,1,1293.6341,7505.007444,0.0,False,5.660000000000001e-07,0.0,False,1e-20,0.0669,0.0,False,0.64,0.0669,0.0,False,0.64,-0.00017,0.0,False,0.0,-0.00017,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.64,0.0,0.0,False,0.64,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
84,84.0,1,1,1080.3854,7505.030001,0.0,False,2.39e-07,0.0,False,1e-20,0.0713,0.0,False,0.66,0.0713,0.0,False,0.66,-0.00201,0.0,False,0.0,-0.00201,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.66,0.0,0.0,False,0.66,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
85,85.0,1,1,1899.0082,7505.091778,0.0,False,0.00027,0.0,False,1e-20,0.0842,0.0,False,0.72,0.0842,0.0,False,0.72,-0.01925,0.0,False,0.0,-0.01925,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.72,0.0,0.0,False,0.72,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
86,86.0,1,1,3175.4412,7505.10346,0.0,False,5.239999999999998e-10,0.0,False,1e-20,0.1062,0.0,False,0.76,0.1062,0.0,False,0.76,2e-05,0.0,False,0.0,2e-05,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.76,0.0,0.0,False,0.76,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
87,87.0,1,1,2437.5019,7505.16708,0.0,False,1.2400000000000002e-06,0.0,False,1e-20,0.0549,0.0,False,0.53,0.0549,0.0,False,0.53,-0.02434,0.0,False,0.0,-0.02434,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.53,0.0,0.0,False,0.53,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
88,88.0,1,1,37.1371,7505.255145,0.0,False,5.41e-10,0.0,False,1e-20,0.1021,0.0,False,0.74,0.1021,0.0,False,0.74,-0.00752,0.0,False,0.0,-0.00752,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.74,0.0,0.0,False,0.74,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
89,89.0,1,1,300.3623,7505.267598,0.0,False,3.43e-05,0.0,False,1e-20,0.09,0.0,False,0.71,0.09,0.0,False,0.71,-0.00654,0.0,False,0.0,-0.00654,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.71,0.0,0.0,False,0.71,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
90,90.0,1,1,2522.2651,7505.289102,0.0,False,1.56e-08,0.0,False,1e-20,0.0557,0.0,False,0.55,0.0557,0.0,False,0.55,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.55,0.0,0.0,False,0.55,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
91,91.0,1,1,2522.2651,7505.289925,0.0,False,2.88e-08,0.0,False,1e-20,0.0262,0.0,False,0.47,0.0262,0.0,False,0.47,-0.021636,0.0,False,0.0,-0.021636,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.47,0.0,0.0,False,0.47,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
92,92.0,1,1,2522.2613,7505.291836,0.0,False,9.61e-09,0.0,False,1e-20,0.0309,0.0,False,0.31,0.0309,0.0,False,0.31,-0.01898,0.0,False,0.0,-0.01898,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.31,0.0,0.0,False,0.31,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
93,93.0,1,1,4017.9095,7505.315871,0.0,False,4.67e-08,0.0,False,1e-20,0.0305,0.0,False,0.28,0.0305,0.0,False,0.28,-0.0179,0.0,False,0.0,-0.0179,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.28,0.0,0.0,False,0.28,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
94,94.0,1,1,2872.5805,7505.342619,0.0,False,7.870000000000001e-10,0.0,False,1e-20,0.0449,0.0,False,0.49,0.0449,0.0,False,0.49,0.00668,0.0,False,0.0,0.00668,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.49,0.0,0.0,False,0.49,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
95,95.0,1,1,2042.3106,7505.505718,0.0,False,1.32e-08,0.0,False,1e-20,0.0552,0.0,False,0.57,0.0552,0.0,False,0.57,-0.00528,0.0,False,0.0,-0.00528,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.57,0.0,0.0,False,0.57,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
96,96.0,1,1,2927.0752,7505.591469,0.0,False,4.23e-10,0.0,False,1e-20,0.0416,0.0,False,0.43,0.0416,0.0,False,0.43,-0.03043,0.0,False,0.0,-0.03043,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.43,0.0,0.0,False,0.43,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
97,97.0,1,1,2246.8848,7505.603375,0.0,False,3.35e-10,0.0,False,1e-20,0.0473,0.0,False,0.48,0.0473,0.0,False,0.48,0.01606,0.0,False,0.0,0.01606,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.48,0.0,0.0,False,0.48,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
98,98.0,1,1,2586.5297,7505.713815,0.0,False,4.5800000000000006e-08,0.0,False,1e-20,0.0454,0.0,False,0.43,0.0454,0.0,False,0.43,-0.01928,0.0,False,0.0,-0.01928,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.43,0.0,0.0,False,0.43,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
99,99.0,1,1,709.6082,7505.716454,0.0,False,3.77e-06,0.0,False,1e-20,0.0757,0.0,False,0.66,0.0757,0.0,False,0.66,-0.00549,0.0,False,0.0,-0.00549,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.66,0.0,0.0,False,0.66,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
100,100.0,1,1,275.497,7505.722085,0.0,False,1.31e-08,0.0,False,1e-20,0.0887,0.0,False,0.71,0.0887,0.0,False,0.71,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.71,0.0,0.0,False,0.71,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
