trans_id,molec_id,local_iso_id,nu,sw,a,elower,gp,gpp,elower,global_upper_quanta,global_lower_quanta,local_upper_quanta,local_lower_quanta,gamma0_air,n_gamma0_air,delta0_air,n_delta0_air,SD_gamma_air,n_gamma2_air,SD_delta_air,n_delta2_air,nuVC_air,n_nuVC_air,eta_air,y_air,gamma0_self,n_gamma0_self,delta0_self,n_delta0_self,SD_gamma_self,n_gamma2_self,SD_delta_self,n_delta2_self,nuVC_self,n_nuVC_self,eta_self,y_self
6281254,7,2,13163.57734,4.08E-29,0.02135,1609.24061,71,71,1609.2839,       b      0,       X      0,               ,R34Q35,0.027173913,0.63,-0.009835334,0,0.113492229,0.63,0,0,0.01605424,1,0,0,0.030925535,0.63,-0.009835334,0,0.119603657,0.63,0,0,0.009835334,1,0,0
6281256,7,2,13163.6298,1.85E-27,0.02131,747.85908,49,49,747.863,       b      0,       X      0,               ,R23Q24,0.037516223,0.63,-0.008888979,0,0.113492229,0.63,0,0,0.015479667,1,0,0,0.038868159,0.63,-0.008888979,0,0.119603657,0.63,0,0,0.009835334,1,0,0
6281260,7,2,13164.06642,6.19E-29,0.02135,1517.60069,69,69,1517.6368,       b      0,       X      0,               ,R33Q34,0.027849881,0.63,-0.009767737,0,0.113492229,0.63,0,0,0.016020441,1,0,0,0.031500108,0.63,-0.009767737,0,0.119603657,0.63,0,0,0.01013952,1,0,0
6281261,7,2,13164.10216,1.41E-27,0.02132,812.78768,51,51,812.7928,       b      0,       X      0,               ,R24Q25,0.036502271,0.63,-0.008990374,0,0.113492229,0.63,0,0,0.015547264,1,0,0,0.037854207,0.63,-0.008990374,0,0.119603657,0.63,0,0,0.01013952,1,0,0
6281266,7,2,13164.45711,9.27E-29,0.02135,1428.61734,67,67,1428.6473,       b      0,       X      0,               ,R32Q33,0.028593446,0.63,-0.009700141,0,0.113492229,0.63,0,0,0.015952844,1,0,0,0.032108479,0.63,-0.009700141,0,0.119603657,0.63,0,0,0.010409907,1,0,0
6281267,7,2,13164.48044,1.05E-27,0.02132,880.40063,53,53,880.4072,       b      0,       X      0,               ,R25Q26,0.035488319,0.63,-0.009091769,0,0.113492229,0.63,0,0,0.01561486,1,0,0,0.037178239,0.63,-0.009091769,0,0.119603657,0.63,0,0,0.010680294,1,0,0
6281272,7,2,13164.76251,1.37E-28,0.02137,1342.3188,65,65,1342.3188,       b      0,       X      0,               , R 31Q 32     d,2.94E-02,0.63,-0.0094,0,0.113492229,0.63,0,0,0,1,0,0,0.033,0.63,0,0,0.119603657,0.63,0,0,0,1,0,0
6281273,7,2,13164.76423,7.76E-28,0.02133,950.6953,55,55,950.7037,       b      0,       X      0,               ,R26Q27,0.034136383,0.63,-0.009159366,0,0.113492229,0.63,0,0,0.015648659,1,0,0,0.036502271,0.63,-0.009159366,0,0.119603657,0.63,0,0,0.010883085,1,0,0
6281278,7,2,13164.94547,1.99E-28,0.02134,1258.63437,63,63,1258.6546,       b      0,       X      0,               ,R30Q31,0.030283366,0.63,-0.009531149,0,0.113492229,0.63,0,0,0.015885248,1,0,0,0.033426617,0.63,-0.009531149,0,0.119603657,0.63,0,0,0.010680294,1,0,0
6281279,7,2,13164.95308,5.64E-28,0.02133,1023.66893,57,57,1023.6795,       b      0,       X      0,               ,R27Q28,0.033223827,0.63,-0.009260761,0,0.113492229,0.63,0,0,0.015716256,1,0,0,0.035488319,0.63,-0.009260761,0,0.119603657,0.63,0,0,0.011119673,1,0,0
6281282,7,2,13165.04417,2.86E-28,0.02134,1177.64149,61,61,1177.6579,       b      0,       X      0,               ,R29Q30,0.031195923,0.63,-0.009429753,0,0.113492229,0.63,0,0,0.015817651,1,0,0,0.034136383,0.63,-0.009429753,0,0.119603657,0.63,0,0,0.010883085,1,0,0
6281283,7,2,13165.04654,4.04E-28,0.02134,1099.31865,59,59,1099.3319,       b      0,       X      0,               ,R28Q29,0.032176076,0.63,-0.009362157,0,0.113492229,0.63,0,0,0.015783852,1,0,0,0.034812351,0.63,-0.009362157,0,0.119603657,0.63,0,0,0.011288665,1,0,0
,7,3,12935.32025,2.26E-31,0.02323,2389.43349,,,,,,,P41Q40,0.024639033,0.64,-0.010207117,0,0.108906123,0.64,0,0,0.020650822,1,0,0,0.028661043,0.64,-0.010207117,0,0.118161713,0.64,0,0,0.011119673,1,0,0
,7,3,12940.09059,3.92E-31,0.02401,2277.92727,,,,,,,P40P40,0.025044614,0.63,-0.01013952,0,0.111931293,0.63,0,0,0.022070355,1,0,0,0.029032825,0.63,-0.01013952,0,0.121443983,0.63,0,0,0.011491456,1,0,0
,7,3,12941.75798,3.82E-31,0.02324,2276.25988,,,,,,,P40Q39,0.025044614,0.63,-0.01013952,0,0.111931293,0.63,0,0,0.02048183,1,0,0,0.029032825,0.63,-0.01013952,0,0.121443983,0.63,0,0,0.011288665,1,0,0
,7,3,12946.42522,6.53E-31,0.02405,2167.46318,,,,,,,P39P39,0.025517791,0.74,-0.010071923,0,0.078654422,0.74,0,0,0.021867564,1,0,0,0.029472204,0.74,-0.010071923,0,0.085339015,0.74,0,0,0.011694246,1,0,0
,7,3,12948.10087,6.37E-31,0.02326,2165.78753,,,,,,,P39Q38,0.025517791,0.73,-0.010071923,0,0.081679592,0.73,0,0,0.020346636,1,0,0,0.029472204,0.73,-0.010071923,0,0.088621285,0.73,0,0,0.011491456,1,0,0
,7,3,12952.66535,1.08E-30,0.02408,2059.70473,,,,,,,P38P38,0.026024767,0.73,-0.010004326,0,0.081679592,0.73,0,0,0.021664774,1,0,0,0.029911583,0.73,-0.010004326,0,0.088621285,0.73,0,0,0.011863238,1,0,0
,7,3,12954.34926,1.05E-30,0.02327,2058.02082,,,,,,,P38Q37,0.026024767,0.74,-0.010004326,0,0.078654422,0.74,0,0,0.020143846,1,0,0,0.029911583,0.74,-0.010004326,0,0.085339015,0.74,0,0,0.011694246,1,0,0
,7,3,12958.81131,1.74E-30,0.02412,1954.65617,,,,,,,P37P37,0.026565542,0.72,-0.009936729,0,0.084704762,0.72,0,0,0.021428185,1,0,0,0.030418559,0.72,-0.009936729,0,0.091903555,0.72,0,0,0.012066029,1,0,0
,7,3,12960.5035,1.7E-30,0.02328,1952.96397,,,,,,,P37Q36,0.026565542,0.7,-0.009936729,0,0.090755102,0.7,0,0,0.019941056,1,0,0,0.030418559,0.7,-0.009936729,0,0.098468095,0.7,0,0,0.011863238,1,0,0
,7,3,12964.86343,2.79E-30,0.02415,1852.32164,,,,,,,P36P36,0.027173913,0.71,-0.009835334,0,0.087729932,0.71,0,0,0.021157798,1,0,0,0.030925535,0.71,-0.009835334,0,0.095185825,0.71,0,0,0.012268819,1,0,0
,7,3,12966.56391,2.71E-30,0.0233,1850.62115,,,,,,,P36Q35,0.027173913,0.72,-0.009835334,0,0.084704762,0.72,0,0,0.019738265,1,0,0,0.030925535,0.72,-0.009835334,0,0.091903555,0.72,0,0,0.018082144,1,0,0
6280859,7,3,12970.82201,4.4E-30,0.02419,1752.70517,414,426,1752.6762,       b      0,       X      0,               ,P35P35,0.027849881,0.63,-0.009767737,0,0.111931293,0.63,0,0,0.020887411,1,0,0,0.031500108,0.63,-0.009767737,0,0.121443983,0.63,0,0,0.012066029,1,0,0
6280860,7,3,12972.5308,4.28E-30,0.02331,1750.99638,414,414,1750.9674,       b      0,       X      0,               ,P35Q34,0.027849881,0.63,-0.009767737,0,0.111931293,0.63,0,0,0.019467878,1,0,0,0.031500108,0.63,-0.009767737,0,0.121443983,0.63,0,0,0.012505408,1,0,0
6280865,7,3,12976.68736,6.85E-30,0.02423,1655.81069,402,414,1655.7848,       b      0,       X      0,               ,P34P34,0.028593446,0.63,-0.009700141,0,0.111931293,0.63,0,0,0.020583225,1,0,0,0.032108479,0.63,-0.009700141,0,0.121443983,0.63,0,0,0.01794695,1,0,0
6280868,7,3,12978.40448,6.65E-30,0.02332,1654.09357,402,402,1654.0677,       b      0,       X      0,               ,P34Q33,0.028593446,0.63,-0.009700141,0,0.111931293,0.63,0,0,0.019231289,1,0,0,0.032108479,0.63,-0.009700141,0,0.121443983,0.63,0,0,0.012268819,1,0,0
6280873,7,3,12982.45976,1.05E-29,0.02427,1561.64201,390,402,1561.619,       b      0,       X      0,               ,P33P33,0.029404607,0.63,-0.009598745,0,0.111931293,0.63,0,0,0.020245241,1,0,0,0.032750649,0.63,-0.009598745,0,0.121443983,0.63,0,0,0.012708198,1,0,0
6280875,7,3,12984.18522,1.02E-29,0.02334,1559.91655,390,390,1559.8935,       b      0,       X      0,               ,P33Q32,0.029404607,0.63,-0.009598745,0,0.111931293,0.63,0,0,0.018927104,1,0,0,0.032750649,0.63,-0.009598745,0,0.121443983,0.63,0,0,0.017811756,1,0,0
6280879,7,3,12988.1395,1.59E-29,0.02431,1470.20284,378,390,1470.1824,       b      0,       X      0,               ,P32P32,0.030283366,0.63,-0.009531149,0,0.111931293,0.63,0,0,0.019873459,1,0,0,0.033426617,0.63,-0.009531149,0,0.121443983,0.63,0,0,0.018082144,1,0,0
6280883,7,3,12989.87332,1.54E-29,0.02335,1468.46902,378,378,1468.4486,       b      0,       X      0,               ,P32Q31,0.030283366,0.63,-0.009531149,0,0.111931293,0.63,0,0,0.018622918,1,0,0,0.033426617,0.63,-0.009531149,0,0.121443983,0.63,0,0,0.012978585,1,0,0
6280888,7,3,12993.72684,2.37E-29,0.02436,1381.49677,366,378,1381.4787,       b      0,       X      0,               ,P31P31,0.031195923,0.63,-0.009429753,0,0.111931293,0.63,0,0,0.019501676,1,0,0,0.034136383,0.63,-0.009429753,0,0.121443983,0.63,0,0,0.012505408,1,0,0
6280892,7,3,12995.46904,2.3E-29,0.02336,1379.75457,366,366,1379.7365,       b      0,       X      0,               ,P31Q30,0.031195923,0.63,-0.009429753,0,0.111931293,0.63,0,0,0.018284934,1,0,0,0.034136383,0.63,-0.009429753,0,0.121443983,0.63,0,0,0.017642764,1,0,0
6280897,7,3,12999.22202,3.49E-29,0.0244,1295.5273,354,366,1295.5114,       b      0,       X      0,               ,P30P30,0.032176076,0.63,-0.009362157,0,0.111931293,0.63,0,0,0.019096096,1,0,0,0.034812351,0.63,-0.009362157,0,0.121443983,0.63,0,0,0.013215174,1,0,0
6280901,7,3,13000.97264,3.37E-29,0.02338,1293.77668,354,354,1293.7607,       b      0,       X      0,               ,P30Q29,0.032176076,0.63,-0.009362157,0,0.111931293,0.63,0,0,0.017913152,1,0,0,0.034812351,0.63,-0.009362157,0,0.121443983,0.63,0,0,0.01794695,1,0,0
6280908,7,3,13004.6253,5.06E-29,0.02445,1212.29779,342,354,1212.2838,       b      0,       X      0,               ,P29P29,0.033223827,0.63,-0.009260761,0,0.111931293,0.63,0,0,0.018656716,1,0,0,0.035488319,0.63,-0.009260761,0,0.121443983,0.63,0,0,0.012708198,1,0,0
6280912,7,3,13006.38435,4.88E-29,0.02339,1210.53874,342,342,1210.5248,       b      0,       X      0,               ,P29Q28,0.033223827,0.63,-0.009260761,0,0.111931293,0.63,0,0,0.017541369,1,0,0,0.035488319,0.63,-0.009260761,0,0.121443983,0.63,0,0,0.017473772,1,0,0
6280922,7,3,13009.93691,7.23E-29,0.02451,1131.81152,330,342,1131.7993,       b      0,       X      0,               ,P28P27,-0.965863617,0.63,-0.009159366,0,0.111931293,0.63,0,0,0.018217337,1,0,0,0.036502271,0.63,-0.009159366,0,0.121443983,0.63,0,0,0.013485561,1,0,0
6280928,7,3,13011.70441,6.96E-29,0.0234,1130.04402,330,330,1130.0318,       b      0,       X      0,               ,P28Q26,-0.965863617,0.63,-0.009159366,0,0.111931293,0.63,0,0,0.017169587,1,0,0,0.036502271,0.63,-0.009159366,0,0.121443983,0.63,0,0,0.017811756,1,0,0
6280933,7,3,13015.15706,1.02E-28,0.02456,1054.07165,318,330,1054.061,       b      0,       X      0,               ,P27P26,-0.964511681,0.63,-0.009091769,0,0.111931293,0.63,0,0,0.01774416,1,0,0,0.037178239,0.63,-0.009091769,0,0.121443983,0.63,0,0,0.017270982,1,0,0
6280935,7,3,13016.93305,9.79E-29,0.02342,1052.29566,318,318,1052.285,       b      0,       X      0,               ,P27Q26,0.035488319,0.63,-0.009091769,0,0.111931293,0.63,0,0,0.016764006,1,0,0,0.037178239,0.63,-0.009091769,0,0.121443983,0.63,0,0,0.012978585,1,0,0
6280937,7,3,13020.28595,1.41E-28,0.02462,979.08123,306,318,979.072,       b      0,       X      0,               ,P26P26,0.036502271,0.63,-0.008990374,0,0.111931293,0.63,0,0,0.017270982,1,0,0,0.037854207,0.63,-0.008990374,0,0.121443983,0.63,0,0,13789.74692,1,0,0
6280940,7,3,13022.07047,1.36E-28,0.02343,977.29672,306,306,977.2875,       b      0,       X      0,               ,P26Q25,0.036502271,0.63,-0.008990374,0,0.111931293,0.63,0,0,0.016358425,1,0,0,0.037854207,0.63,-0.008990374,0,0.121443983,0.63,0,0,0.017068192,1,0,0
6280944,7,3,13025.32379,1.93E-28,0.02468,906.8432,294,306,906.8353,       b      0,       X      0,               ,P25P25,0.037516223,0.63,-0.008888979,0,0.111931293,0.63,0,0,0.016831603,1,0,0,0.038868159,0.63,-0.008888979,0,0.121443983,0.63,0,0,0.017642764,1,0,0
6280946,7,3,13027.11687,1.85E-28,0.02345,905.05013,294,294,905.0422,       b      0,       X      0,               ,P25Q24,0.037516223,0.63,-0.008888979,0,0.111931293,0.63,0,0,0.015986643,1,0,0,0.038868159,0.63,-0.008888979,0,0.121443983,0.63,0,0,0.014060134,1,0,0
6280948,7,3,13030.27076,2.6E-28,0.02475,837.3604,282,294,837.3536,       b      0,       X      0,               ,P24P24,0.038868159,0.63,-0.008787584,0,0.111931293,0.63,0,0,0.016358425,1,0,0,0.039544127,0.63,-0.008787584,0,0.121443983,0.63,0,0,0.013215174,1,0,0
6280951,7,3,13032.07244,2.49E-28,0.02346,835.55873,282,282,835.552,       b      0,       X      0,               ,P24Q23,0.038868159,0.63,-0.008787584,0,0.111931293,0.63,0,0,0.015581062,1,0,0,0.039544127,0.63,-0.008787584,0,0.121443983,0.63,0,0,0.016865401,1,0,0
6280956,7,3,13035.12703,3.45E-28,0.02482,770.63555,270,282,770.6298,       b      0,       X      0,               ,P23P23,0.039882111,0.63,-0.008686189,0,0.111931293,0.63,0,0,0.015919046,1,0,0,0.040220095,0.63,-0.008686189,0,0.121443983,0.63,0,0,0.01436432,1,0,0
6280958,7,3,13036.93735,3.3E-28,0.02348,768.82523,270,270,768.8195,       b      0,       X      0,               ,P23Q22,0.039882111,0.63,-0.008686189,0,0.111931293,0.63,0,0,0.01520928,1,0,0,0.040220095,0.63,-0.008686189,0,0.121443983,0.63,0,0,0.016628812,1,0,0
6280960,7,3,13039.89276,4.52E-28,0.0249,706.67127,258,270,706.6664,       b      0,       X      0,               ,P22P22,0.040896063,0.63,-0.008584793,0,0.111931293,0.63,0,0,0.015513465,1,0,0,0.040896063,0.63,-0.008584793,0,0.121443983,0.63,0,0,0.017473772,1,0,0
6280963,7,3,13041.71178,4.3E-28,0.0235,704.85225,258,258,704.8474,       b      0,       X      0,               ,P22Q21,0.040896063,0.63,-0.008584793,0,0.111931293,0.63,0,0,0.014837497,1,0,0,0.040896063,0.63,-0.008584793,0,0.121443983,0.63,0,0,0.014668505,1,0,0
6280967,7,3,13044.56809,5.81E-28,0.02499,645.47007,246,258,645.466,       b      0,       X      0,               ,P21P21,0.041572031,0.63,-0.0084496,0,0.111931293,0.63,0,0,0.015107884,1,0,0,0.041572031,0.63,-0.0084496,0,0.121443983,0.63,0,0,0.013485561,1,0,0
6280969,7,3,13046.39588,5.52E-28,0.02351,643.64228,246,246,643.6382,       b      0,       X      0,               ,P21Q20,0.041572031,0.64,-0.0084496,0,0.108906123,0.64,0,0,0.014499513,1,0,0,0.041572031,0.64,-0.0084496,0,0.118161713,0.64,0,0,0.016392224,1,0,0
6280971,7,3,13049.15317,7.37E-28,0.02508,587.03433,234,246,587.0309,       b      0,       X      0,               ,P20P20,0.042585983,0.64,-0.008348205,0,0.108906123,0.64,0,0,0.014736102,1,0,0,0.042247999,0.64,-0.008348205,0,0.118161713,0.64,0,0,0.014972691,1,0,0
6280974,7,3,13050.98979,6.97E-28,0.02353,585.19771,234,234,585.1943,       b      0,       X      0,               ,P20Q19,0.042585983,0.64,-0.008348205,0,0.108906123,0.64,0,0,0.014195328,1,0,0,0.042247999,0.64,-0.008348205,0,0.118161713,0.64,0,0,0.016121836,1,0,0
6280979,7,3,13053.64812,9.19E-28,0.02519,531.36635,222,234,531.3635,       b      0,       X      0,               ,P19P19,0.043261951,0.64,-0.008246809,0,0.108906123,0.64,0,0,0.014431917,1,0,0,0.042923967,0.64,-0.008246809,0,0.118161713,0.64,0,0,0.015276876,1,0,0
6280981,7,3,13055.49366,8.67E-28,0.02355,529.52081,222,222,529.518,       b      0,       X      0,               ,P19Q18,0.043261951,0.65,-0.008246809,0,0.105880953,0.65,0,0,0.013891142,1,0,0,0.042923967,0.65,-0.008246809,0,0.114879444,0.65,0,0,0.015851449,1,0,0
6280983,7,3,13058.05305,1.13E-27,0.0253,478.46832,210,222,478.466,       b      0,       X      0,               ,P18P18,0.043937919,0.65,-0.008111616,0,0.105880953,0.65,0,0,0.014127731,1,0,0,0.043599935,0.65,-0.008111616,0,0.114879444,0.65,0,0,0.015581062,1,0,0
6280986,7,3,13059.9076,1.06E-27,0.02357,476.61377,210,210,476.6115,       b      0,       X      0,               ,P18Q17,0.043937919,0.65,-0.008111616,0,0.105880953,0.65,0,0,0.013654553,1,0,0,0.043599935,0.65,-0.008111616,0,0.114879444,0.65,0,0,0.017270982,1,0,0
6280990,7,3,13062.36864,1.36E-27,0.02544,428.3404,198,210,428.3404,       b      0,       X      0,               , P 17P 17     d,0.0446,0.65,-0.0075,0,0.105880953,0.65,0,0,0,1,0,0,0.044,0.65,0,0,0.114879444,0.65,0,0,0,1,0,0
6280992,7,3,13064.23173,1.28E-27,0.0236,426.47862,198,198,426.4768,       b      0,       X      0,               ,P17Q16,0.044613887,0.65,-0.008010221,0,0.105880953,0.65,0,0,0.013417965,1,0,0,0.043937919,0.65,-0.008010221,0,0.114879444,0.65,0,0,0.017068192,1,0,0
6280994,7,3,13066.59325,1.62E-27,0.02557,380.99023,186,198,380.9887,       b      0,       X      0,               ,P16P16,0.045289855,0.65,-0.007875027,0,0.105880953,0.65,0,0,0.013620755,1,0,0,0.044613887,0.65,-0.007875027,0,0.114879444,0.65,0,0,0.014060134,1,0,0
6280997,7,3,13068.46618,1.51E-27,0.02362,379.11731,186,186,379.1158,       b      0,       X      0,               ,P16Q15,0.045289855,0.66,-0.007875027,0,0.102855783,0.66,0,0,0.013215174,1,0,0,0.044613887,0.66,-0.007875027,0,0.111597174,0.66,0,0,0.016865401,1,0,0
6281002,7,3,13070.7287,1.89E-27,0.02573,336.414,174,186,336.4128,       b      0,       X      0,               ,P15P15,0.045965823,0.66,-0.007773632,0,0.102855783,0.66,0,0,0.013384166,1,0,0,0.044951871,0.66,-0.007773632,0,0.111597174,0.66,0,0,0.01436432,1,0,0
6281004,7,3,13072.61103,1.76E-27,0.02365,334.53167,174,174,334.5305,       b      0,       X      0,               ,P15Q14,0.045965823,0.67,-0.007773632,0,0.099830613,0.67,0,0,0.013012384,1,0,0,0.044951871,0.67,-0.007773632,0,0.108314904,0.67,0,0,0.016628812,1,0,0
6281006,7,3,13074.77445,2.17E-27,0.02591,294.61534,162,174,294.6144,       b      0,       X      0,               ,P14P14,0.046303807,0.67,-0.007638438,0,0.099830613,0.67,0,0,0.013181376,1,0,0,0.045627839,0.67,-0.007638438,0,0.108314904,0.67,0,0,0.014668505,1,0,0
6281009,7,3,13076.66639,2.01E-27,0.02368,292.7234,162,162,292.7225,       b      0,       X      0,               ,P14Q13,0.046303807,0.67,-0.007638438,0,0.099830613,0.67,0,0,0.012843392,1,0,0,0.045627839,0.7,-0.007638438,0,0.108314904,0.7,0,0,0.016392224,1,0,0
6281013,7,3,13078.73059,2.45E-27,0.02613,255.59588,150,162,255.5952,       b      0,       X      0,               ,P13P13,0.046979775,0.7,-0.007503245,0,0.090755102,0.7,0,0,0.012978585,1,0,0,0.045965823,0.7,-0.007503245,0,0.098468095,0.7,0,0,0.014972691,1,0,0
6281015,7,3,13080.63237,2.25E-27,0.02371,253.6941,150,150,253.6934,       b      0,       X      0,               ,P13Q12,0.046979775,0.72,-0.007503245,0,0.084704762,0.72,0,0,0.0126744,1,0,0,0.045965823,0.72,-0.007503245,0,0.091903555,0.72,0,0,0.016121836,1,0,0
6281017,7,3,13082.59714,2.72E-27,0.02637,219.35715,138,150,219.3566,       b      0,       X      0,               ,P12P12,0.047317759,0.72,-0.007368051,0,0.084704762,0.72,0,0,0.012775795,1,0,0,0.046641791,0.72,-0.007368051,0,0.091903555,0.72,0,0,0.015276876,1,0,0
6281020,7,3,13084.50906,2.47E-27,0.02375,217.44522,138,138,217.4447,       b      0,       X      0,               ,P12Q11,0.047317759,0.72,-0.007368051,0,0.084704762,0.72,0,0,0.012471609,1,0,0,0.046641791,0.72,-0.007368051,0,0.091903555,0.72,0,0,0.015851449,1,0,0
6281024,7,3,13086.37413,2.95E-27,0.02667,185.90056,126,138,185.9002,       b      0,       X      0,               ,P11P11,0.047993727,0.72,-0.007266656,0,0.084704762,0.72,0,0,0.012573005,1,0,0,0.046979775,0.72,-0.007266656,0,0.091903555,0.72,0,0,0.015581062,1,0,0
6281027,7,3,13088.29659,2.65E-27,0.0238,183.9781,126,126,183.9777,       b      0,       X      0,               ,P11Q10,0.047993727,0.73,-0.007266656,0,0.081679592,0.73,0,0,0.012302617,1,0,0,0.046979775,0.73,-0.007266656,0,0.088621285,0.73,0,0,0.00322,1,0,0
6281029,7,3,13090.0616,3.14E-27,0.02702,155.22743,114,126,155.2271,       b      0,       X      0,               ,P10P10,0.048331711,0.73,-0.007131462,0,0.081679592,0.73,0,0,0.012302617,1,0,0,0.047655743,0.73,-0.007131462,0,0.088621285,0.73,0,0,0.00316,1,0,0
6281033,7,3,13091.9951,2.79E-27,0.02385,153.29393,114,114,153.2936,       b      0,       X      0,               ,P10Q9,0.048331711,0.74,-0.007131462,0,0.078654422,0.74,0,0,0.012099827,1,0,0,0.047655743,0.74,-0.007131462,0,0.085339015,0.74,0,0,0.00316,1,0,0
6281035,7,3,13093.65954,3.26E-27,0.02746,127.33895,102,114,127.3387,       b      0,       X      0,               ,P9P9,0.049007679,0.74,-0.006996269,0,0.078654422,0.74,0,0,0.012066029,1,0,0,0.048331711,0.74,-0.006996269,0,0.085339015,0.74,0,0,0.00308,1,0,0
6281039,7,3,13095.60477,2.87E-27,0.02391,125.39372,102,102,125.3935,       b      0,       X      0,               ,P9Q8,0.049007679,0.74,-0.006996269,0,0.078654422,0.74,0,0,0.011863238,1,0,0,0.048331711,0.74,-0.006996269,0,0.085339015,0.74,0,0,0.00308,1,0,0
6281040,7,3,13097.16795,3.32E-27,0.02802,102.23621,90,102,102.2361,       b      0,       X      0,               ,P8P8,0.049683647,0.74,-0.006827277,0,0.078654422,0.74,0,0,0.011728045,1,0,0,0.049007679,0.74,-0.006827277,0,0.085339015,0.74,0,0,0.003,1,0,0
6281044,7,3,13099.12586,2.87E-27,0.02399,100.2783,90,90,100.2782,       b      0,       X      0,               ,P8Q7,0.049683647,0.73,-0.006827277,0,0.081679592,0.73,0,0,0.011592851,1,0,0,0.049007679,0.73,-0.006827277,0,0.088621285,0.73,0,0,0.003,1,0,0
6281045,7,3,13100.58681,3.28E-27,0.02874,79.9202,78,90,79.9201,       b      0,       X      0,               ,P7P7,0.050697599,0.73,-0.006692083,0,0.081679592,0.73,0,0,0.011390061,1,0,0,0.049683647,0.73,-0.006692083,0,0.088621285,0.73,0,0,0.00291,1,0,0
6281050,7,3,13102.55882,2.78E-27,0.0241,77.94819,78,78,77.9481,       b      0,       X      0,               ,P7Q6,0.050697599,0.73,-0.006692083,0,0.081679592,0.73,0,0,0.011288665,1,0,0,0.049683647,0.73,-0.006692083,0,0.088621285,0.73,0,0,0.00291,1,0,0
6281051,7,3,13103.91611,3.16E-27,0.02972,60.39178,66,78,60.3917,       b      0,       X      0,               ,P6P6,0.051711551,0.73,-0.006556889,0,0.081679592,0.73,0,0,0.010950681,1,0,0,0.050697599,0.73,-0.006556889,0,0.088621285,0.73,0,0,0.0028,1,0,0
6281056,7,3,13105.90439,2.6E-27,0.02424,58.4034,66,66,58.4034,       b      0,       X      0,               ,P6Q5,0.051711551,0.74,-0.006556889,0,0.078654422,0.74,0,0,0.010916883,1,0,0,0.050697599,0.74,-0.006556889,0,0.085339015,0.74,0,0,0.0028,1,0,0
6281057,7,3,13107.1558,2.94E-27,0.03114,43.6517,54,66,43.6517,       b      0,       X      0,               ,P5P5,0.053063487,0.74,-0.006421696,0,0.078654422,0.74,0,0,0.010409907,1,0,0,0.051711551,0.74,-0.006421696,0,0.085339015,0.74,0,0,0.00268,1,0,0
6281062,7,3,13109.16397,2.33E-27,0.02444,41.64354,54,54,41.6435,       b      0,       X      0,               ,P5Q4,0.053063487,0.72,-0.006421696,0,0.084704762,0.72,0,0,0.010477504,1,0,0,0.051711551,0.72,-0.006421696,0,0.091903555,0.72,0,0,0.00268,1,0,0
6281063,7,3,13110.30582,2.62E-27,0.03337,29.70066,42,54,29.7006,       b      0,       X      0,               ,P4P4,0.054415423,0.72,-0.006252704,0,0.084704762,0.72,0,0,0.009801536,1,0,0,0.053063487,0.72,-0.006252704,0,0.091903555,0.72,0,0,0.00253,1,0,0
6281067,7,3,13112.34067,1.96E-27,0.02477,27.66582,42,42,27.6658,       b      0,       X      0,               ,P4Q3,0.054415423,0.7,-0.006252704,0,0.090755102,0.7,0,0,0.009902931,1,0,0,0.053063487,0.7,-0.006252704,0,0.098468095,0.7,0,0,0.00253,1,0,0
6281068,7,3,13113.36613,2.21E-27,0.03738,18.53917,30,42,18.5392,       b      0,       X      0,               ,P3P3,0.056443327,0.7,-0.00611751,0,0.090755102,0.7,0,0,0.009024173,1,0,0,0.054753407,0.7,-0.00611751,0,0.098468095,0.7,0,0,0.00236,1,0,0
6281073,7,3,13115.44275,1.51E-27,0.02535,16.46255,30,30,16.4625,       b      0,       X      0,               ,P3Q2,0.056443327,0.71,-0.00611751,0,0.087729932,0.71,0,0,0.009260761,1,0,0,0.054753407,0.71,-0.00611751,0,0.095185825,0.71,0,0,0.00236,1,0,0
6281074,7,3,13116.33663,1.73E-27,0.04673,10.16767,18,30,10.1677,       b      0,       X      0,               ,P2P2,0.058471231,0.71,-0.005982317,0,0.087729932,0.71,0,0,0.008077817,1,0,0,0.056443327,0.71,-0.005982317,0,0.095185825,0.71,0,0,0.00215,1,0,0
6281078,7,3,13118.50206,9.99E-28,0.02678,8.00224,18,18,8.0022,       b      0,       X      0,               ,P2Q1,0.058471231,0.72,-0.005982317,0,0.084704762,0.72,0,0,0.008415801,1,0,0,0.056443327,0.72,-0.005982317,0,0.091903555,0.72,0,0,0.00215,1,0,0
6281079,7,3,13119.21726,1.18E-27,0.09347,4.58648,6,18,4.5865,       b      0,       X      0,               ,P1P1,0.061513087,0.72,-0.005813325,0,0.084704762,0.72,0,0,0.006861075,1,0,0,0.058809215,0.72,-0.005813325,0,0.091903555,0.72,0,0,0.00189,1,0,0
6281084,7,3,13126.5043,7.73E-28,0.01995,0,18,18,0,       b      0,       X      0,               ,R0Q1,0.058471231,0.72,-0.005982317,0,0.084704762,0.72,0,0,0.014803699,1,0,0,0.056443327,0.72,-0.005982317,0,0.091903555,0.72,0,0,0.00215,1,0,0
