Band,Exchange (cm-1 amagat-2),Header Value (cm-1 amagat-2),Spin Orbit (cm-1 amagat-2),Temperature,Wavenumber (cm-1),Exchange Area,Exchange Normalized,Spin Orbit Area,Spin Orbit Normalized,Ratio Exchange to Spin Orbit Areas,Exchange (cm-1 amagat-2) Area,Exchange (cm-1 amagat-2) Normalized,Spin Orbit (cm-1 amagat-2) Area,Spin Orbit (cm-1 amagat-2) Normalized,SO Temp Dep - a,SO Temp Dep - a err,SO Temp Dep - b,SO Temp Dep - b err,SO Temp Dep - c,SO Temp Dep - c err,SO Temp Dep - d,SO Temp Dep - d err,SO Temp Dep - err,EXCH Temp Dep - a,EXCH Temp Dep - a err,EXCH Temp Dep - b,EXCH Temp Dep - b err,EXCH Temp Dep - c,EXCH Temp Dep - c err,EXCH Temp Dep - d,EXCH Temp Dep - d err,EXCH Temp Dep - err
A Band,3.65E-09,1.46E-07,1.26E-11,296,12808.6,3.94E-05,9.26E-05,6.21E-06,2.04E-06,6.351227236,3.94E-05,9.26E-05,6.21E-06,2.04E-06,1,0,0.019457608,1.38E-05,0.000127847,2.26E-07,2.72E-07,4.01E-09,0.00101281,1,0,0.008255815,1.98E-06,9.23E-06,3.25E-08,-3.74E-08,5.75E-10,0.000146492
A Band,3.66E-09,1.46E-07,1.27E-11,296,12808.7,3.94E-05,9.28E-05,6.21E-06,2.04E-06,6.351227236,3.94E-05,9.28E-05,6.21E-06,2.04E-06,1,0,0.019443837,1.41E-05,0.000127537,2.31E-07,2.70E-07,4.09E-09,0.001033801,1,0,0.008250789,2.66E-06,9.19E-06,4.36E-08,-3.75E-08,7.72E-10,0.0001938
A Band,3.66E-09,1.46E-07,1.27E-11,296,12808.8,3.94E-05,9.29E-05,6.21E-06,2.05E-06,6.351227236,3.94E-05,9.29E-05,6.21E-06,2.05E-06,1,0,0.019429269,1.46E-05,0.00012724,2.38E-07,2.68E-07,4.22E-09,0.001070064,1,0,0.008248674,2.41E-06,9.23E-06,3.95E-08,-3.69E-08,6.99E-10,0.000170472
A Band,3.67E-09,1.46E-07,1.28E-11,296,12808.9,3.94E-05,9.31E-05,6.21E-06,2.06E-06,6.351227236,3.94E-05,9.31E-05,6.21E-06,2.06E-06,1,0,0.019414559,1.37E-05,0.000127031,2.24E-07,2.67E-07,3.97E-09,0.00100521,1,0,0.008241149,1.49E-06,9.13E-06,2.44E-08,-3.75E-08,4.33E-10,0.000111274
A Band,3.67E-09,1.46E-07,1.28E-11,296,12809,3.94E-05,9.32E-05,6.21E-06,2.06E-06,6.351227236,3.94E-05,9.32E-05,6.21E-06,2.06E-06,1,0,0.019400663,1.41E-05,0.000126733,2.31E-07,2.65E-07,4.08E-09,0.001035725,1,0,0.008240642,1.74E-06,9.16E-06,2.85E-08,-3.72E-08,5.04E-10,0.000128021
A Band,3.68E-09,1.46E-07,1.29E-11,296,12809.1,3.94E-05,9.34E-05,6.21E-06,2.07E-06,6.351227236,3.94E-05,9.34E-05,6.21E-06,2.07E-06,1,0,0.019389489,1.40E-05,0.000126555,2.29E-07,2.65E-07,4.06E-09,0.001032319,1,0,0.008233977,2.44E-06,9.13E-06,3.99E-08,-3.70E-08,7.07E-10,0.000182338
A Band,3.69E-09,1.46E-07,1.29E-11,296,12809.2,3.94E-05,9.35E-05,6.21E-06,2.08E-06,6.351227236,3.94E-05,9.35E-05,6.21E-06,2.08E-06,1,0,0.019375418,1.44E-05,0.000126263,2.35E-07,2.63E-07,4.16E-09,0.001060085,1,0,0.008233881,1.95E-06,9.16E-06,3.20E-08,-3.69E-08,5.66E-10,0.000144604
A Band,3.69E-09,1.46E-07,1.29E-11,296,12809.3,3.94E-05,9.36E-05,6.21E-06,2.09E-06,6.351227236,3.94E-05,9.36E-05,6.21E-06,2.09E-06,1,0,0.01936018,1.32E-05,0.000126063,2.16E-07,2.62E-07,3.83E-09,0.000978533,1,0,0.008226938,1.53E-06,8.95E-06,2.50E-08,-3.86E-08,4.42E-10,0.000113813
A Band,3.70E-09,1.46E-07,1.30E-11,296,12809.4,3.94E-05,9.38E-05,6.21E-06,2.09E-06,6.351227236,3.94E-05,9.38E-05,6.21E-06,2.09E-06,1,0,0.019345959,1.36E-05,0.00012578,2.22E-07,2.61E-07,3.94E-09,0.001007437,1,0,0.008223223,9.68E-07,9.02E-06,1.58E-08,-3.76E-08,2.81E-10,6.98E-05
A Band,3.70E-09,1.46E-07,1.30E-11,296,12809.5,3.94E-05,9.39E-05,6.21E-06,2.10E-06,6.351227236,3.94E-05,9.39E-05,6.21E-06,2.10E-06,1,0,0.019334628,1.36E-05,0.000125613,2.22E-07,2.60E-07,3.94E-09,0.001010189,1,0,0.008223193,2.06E-06,9.05E-06,3.37E-08,-3.74E-08,5.97E-10,0.000154027
A Band,3.71E-09,1.46E-07,1.31E-11,296,12809.6,3.94E-05,9.41E-05,6.21E-06,2.11E-06,6.351227236,3.94E-05,9.41E-05,6.21E-06,2.11E-06,1,0,0.019322449,1.48E-05,0.000125349,2.42E-07,2.58E-07,4.28E-09,0.001097393,1,0,0.008218426,1.93E-06,8.99E-06,3.16E-08,-3.76E-08,5.59E-10,0.000142865
A Band,3.71E-09,1.46E-07,1.31E-11,296,12809.7,3.94E-05,9.42E-05,6.21E-06,2.11E-06,6.351227236,3.94E-05,9.42E-05,6.21E-06,2.11E-06,1,0,0.019307204,1.36E-05,0.000125161,2.22E-07,2.58E-07,3.93E-09,0.001001749,1,0,0.008215035,1.76E-06,9.07E-06,2.89E-08,-3.67E-08,5.11E-10,0.000126371
A Band,3.72E-09,1.46E-07,1.32E-11,296,12809.8,3.94E-05,9.44E-05,6.21E-06,2.12E-06,6.351227236,3.94E-05,9.44E-05,6.21E-06,2.12E-06,1,0,0.019296125,1.35E-05,0.000125,2.21E-07,2.58E-07,3.91E-09,0.000998102,1,0,0.008206959,1.20E-06,8.87E-06,1.96E-08,-3.81E-08,3.48E-10,8.92E-05
A Band,3.73E-09,1.46E-07,1.32E-11,296,12809.9,3.94E-05,9.45E-05,6.21E-06,2.13E-06,6.351227236,3.94E-05,9.45E-05,6.21E-06,2.13E-06,1,0,0.019282109,1.39E-05,0.000124726,2.28E-07,2.56E-07,4.04E-09,0.001032401,1,0,0.008205211,2.12E-06,8.91E-06,3.47E-08,-3.75E-08,6.14E-10,0.000158533
A Band,3.73E-09,1.46E-07,1.32E-11,296,12810,3.94E-05,9.47E-05,6.21E-06,2.13E-06,6.351227236,3.94E-05,9.47E-05,6.21E-06,2.13E-06,1,0,0.019269249,1.35E-05,0.000124583,2.21E-07,2.56E-07,3.92E-09,0.000999473,1,0,0.008200689,1.90E-06,8.87E-06,3.12E-08,-3.78E-08,5.52E-10,0.000138063
A Band,3.74E-09,1.46E-07,1.33E-11,296,12810.1,3.94E-05,9.48E-05,6.21E-06,2.14E-06,6.351227236,3.94E-05,9.48E-05,6.21E-06,2.14E-06,1,0,0.019255425,1.39E-05,0.000124315,2.28E-07,2.54E-07,4.03E-09,0.001030706,1,0,0.008198999,1.66E-06,8.92E-06,2.71E-08,-3.72E-08,4.81E-10,0.000120498
A Band,3.74E-09,1.46E-07,1.33E-11,296,12810.2,3.94E-05,9.50E-05,6.21E-06,2.15E-06,6.351227236,3.94E-05,9.50E-05,6.21E-06,2.15E-06,1,0,0.019243951,1.43E-05,0.000124143,2.34E-07,2.54E-07,4.15E-09,0.001060402,1,0,0.008193687,2.88E-06,8.87E-06,4.72E-08,-3.72E-08,8.35E-10,0.000213256
A Band,3.75E-09,1.46E-07,1.34E-11,296,12810.3,3.94E-05,9.51E-05,6.21E-06,2.16E-06,6.351227236,3.94E-05,9.51E-05,6.21E-06,2.16E-06,1,0,0.01923151,1.39E-05,0.000124001,2.27E-07,2.54E-07,4.02E-09,0.001024765,1,0,0.008188039,1.33E-06,8.80E-06,2.18E-08,-3.77E-08,3.86E-10,9.87E-05
A Band,3.76E-09,1.46E-07,1.34E-11,296,12810.4,3.94E-05,9.53E-05,6.21E-06,2.16E-06,6.351227236,3.94E-05,9.53E-05,6.21E-06,2.16E-06,1,0,0.019218744,1.35E-05,0.000123816,2.21E-07,2.53E-07,3.92E-09,0.000990688,1,0,0.008183396,1.68E-06,8.74E-06,2.75E-08,-3.79E-08,4.86E-10,0.000125239
A Band,3.76E-09,1.46E-07,1.35E-11,296,12810.5,3.94E-05,9.54E-05,6.21E-06,2.17E-06,6.351227236,3.94E-05,9.54E-05,6.21E-06,2.17E-06,1,0,0.019209157,1.59E-05,0.000123622,2.60E-07,2.52E-07,4.60E-09,0.001158414,1,0,0.008183933,1.45E-06,8.77E-06,2.37E-08,-3.79E-08,4.20E-10,0.000108395
A Band,3.77E-09,1.46E-07,1.35E-11,296,12810.6,3.94E-05,9.56E-05,6.21E-06,2.18E-06,6.351227236,3.94E-05,9.56E-05,6.21E-06,2.18E-06,1,0,0.019188708,1.38E-05,0.000123115,2.27E-07,2.48E-07,4.01E-09,0.001029303,1,0,0.008180052,1.89E-06,8.84E-06,3.09E-08,-3.69E-08,5.47E-10,0.000140288
A Band,3.77E-09,1.46E-07,1.36E-11,296,12810.7,3.94E-05,9.57E-05,6.21E-06,2.18E-06,6.351227236,3.94E-05,9.57E-05,6.21E-06,2.18E-06,1,0,0.019177288,1.39E-05,0.000122977,2.27E-07,2.48E-07,4.02E-09,0.001032317,1,0,0.008174984,1.88E-06,8.80E-06,3.07E-08,-3.69E-08,5.44E-10,0.000140128
A Band,3.78E-09,1.46E-07,1.36E-11,296,12810.8,3.94E-05,9.58E-05,6.21E-06,2.19E-06,6.351227236,3.94E-05,9.58E-05,6.21E-06,2.19E-06,1,0,0.019165389,1.39E-05,0.000122871,2.27E-07,2.48E-07,4.02E-09,0.001024007,1,0,0.008173543,2.14E-06,8.85E-06,3.50E-08,-3.64E-08,6.20E-10,0.000159933
A Band,3.78E-09,1.46E-07,1.36E-11,296,12810.9,3.94E-05,9.60E-05,6.21E-06,2.20E-06,6.351227236,3.94E-05,9.60E-05,6.21E-06,2.20E-06,1,0,0.019153815,1.41E-05,0.000122701,2.31E-07,2.48E-07,4.10E-09,0.001042942,1,0,0.008164387,1.26E-06,8.68E-06,2.05E-08,-3.75E-08,3.64E-10,9.13E-05
A Band,3.79E-09,1.46E-07,1.37E-11,296,12811,3.94E-05,9.62E-05,6.21E-06,2.21E-06,6.351227236,3.94E-05,9.62E-05,6.21E-06,2.21E-06,1,0,0.019143585,1.50E-05,0.000122592,2.46E-07,2.47E-07,4.35E-09,0.001097509,1,0,0.008164048,1.53E-06,8.62E-06,2.51E-08,-3.83E-08,4.44E-10,0.000109458
A Band,3.80E-09,1.46E-07,1.37E-11,296,12811.1,3.94E-05,9.63E-05,6.21E-06,2.21E-06,6.351227236,3.94E-05,9.63E-05,6.21E-06,2.21E-06,1,0,0.019124929,1.34E-05,0.000122141,2.20E-07,2.45E-07,3.89E-09,0.000997849,1,0,0.008158004,2.22E-06,8.59E-06,3.63E-08,-3.81E-08,6.43E-10,0.000160414
A Band,3.80E-09,1.46E-07,1.38E-11,296,12811.2,3.94E-05,9.64E-05,6.21E-06,2.22E-06,6.351227236,3.94E-05,9.64E-05,6.21E-06,2.22E-06,1,0,0.019112816,1.40E-05,0.000122011,2.29E-07,2.44E-07,4.06E-09,0.001032311,1,0,0.008156593,1.53E-06,8.64E-06,2.50E-08,-3.76E-08,4.42E-10,0.000112041
A Band,3.81E-09,1.46E-07,1.38E-11,296,12811.3,3.94E-05,9.66E-05,6.21E-06,2.23E-06,6.351227236,3.94E-05,9.66E-05,6.21E-06,2.23E-06,1,0,0.019103561,1.46E-05,0.000121872,2.39E-07,2.44E-07,4.24E-09,0.001077544,1,0,0.008155419,2.08E-06,8.69E-06,3.40E-08,-3.71E-08,6.02E-10,0.000155377
A Band,3.81E-09,1.46E-07,1.39E-11,296,12811.4,3.94E-05,9.67E-05,6.21E-06,2.24E-06,6.351227236,3.94E-05,9.67E-05,6.21E-06,2.24E-06,1,0,0.019086203,1.42E-05,0.000121465,2.32E-07,2.41E-07,4.11E-09,0.001052376,1,0,0.008148056,2.25E-06,8.67E-06,3.69E-08,-3.66E-08,6.53E-10,0.000165501
A Band,3.82E-09,1.46E-07,1.39E-11,296,12811.5,3.94E-05,9.69E-05,6.21E-06,2.24E-06,6.351227236,3.94E-05,9.69E-05,6.21E-06,2.24E-06,1,0,0.019074075,1.42E-05,0.000121349,2.32E-07,2.41E-07,4.10E-09,0.001050982,1,0,0.00814361,2.10E-06,8.59E-06,3.44E-08,-3.72E-08,6.09E-10,0.000152854
A Band,3.83E-09,1.46E-07,1.40E-11,296,12811.6,3.94E-05,9.71E-05,6.21E-06,2.25E-06,6.351227236,3.94E-05,9.71E-05,6.21E-06,2.25E-06,1,0,0.01906375,1.53E-05,0.000121268,2.51E-07,2.41E-07,4.44E-09,0.001114319,1,0,0.008137927,1.75E-06,8.46E-06,2.87E-08,-3.81E-08,5.07E-10,0.000128468
A Band,3.83E-09,1.46E-07,1.40E-11,296,12811.7,3.94E-05,9.72E-05,6.21E-06,2.26E-06,6.351227236,3.94E-05,9.72E-05,6.21E-06,2.26E-06,1,0,0.019048198,1.40E-05,0.000120924,2.30E-07,2.39E-07,4.07E-09,0.001043938,1,0,0.008135989,1.34E-06,8.52E-06,2.20E-08,-3.75E-08,3.89E-10,9.93E-05
A Band,3.84E-09,1.46E-07,1.41E-11,296,12811.8,3.94E-05,9.73E-05,6.21E-06,2.26E-06,6.351227236,3.94E-05,9.73E-05,6.21E-06,2.26E-06,1,0,0.019039615,1.54E-05,0.000120829,2.52E-07,2.39E-07,4.47E-09,0.001129454,1,0,0.008132139,2.63E-06,8.46E-06,4.31E-08,-3.78E-08,7.62E-10,0.000196275
A Band,3.84E-09,1.46E-07,1.41E-11,296,12811.9,3.94E-05,9.75E-05,6.21E-06,2.27E-06,6.351227236,3.94E-05,9.75E-05,6.21E-06,2.27E-06,1,0,0.01902053,1.39E-05,0.000120411,2.28E-07,2.37E-07,4.03E-09,0.001034754,1,0,0.008129895,1.44E-06,8.53E-06,2.36E-08,-3.70E-08,4.17E-10,0.000106703
A Band,3.85E-09,1.46E-07,1.41E-11,296,12812,3.94E-05,9.76E-05,6.21E-06,2.28E-06,6.351227236,3.94E-05,9.76E-05,6.21E-06,2.28E-06,1,0,0.019012243,1.46E-05,0.000120401,2.38E-07,2.37E-07,4.22E-09,0.001071807,1,0,0.008128372,1.89E-06,8.58E-06,3.09E-08,-3.66E-08,5.47E-10,0.000141165
A Band,3.86E-09,1.46E-07,1.42E-11,296,12812.1,3.94E-05,9.78E-05,6.21E-06,2.29E-06,6.351227236,3.94E-05,9.78E-05,6.21E-06,2.29E-06,1,0,0.018996121,1.44E-05,0.000120008,2.36E-07,2.35E-07,4.18E-09,0.001072405,1,0,0.008121332,2.73E-06,8.47E-06,4.47E-08,-3.70E-08,7.92E-10,0.000196241
A Band,3.86E-09,1.46E-07,1.42E-11,296,12812.2,3.94E-05,9.80E-05,6.21E-06,2.29E-06,6.351227236,3.94E-05,9.80E-05,6.21E-06,2.29E-06,1,0,0.018984858,1.41E-05,0.00012001,2.31E-07,2.36E-07,4.10E-09,0.001037596,1,0,0.008117561,1.65E-06,8.37E-06,2.70E-08,-3.80E-08,4.77E-10,0.000122911
A Band,3.87E-09,1.46E-07,1.43E-11,296,12812.3,3.94E-05,9.81E-05,6.21E-06,2.30E-06,6.351227236,3.94E-05,9.81E-05,6.21E-06,2.30E-06,1,0,0.018967851,1.38E-05,0.000119631,2.26E-07,2.34E-07,4.01E-09,0.001021679,1,0,0.008111788,1.86E-06,8.35E-06,3.05E-08,-3.77E-08,5.40E-10,0.000139154
A Band,3.87E-09,1.46E-07,1.43E-11,296,12812.4,3.94E-05,9.83E-05,6.21E-06,2.31E-06,6.351227236,3.94E-05,9.83E-05,6.21E-06,2.31E-06,1,0,0.018961933,1.50E-05,0.000119657,2.46E-07,2.35E-07,4.36E-09,0.001101942,1,0,0.008108717,1.42E-06,8.33E-06,2.33E-08,-3.77E-08,4.13E-10,0.000104536
A Band,3.88E-09,1.46E-07,1.44E-11,296,12812.5,3.94E-05,9.84E-05,6.21E-06,2.32E-06,6.351227236,3.94E-05,9.84E-05,6.21E-06,2.32E-06,1,0,0.018945369,1.51E-05,0.000119286,2.48E-07,2.32E-07,4.38E-09,0.001110921,1,0,0.008105734,2.14E-06,8.39E-06,3.50E-08,-3.68E-08,6.20E-10,0.000159769
A Band,3.89E-09,1.46E-07,1.44E-11,296,12812.6,3.94E-05,9.86E-05,6.21E-06,2.33E-06,6.351227236,3.94E-05,9.86E-05,6.21E-06,2.33E-06,1,0,0.018929733,1.44E-05,0.000118988,2.36E-07,2.31E-07,4.17E-09,0.00106107,1,0,0.008101022,1.93E-06,8.37E-06,3.16E-08,-3.68E-08,5.59E-10,0.000142494
A Band,3.89E-09,1.46E-07,1.45E-11,296,12812.7,3.94E-05,9.87E-05,6.21E-06,2.33E-06,6.351227236,3.94E-05,9.87E-05,6.21E-06,2.33E-06,1,0,0.018914781,1.35E-05,0.000118718,2.21E-07,2.30E-07,3.91E-09,0.001006203,1,0,0.008098456,1.78E-06,8.43E-06,2.91E-08,-3.60E-08,5.15E-10,0.000132737
A Band,3.90E-09,1.46E-07,1.45E-11,296,12812.8,3.94E-05,9.89E-05,6.21E-06,2.34E-06,6.351227236,3.94E-05,9.89E-05,6.21E-06,2.34E-06,1,0,0.018904803,1.37E-05,0.000118734,2.24E-07,2.31E-07,3.96E-09,0.001006702,1,0,0.008094269,3.30E-06,8.29E-06,5.40E-08,-3.72E-08,9.57E-10,0.000241841
A Band,3.90E-09,1.46E-07,1.46E-11,296,12812.9,3.94E-05,9.90E-05,6.21E-06,2.35E-06,6.351227236,3.94E-05,9.90E-05,6.21E-06,2.35E-06,1,0,0.018893009,1.52E-05,0.000118414,2.49E-07,2.28E-07,4.41E-09,0.001123978,1,0,0.008091153,1.17E-06,8.21E-06,1.91E-08,-3.83E-08,3.39E-10,8.73E-05
A Band,3.91E-09,1.46E-07,1.46E-11,296,12813,3.94E-05,9.92E-05,6.21E-06,2.36E-06,6.351227236,3.94E-05,9.92E-05,6.21E-06,2.36E-06,1,0,0.018877545,1.45E-05,0.000118126,2.37E-07,2.27E-07,4.20E-09,0.001074765,1,0,0.008087791,2.18E-06,8.19E-06,3.56E-08,-3.83E-08,6.31E-10,0.00015964
A Band,3.92E-09,1.46E-07,1.47E-11,296,12813.1,3.94E-05,9.93E-05,6.21E-06,2.37E-06,6.351227236,3.94E-05,9.93E-05,6.21E-06,2.37E-06,1,0,0.018865643,1.51E-05,0.000117875,2.47E-07,2.25E-07,4.38E-09,0.001122908,1,0,0.00808174,1.52E-06,8.17E-06,2.49E-08,-3.80E-08,4.40E-10,0.000111042
A Band,3.92E-09,1.46E-07,1.47E-11,296,12813.2,3.94E-05,9.95E-05,6.21E-06,2.37E-06,6.351227236,3.94E-05,9.95E-05,6.21E-06,2.37E-06,1,0,0.018849929,1.45E-05,0.000117596,2.38E-07,2.24E-07,4.21E-09,0.001082979,1,0,0.008079851,1.41E-06,8.23E-06,2.31E-08,-3.73E-08,4.09E-10,0.000105216
A Band,3.93E-09,1.46E-07,1.48E-11,296,12813.3,3.94E-05,9.96E-05,6.21E-06,2.38E-06,6.351227236,3.94E-05,9.96E-05,6.21E-06,2.38E-06,1,0,0.018837371,1.50E-05,0.000117371,2.45E-07,2.23E-07,4.34E-09,0.001116069,1,0,0.008074337,2.39E-06,8.12E-06,3.92E-08,-3.80E-08,6.94E-10,0.000176874
A Band,3.93E-09,1.46E-07,1.48E-11,296,12813.4,3.94E-05,9.98E-05,6.21E-06,2.39E-06,6.351227236,3.94E-05,9.98E-05,6.21E-06,2.39E-06,1,0,0.018828135,1.46E-05,0.000117514,2.38E-07,2.25E-07,4.22E-09,0.001068063,1,0,0.008073321,1.92E-06,8.16E-06,3.14E-08,-3.76E-08,5.56E-10,0.00014299
A Band,3.94E-09,1.46E-07,1.49E-11,296,12813.5,3.94E-05,9.99E-05,6.21E-06,2.40E-06,6.351227236,3.94E-05,9.99E-05,6.21E-06,2.40E-06,1,0,0.018815489,1.50E-05,0.000117292,2.45E-07,2.24E-07,4.34E-09,0.001098949,1,0,0.008068885,1.90E-06,8.16E-06,3.11E-08,-3.72E-08,5.51E-10,0.000137528
A Band,3.95E-09,1.46E-07,1.49E-11,296,12813.6,3.94E-05,0.000100093,6.21E-06,2.41E-06,6.351227236,3.94E-05,0.000100093,6.21E-06,2.41E-06,1,0,0.018802646,1.54E-05,0.000117062,2.52E-07,2.23E-07,4.46E-09,0.001130003,1,0,0.008063561,2.96E-06,8.13E-06,4.84E-08,-3.71E-08,8.58E-10,0.000220403
A Band,3.95E-09,1.46E-07,1.50E-11,296,12813.7,3.94E-05,0.000100239,6.21E-06,2.41E-06,6.351227236,3.94E-05,0.000100239,6.21E-06,2.41E-06,1,0,0.018782019,1.42E-05,0.000116521,2.32E-07,2.20E-07,4.11E-09,0.001055005,1,0,0.008060534,2.14E-06,8.21E-06,3.50E-08,-3.61E-08,6.19E-10,0.000159717
A Band,3.96E-09,1.46E-07,1.50E-11,296,12813.8,3.94E-05,0.000100404,6.21E-06,2.42E-06,6.351227236,3.94E-05,0.000100404,6.21E-06,2.42E-06,1,0,0.018768365,1.37E-05,0.000116393,2.24E-07,2.20E-07,3.96E-09,0.001017553,1,0,0.008057449,2.50E-06,8.02E-06,4.10E-08,-3.81E-08,7.26E-10,0.000187323
A Band,3.96E-09,1.46E-07,1.51E-11,296,12813.9,3.94E-05,0.000100551,6.21E-06,2.43E-06,6.351227236,3.94E-05,0.000100551,6.21E-06,2.43E-06,1,0,0.018756215,1.42E-05,0.000116171,2.33E-07,2.18E-07,4.13E-09,0.001056167,1,0,0.008049694,1.48E-06,8.03E-06,2.42E-08,-3.72E-08,4.28E-10,0.000109126
A Band,3.97E-09,1.46E-07,1.51E-11,296,12814,3.94E-05,0.000100715,6.21E-06,2.44E-06,6.351227236,3.94E-05,0.000100715,6.21E-06,2.44E-06,1,0,0.018745214,1.40E-05,0.000116068,2.30E-07,2.19E-07,4.07E-09,0.001039105,1,0,0.008047425,1.92E-06,8.00E-06,3.15E-08,-3.74E-08,5.57E-10,0.000143787
A Band,3.98E-09,1.46E-07,1.52E-11,296,12814.1,3.94E-05,0.000100862,6.21E-06,2.45E-06,6.351227236,3.94E-05,0.000100862,6.21E-06,2.45E-06,1,0,0.018731926,1.49E-05,0.000115884,2.43E-07,2.18E-07,4.31E-09,0.001094472,1,0,0.008042593,2.06E-06,7.99E-06,3.38E-08,-3.74E-08,5.98E-10,0.000154054
A Band,3.98E-09,1.46E-07,1.52E-11,296,12814.2,3.94E-05,0.000101027,6.21E-06,2.46E-06,6.351227236,3.94E-05,0.000101027,6.21E-06,2.46E-06,1,0,0.018720794,1.50E-05,0.000115749,2.45E-07,2.18E-07,4.34E-09,0.001100679,1,0,0.008039739,1.35E-06,7.97E-06,2.20E-08,-3.75E-08,3.90E-10,9.89E-05
A Band,3.99E-09,1.46E-07,1.53E-11,296,12814.3,3.94E-05,0.000101173,6.21E-06,2.46E-06,6.351227236,3.94E-05,0.000101173,6.21E-06,2.46E-06,1,0,0.018702677,1.48E-05,0.000115273,2.42E-07,2.14E-07,4.28E-09,0.001095999,1,0,0.008038015,1.69E-06,8.03E-06,2.77E-08,-3.68E-08,4.91E-10,0.000126116
A Band,3.99E-09,1.46E-07,1.53E-11,296,12814.4,3.94E-05,0.000101338,6.21E-06,2.47E-06,6.351227236,3.94E-05,0.000101338,6.21E-06,2.47E-06,1,0,0.018691098,1.51E-05,0.000115159,2.48E-07,2.14E-07,4.39E-09,0.001116888,1,0,0.008031585,2.20E-06,7.93E-06,3.59E-08,-3.72E-08,6.36E-10,0.000161472
A Band,4.00E-09,1.46E-07,1.54E-11,296,12814.5,3.94E-05,0.000101485,6.21E-06,2.48E-06,6.351227236,3.94E-05,0.000101485,6.21E-06,2.48E-06,1,0,0.018680283,1.50E-05,0.000115066,2.45E-07,2.14E-07,4.34E-09,0.001101604,1,0,0.00802937,1.72E-06,8.00E-06,2.81E-08,-3.65E-08,4.98E-10,0.000127909
A Band,4.01E-09,1.46E-07,1.55E-11,296,12814.6,3.94E-05,0.000101649,6.21E-06,2.49E-06,6.351227236,3.94E-05,0.000101649,6.21E-06,2.49E-06,1,0,0.018661215,1.38E-05,0.000114683,2.26E-07,2.12E-07,4.01E-09,0.001026535,1,0,0.008027717,2.00E-06,7.97E-06,3.27E-08,-3.68E-08,5.79E-10,0.000146302
A Band,4.01E-09,1.46E-07,1.55E-11,296,12814.7,3.94E-05,0.000101814,6.21E-06,2.50E-06,6.351227236,3.94E-05,0.000101814,6.21E-06,2.50E-06,1,0,0.018652473,1.48E-05,0.000114598,2.43E-07,2.12E-07,4.29E-09,0.001095013,1,0,0.008021113,3.07E-06,7.87E-06,5.03E-08,-3.72E-08,8.90E-10,0.000221199
A Band,4.02E-09,1.46E-07,1.56E-11,296,12814.8,3.94E-05,0.000101961,6.21E-06,2.51E-06,6.351227236,3.94E-05,0.000101961,6.21E-06,2.51E-06,1,0,0.018633917,1.48E-05,0.00011415,2.43E-07,2.09E-07,4.30E-09,0.001099648,1,0,0.00801866,2.42E-06,7.94E-06,3.95E-08,-3.64E-08,7.00E-10,0.00017748
A Band,4.03E-09,1.46E-07,1.56E-11,296,12814.9,3.94E-05,0.000102125,6.21E-06,2.52E-06,6.351227236,3.94E-05,0.000102125,6.21E-06,2.52E-06,1,0,0.018622182,1.46E-05,0.000114075,2.40E-07,2.10E-07,4.24E-09,0.001084617,1,0,0.008014282,2.43E-06,7.78E-06,3.97E-08,-3.80E-08,7.03E-10,0.000181478
A Band,4.03E-09,1.46E-07,1.57E-11,296,12815,3.94E-05,0.000102272,6.21E-06,2.52E-06,6.351227236,3.94E-05,0.000102272,6.21E-06,2.52E-06,1,0,0.018610558,1.43E-05,0.000114045,2.34E-07,2.11E-07,4.14E-09,0.001045044,1,0,0.008006607,1.54E-06,7.79E-06,2.51E-08,-3.72E-08,4.45E-10,0.00011288
A Band,4.04E-09,1.46E-07,1.57E-11,296,12815.1,3.94E-05,0.000102437,6.21E-06,2.53E-06,6.351227236,3.94E-05,0.000102437,6.21E-06,2.53E-06,1,0,0.018595476,1.40E-05,0.000113694,2.29E-07,2.08E-07,4.05E-09,0.001031795,1,0,0.008006181,1.77E-06,7.75E-06,2.90E-08,-3.78E-08,5.13E-10,0.000132392
A Band,4.04E-09,1.46E-07,1.58E-11,296,12815.2,3.94E-05,0.000102602,6.21E-06,2.54E-06,6.351227236,3.94E-05,0.000102602,6.21E-06,2.54E-06,1,0,0.018580826,1.43E-05,0.000113369,2.34E-07,2.06E-07,4.14E-09,0.001066302,1,0,0.008003429,2.38E-06,7.73E-06,3.89E-08,-3.78E-08,6.90E-10,0.000175212
A Band,4.05E-09,1.46E-07,1.58E-11,296,12815.3,3.94E-05,0.000102748,6.21E-06,2.55E-06,6.351227236,3.94E-05,0.000102748,6.21E-06,2.55E-06,1,0,0.018568786,1.44E-05,0.000113275,2.35E-07,2.07E-07,4.16E-09,0.001059753,1,0,0.007994744,1.25E-06,7.76E-06,2.04E-08,-3.67E-08,3.62E-10,9.11E-05
A Band,4.06E-09,1.46E-07,1.59E-11,296,12815.4,3.94E-05,0.000102913,6.21E-06,2.56E-06,6.351227236,3.94E-05,0.000102913,6.21E-06,2.56E-06,1,0,0.01855253,1.40E-05,0.000112947,2.30E-07,2.05E-07,4.07E-09,0.001042228,1,0,0.007994643,1.55E-06,7.72E-06,2.53E-08,-3.73E-08,4.48E-10,0.000114458
